Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3210000 through 3219999



3210000 --> Thursday, 05 - 04

3210001 --> Thursday, 05 - 24

3210002 --> Thursday, 05 - 09

3210003 --> Thursday, 05 - 29

3210004 --> Thursday, 05 - 20

3210005 --> Thursday, 05 - 12

3210006 --> Thursday, 05 - 25

3210007 --> Thursday, 05 - 17

3210008 --> Thursday, 05 - 08

3210009 --> Thursday, 05 - 28

3210010 --> Thursday, 05 - 13

3210011 --> Thursday, 05 - 05

3210012 --> Thursday, 05 - 24

3210013 --> Thursday, 05 - 09

3210014 --> Thursday, 05 - 29

3210015 --> Thursday, 05 - 21

3210016 --> Thursday, 05 - 05

3210017 --> Thursday, 05 - 25

3210018 --> Thursday, 05 - 17

3210019 --> Thursday, 05 - 02

3210020 --> Thursday, 05 - 21

3210021 --> Thursday, 05 - 13

3210022 --> Thursday, 06 - 02

3210023 --> Thursday, 05 - 18

3210024 --> Thursday, 05 - 09

3210025 --> Thursday, 05 - 29

3210026 --> Thursday, 05 - 14

3210027 --> Thursday, 05 - 06

3210028 --> Thursday, 05 - 25

3210029 --> Thursday, 05 - 17

3210030 --> Thursday, 05 - 02

3210031 --> Thursday, 05 - 22

3210032 --> Thursday, 05 - 13

3210033 --> Thursday, 05 - 26

3210034 --> Thursday, 05 - 18

3210035 --> Thursday, 05 - 10

3210036 --> Thursday, 05 - 29

3210037 --> Thursday, 05 - 14

3210038 --> Thursday, 05 - 06

3210039 --> Thursday, 05 - 26

3210040 --> Thursday, 05 - 10

3210041 --> Thursday, 05 - 30

3210042 --> Thursday, 05 - 22

3210043 --> Thursday, 05 - 07

3210044 --> Thursday, 05 - 26

3210045 --> Thursday, 05 - 18

3210046 --> Thursday, 05 - 03

3210047 --> Thursday, 05 - 23

3210048 --> Thursday, 05 - 14

3210049 --> Thursday, 05 - 06

3210050 --> Thursday, 05 - 19

3210051 --> Thursday, 05 - 11

3210052 --> Thursday, 05 - 30

3210053 --> Thursday, 05 - 15

3210054 --> Thursday, 05 - 07

3210055 --> Thursday, 05 - 27

3210056 --> Thursday, 05 - 18

3210057 --> Thursday, 05 - 03

3210058 --> Thursday, 05 - 23

3210059 --> Thursday, 05 - 15

3210060 --> Thursday, 06 - 03

3210061 --> Thursday, 05 - 19

3210062 --> Thursday, 05 - 11

3210063 --> Thursday, 05 - 31

3210064 --> Thursday, 05 - 15

3210065 --> Thursday, 05 - 07

3210066 --> Thursday, 05 - 27

3210067 --> Thursday, 05 - 12

3210068 --> Thursday, 05 - 03

3210069 --> Thursday, 05 - 23

3210070 --> Thursday, 05 - 08

3210071 --> Thursday, 05 - 28

3210072 --> Thursday, 05 - 19

3210073 --> Thursday, 05 - 04

3210074 --> Thursday, 05 - 24

3210075 --> Thursday, 05 - 16

3210076 --> Thursday, 05 - 07

3210077 --> Thursday, 05 - 20

3210078 --> Thursday, 05 - 12

3210079 --> Thursday, 06 - 01

3210080 --> Thursday, 05 - 23

3210081 --> Thursday, 05 - 08

3210082 --> Thursday, 05 - 28

3210083 --> Thursday, 05 - 20

3210084 --> Thursday, 05 - 04

3210085 --> Thursday, 05 - 24

3210086 --> Thursday, 05 - 16

3210087 --> Thursday, 05 - 01

3210088 --> Thursday, 05 - 20

3210089 --> Thursday, 05 - 12

3210090 --> Thursday, 06 - 01

3210091 --> Thursday, 05 - 17

3210092 --> Thursday, 05 - 08

3210093 --> Thursday, 05 - 28

3210094 --> Thursday, 05 - 13

3210095 --> Thursday, 05 - 05

3210096 --> Thursday, 05 - 24

3210097 --> Thursday, 05 - 09

3210098 --> Thursday, 05 - 29

3210099 --> Thursday, 05 - 21

3210100 --> Thursday, 05 - 13

3210101 --> Thursday, 05 - 26

3210102 --> Thursday, 05 - 18

3210103 --> Thursday, 05 - 10

3210104 --> Thursday, 05 - 29

3210105 --> Thursday, 05 - 14

3210106 --> Thursday, 05 - 06

3210107 --> Thursday, 05 - 19

3210108 --> Thursday, 05 - 10

3210109 --> Thursday, 05 - 30

3210110 --> Thursday, 05 - 22

3210111 --> Thursday, 05 - 07

3210112 --> Thursday, 05 - 26

3210113 --> Thursday, 05 - 18

3210114 --> Thursday, 05 - 03

3210115 --> Thursday, 05 - 23

3210116 --> Thursday, 05 - 14

3210117 --> Thursday, 06 - 03

3210118 --> Thursday, 05 - 19

3210119 --> Thursday, 05 - 11

3210120 --> Thursday, 05 - 30

3210121 --> Thursday, 05 - 15

