Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1500000 through 1509999



1500000 --> Thursday, 06 - 01

1500001 --> Thursday, 05 - 17

1500002 --> Thursday, 05 - 09

1500003 --> Thursday, 05 - 29

1500004 --> Thursday, 05 - 20

1500005 --> Thursday, 05 - 05

1500006 --> Thursday, 05 - 25

1500007 --> Thursday, 05 - 17

1500008 --> Thursday, 05 - 01

1500009 --> Thursday, 05 - 21

1500010 --> Thursday, 05 - 13

1500011 --> Thursday, 06 - 02

1500012 --> Thursday, 05 - 17

1500013 --> Thursday, 05 - 09

1500014 --> Thursday, 05 - 29

1500015 --> Thursday, 05 - 14

1500016 --> Thursday, 05 - 05

1500017 --> Thursday, 05 - 25

1500018 --> Thursday, 05 - 10

1500019 --> Thursday, 05 - 30

1500020 --> Thursday, 05 - 21

1500021 --> Thursday, 05 - 06

1500022 --> Thursday, 05 - 26

1500023 --> Thursday, 05 - 18

1500024 --> Thursday, 05 - 09

1500025 --> Thursday, 05 - 22

1500026 --> Thursday, 05 - 14

1500027 --> Thursday, 05 - 06

1500028 --> Thursday, 05 - 25

1500029 --> Thursday, 05 - 10

1500030 --> Thursday, 05 - 30

1500031 --> Thursday, 05 - 15

1500032 --> Thursday, 05 - 06

1500033 --> Thursday, 05 - 26

1500034 --> Thursday, 05 - 18

1500035 --> Thursday, 05 - 03

1500036 --> Thursday, 05 - 22

1500037 --> Thursday, 05 - 14

1500038 --> Thursday, 06 - 03

1500039 --> Thursday, 05 - 19

1500040 --> Thursday, 05 - 10

1500041 --> Thursday, 05 - 30

1500042 --> Thursday, 05 - 15

1500043 --> Thursday, 05 - 07

1500044 --> Thursday, 05 - 26

1500045 --> Thursday, 05 - 11

1500046 --> Thursday, 05 - 03

1500047 --> Thursday, 05 - 23

1500048 --> Thursday, 05 - 14

1500049 --> Thursday, 05 - 27

1500050 --> Thursday, 05 - 19

1500051 --> Thursday, 05 - 04

1500052 --> Thursday, 05 - 23

1500053 --> Thursday, 05 - 15

1500054 --> Thursday, 05 - 07

1500055 --> Thursday, 05 - 20

1500056 --> Thursday, 05 - 11

1500057 --> Thursday, 05 - 31

1500058 --> Thursday, 05 - 23

1500059 --> Thursday, 05 - 08

1500060 --> Thursday, 05 - 27

1500061 --> Thursday, 05 - 19

1500062 --> Thursday, 05 - 04

1500063 --> Thursday, 05 - 24

1500064 --> Thursday, 05 - 15

1500065 --> Thursday, 04 - 30

1500066 --> Thursday, 05 - 20

1500067 --> Thursday, 05 - 12

1500068 --> Thursday, 05 - 31

1500069 --> Thursday, 05 - 16

1500070 --> Thursday, 05 - 08

1500071 --> Thursday, 05 - 28

1500072 --> Thursday, 05 - 12

1500073 --> Thursday, 05 - 04

1500074 --> Thursday, 05 - 24

1500075 --> Thursday, 05 - 09

1500076 --> Thursday, 05 - 28

1500077 --> Thursday, 05 - 20

1500078 --> Thursday, 05 - 12

1500079 --> Thursday, 05 - 25

1500080 --> Thursday, 05 - 16

1500081 --> Thursday, 05 - 08

1500082 --> Thursday, 05 - 28

1500083 --> Thursday, 05 - 13

1500084 --> Thursday, 05 - 04

1500085 --> Thursday, 05 - 24

1500086 --> Thursday, 05 - 09

1500087 --> Thursday, 05 - 29

1500088 --> Thursday, 05 - 20

1500089 --> Thursday, 05 - 05

1500090 --> Thursday, 05 - 25

1500091 --> Thursday, 05 - 17

1500092 --> Thursday, 05 - 01

1500093 --> Thursday, 05 - 21

1500094 --> Thursday, 05 - 13

1500095 --> Thursday, 06 - 02

1500096 --> Thursday, 05 - 17

1500097 --> Thursday, 05 - 09

1500098 --> Thursday, 05 - 29

1500099 --> Thursday, 05 - 14

1500100 --> Thursday, 05 - 06

1500101 --> Thursday, 05 - 26

1500102 --> Thursday, 05 - 18

1500103 --> Thursday, 05 - 03

1500104 --> Thursday, 05 - 22

1500105 --> Thursday, 05 - 14

1500106 --> Thursday, 05 - 27

