Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2990000 through 2999999



2990000 --> Thursday, 05 - 04

2990001 --> Thursday, 05 - 24

2990002 --> Thursday, 05 - 16

2990003 --> Thursday, 05 - 01

2990004 --> Thursday, 05 - 20

2990005 --> Thursday, 05 - 12

2990006 --> Thursday, 06 - 01

2990007 --> Thursday, 05 - 17

2990008 --> Thursday, 05 - 08

2990009 --> Thursday, 05 - 28

2990010 --> Thursday, 05 - 20

2990011 --> Thursday, 05 - 05

2990012 --> Thursday, 05 - 24

2990013 --> Thursday, 05 - 16

2990014 --> Thursday, 05 - 29

2990015 --> Thursday, 05 - 21

2990016 --> Thursday, 05 - 12

2990017 --> Thursday, 06 - 01

2990018 --> Thursday, 05 - 17

2990019 --> Thursday, 05 - 09

2990020 --> Thursday, 05 - 28

2990021 --> Thursday, 05 - 13

2990022 --> Thursday, 05 - 05

2990023 --> Thursday, 05 - 25

2990024 --> Thursday, 05 - 09

2990025 --> Thursday, 05 - 29

2990026 --> Thursday, 05 - 21

2990027 --> Thursday, 05 - 06

2990028 --> Thursday, 05 - 25

2990029 --> Thursday, 05 - 17

2990030 --> Thursday, 05 - 02

2990031 --> Thursday, 05 - 22

2990032 --> Thursday, 05 - 13

2990033 --> Thursday, 06 - 02

2990034 --> Thursday, 05 - 18

2990035 --> Thursday, 05 - 10

2990036 --> Thursday, 05 - 29

2990037 --> Thursday, 05 - 21

2990038 --> Thursday, 05 - 06

2990039 --> Thursday, 05 - 26

2990040 --> Thursday, 05 - 17

2990041 --> Thursday, 05 - 02

2990042 --> Thursday, 05 - 22

2990043 --> Thursday, 05 - 14

2990044 --> Thursday, 06 - 02

2990045 --> Thursday, 05 - 18

2990046 --> Thursday, 05 - 10

2990047 --> Thursday, 05 - 30

2990048 --> Thursday, 05 - 14

2990049 --> Thursday, 05 - 06

2990050 --> Thursday, 05 - 26

2990051 --> Thursday, 05 - 11

2990052 --> Thursday, 05 - 30

2990053 --> Thursday, 05 - 22

2990054 --> Thursday, 05 - 07

2990055 --> Thursday, 05 - 27

2990056 --> Thursday, 05 - 18

2990057 --> Thursday, 05 - 10

2990058 --> Thursday, 05 - 23

2990059 --> Thursday, 05 - 15

2990060 --> Thursday, 05 - 06

2990061 --> Thursday, 05 - 26

2990062 --> Thursday, 05 - 11

2990063 --> Thursday, 05 - 31

2990064 --> Thursday, 05 - 22

2990065 --> Thursday, 05 - 07

2990066 --> Thursday, 05 - 27

2990067 --> Thursday, 05 - 19

2990068 --> Thursday, 05 - 03

2990069 --> Thursday, 05 - 23

2990070 --> Thursday, 05 - 15

2990071 --> Thursday, 05 - 28

2990072 --> Thursday, 05 - 19

2990073 --> Thursday, 05 - 11

2990074 --> Thursday, 05 - 31

2990075 --> Thursday, 05 - 16

2990076 --> Thursday, 05 - 07

2990077 --> Thursday, 05 - 27

2990078 --> Thursday, 05 - 12

2990079 --> Thursday, 05 - 04

2990080 --> Thursday, 05 - 23

2990081 --> Thursday, 05 - 15

2990082 --> Thursday, 05 - 28

2990083 --> Thursday, 05 - 20

2990084 --> Thursday, 05 - 11

2990085 --> Thursday, 05 - 31

2990086 --> Thursday, 05 - 16

2990087 --> Thursday, 05 - 08

2990088 --> Thursday, 05 - 27

2990089 --> Thursday, 05 - 12

2990090 --> Thursday, 06 - 01

2990091 --> Thursday, 05 - 24

2990092 --> Thursday, 05 - 08

2990093 --> Thursday, 05 - 28

2990094 --> Thursday, 05 - 20

2990095 --> Thursday, 05 - 05

2990096 --> Thursday, 05 - 24

2990097 --> Thursday, 05 - 16

2990098 --> Thursday, 05 - 01

2990099 --> Thursday, 05 - 21

2990100 --> Thursday, 05 - 13

2990101 --> Thursday, 06 - 02

2990102 --> Thursday, 05 - 18

2990103 --> Thursday, 05 - 10

2990104 --> Thursday, 05 - 29

2990105 --> Thursday, 05 - 21

2990106 --> Thursday, 05 - 06

2990107 --> Thursday, 05 - 26

2990108 --> Thursday, 05 - 17

2990109 --> Thursday, 05 - 02

2990110 --> Thursday, 05 - 22

2990111 --> Thursday, 05 - 14

2990112 --> Thursday, 06 - 02

2990113 --> Thursday, 05 - 18

2990114 --> Thursday, 05 - 10

2990115 --> Thursday, 05 - 30

2990116 --> Thursday, 05 - 14

2990117 --> Thursday, 05 - 06

2990118 --> Thursday, 05 - 26

2990119 --> Thursday, 05 - 11

2990120 --> Thursday, 05 - 30

2990121 --> Thursday, 05 - 22

2990122 --> Thursday, 05 - 07

2990123 --> Thursday, 05 - 27

2990124 --> Thursday, 05 - 18

2990125 --> Thursday, 05 - 03

2990126 --> Thursday, 05 - 23

2990127 --> Thursday, 05 - 15

2990128 --> Thursday, 05 - 06

2990129 --> Thursday, 05 - 19

2990130 --> Thursday, 05 - 11

2990131 --> Thursday, 05 - 31

2990132 --> Thursday, 05 - 22

2990133 --> Thursday, 05 - 07

2990134 --> Thursday, 05 - 27

2990135 --> Thursday, 05 - 19

2990136 --> Thursday, 05 - 03

2990137 --> Thursday, 05 - 23

2990138 --> Thursday, 05 - 15

2990139 --> Thursday, 05 - 28

2990140 --> Thursday, 05 - 19

2990141 --> Thursday, 05 - 11

2990142 --> Thursday, 05 - 31

2990143 --> Thursday, 05 - 16

2990144 --> Thursday, 05 - 07

2990145 --> Thursday, 05 - 27

2990146 --> Thursday, 05 - 12

2990147 --> Thursday, 05 - 04

2990148 --> Thursday, 05 - 23

2990149 --> Thursday, 05 - 08

2990150 --> Thursday, 05 - 28

2990151 --> Thursday, 05 - 20

2990152 --> Thursday, 05 - 11

2990153 --> Thursday, 05 - 24

2990154 --> Thursday, 05 - 16

2990155 --> Thursday, 05 - 08

2990156 --> Thursday, 05 - 27

2990157 --> Thursday, 05 - 12

2990158 --> Thursday, 06 - 01

2990159 --> Thursday, 05 - 24

2990160 --> Thursday, 05 - 08

2990161 --> Thursday, 05 - 28

2990162 --> Thursday, 05 - 20

2990163 --> Thursday, 05 - 05

2990164 --> Thursday, 05 - 24

2990165 --> Thursday, 05 - 16

2990166 --> Thursday, 05 - 01

2990167 --> Thursday, 05 - 21

2990168 --> Thursday, 05 - 12

2990169 --> Thursday, 06 - 01

2990170 --> Thursday, 05 - 17

2990171 --> Thursday, 05 - 09

2990172 --> Thursday, 05 - 28

2990173 --> Thursday, 05 - 13

2990174 --> Thursday, 05 - 05

2990175 --> Thursday, 05 - 25

2990176 --> Thursday, 05 - 16

2990177 --> Thursday, 05 - 29

2990178 --> Thursday, 05 - 21

2990179 --> Thursday, 05 - 13

2990180 --> Thursday, 06 - 01

2990181 --> Thursday, 05 - 17

2990182 --> Thursday, 05 - 09

2990183 --> Thursday, 05 - 22

2990184 --> Thursday, 05 - 13

2990185 --> Thursday, 05 - 05

2990186 --> Thursday, 05 - 25

2990187 --> Thursday, 05 - 10

2990188 --> Thursday, 05 - 29

2990189 --> Thursday, 05 - 21

2990190 --> Thursday, 05 - 06

2990191 --> Thursday, 05 - 26

2990192 --> Thursday, 05 - 17

2990193 --> Thursday, 05 - 02

2990194 --> Thursday, 05 - 22

2990195 --> Thursday, 05 - 14

2990196 --> Thursday, 06 - 02

2990197 --> Thursday, 05 - 18

2990198 --> Thursday, 05 - 10

2990199 --> Thursday, 05 - 30

2990200 --> Thursday, 05 - 15

2990201 --> Thursday, 05 - 07

2990202 --> Thursday, 05 - 27

2990203 --> Thursday, 05 - 12

2990204 --> Thursday, 05 - 03

2990205 --> Thursday, 05 - 23

2990206 --> Thursday, 05 - 08

2990207 --> Thursday, 05 - 28

2990208 --> Thursday, 05 - 19

2990209 --> Thursday, 05 - 11

2990210 --> Thursday, 05 - 24

2990211 --> Thursday, 05 - 16

2990212 --> Thursday, 05 - 07

2990213 --> Thursday, 05 - 27

2990214 --> Thursday, 05 - 12

2990215 --> Thursday, 06 - 01

2990216 --> Thursday, 05 - 23

2990217 --> Thursday, 05 - 08

2990218 --> Thursday, 05 - 28

2990219 --> Thursday, 05 - 20

2990220 --> Thursday, 05 - 04

2990221 --> Thursday, 05 - 24

2990222 --> Thursday, 05 - 16

2990223 --> Thursday, 05 - 01

2990224 --> Thursday, 05 - 20

2990225 --> Thursday, 05 - 12

2990226 --> Thursday, 06 - 01

2990227 --> Thursday, 05 - 17

2990228 --> Thursday, 05 - 08

2990229 --> Thursday, 05 - 28

2990230 --> Thursday, 05 - 13

2990231 --> Thursday, 05 - 05

2990232 --> Thursday, 05 - 24

2990233 --> Thursday, 05 - 16

2990234 --> Thursday, 05 - 29

2990235 --> Thursday, 05 - 21

2990236 --> Thursday, 05 - 12

2990237 --> Thursday, 06 - 01

2990238 --> Thursday, 05 - 17

2990239 --> Thursday, 05 - 09

2990240 --> Thursday, 05 - 28

2990241 --> Thursday, 05 - 13

2990242 --> Thursday, 05 - 05

2990243 --> Thursday, 05 - 25

2990244 --> Thursday, 05 - 09

2990245 --> Thursday, 05 - 29

2990246 --> Thursday, 05 - 21

2990247 --> Thursday, 05 - 06

2990248 --> Thursday, 05 - 25

