Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3830000 through 3839999



3830000 --> Thursday, 06 - 01

3830001 --> Thursday, 05 - 17

3830002 --> Thursday, 05 - 09

3830003 --> Thursday, 05 - 22

3830004 --> Thursday, 05 - 13

3830005 --> Thursday, 05 - 05

3830006 --> Thursday, 05 - 25

3830007 --> Thursday, 05 - 10

3830008 --> Thursday, 05 - 29

3830009 --> Thursday, 05 - 21

3830010 --> Thursday, 05 - 06

3830011 --> Thursday, 05 - 26

3830012 --> Thursday, 05 - 17

3830013 --> Thursday, 05 - 02

3830014 --> Thursday, 05 - 22

3830015 --> Thursday, 05 - 14

3830016 --> Thursday, 06 - 02

3830017 --> Thursday, 05 - 18

3830018 --> Thursday, 05 - 10

3830019 --> Thursday, 05 - 30

3830020 --> Thursday, 05 - 14

3830021 --> Thursday, 05 - 06

3830022 --> Thursday, 05 - 26

3830023 --> Thursday, 05 - 11

3830024 --> Thursday, 05 - 02

3830025 --> Thursday, 05 - 22

3830026 --> Thursday, 05 - 14

3830027 --> Thursday, 05 - 27

3830028 --> Thursday, 05 - 18

3830029 --> Thursday, 05 - 10

3830030 --> Thursday, 05 - 30

3830031 --> Thursday, 05 - 15

3830032 --> Thursday, 05 - 06

3830033 --> Thursday, 05 - 26

3830034 --> Thursday, 05 - 11

3830035 --> Thursday, 05 - 31

3830036 --> Thursday, 05 - 22

3830037 --> Thursday, 05 - 07

3830038 --> Thursday, 05 - 27

3830039 --> Thursday, 05 - 19

3830040 --> Thursday, 05 - 03

3830041 --> Thursday, 05 - 23

3830042 --> Thursday, 05 - 15

3830043 --> Thursday, 04 - 30

3830044 --> Thursday, 05 - 19

3830045 --> Thursday, 05 - 11

3830046 --> Thursday, 05 - 31

3830047 --> Thursday, 05 - 16

3830048 --> Thursday, 05 - 07

3830049 --> Thursday, 05 - 27

3830050 --> Thursday, 05 - 19

3830051 --> Thursday, 05 - 04

3830052 --> Thursday, 05 - 23

3830053 --> Thursday, 05 - 15

3830054 --> Thursday, 05 - 28

3830055 --> Thursday, 05 - 20

3830056 --> Thursday, 05 - 11

3830057 --> Thursday, 05 - 31

3830058 --> Thursday, 05 - 16

3830059 --> Thursday, 05 - 08

3830060 --> Thursday, 05 - 27

3830061 --> Thursday, 05 - 12

3830062 --> Thursday, 05 - 04

3830063 --> Thursday, 05 - 24

3830064 --> Thursday, 05 - 08

3830065 --> Thursday, 05 - 28

3830066 --> Thursday, 05 - 20

3830067 --> Thursday, 05 - 05

3830068 --> Thursday, 05 - 24

3830069 --> Thursday, 05 - 16

3830070 --> Thursday, 05 - 08

3830071 --> Thursday, 05 - 21

3830072 --> Thursday, 05 - 12

3830073 --> Thursday, 06 - 01

3830074 --> Thursday, 05 - 24

3830075 --> Thursday, 05 - 09

3830076 --> Thursday, 05 - 28

3830077 --> Thursday, 05 - 20

3830078 --> Thursday, 05 - 05

3830079 --> Thursday, 05 - 25

3830080 --> Thursday, 05 - 16

3830081 --> Thursday, 05 - 01

3830082 --> Thursday, 05 - 21

3830083 --> Thursday, 05 - 13

3830084 --> Thursday, 06 - 01

