Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0150000 through 0159999



0150000 --> Thursday, 06 - 01

0150001 --> Thursday, 05 - 17

0150002 --> Thursday, 05 - 09

0150003 --> Thursday, 05 - 29

0150004 --> Thursday, 05 - 13

0150005 --> Thursday, 05 - 05

0150006 --> Thursday, 05 - 25

0150007 --> Thursday, 05 - 10

0150008 --> Thursday, 05 - 29

0150009 --> Thursday, 05 - 21

0150010 --> Thursday, 05 - 06

0150011 --> Thursday, 05 - 26

0150012 --> Thursday, 05 - 17

0150013 --> Thursday, 05 - 02

0150014 --> Thursday, 05 - 22

0150015 --> Thursday, 05 - 14

0150016 --> Thursday, 06 - 02

0150017 --> Thursday, 05 - 18

0150018 --> Thursday, 05 - 10

0150019 --> Thursday, 05 - 30

0150020 --> Thursday, 05 - 21

0150021 --> Thursday, 05 - 06

0150022 --> Thursday, 05 - 26

0150023 --> Thursday, 05 - 18

0150024 --> Thursday, 05 - 02

0150025 --> Thursday, 05 - 22

0150026 --> Thursday, 05 - 14

0150027 --> Thursday, 05 - 27

0150028 --> Thursday, 05 - 18

0150029 --> Thursday, 05 - 10

0150030 --> Thursday, 05 - 30

0150031 --> Thursday, 05 - 15

0150032 --> Thursday, 05 - 06

0150033 --> Thursday, 05 - 26

0150034 --> Thursday, 05 - 11

0150035 --> Thursday, 05 - 31

0150036 --> Thursday, 05 - 22

0150037 --> Thursday, 05 - 07

0150038 --> Thursday, 05 - 27

0150039 --> Thursday, 05 - 19

0150040 --> Thursday, 05 - 10

0150041 --> Thursday, 05 - 23

0150042 --> Thursday, 05 - 15

0150043 --> Thursday, 04 - 30

0150044 --> Thursday, 05 - 19

0150045 --> Thursday, 05 - 11

0150046 --> Thursday, 05 - 31

0150047 --> Thursday, 05 - 16

0150048 --> Thursday, 05 - 07

0150049 --> Thursday, 05 - 27

0150050 --> Thursday, 05 - 19

0150051 --> Thursday, 05 - 04

0150052 --> Thursday, 05 - 23

0150053 --> Thursday, 05 - 15

0150054 --> Thursday, 05 - 28

0150055 --> Thursday, 05 - 20

0150056 --> Thursday, 05 - 11

0150057 --> Thursday, 05 - 31

0150058 --> Thursday, 05 - 16

0150059 --> Thursday, 05 - 08

0150060 --> Thursday, 05 - 27

0150061 --> Thursday, 05 - 12

0150062 --> Thursday, 05 - 04

0150063 --> Thursday, 05 - 24

0150064 --> Thursday, 05 - 08

0150065 --> Thursday, 05 - 28

