Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0390000 through 0399999



0390000 --> Thursday, 05 - 11

0390001 --> Thursday, 05 - 31

0390002 --> Thursday, 05 - 16

0390003 --> Thursday, 05 - 08

0390004 --> Thursday, 05 - 27

0390005 --> Thursday, 05 - 12

0390006 --> Thursday, 05 - 04

0390007 --> Thursday, 05 - 24

0390008 --> Thursday, 05 - 08

0390009 --> Thursday, 05 - 28

0390010 --> Thursday, 05 - 20

0390011 --> Thursday, 05 - 05

0390012 --> Thursday, 05 - 24

0390013 --> Thursday, 05 - 16

0390014 --> Thursday, 05 - 01

0390015 --> Thursday, 05 - 21

0390016 --> Thursday, 05 - 12

0390017 --> Thursday, 06 - 01

0390018 --> Thursday, 05 - 17

0390019 --> Thursday, 05 - 09

0390020 --> Thursday, 05 - 28

0390021 --> Thursday, 05 - 20

0390022 --> Thursday, 05 - 05

0390023 --> Thursday, 05 - 25

0390024 --> Thursday, 05 - 16

0390025 --> Thursday, 05 - 01

0390026 --> Thursday, 05 - 21

0390027 --> Thursday, 05 - 13

0390028 --> Thursday, 06 - 01

0390029 --> Thursday, 05 - 17

0390030 --> Thursday, 05 - 09

0390031 --> Thursday, 05 - 29

0390032 --> Thursday, 05 - 13

0390033 --> Thursday, 05 - 05

0390034 --> Thursday, 05 - 25

0390035 --> Thursday, 05 - 10

0390036 --> Thursday, 05 - 29

0390037 --> Thursday, 05 - 21

0390038 --> Thursday, 05 - 06

0390039 --> Thursday, 05 - 26

0390040 --> Thursday, 05 - 17

0390041 --> Thursday, 05 - 09

0390042 --> Thursday, 05 - 22

0390043 --> Thursday, 05 - 14

0390044 --> Thursday, 05 - 05

0390045 --> Thursday, 05 - 25

0390046 --> Thursday, 05 - 10

0390047 --> Thursday, 05 - 30

0390048 --> Thursday, 05 - 21

0390049 --> Thursday, 05 - 06

0390050 --> Thursday, 05 - 26

0390051 --> Thursday, 05 - 18

0390052 --> Thursday, 05 - 02

0390053 --> Thursday, 05 - 22

0390054 --> Thursday, 05 - 14

0390055 --> Thursday, 06 - 03

0390056 --> Thursday, 05 - 18

0390057 --> Thursday, 05 - 10

0390058 --> Thursday, 05 - 30

0390059 --> Thursday, 05 - 15

0390060 --> Thursday, 05 - 06

0390061 --> Thursday, 05 - 26

0390062 --> Thursday, 05 - 11

0390063 --> Thursday, 05 - 03

0390064 --> Thursday, 05 - 22

0390065 --> Thursday, 05 - 14

0390066 --> Thursday, 05 - 27

0390067 --> Thursday, 05 - 19

0390068 --> Thursday, 05 - 10

0390069 --> Thursday, 05 - 30

0390070 --> Thursday, 05 - 15

0390071 --> Thursday, 05 - 07

0390072 --> Thursday, 05 - 26

0390073 --> Thursday, 05 - 11

0390074 --> Thursday, 05 - 31

0390075 --> Thursday, 05 - 23

0390076 --> Thursday, 05 - 07

0390077 --> Thursday, 05 - 27

0390078 --> Thursday, 05 - 19

0390079 --> Thursday, 05 - 04

0390080 --> Thursday, 05 - 23

0390081 --> Thursday, 05 - 15

0390082 --> Thursday, 04 - 30

0390083 --> Thursday, 05 - 20

0390084 --> Thursday, 05 - 11

0390085 --> Thursday, 05 - 31

0390086 --> Thursday, 05 - 16

0390087 --> Thursday, 05 - 08

0390088 --> Thursday, 05 - 27

0390089 --> Thursday, 05 - 12

0390090 --> Thursday, 05 - 04

0390091 --> Thursday, 05 - 24

0390092 --> Thursday, 05 - 15

0390093 --> Thursday, 05 - 28

0390094 --> Thursday, 05 - 20

0390095 --> Thursday, 05 - 12

0390096 --> Thursday, 05 - 31

0390097 --> Thursday, 05 - 16

0390098 --> Thursday, 05 - 08

0390099 --> Thursday, 05 - 28

0390100 --> Thursday, 05 - 13

0390101 --> Thursday, 05 - 05

0390102 --> Thursday, 05 - 25

0390103 --> Thursday, 05 - 10

0390104 --> Thursday, 05 - 29

0390105 --> Thursday, 05 - 21

0390106 --> Thursday, 05 - 06

0390107 --> Thursday, 05 - 26

0390108 --> Thursday, 05 - 17

0390109 --> Thursday, 05 - 02

0390110 --> Thursday, 05 - 22

0390111 --> Thursday, 05 - 14

0390112 --> Thursday, 06 - 02

0390113 --> Thursday, 05 - 18

0390114 --> Thursday, 05 - 10

0390115 --> Thursday, 05 - 30

0390116 --> Thursday, 05 - 21

0390117 --> Thursday, 05 - 06

0390118 --> Thursday, 05 - 26

0390119 --> Thursday, 05 - 18

0390120 --> Thursday, 05 - 02

0390121 --> Thursday, 05 - 22

0390122 --> Thursday, 05 - 14

0390123 --> Thursday, 05 - 27

0390124 --> Thursday, 05 - 18

0390125 --> Thursday, 05 - 10

0390126 --> Thursday, 05 - 30

0390127 --> Thursday, 05 - 15

0390128 --> Thursday, 05 - 06

0390129 --> Thursday, 05 - 26

0390130 --> Thursday, 05 - 11

0390131 --> Thursday, 05 - 31

0390132 --> Thursday, 05 - 22

0390133 --> Thursday, 05 - 07

0390134 --> Thursday, 05 - 27

0390135 --> Thursday, 05 - 19

0390136 --> Thursday, 05 - 10

0390137 --> Thursday, 05 - 23

0390138 --> Thursday, 05 - 15

0390139 --> Thursday, 05 - 07

0390140 --> Thursday, 05 - 26

0390141 --> Thursday, 05 - 11

0390142 --> Thursday, 05 - 31

0390143 --> Thursday, 05 - 23

0390144 --> Thursday, 05 - 07

0390145 --> Thursday, 05 - 27

0390146 --> Thursday, 05 - 19

0390147 --> Thursday, 05 - 04

0390148 --> Thursday, 05 - 23

0390149 --> Thursday, 05 - 15

0390150 --> Thursday, 05 - 28

0390151 --> Thursday, 05 - 20

0390152 --> Thursday, 05 - 11

0390153 --> Thursday, 05 - 31

0390154 --> Thursday, 05 - 16

0390155 --> Thursday, 05 - 08

0390156 --> Thursday, 05 - 27

0390157 --> Thursday, 05 - 12

0390158 --> Thursday, 05 - 04

0390159 --> Thursday, 05 - 24

0390160 --> Thursday, 05 - 15

0390161 --> Thursday, 05 - 28

0390162 --> Thursday, 05 - 20

0390163 --> Thursday, 05 - 12

0390164 --> Thursday, 05 - 31

0390165 --> Thursday, 05 - 16

0390166 --> Thursday, 05 - 08

0390167 --> Thursday, 05 - 21

0390168 --> Thursday, 05 - 12

0390169 --> Thursday, 06 - 01

0390170 --> Thursday, 05 - 24

0390171 --> Thursday, 05 - 09

0390172 --> Thursday, 05 - 28

0390173 --> Thursday, 05 - 20

0390174 --> Thursday, 05 - 05

0390175 --> Thursday, 05 - 25

0390176 --> Thursday, 05 - 16

0390177 --> Thursday, 05 - 01

0390178 --> Thursday, 05 - 21

0390179 --> Thursday, 05 - 13

0390180 --> Thursday, 06 - 01

0390181 --> Thursday, 05 - 17

0390182 --> Thursday, 05 - 09

0390183 --> Thursday, 05 - 29

0390184 --> Thursday, 05 - 13

0390185 --> Thursday, 05 - 05

0390186 --> Thursday, 05 - 25

0390187 --> Thursday, 05 - 10

0390188 --> Thursday, 05 - 29

0390189 --> Thursday, 05 - 21

0390190 --> Thursday, 05 - 13

0390191 --> Thursday, 05 - 26

0390192 --> Thursday, 05 - 17

0390193 --> Thursday, 05 - 09

0390194 --> Thursday, 05 - 29

0390195 --> Thursday, 05 - 14

0390196 --> Thursday, 05 - 05

0390197 --> Thursday, 05 - 25

0390198 --> Thursday, 05 - 10

