Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3930000 through 3939999



3930000 --> Thursday, 05 - 04

3930001 --> Thursday, 05 - 24

3930002 --> Thursday, 05 - 16

3930003 --> Thursday, 05 - 29

3930004 --> Thursday, 05 - 20

3930005 --> Thursday, 05 - 12

3930006 --> Thursday, 06 - 01

3930007 --> Thursday, 05 - 17

3930008 --> Thursday, 05 - 08

3930009 --> Thursday, 05 - 28

3930010 --> Thursday, 05 - 13

3930011 --> Thursday, 05 - 05

3930012 --> Thursday, 05 - 24

3930013 --> Thursday, 05 - 09

3930014 --> Thursday, 05 - 29

3930015 --> Thursday, 05 - 21

3930016 --> Thursday, 05 - 12

3930017 --> Thursday, 05 - 25

3930018 --> Thursday, 05 - 17

3930019 --> Thursday, 05 - 02

3930020 --> Thursday, 05 - 21

3930021 --> Thursday, 05 - 13

3930022 --> Thursday, 06 - 02

3930023 --> Thursday, 05 - 18

3930024 --> Thursday, 05 - 09

3930025 --> Thursday, 05 - 29

3930026 --> Thursday, 05 - 21

3930027 --> Thursday, 05 - 06

3930028 --> Thursday, 05 - 25

3930029 --> Thursday, 05 - 17

3930030 --> Thursday, 05 - 02

3930031 --> Thursday, 05 - 22

3930032 --> Thursday, 05 - 13

3930033 --> Thursday, 06 - 02

3930034 --> Thursday, 05 - 18

3930035 --> Thursday, 05 - 10

3930036 --> Thursday, 05 - 29

3930037 --> Thursday, 05 - 14

3930038 --> Thursday, 05 - 06

3930039 --> Thursday, 05 - 26

3930040 --> Thursday, 05 - 10

3930041 --> Thursday, 05 - 30

3930042 --> Thursday, 05 - 22

3930043 --> Thursday, 05 - 07

3930044 --> Thursday, 05 - 26

3930045 --> Thursday, 05 - 18

3930046 --> Thursday, 05 - 10

3930047 --> Thursday, 05 - 23

3930048 --> Thursday, 05 - 14

3930049 --> Thursday, 05 - 06

3930050 --> Thursday, 05 - 26

3930051 --> Thursday, 05 - 11

3930052 --> Thursday, 05 - 30

3930053 --> Thursday, 05 - 22

3930054 --> Thursday, 05 - 07

3930055 --> Thursday, 05 - 27

3930056 --> Thursday, 05 - 18

3930057 --> Thursday, 05 - 03

3930058 --> Thursday, 05 - 23

3930059 --> Thursday, 05 - 15

3930060 --> Thursday, 06 - 03

3930061 --> Thursday, 05 - 19

3930062 --> Thursday, 05 - 11

3930063 --> Thursday, 05 - 31

3930064 --> Thursday, 05 - 15

3930065 --> Thursday, 05 - 07

3930066 --> Thursday, 05 - 27

3930067 --> Thursday, 05 - 12

3930068 --> Thursday, 05 - 03

3930069 --> Thursday, 05 - 23

3930070 --> Thursday, 05 - 15

3930071 --> Thursday, 05 - 28

3930072 --> Thursday, 05 - 19

3930073 --> Thursday, 05 - 11

3930074 --> Thursday, 05 - 24

3930075 --> Thursday, 05 - 16

3930076 --> Thursday, 05 - 07

3930077 --> Thursday, 05 - 27

3930078 --> Thursday, 05 - 12

3930079 --> Thursday, 06 - 01

3930080 --> Thursday, 05 - 23

3930081 --> Thursday, 05 - 08

3930082 --> Thursday, 05 - 28

3930083 --> Thursday, 05 - 20

3930084 --> Thursday, 05 - 04

3930085 --> Thursday, 05 - 24

3930086 --> Thursday, 05 - 16

3930087 --> Thursday, 05 - 01

3930088 --> Thursday, 05 - 20

3930089 --> Thursday, 05 - 12

3930090 --> Thursday, 06 - 01

3930091 --> Thursday, 05 - 17

3930092 --> Thursday, 05 - 08

3930093 --> Thursday, 05 - 28

3930094 --> Thursday, 05 - 13

3930095 --> Thursday, 05 - 05

3930096 --> Thursday, 05 - 24

3930097 --> Thursday, 05 - 16

3930098 --> Thursday, 05 - 29

3930099 --> Thursday, 05 - 21

3930100 --> Thursday, 05 - 13

