Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1770000 through 1779999



1770000 --> Thursday, 06 - 01

1770001 --> Thursday, 05 - 24

1770002 --> Thursday, 05 - 09

1770003 --> Thursday, 05 - 29

1770004 --> Thursday, 05 - 20

1770005 --> Thursday, 05 - 05

1770006 --> Thursday, 05 - 25

1770007 --> Thursday, 05 - 17

1770008 --> Thursday, 05 - 01

1770009 --> Thursday, 05 - 21

1770010 --> Thursday, 05 - 13

1770011 --> Thursday, 06 - 02

1770012 --> Thursday, 05 - 17

1770013 --> Thursday, 05 - 09

1770014 --> Thursday, 05 - 29

1770015 --> Thursday, 05 - 14

1770016 --> Thursday, 05 - 05

1770017 --> Thursday, 05 - 25

1770018 --> Thursday, 05 - 10

1770019 --> Thursday, 05 - 30

1770020 --> Thursday, 05 - 21

1770021 --> Thursday, 05 - 06

1770022 --> Thursday, 05 - 26

1770023 --> Thursday, 05 - 18

1770024 --> Thursday, 05 - 09

1770025 --> Thursday, 05 - 22

1770026 --> Thursday, 05 - 14

1770027 --> Thursday, 05 - 06

1770028 --> Thursday, 05 - 25

1770029 --> Thursday, 05 - 10

1770030 --> Thursday, 05 - 30

1770031 --> Thursday, 05 - 22

1770032 --> Thursday, 05 - 06

1770033 --> Thursday, 05 - 26

1770034 --> Thursday, 05 - 18

1770035 --> Thursday, 05 - 03

1770036 --> Thursday, 05 - 22

1770037 --> Thursday, 05 - 14

1770038 --> Thursday, 06 - 03

1770039 --> Thursday, 05 - 19

1770040 --> Thursday, 05 - 10

1770041 --> Thursday, 05 - 30

1770042 --> Thursday, 05 - 15

1770043 --> Thursday, 05 - 07

1770044 --> Thursday, 05 - 26

1770045 --> Thursday, 05 - 11

1770046 --> Thursday, 05 - 03

1770047 --> Thursday, 05 - 23

1770048 --> Thursday, 05 - 14

1770049 --> Thursday, 05 - 27

1770050 --> Thursday, 05 - 19

1770051 --> Thursday, 05 - 11

1770052 --> Thursday, 05 - 30

1770053 --> Thursday, 05 - 15

1770054 --> Thursday, 05 - 07

1770055 --> Thursday, 05 - 27

1770056 --> Thursday, 05 - 11

1770057 --> Thursday, 05 - 31

1770058 --> Thursday, 05 - 23

1770059 --> Thursday, 05 - 08

1770060 --> Thursday, 05 - 27

1770061 --> Thursday, 05 - 19

1770062 --> Thursday, 05 - 04

1770063 --> Thursday, 05 - 24

1770064 --> Thursday, 05 - 15

1770065 --> Thursday, 04 - 30

1770066 --> Thursday, 05 - 20

1770067 --> Thursday, 05 - 12

1770068 --> Thursday, 05 - 31

1770069 --> Thursday, 05 - 16

1770070 --> Thursday, 05 - 08

1770071 --> Thursday, 05 - 28

1770072 --> Thursday, 05 - 19

1770073 --> Thursday, 05 - 04

1770074 --> Thursday, 05 - 24

1770075 --> Thursday, 05 - 16

1770076 --> Thursday, 05 - 28

1770077 --> Thursday, 05 - 20

1770078 --> Thursday, 05 - 12

1770079 --> Thursday, 05 - 25

1770080 --> Thursday, 05 - 16

1770081 --> Thursday, 05 - 08

1770082 --> Thursday, 05 - 28

1770083 --> Thursday, 05 - 13

1770084 --> Thursday, 05 - 04

1770085 --> Thursday, 05 - 24

1770086 --> Thursday, 05 - 09

1770087 --> Thursday, 05 - 29

1770088 --> Thursday, 05 - 20

1770089 --> Thursday, 05 - 05

1770090 --> Thursday, 05 - 25

1770091 --> Thursday, 05 - 17

1770092 --> Thursday, 05 - 08

1770093 --> Thursday, 05 - 21

1770094 --> Thursday, 05 - 13

1770095 --> Thursday, 06 - 02

1770096 --> Thursday, 05 - 24

1770097 --> Thursday, 05 - 09

1770098 --> Thursday, 05 - 29

1770099 --> Thursday, 05 - 14

1770100 --> Thursday, 05 - 06

1770101 --> Thursday, 05 - 26

1770102 --> Thursday, 05 - 18

1770103 --> Thursday, 05 - 03

1770104 --> Thursday, 05 - 22

1770105 --> Thursday, 05 - 14

1770106 --> Thursday, 06 - 03

1770107 --> Thursday, 05 - 19

1770108 --> Thursday, 05 - 10

1770109 --> Thursday, 05 - 30

1770110 --> Thursday, 05 - 15

1770111 --> Thursday, 05 - 07

1770112 --> Thursday, 05 - 26

1770113 --> Thursday, 05 - 11

1770114 --> Thursday, 05 - 03

1770115 --> Thursday, 05 - 23

1770116 --> Thursday, 05 - 07

1770117 --> Thursday, 05 - 27

1770118 --> Thursday, 05 - 19

1770119 --> Thursday, 05 - 04

1770120 --> Thursday, 05 - 23

1770121 --> Thursday, 05 - 15

1770122 --> Thursday, 05 - 07

1770123 --> Thursday, 05 - 20

1770124 --> Thursday, 05 - 11

1770125 --> Thursday, 05 - 31

1770126 --> Thursday, 05 - 23

1770127 --> Thursday, 05 - 08

1770128 --> Thursday, 05 - 27

1770129 --> Thursday, 05 - 19

1770130 --> Thursday, 05 - 04

1770131 --> Thursday, 05 - 24

1770132 --> Thursday, 05 - 15

1770133 --> Thursday, 04 - 30

1770134 --> Thursday, 05 - 20

1770135 --> Thursday, 05 - 12

1770136 --> Thursday, 05 - 31

1770137 --> Thursday, 05 - 16

1770138 --> Thursday, 05 - 08

1770139 --> Thursday, 05 - 28

1770140 --> Thursday, 05 - 12

1770141 --> Thursday, 05 - 04

1770142 --> Thursday, 05 - 24

1770143 --> Thursday, 05 - 09

1770144 --> Thursday, 05 - 28

1770145 --> Thursday, 05 - 20

1770146 --> Thursday, 05 - 12

1770147 --> Thursday, 05 - 25

1770148 --> Thursday, 05 - 16

1770149 --> Thursday, 05 - 08

1770150 --> Thursday, 05 - 28

1770151 --> Thursday, 05 - 13

1770152 --> Thursday, 05 - 04

1770153 --> Thursday, 05 - 24

1770154 --> Thursday, 05 - 09

1770155 --> Thursday, 05 - 29

1770156 --> Thursday, 05 - 20

1770157 --> Thursday, 05 - 05

1770158 --> Thursday, 05 - 25

1770159 --> Thursday, 05 - 17

1770160 --> Thursday, 05 - 01

1770161 --> Thursday, 05 - 21

1770162 --> Thursday, 05 - 13

1770163 --> Thursday, 06 - 02

1770164 --> Thursday, 05 - 17

1770165 --> Thursday, 05 - 09

1770166 --> Thursday, 05 - 29

1770167 --> Thursday, 05 - 14

1770168 --> Thursday, 05 - 05

1770169 --> Thursday, 05 - 25

1770170 --> Thursday, 05 - 17

1770171 --> Thursday, 05 - 02

1770172 --> Thursday, 05 - 21

1770173 --> Thursday, 05 - 13

1770174 --> Thursday, 05 - 26

1770175 --> Thursday, 05 - 18

1770176 --> Thursday, 05 - 09

1770177 --> Thursday, 05 - 29

1770178 --> Thursday, 05 - 14

1770179 --> Thursday, 05 - 06

1770180 --> Thursday, 05 - 25

1770181 --> Thursday, 05 - 10

