Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5140000 through 5149999



5140000 --> Thursday, 05 - 04

5140001 --> Thursday, 05 - 24

5140002 --> Thursday, 05 - 09

5140003 --> Thursday, 05 - 29

5140004 --> Thursday, 05 - 20

5140005 --> Thursday, 05 - 12

5140006 --> Thursday, 05 - 25

5140007 --> Thursday, 05 - 17

5140008 --> Thursday, 05 - 08

5140009 --> Thursday, 05 - 28

5140010 --> Thursday, 05 - 13

5140011 --> Thursday, 05 - 05

5140012 --> Thursday, 05 - 24

5140013 --> Thursday, 05 - 09

5140014 --> Thursday, 05 - 29

5140015 --> Thursday, 05 - 21

5140016 --> Thursday, 05 - 05

5140017 --> Thursday, 05 - 25

5140018 --> Thursday, 05 - 17

5140019 --> Thursday, 05 - 02

5140020 --> Thursday, 05 - 21

5140021 --> Thursday, 05 - 13

5140022 --> Thursday, 06 - 02

5140023 --> Thursday, 05 - 18

5140024 --> Thursday, 05 - 09

5140025 --> Thursday, 05 - 29

5140026 --> Thursday, 05 - 14

5140027 --> Thursday, 05 - 06

5140028 --> Thursday, 05 - 25

5140029 --> Thursday, 05 - 17

5140030 --> Thursday, 05 - 02

5140031 --> Thursday, 05 - 22

5140032 --> Thursday, 05 - 13

5140033 --> Thursday, 05 - 26

5140034 --> Thursday, 05 - 18

5140035 --> Thursday, 05 - 10

5140036 --> Thursday, 05 - 29

5140037 --> Thursday, 05 - 14

5140038 --> Thursday, 05 - 06

5140039 --> Thursday, 05 - 26

5140040 --> Thursday, 05 - 10

5140041 --> Thursday, 05 - 30

5140042 --> Thursday, 05 - 22

5140043 --> Thursday, 05 - 07

5140044 --> Thursday, 05 - 26

5140045 --> Thursday, 05 - 18

5140046 --> Thursday, 05 - 03

5140047 --> Thursday, 05 - 23

5140048 --> Thursday, 05 - 14

5140049 --> Thursday, 05 - 06

5140050 --> Thursday, 05 - 19

5140051 --> Thursday, 05 - 11

5140052 --> Thursday, 05 - 30

5140053 --> Thursday, 05 - 15

5140054 --> Thursday, 05 - 07

5140055 --> Thursday, 05 - 27

5140056 --> Thursday, 05 - 18

5140057 --> Thursday, 05 - 03

5140058 --> Thursday, 05 - 23

5140059 --> Thursday, 05 - 15

5140060 --> Thursday, 06 - 03

5140061 --> Thursday, 05 - 19

5140062 --> Thursday, 05 - 11

5140063 --> Thursday, 05 - 31

5140064 --> Thursday, 05 - 15

5140065 --> Thursday, 05 - 07

5140066 --> Thursday, 05 - 27

5140067 --> Thursday, 05 - 12

5140068 --> Thursday, 05 - 03

5140069 --> Thursday, 05 - 23

5140070 --> Thursday, 05 - 08

5140071 --> Thursday, 05 - 28

5140072 --> Thursday, 05 - 19

5140073 --> Thursday, 05 - 04

5140074 --> Thursday, 05 - 24

5140075 --> Thursday, 05 - 16

5140076 --> Thursday, 05 - 07

5140077 --> Thursday, 05 - 20

5140078 --> Thursday, 05 - 12

5140079 --> Thursday, 06 - 01

5140080 --> Thursday, 05 - 23

5140081 --> Thursday, 05 - 08

5140082 --> Thursday, 05 - 28

5140083 --> Thursday, 05 - 20

5140084 --> Thursday, 05 - 04

5140085 --> Thursday, 05 - 24

5140086 --> Thursday, 05 - 16

5140087 --> Thursday, 05 - 01

5140088 --> Thursday, 05 - 20

5140089 --> Thursday, 05 - 12

5140090 --> Thursday, 06 - 01

5140091 --> Thursday, 05 - 17

5140092 --> Thursday, 05 - 08

5140093 --> Thursday, 05 - 28

5140094 --> Thursday, 05 - 13

5140095 --> Thursday, 05 - 05

5140096 --> Thursday, 05 - 24

5140097 --> Thursday, 05 - 09

5140098 --> Thursday, 05 - 29

5140099 --> Thursday, 05 - 21

5140100 --> Thursday, 05 - 13

5140101 --> Thursday, 05 - 26

5140102 --> Thursday, 05 - 18

5140103 --> Thursday, 05 - 10

5140104 --> Thursday, 05 - 29

5140105 --> Thursday, 05 - 14

5140106 --> Thursday, 05 - 06

5140107 --> Thursday, 05 - 26

5140108 --> Thursday, 05 - 10

5140109 --> Thursday, 05 - 30

5140110 --> Thursday, 05 - 22

5140111 --> Thursday, 05 - 07

5140112 --> Thursday, 05 - 26

5140113 --> Thursday, 05 - 18

5140114 --> Thursday, 05 - 03

5140115 --> Thursday, 05 - 23

5140116 --> Thursday, 05 - 14

5140117 --> Thursday, 06 - 03

5140118 --> Thursday, 05 - 19

5140119 --> Thursday, 05 - 11

5140120 --> Thursday, 05 - 30

5140121 --> Thursday, 05 - 15

5140122 --> Thursday, 05 - 07

5140123 --> Thursday, 05 - 27

5140124 --> Thursday, 05 - 18

5140125 --> Thursday, 05 - 03

5140126 --> Thursday, 05 - 23

5140127 --> Thursday, 05 - 08

5140128 --> Thursday, 05 - 27

5140129 --> Thursday, 05 - 19

5140130 --> Thursday, 05 - 11

5140131 --> Thursday, 05 - 24

5140132 --> Thursday, 05 - 15

5140133 --> Thursday, 05 - 07

5140134 --> Thursday, 05 - 27

5140135 --> Thursday, 05 - 12

5140136 --> Thursday, 05 - 31

5140137 --> Thursday, 05 - 23

5140138 --> Thursday, 05 - 08

5140139 --> Thursday, 05 - 28

5140140 --> Thursday, 05 - 19

5140141 --> Thursday, 05 - 04

5140142 --> Thursday, 05 - 24

5140143 --> Thursday, 05 - 16

5140144 --> Thursday, 05 - 07

5140145 --> Thursday, 05 - 20

5140146 --> Thursday, 05 - 12

5140147 --> Thursday, 06 - 01

5140148 --> Thursday, 05 - 16

5140149 --> Thursday, 05 - 08

5140150 --> Thursday, 05 - 28

5140151 --> Thursday, 05 - 13

5140152 --> Thursday, 05 - 04

5140153 --> Thursday, 05 - 24

5140154 --> Thursday, 05 - 16

5140155 --> Thursday, 05 - 29

5140156 --> Thursday, 05 - 20

5140157 --> Thursday, 05 - 12

5140158 --> Thursday, 06 - 01

5140159 --> Thursday, 05 - 17

5140160 --> Thursday, 05 - 08

5140161 --> Thursday, 05 - 28

5140162 --> Thursday, 05 - 13

5140163 --> Thursday, 05 - 05

5140164 --> Thursday, 05 - 24

5140165 --> Thursday, 05 - 09

5140166 --> Thursday, 05 - 29

5140167 --> Thursday, 05 - 21

5140168 --> Thursday, 05 - 05

5140169 --> Thursday, 05 - 25

5140170 --> Thursday, 05 - 17

5140171 --> Thursday, 05 - 02

5140172 --> Thursday, 05 - 21

5140173 --> Thursday, 05 - 13

5140174 --> Thursday, 06 - 02

5140175 --> Thursday, 05 - 18

5140176 --> Thursday, 05 - 09

5140177 --> Thursday, 05 - 29

5140178 --> Thursday, 05 - 21

5140179 --> Thursday, 05 - 06

5140180 --> Thursday, 05 - 25

5140181 --> Thursday, 05 - 17

5140182 --> Thursday, 05 - 02

5140183 --> Thursday, 05 - 22

5140184 --> Thursday, 05 - 13

5140185 --> Thursday, 06 - 02

5140186 --> Thursday, 05 - 18

5140187 --> Thursday, 05 - 10

5140188 --> Thursday, 05 - 29

5140189 --> Thursday, 05 - 14

5140190 --> Thursday, 05 - 06

5140191 --> Thursday, 05 - 26

5140192 --> Thursday, 05 - 10

5140193 --> Thursday, 05 - 30

5140194 --> Thursday, 05 - 22

5140195 --> Thursday, 05 - 07

5140196 --> Thursday, 05 - 26

5140197 --> Thursday, 05 - 18

5140198 --> Thursday, 05 - 10

5140199 --> Thursday, 05 - 23

5140200 --> Thursday, 05 - 15

