Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3820000 through 3829999



3820000 --> Thursday, 05 - 25

3820001 --> Thursday, 05 - 10

3820002 --> Thursday, 05 - 30

3820003 --> Thursday, 05 - 22

3820004 --> Thursday, 05 - 06

3820005 --> Thursday, 05 - 26

3820006 --> Thursday, 05 - 18

3820007 --> Thursday, 05 - 03

3820008 --> Thursday, 05 - 22

3820009 --> Thursday, 05 - 14

3820010 --> Thursday, 06 - 03

3820011 --> Thursday, 05 - 19

3820012 --> Thursday, 05 - 10

3820013 --> Thursday, 05 - 30

3820014 --> Thursday, 05 - 15

3820015 --> Thursday, 05 - 07

3820016 --> Thursday, 05 - 26

3820017 --> Thursday, 05 - 11

3820018 --> Thursday, 05 - 03

3820019 --> Thursday, 05 - 23

3820020 --> Thursday, 05 - 14

3820021 --> Thursday, 05 - 27

3820022 --> Thursday, 05 - 19

3820023 --> Thursday, 05 - 11

3820024 --> Thursday, 05 - 30

3820025 --> Thursday, 05 - 15

3820026 --> Thursday, 05 - 07

3820027 --> Thursday, 05 - 20

3820028 --> Thursday, 05 - 11

3820029 --> Thursday, 05 - 31

3820030 --> Thursday, 05 - 23

3820031 --> Thursday, 05 - 08

3820032 --> Thursday, 05 - 27

3820033 --> Thursday, 05 - 19

3820034 --> Thursday, 05 - 04

3820035 --> Thursday, 05 - 24

3820036 --> Thursday, 05 - 15

3820037 --> Thursday, 04 - 30

3820038 --> Thursday, 05 - 20

3820039 --> Thursday, 05 - 12

3820040 --> Thursday, 05 - 31

3820041 --> Thursday, 05 - 16

3820042 --> Thursday, 05 - 08

3820043 --> Thursday, 05 - 28

3820044 --> Thursday, 05 - 19

3820045 --> Thursday, 05 - 04

3820046 --> Thursday, 05 - 24

3820047 --> Thursday, 05 - 09

3820048 --> Thursday, 05 - 28

3820049 --> Thursday, 05 - 20

3820050 --> Thursday, 05 - 12

3820051 --> Thursday, 05 - 25

3820052 --> Thursday, 05 - 16

3820053 --> Thursday, 05 - 08

3820054 --> Thursday, 05 - 28

3820055 --> Thursday, 05 - 13

3820056 --> Thursday, 05 - 04

3820057 --> Thursday, 05 - 24

3820058 --> Thursday, 05 - 09

3820059 --> Thursday, 05 - 29

3820060 --> Thursday, 05 - 20

3820061 --> Thursday, 05 - 05

3820062 --> Thursday, 05 - 25

3820063 --> Thursday, 05 - 17

3820064 --> Thursday, 05 - 01

3820065 --> Thursday, 05 - 21

3820066 --> Thursday, 05 - 13

3820067 --> Thursday, 06 - 02

3820068 --> Thursday, 05 - 17

3820069 --> Thursday, 05 - 09

3820070 --> Thursday, 05 - 29

3820071 --> Thursday, 05 - 14

3820072 --> Thursday, 05 - 05

3820073 --> Thursday, 05 - 25

3820074 --> Thursday, 05 - 17

3820075 --> Thursday, 05 - 02

3820076 --> Thursday, 05 - 21

3820077 --> Thursday, 05 - 13

3820078 --> Thursday, 06 - 02

3820079 --> Thursday, 05 - 18

3820080 --> Thursday, 05 - 09

3820081 --> Thursday, 05 - 29

3820082 --> Thursday, 05 - 14

3820083 --> Thursday, 05 - 06

3820084 --> Thursday, 05 - 25

3820085 --> Thursday, 05 - 10

3820086 --> Thursday, 05 - 30

3820087 --> Thursday, 05 - 22

3820088 --> Thursday, 05 - 06

3820089 --> Thursday, 05 - 26

