Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4190000 through 4199999



4190000 --> Thursday, 06 - 01

4190001 --> Thursday, 05 - 17

4190002 --> Thursday, 05 - 09

4190003 --> Thursday, 05 - 29

4190004 --> Thursday, 05 - 13

4190005 --> Thursday, 05 - 05

4190006 --> Thursday, 05 - 25

4190007 --> Thursday, 05 - 10

4190008 --> Thursday, 05 - 29

4190009 --> Thursday, 05 - 21

4190010 --> Thursday, 05 - 06

4190011 --> Thursday, 05 - 26

4190012 --> Thursday, 05 - 17

4190013 --> Thursday, 05 - 02

4190014 --> Thursday, 05 - 22

4190015 --> Thursday, 05 - 14

4190016 --> Thursday, 06 - 02

4190017 --> Thursday, 05 - 18

4190018 --> Thursday, 05 - 10

4190019 --> Thursday, 05 - 30

4190020 --> Thursday, 05 - 21

4190021 --> Thursday, 05 - 06

4190022 --> Thursday, 05 - 26

4190023 --> Thursday, 05 - 18

4190024 --> Thursday, 05 - 02

4190025 --> Thursday, 05 - 22

4190026 --> Thursday, 05 - 14

4190027 --> Thursday, 05 - 27

4190028 --> Thursday, 05 - 18

4190029 --> Thursday, 05 - 10

4190030 --> Thursday, 05 - 30

4190031 --> Thursday, 05 - 15

4190032 --> Thursday, 05 - 06

4190033 --> Thursday, 05 - 26

4190034 --> Thursday, 05 - 11

4190035 --> Thursday, 05 - 31

4190036 --> Thursday, 05 - 22

4190037 --> Thursday, 05 - 07

4190038 --> Thursday, 05 - 27

4190039 --> Thursday, 05 - 19

4190040 --> Thursday, 05 - 10

4190041 --> Thursday, 05 - 23

4190042 --> Thursday, 05 - 15

4190043 --> Thursday, 05 - 07

4190044 --> Thursday, 05 - 26

4190045 --> Thursday, 05 - 11

4190046 --> Thursday, 05 - 31

4190047 --> Thursday, 05 - 23

4190048 --> Thursday, 05 - 07

4190049 --> Thursday, 05 - 27

4190050 --> Thursday, 05 - 19

4190051 --> Thursday, 05 - 04

4190052 --> Thursday, 05 - 23

4190053 --> Thursday, 05 - 15

4190054 --> Thursday, 05 - 28

4190055 --> Thursday, 05 - 20

4190056 --> Thursday, 05 - 11

4190057 --> Thursday, 05 - 31

4190058 --> Thursday, 05 - 16

4190059 --> Thursday, 05 - 08

4190060 --> Thursday, 05 - 27

4190061 --> Thursday, 05 - 12

4190062 --> Thursday, 05 - 04

4190063 --> Thursday, 05 - 24

4190064 --> Thursday, 05 - 15

4190065 --> Thursday, 05 - 28

4190066 --> Thursday, 05 - 20

4190067 --> Thursday, 05 - 12

4190068 --> Thursday, 05 - 31

4190069 --> Thursday, 05 - 16

4190070 --> Thursday, 05 - 08

4190071 --> Thursday, 05 - 21

4190072 --> Thursday, 05 - 12

4190073 --> Thursday, 06 - 01

4190074 --> Thursday, 05 - 24

4190075 --> Thursday, 05 - 09

4190076 --> Thursday, 05 - 28

4190077 --> Thursday, 05 - 20

4190078 --> Thursday, 05 - 05

4190079 --> Thursday, 05 - 25

4190080 --> Thursday, 05 - 16

4190081 --> Thursday, 05 - 01

4190082 --> Thursday, 05 - 21

4190083 --> Thursday, 05 - 13

4190084 --> Thursday, 06 - 01

4190085 --> Thursday, 05 - 17

4190086 --> Thursday, 05 - 09

4190087 --> Thursday, 05 - 29

4190088 --> Thursday, 05 - 20

4190089 --> Thursday, 05 - 05

4190090 --> Thursday, 05 - 25

4190091 --> Thursday, 05 - 10

4190092 --> Thursday, 05 - 29

4190093 --> Thursday, 05 - 21

4190094 --> Thursday, 05 - 13

4190095 --> Thursday, 05 - 26

4190096 --> Thursday, 05 - 17

4190097 --> Thursday, 05 - 09

4190098 --> Thursday, 05 - 29

4190099 --> Thursday, 05 - 14

4190100 --> Thursday, 05 - 06

4190101 --> Thursday, 05 - 26

4190102 --> Thursday, 05 - 11

4190103 --> Thursday, 05 - 31

4190104 --> Thursday, 05 - 22

4190105 --> Thursday, 05 - 07

4190106 --> Thursday, 05 - 27

4190107 --> Thursday, 05 - 19

4190108 --> Thursday, 05 - 03

4190109 --> Thursday, 05 - 23

4190110 --> Thursday, 05 - 15

4190111 --> Thursday, 04 - 30

4190112 --> Thursday, 05 - 19

4190113 --> Thursday, 05 - 11

4190114 --> Thursday, 05 - 31

4190115 --> Thursday, 05 - 16

4190116 --> Thursday, 05 - 07

4190117 --> Thursday, 05 - 27

4190118 --> Thursday, 05 - 19

4190119 --> Thursday, 05 - 04

4190120 --> Thursday, 05 - 23

4190121 --> Thursday, 05 - 15

4190122 --> Thursday, 05 - 28

4190123 --> Thursday, 05 - 20

4190124 --> Thursday, 05 - 11

4190125 --> Thursday, 05 - 31

4190126 --> Thursday, 05 - 16

4190127 --> Thursday, 05 - 08

4190128 --> Thursday, 05 - 27

4190129 --> Thursday, 05 - 12

4190130 --> Thursday, 05 - 04

4190131 --> Thursday, 05 - 24

4190132 --> Thursday, 05 - 08

4190133 --> Thursday, 05 - 28

4190134 --> Thursday, 05 - 20

4190135 --> Thursday, 05 - 05

4190136 --> Thursday, 05 - 24

4190137 --> Thursday, 05 - 16

4190138 --> Thursday, 05 - 08

4190139 --> Thursday, 05 - 21

4190140 --> Thursday, 05 - 12

4190141 --> Thursday, 06 - 01

4190142 --> Thursday, 05 - 24

4190143 --> Thursday, 05 - 09

4190144 --> Thursday, 05 - 28

4190145 --> Thursday, 05 - 20

4190146 --> Thursday, 05 - 05

4190147 --> Thursday, 05 - 25

4190148 --> Thursday, 05 - 16

4190149 --> Thursday, 05 - 01

4190150 --> Thursday, 05 - 21

4190151 --> Thursday, 05 - 13

4190152 --> Thursday, 06 - 01

4190153 --> Thursday, 05 - 17

4190154 --> Thursday, 05 - 09

4190155 --> Thursday, 05 - 29

4190156 --> Thursday, 05 - 13

4190157 --> Thursday, 05 - 05

4190158 --> Thursday, 05 - 25

4190159 --> Thursday, 05 - 10

4190160 --> Thursday, 05 - 29

4190161 --> Thursday, 05 - 21

4190162 --> Thursday, 05 - 13

4190163 --> Thursday, 05 - 26

4190164 --> Thursday, 05 - 17

4190165 --> Thursday, 05 - 09

4190166 --> Thursday, 05 - 22

4190167 --> Thursday, 05 - 14

4190168 --> Thursday, 05 - 05

4190169 --> Thursday, 05 - 25

4190170 --> Thursday, 05 - 10

4190171 --> Thursday, 05 - 30

4190172 --> Thursday, 05 - 21

4190173 --> Thursday, 05 - 06

4190174 --> Thursday, 05 - 26

4190175 --> Thursday, 05 - 18

4190176 --> Thursday, 05 - 02

4190177 --> Thursday, 05 - 22

4190178 --> Thursday, 05 - 14

4190179 --> Thursday, 06 - 03

4190180 --> Thursday, 05 - 18

4190181 --> Thursday, 05 - 10

4190182 --> Thursday, 05 - 30

4190183 --> Thursday, 05 - 15

4190184 --> Thursday, 05 - 06

4190185 --> Thursday, 05 - 26

4190186 --> Thursday, 05 - 11

4190187 --> Thursday, 05 - 03

4190188 --> Thursday, 05 - 22

4190189 --> Thursday, 05 - 14

4190190 --> Thursday, 05 - 27

4190191 --> Thursday, 05 - 19

4190192 --> Thursday, 05 - 10

4190193 --> Thursday, 05 - 30

4190194 --> Thursday, 05 - 15

4190195 --> Thursday, 05 - 07

4190196 --> Thursday, 05 - 26

4190197 --> Thursday, 05 - 11

4190198 --> Thursday, 05 - 31

4190199 --> Thursday, 05 - 23

4190200 --> Thursday, 05 - 08

4190201 --> Thursday, 05 - 28

4190202 --> Thursday, 05 - 20

4190203 --> Thursday, 05 - 05

4190204 --> Thursday, 05 - 24

4190205 --> Thursday, 05 - 16

4190206 --> Thursday, 05 - 01

4190207 --> Thursday, 05 - 21

4190208 --> Thursday, 05 - 12

4190209 --> Thursday, 06 - 01

4190210 --> Thursday, 05 - 17

4190211 --> Thursday, 05 - 09

4190212 --> Thursday, 05 - 28

4190213 --> Thursday, 05 - 13

4190214 --> Thursday, 05 - 05

4190215 --> Thursday, 05 - 25

4190216 --> Thursday, 05 - 16

4190217 --> Thursday, 05 - 29

4190218 --> Thursday, 05 - 21

4190219 --> Thursday, 05 - 13

4190220 --> Thursday, 06 - 01

4190221 --> Thursday, 05 - 17

4190222 --> Thursday, 05 - 09

4190223 --> Thursday, 05 - 22

4190224 --> Thursday, 05 - 13

4190225 --> Thursday, 05 - 05

4190226 --> Thursday, 05 - 25

4190227 --> Thursday, 05 - 10

4190228 --> Thursday, 05 - 29

4190229 --> Thursday, 05 - 21

4190230 --> Thursday, 05 - 06

4190231 --> Thursday, 05 - 26

4190232 --> Thursday, 05 - 17

4190233 --> Thursday, 05 - 02

4190234 --> Thursday, 05 - 22

4190235 --> Thursday, 05 - 14

4190236 --> Thursday, 06 - 02

4190237 --> Thursday, 05 - 18

4190238 --> Thursday, 05 - 10

4190239 --> Thursday, 05 - 30

4190240 --> Thursday, 05 - 21

4190241 --> Thursday, 05 - 06

4190242 --> Thursday, 05 - 26

4190243 --> Thursday, 05 - 11

4190244 --> Thursday, 05 - 02

4190245 --> Thursday, 05 - 22

4190246 --> Thursday, 05 - 14

4190247 --> Thursday, 05 - 27

4190248 --> Thursday, 05 - 18

4190249 --> Thursday, 05 - 10

4190250 --> Thursday, 05 - 30

4190251 --> Thursday, 05 - 15

4190252 --> Thursday, 05 - 06

4190253 --> Thursday, 05 - 26

4190254 --> Thursday, 05 - 11

4190255 --> Thursday, 05 - 31

4190256 --> Thursday, 05 - 22

4190257 --> Thursday, 05 - 07

4190258 --> Thursday, 05 - 27

4190259 --> Thursday, 05 - 19

4190260 --> Thursday, 05 - 03

4190261 --> Thursday, 05 - 23

4190262 --> Thursday, 05 - 15

4190263 --> Thursday, 04 - 30

4190264 --> Thursday, 05 - 19

4190265 --> Thursday, 05 - 11

4190266 --> Thursday, 05 - 31

4190267 --> Thursday, 05 - 16

4190268 --> Thursday, 05 - 07

4190269 --> Thursday, 05 - 27

4190270 --> Thursday, 05 - 19

4190271 --> Thursday, 05 - 04

4190272 --> Thursday, 05 - 23

4190273 --> Thursday, 05 - 15

4190274 --> Thursday, 05 - 28

4190275 --> Thursday, 05 - 20

4190276 --> Thursday, 05 - 11

4190277 --> Thursday, 05 - 31

4190278 --> Thursday, 05 - 16

4190279 --> Thursday, 05 - 08

4190280 --> Thursday, 05 - 27

4190281 --> Thursday, 05 - 12

4190282 --> Thursday, 05 - 04

4190283 --> Thursday, 05 - 24

4190284 --> Thursday, 05 - 08

4190285 --> Thursday, 05 - 28

4190286 --> Thursday, 05 - 20

4190287 --> Thursday, 05 - 05

4190288 --> Thursday, 05 - 24

4190289 --> Thursday, 05 - 16

4190290 --> Thursday, 05 - 08

4190291 --> Thursday, 05 - 21

4190292 --> Thursday, 05 - 12

4190293 --> Thursday, 06 - 01

4190294 --> Thursday, 05 - 24

4190295 --> Thursday, 05 - 09

4190296 --> Thursday, 05 - 28

4190297 --> Thursday, 05 - 20

4190298 --> Thursday, 05 - 05

4190299 --> Thursday, 05 - 25

4190300 --> Thursday, 05 - 17

4190301 --> Thursday, 05 - 02

4190302 --> Thursday, 05 - 22

4190303 --> Thursday, 05 - 14

4190304 --> Thursday, 06 - 02

4190305 --> Thursday, 05 - 18

4190306 --> Thursday, 05 - 10

4190307 --> Thursday, 05 - 30

4190308 --> Thursday, 05 - 14

4190309 --> Thursday, 05 - 06

4190310 --> Thursday, 05 - 26

4190311 --> Thursday, 05 - 11

4190312 --> Thursday, 05 - 02

4190313 --> Thursday, 05 - 22

4190314 --> Thursday, 05 - 14

4190315 --> Thursday, 05 - 27

4190316 --> Thursday, 05 - 18

4190317 --> Thursday, 05 - 10

4190318 --> Thursday, 05 - 23

4190319 --> Thursday, 05 - 15

4190320 --> Thursday, 05 - 06

4190321 --> Thursday, 05 - 26

4190322 --> Thursday, 05 - 11

4190323 --> Thursday, 05 - 31

4190324 --> Thursday, 05 - 22

4190325 --> Thursday, 05 - 07

4190326 --> Thursday, 05 - 27

4190327 --> Thursday, 05 - 19

4190328 --> Thursday, 05 - 03

4190329 --> Thursday, 05 - 23

4190330 --> Thursday, 05 - 15

4190331 --> Thursday, 04 - 30

4190332 --> Thursday, 05 - 19

4190333 --> Thursday, 05 - 11

4190334 --> Thursday, 05 - 31

4190335 --> Thursday, 05 - 16

4190336 --> Thursday, 05 - 07

4190337 --> Thursday, 05 - 27

4190338 --> Thursday, 05 - 12

4190339 --> Thursday, 05 - 04

4190340 --> Thursday, 05 - 23

4190341 --> Thursday, 05 - 15

4190342 --> Thursday, 05 - 28

4190343 --> Thursday, 05 - 20

4190344 --> Thursday, 05 - 11

4190345 --> Thursday, 05 - 31

4190346 --> Thursday, 05 - 16

4190347 --> Thursday, 05 - 08

4190348 --> Thursday, 05 - 27

4190349 --> Thursday, 05 - 12

4190350 --> Thursday, 05 - 04

4190351 --> Thursday, 05 - 24

4190352 --> Thursday, 05 - 08

4190353 --> Thursday, 05 - 28

4190354 --> Thursday, 05 - 20

4190355 --> Thursday, 05 - 05

4190356 --> Thursday, 05 - 24

4190357 --> Thursday, 05 - 16

4190358 --> Thursday, 05 - 01

4190359 --> Thursday, 05 - 21

4190360 --> Thursday, 05 - 12

4190361 --> Thursday, 06 - 01

