Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0100000 through 0109999



0100000 --> Thursday, 05 - 25

0100001 --> Thursday, 05 - 17

0100002 --> Thursday, 05 - 02

0100003 --> Thursday, 05 - 22

0100004 --> Thursday, 05 - 13

0100005 --> Thursday, 06 - 02

0100006 --> Thursday, 05 - 18

0100007 --> Thursday, 05 - 10

0100008 --> Thursday, 05 - 29

0100009 --> Thursday, 05 - 14

0100010 --> Thursday, 05 - 06

0100011 --> Thursday, 05 - 26

0100012 --> Thursday, 05 - 10

0100013 --> Thursday, 05 - 30

0100014 --> Thursday, 05 - 22

0100015 --> Thursday, 05 - 07

0100016 --> Thursday, 05 - 26

0100017 --> Thursday, 05 - 18

0100018 --> Thursday, 05 - 03

0100019 --> Thursday, 05 - 23

0100020 --> Thursday, 05 - 14

0100021 --> Thursday, 05 - 06

0100022 --> Thursday, 05 - 19

0100023 --> Thursday, 05 - 11

0100024 --> Thursday, 05 - 30

0100025 --> Thursday, 05 - 22

0100026 --> Thursday, 05 - 07

0100027 --> Thursday, 05 - 27

0100028 --> Thursday, 05 - 18

0100029 --> Thursday, 05 - 03

0100030 --> Thursday, 05 - 23

0100031 --> Thursday, 05 - 15

0100032 --> Thursday, 06 - 03

0100033 --> Thursday, 05 - 19

0100034 --> Thursday, 05 - 11

0100035 --> Thursday, 05 - 31

0100036 --> Thursday, 05 - 15

0100037 --> Thursday, 05 - 07

0100038 --> Thursday, 05 - 27

0100039 --> Thursday, 05 - 12

0100040 --> Thursday, 05 - 03

0100041 --> Thursday, 05 - 23

0100042 --> Thursday, 05 - 08

0100043 --> Thursday, 05 - 28

0100044 --> Thursday, 05 - 19

0100045 --> Thursday, 05 - 11

0100046 --> Thursday, 05 - 24

0100047 --> Thursday, 05 - 16

0100048 --> Thursday, 05 - 07

0100049 --> Thursday, 05 - 27

0100050 --> Thursday, 05 - 12

0100051 --> Thursday, 06 - 01

0100052 --> Thursday, 05 - 23

0100053 --> Thursday, 05 - 08

0100054 --> Thursday, 05 - 28

0100055 --> Thursday, 05 - 20

0100056 --> Thursday, 05 - 04

0100057 --> Thursday, 05 - 24

0100058 --> Thursday, 05 - 16

0100059 --> Thursday, 05 - 01

0100060 --> Thursday, 05 - 20

0100061 --> Thursday, 05 - 12

0100062 --> Thursday, 06 - 01

0100063 --> Thursday, 05 - 17

0100064 --> Thursday, 05 - 08

0100065 --> Thursday, 05 - 28

0100066 --> Thursday, 05 - 13

0100067 --> Thursday, 05 - 05

0100068 --> Thursday, 05 - 24

0100069 --> Thursday, 05 - 16

0100070 --> Thursday, 05 - 29

0100071 --> Thursday, 05 - 21

0100072 --> Thursday, 05 - 12

0100073 --> Thursday, 05 - 25

0100074 --> Thursday, 05 - 17

0100075 --> Thursday, 05 - 09

0100076 --> Thursday, 05 - 28

0100077 --> Thursday, 05 - 13

0100078 --> Thursday, 05 - 05

0100079 --> Thursday, 05 - 25

0100080 --> Thursday, 05 - 09

0100081 --> Thursday, 05 - 29

0100082 --> Thursday, 05 - 21

0100083 --> Thursday, 05 - 06

0100084 --> Thursday, 05 - 25

0100085 --> Thursday, 05 - 17

0100086 --> Thursday, 05 - 02

0100087 --> Thursday, 05 - 22

0100088 --> Thursday, 05 - 13

0100089 --> Thursday, 06 - 02

0100090 --> Thursday, 05 - 18

0100091 --> Thursday, 05 - 10

0100092 --> Thursday, 05 - 29

0100093 --> Thursday, 05 - 14

0100094 --> Thursday, 05 - 06

0100095 --> Thursday, 05 - 26

0100096 --> Thursday, 05 - 17

0100097 --> Thursday, 05 - 02

0100098 --> Thursday, 05 - 22

0100099 --> Thursday, 05 - 14

0100100 --> Thursday, 06 - 03

0100101 --> Thursday, 05 - 19

0100102 --> Thursday, 05 - 11

0100103 --> Thursday, 05 - 31

0100104 --> Thursday, 05 - 15

0100105 --> Thursday, 05 - 07

0100106 --> Thursday, 05 - 27

0100107 --> Thursday, 05 - 12

0100108 --> Thursday, 05 - 03

0100109 --> Thursday, 05 - 23

0100110 --> Thursday, 05 - 08

0100111 --> Thursday, 05 - 28

0100112 --> Thursday, 05 - 19

0100113 --> Thursday, 05 - 04

0100114 --> Thursday, 05 - 24

0100115 --> Thursday, 05 - 16

0100116 --> Thursday, 05 - 07

0100117 --> Thursday, 05 - 20

0100118 --> Thursday, 05 - 12

0100119 --> Thursday, 06 - 01

0100120 --> Thursday, 05 - 23

0100121 --> Thursday, 05 - 08

0100122 --> Thursday, 05 - 28

0100123 --> Thursday, 05 - 20

0100124 --> Thursday, 05 - 04

0100125 --> Thursday, 05 - 24

0100126 --> Thursday, 05 - 16

0100127 --> Thursday, 05 - 01

0100128 --> Thursday, 05 - 20

0100129 --> Thursday, 05 - 12

0100130 --> Thursday, 06 - 01

0100131 --> Thursday, 05 - 17

0100132 --> Thursday, 05 - 08

0100133 --> Thursday, 05 - 28

0100134 --> Thursday, 05 - 13

0100135 --> Thursday, 05 - 05

0100136 --> Thursday, 05 - 24

0100137 --> Thursday, 05 - 09

0100138 --> Thursday, 05 - 29

0100139 --> Thursday, 05 - 21

0100140 --> Thursday, 05 - 12

0100141 --> Thursday, 05 - 25

0100142 --> Thursday, 05 - 17

0100143 --> Thursday, 05 - 09

0100144 --> Thursday, 05 - 28

0100145 --> Thursday, 05 - 13

0100146 --> Thursday, 05 - 05

0100147 --> Thursday, 05 - 25

0100148 --> Thursday, 05 - 09

0100149 --> Thursday, 05 - 29

0100150 --> Thursday, 05 - 21

0100151 --> Thursday, 05 - 06

0100152 --> Thursday, 05 - 25

0100153 --> Thursday, 05 - 17

0100154 --> Thursday, 05 - 02

0100155 --> Thursday, 05 - 22

0100156 --> Thursday, 05 - 13

0100157 --> Thursday, 06 - 02

0100158 --> Thursday, 05 - 18

0100159 --> Thursday, 05 - 10

0100160 --> Thursday, 05 - 29

0100161 --> Thursday, 05 - 14

0100162 --> Thursday, 05 - 06

0100163 --> Thursday, 05 - 26

0100164 --> Thursday, 05 - 17

0100165 --> Thursday, 05 - 02

0100166 --> Thursday, 05 - 22

0100167 --> Thursday, 05 - 14

0100168 --> Thursday, 05 - 26

0100169 --> Thursday, 05 - 18

0100170 --> Thursday, 05 - 10

0100171 --> Thursday, 05 - 23

0100172 --> Thursday, 05 - 14

0100173 --> Thursday, 05 - 06

0100174 --> Thursday, 05 - 26

0100175 --> Thursday, 05 - 11

0100176 --> Thursday, 05 - 30

0100177 --> Thursday, 05 - 22

0100178 --> Thursday, 05 - 07

0100179 --> Thursday, 05 - 27

0100180 --> Thursday, 05 - 18

0100181 --> Thursday, 05 - 03

0100182 --> Thursday, 05 - 23

0100183 --> Thursday, 05 - 15

0100184 --> Thursday, 05 - 06

0100185 --> Thursday, 05 - 19

0100186 --> Thursday, 05 - 11

0100187 --> Thursday, 05 - 31

0100188 --> Thursday, 05 - 15

0100189 --> Thursday, 05 - 07

0100190 --> Thursday, 05 - 27

0100191 --> Thursday, 05 - 12

0100192 --> Thursday, 05 - 03

0100193 --> Thursday, 05 - 23

0100194 --> Thursday, 05 - 15

0100195 --> Thursday, 05 - 28

0100196 --> Thursday, 05 - 19

0100197 --> Thursday, 05 - 11

0100198 --> Thursday, 05 - 31

0100199 --> Thursday, 05 - 16

0100200 --> Thursday, 05 - 08

0100201 --> Thursday, 05 - 28

0100202 --> Thursday, 05 - 13

0100203 --> Thursday, 05 - 05

0100204 --> Thursday, 05 - 24

0100205 --> Thursday, 05 - 09

0100206 --> Thursday, 05 - 29

0100207 --> Thursday, 05 - 21

0100208 --> Thursday, 05 - 05

0100209 --> Thursday, 05 - 25

0100210 --> Thursday, 05 - 17

0100211 --> Thursday, 05 - 02

0100212 --> Thursday, 05 - 21

0100213 --> Thursday, 05 - 13

0100214 --> Thursday, 06 - 02

0100215 --> Thursday, 05 - 18

0100216 --> Thursday, 05 - 09

0100217 --> Thursday, 05 - 29

0100218 --> Thursday, 05 - 14

0100219 --> Thursday, 05 - 06

0100220 --> Thursday, 05 - 25

0100221 --> Thursday, 05 - 17

0100222 --> Thursday, 05 - 02

0100223 --> Thursday, 05 - 22

0100224 --> Thursday, 05 - 13

0100225 --> Thursday, 05 - 26

0100226 --> Thursday, 05 - 18

0100227 --> Thursday, 05 - 10

0100228 --> Thursday, 05 - 29

0100229 --> Thursday, 05 - 14

0100230 --> Thursday, 05 - 06

0100231 --> Thursday, 05 - 26

0100232 --> Thursday, 05 - 10

0100233 --> Thursday, 05 - 30

0100234 --> Thursday, 05 - 22

0100235 --> Thursday, 05 - 07

0100236 --> Thursday, 05 - 26

0100237 --> Thursday, 05 - 18

0100238 --> Thursday, 05 - 03

0100239 --> Thursday, 05 - 23

0100240 --> Thursday, 05 - 14

0100241 --> Thursday, 05 - 06

0100242 --> Thursday, 05 - 19

0100243 --> Thursday, 05 - 11

0100244 --> Thursday, 05 - 30

0100245 --> Thursday, 05 - 15

0100246 --> Thursday, 05 - 07

0100247 --> Thursday, 05 - 27

0100248 --> Thursday, 05 - 18

0100249 --> Thursday, 05 - 03

0100250 --> Thursday, 05 - 23

0100251 --> Thursday, 05 - 15

0100252 --> Thursday, 06 - 03

0100253 --> Thursday, 05 - 19

0100254 --> Thursday, 05 - 11

0100255 --> Thursday, 05 - 31

0100256 --> Thursday, 05 - 15

0100257 --> Thursday, 05 - 07

0100258 --> Thursday, 05 - 27

0100259 --> Thursday, 05 - 12

0100260 --> Thursday, 05 - 03

0100261 --> Thursday, 05 - 23

0100262 --> Thursday, 05 - 08

0100263 --> Thursday, 05 - 28

0100264 --> Thursday, 05 - 19

0100265 --> Thursday, 05 - 04

0100266 --> Thursday, 05 - 24

0100267 --> Thursday, 05 - 16

0100268 --> Thursday, 05 - 07

0100269 --> Thursday, 05 - 20

0100270 --> Thursday, 05 - 12

0100271 --> Thursday, 06 - 01

0100272 --> Thursday, 05 - 23

0100273 --> Thursday, 05 - 08

0100274 --> Thursday, 05 - 28

0100275 --> Thursday, 05 - 20

0100276 --> Thursday, 05 - 04

0100277 --> Thursday, 05 - 24

0100278 --> Thursday, 05 - 16

0100279 --> Thursday, 05 - 01

0100280 --> Thursday, 05 - 20

0100281 --> Thursday, 05 - 12

0100282 --> Thursday, 06 - 01

0100283 --> Thursday, 05 - 17

0100284 --> Thursday, 05 - 08

0100285 --> Thursday, 05 - 28

0100286 --> Thursday, 05 - 13

0100287 --> Thursday, 05 - 05

0100288 --> Thursday, 05 - 24

0100289 --> Thursday, 05 - 09

0100290 --> Thursday, 05 - 29

0100291 --> Thursday, 05 - 21

0100292 --> Thursday, 05 - 12

0100293 --> Thursday, 05 - 25

0100294 --> Thursday, 05 - 17

0100295 --> Thursday, 05 - 09

0100296 --> Thursday, 05 - 28

0100297 --> Thursday, 05 - 13

0100298 --> Thursday, 05 - 05

0100299 --> Thursday, 05 - 25

0100300 --> Thursday, 05 - 10

0100301 --> Thursday, 05 - 30

0100302 --> Thursday, 05 - 22

0100303 --> Thursday, 05 - 07

0100304 --> Thursday, 05 - 26

0100305 --> Thursday, 05 - 18

0100306 --> Thursday, 05 - 03

0100307 --> Thursday, 05 - 23

0100308 --> Thursday, 05 - 14

0100309 --> Thursday, 06 - 03

0100310 --> Thursday, 05 - 19

0100311 --> Thursday, 05 - 11

0100312 --> Thursday, 05 - 30

0100313 --> Thursday, 05 - 15

0100314 --> Thursday, 05 - 07

0100315 --> Thursday, 05 - 27

0100316 --> Thursday, 05 - 18

0100317 --> Thursday, 05 - 03

0100318 --> Thursday, 05 - 23

0100319 --> Thursday, 05 - 15

0100320 --> Thursday, 05 - 27

0100321 --> Thursday, 05 - 19

0100322 --> Thursday, 05 - 11

0100323 --> Thursday, 05 - 24

0100324 --> Thursday, 05 - 15

0100325 --> Thursday, 05 - 07

0100326 --> Thursday, 05 - 27

0100327 --> Thursday, 05 - 12

0100328 --> Thursday, 05 - 31

0100329 --> Thursday, 05 - 23

0100330 --> Thursday, 05 - 08

0100331 --> Thursday, 05 - 28

0100332 --> Thursday, 05 - 19

0100333 --> Thursday, 05 - 04

0100334 --> Thursday, 05 - 24

0100335 --> Thursday, 05 - 16

0100336 --> Thursday, 05 - 07

0100337 --> Thursday, 05 - 20

0100338 --> Thursday, 05 - 12

0100339 --> Thursday, 06 - 01

0100340 --> Thursday, 05 - 16

0100341 --> Thursday, 05 - 08

0100342 --> Thursday, 05 - 28

0100343 --> Thursday, 05 - 13

0100344 --> Thursday, 05 - 04

0100345 --> Thursday, 05 - 24

0100346 --> Thursday, 05 - 16

0100347 --> Thursday, 05 - 29

0100348 --> Thursday, 05 - 20

0100349 --> Thursday, 05 - 12

0100350 --> Thursday, 06 - 01

0100351 --> Thursday, 05 - 17

0100352 --> Thursday, 05 - 08

0100353 --> Thursday, 05 - 28

0100354 --> Thursday, 05 - 13

0100355 --> Thursday, 05 - 05

0100356 --> Thursday, 05 - 24

0100357 --> Thursday, 05 - 09

0100358 --> Thursday, 05 - 29

0100359 --> Thursday, 05 - 21

0100360 --> Thursday, 05 - 05

0100361 --> Thursday, 05 - 25

0100362 --> Thursday, 05 - 17

0100363 --> Thursday, 05 - 02

0100364 --> Thursday, 05 - 21

0100365 --> Thursday, 05 - 13

0100366 --> Thursday, 06 - 02

0100367 --> Thursday, 05 - 18

0100368 --> Thursday, 05 - 09

0100369 --> Thursday, 05 - 29

0100370 --> Thursday, 05 - 21

0100371 --> Thursday, 05 - 06

0100372 --> Thursday, 05 - 25

0100373 --> Thursday, 05 - 17

0100374 --> Thursday, 05 - 02

0100375 --> Thursday, 05 - 22

0100376 --> Thursday, 05 - 13

0100377 --> Thursday, 06 - 02

0100378 --> Thursday, 05 - 18

0100379 --> Thursday, 05 - 10

0100380 --> Thursday, 05 - 29

0100381 --> Thursday, 05 - 14

0100382 --> Thursday, 05 - 06

0100383 --> Thursday, 05 - 26

0100384 --> Thursday, 05 - 10

0100385 --> Thursday, 05 - 30

0100386 --> Thursday, 05 - 22

0100387 --> Thursday, 05 - 07

0100388 --> Thursday, 05 - 26

0100389 --> Thursday, 05 - 18

0100390 --> Thursday, 05 - 10

0100391 --> Thursday, 05 - 23

0100392 --> Thursday, 05 - 14

0100393 --> Thursday, 05 - 06

0100394 --> Thursday, 05 - 26

0100395 --> Thursday, 05 - 11

0100396 --> Thursday, 05 - 30

0100397 --> Thursday, 05 - 22

0100398 --> Thursday, 05 - 07

0100399 --> Thursday, 05 - 27

0100400 --> Thursday, 05 - 18

0100401 --> Thursday, 05 - 03

0100402 --> Thursday, 05 - 23

0100403 --> Thursday, 05 - 15

0100404 --> Thursday, 06 - 03

0100405 --> Thursday, 05 - 19

0100406 --> Thursday, 05 - 11

0100407 --> Thursday, 05 - 31

0100408 --> Thursday, 05 - 15

0100409 --> Thursday, 05 - 07

0100410 --> Thursday, 05 - 27

0100411 --> Thursday, 05 - 12

0100412 --> Thursday, 05 - 03

0100413 --> Thursday, 05 - 23

0100414 --> Thursday, 05 - 15

0100415 --> Thursday, 05 - 28

0100416 --> Thursday, 05 - 19

0100417 --> Thursday, 05 - 11

0100418 --> Thursday, 05 - 24

0100419 --> Thursday, 05 - 16

0100420 --> Thursday, 05 - 07

0100421 --> Thursday, 05 - 27

0100422 --> Thursday, 05 - 12

0100423 --> Thursday, 06 - 01

0100424 --> Thursday, 05 - 23

0100425 --> Thursday, 05 - 08

0100426 --> Thursday, 05 - 28

0100427 --> Thursday, 05 - 20

0100428 --> Thursday, 05 - 04

0100429 --> Thursday, 05 - 24

0100430 --> Thursday, 05 - 16

0100431 --> Thursday, 05 - 01

0100432 --> Thursday, 05 - 20

0100433 --> Thursday, 05 - 12

0100434 --> Thursday, 06 - 01

0100435 --> Thursday, 05 - 17

0100436 --> Thursday, 05 - 08

0100437 --> Thursday, 05 - 28

0100438 --> Thursday, 05 - 13

0100439 --> Thursday, 05 - 05

0100440 --> Thursday, 05 - 24

0100441 --> Thursday, 05 - 16

0100442 --> Thursday, 05 - 29

0100443 --> Thursday, 05 - 21

0100444 --> Thursday, 05 - 12

0100445 --> Thursday, 06 - 01

0100446 --> Thursday, 05 - 17

0100447 --> Thursday, 05 - 09

0100448 --> Thursday, 05 - 28

0100449 --> Thursday, 05 - 13

0100450 --> Thursday, 05 - 05

0100451 --> Thursday, 05 - 25

0100452 --> Thursday, 05 - 09
