Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2890000 through 2899999



2890000 --> Thursday, 06 - 01

2890001 --> Thursday, 05 - 17

2890002 --> Thursday, 05 - 09

2890003 --> Thursday, 05 - 29

2890004 --> Thursday, 05 - 13

2890005 --> Thursday, 05 - 05

2890006 --> Thursday, 05 - 25

2890007 --> Thursday, 05 - 10

2890008 --> Thursday, 05 - 29

2890009 --> Thursday, 05 - 21

2890010 --> Thursday, 05 - 13

2890011 --> Thursday, 05 - 26

2890012 --> Thursday, 05 - 17

2890013 --> Thursday, 05 - 09

2890014 --> Thursday, 05 - 22

2890015 --> Thursday, 05 - 14

2890016 --> Thursday, 05 - 05

2890017 --> Thursday, 05 - 25

2890018 --> Thursday, 05 - 10

2890019 --> Thursday, 05 - 30

2890020 --> Thursday, 05 - 21

2890021 --> Thursday, 05 - 06

2890022 --> Thursday, 05 - 26

2890023 --> Thursday, 05 - 18

2890024 --> Thursday, 05 - 02

2890025 --> Thursday, 05 - 22

2890026 --> Thursday, 05 - 14

2890027 --> Thursday, 06 - 03

2890028 --> Thursday, 05 - 18

2890029 --> Thursday, 05 - 10

2890030 --> Thursday, 05 - 30

2890031 --> Thursday, 05 - 15

2890032 --> Thursday, 05 - 06

2890033 --> Thursday, 05 - 26

2890034 --> Thursday, 05 - 11

2890035 --> Thursday, 05 - 03

2890036 --> Thursday, 05 - 22

2890037 --> Thursday, 05 - 14

2890038 --> Thursday, 05 - 27

2890039 --> Thursday, 05 - 19

2890040 --> Thursday, 05 - 10

2890041 --> Thursday, 05 - 30

2890042 --> Thursday, 05 - 15

2890043 --> Thursday, 05 - 07

2890044 --> Thursday, 05 - 26

2890045 --> Thursday, 05 - 11

2890046 --> Thursday, 05 - 31

2890047 --> Thursday, 05 - 23

2890048 --> Thursday, 05 - 07

2890049 --> Thursday, 05 - 27

2890050 --> Thursday, 05 - 19

2890051 --> Thursday, 05 - 04

2890052 --> Thursday, 05 - 23

2890053 --> Thursday, 05 - 15

2890054 --> Thursday, 04 - 30

2890055 --> Thursday, 05 - 20

2890056 --> Thursday, 05 - 11

2890057 --> Thursday, 05 - 31

2890058 --> Thursday, 05 - 16

2890059 --> Thursday, 05 - 08

2890060 --> Thursday, 05 - 27

2890061 --> Thursday, 05 - 19

2890062 --> Thursday, 05 - 04

2890063 --> Thursday, 05 - 24

2890064 --> Thursday, 05 - 15

2890065 --> Thursday, 05 - 28

2890066 --> Thursday, 05 - 20

2890067 --> Thursday, 05 - 12

2890068 --> Thursday, 05 - 31

2890069 --> Thursday, 05 - 16

2890070 --> Thursday, 05 - 08

2890071 --> Thursday, 05 - 28

2890072 --> Thursday, 05 - 12

2890073 --> Thursday, 05 - 04

2890074 --> Thursday, 05 - 24

2890075 --> Thursday, 05 - 09

2890076 --> Thursday, 05 - 28

2890077 --> Thursday, 05 - 20

2890078 --> Thursday, 05 - 05

2890079 --> Thursday, 05 - 25

2890080 --> Thursday, 05 - 16

2890081 --> Thursday, 05 - 08

2890082 --> Thursday, 05 - 21

2890083 --> Thursday, 05 - 13

2890084 --> Thursday, 06 - 01

2890085 --> Thursday, 05 - 24

2890086 --> Thursday, 05 - 09

2890087 --> Thursday, 05 - 29

2890088 --> Thursday, 05 - 20

2890089 --> Thursday, 05 - 05

2890090 --> Thursday, 05 - 25

2890091 --> Thursday, 05 - 17

2890092 --> Thursday, 05 - 01

2890093 --> Thursday, 05 - 21

2890094 --> Thursday, 05 - 13

2890095 --> Thursday, 06 - 02

2890096 --> Thursday, 05 - 17

2890097 --> Thursday, 05 - 09

2890098 --> Thursday, 05 - 29

2890099 --> Thursday, 05 - 14

2890100 --> Thursday, 05 - 06

2890101 --> Thursday, 05 - 26

2890102 --> Thursday, 05 - 11

2890103 --> Thursday, 05 - 03

2890104 --> Thursday, 05 - 22

2890105 --> Thursday, 05 - 14

2890106 --> Thursday, 05 - 27

2890107 --> Thursday, 05 - 19

2890108 --> Thursday, 05 - 10

2890109 --> Thursday, 05 - 23

2890110 --> Thursday, 05 - 15

2890111 --> Thursday, 05 - 07

2890112 --> Thursday, 05 - 26

2890113 --> Thursday, 05 - 11

2890114 --> Thursday, 05 - 31

2890115 --> Thursday, 05 - 23

2890116 --> Thursday, 05 - 07

2890117 --> Thursday, 05 - 27

2890118 --> Thursday, 05 - 19

2890119 --> Thursday, 05 - 04

2890120 --> Thursday, 05 - 23

2890121 --> Thursday, 05 - 15

2890122 --> Thursday, 04 - 30

2890123 --> Thursday, 05 - 20

2890124 --> Thursday, 05 - 11

2890125 --> Thursday, 05 - 31

2890126 --> Thursday, 05 - 16

2890127 --> Thursday, 05 - 08

2890128 --> Thursday, 05 - 27

2890129 --> Thursday, 05 - 12

2890130 --> Thursday, 05 - 04

2890131 --> Thursday, 05 - 24

2890132 --> Thursday, 05 - 15

2890133 --> Thursday, 05 - 28

2890134 --> Thursday, 05 - 20

2890135 --> Thursday, 05 - 12

2890136 --> Thursday, 05 - 31

2890137 --> Thursday, 05 - 16

2890138 --> Thursday, 05 - 08

2890139 --> Thursday, 05 - 28

2890140 --> Thursday, 05 - 12

2890141 --> Thursday, 05 - 04

2890142 --> Thursday, 05 - 24

2890143 --> Thursday, 05 - 09

2890144 --> Thursday, 05 - 28

2890145 --> Thursday, 05 - 20

2890146 --> Thursday, 05 - 05

2890147 --> Thursday, 05 - 25

2890148 --> Thursday, 05 - 16

2890149 --> Thursday, 05 - 01

2890150 --> Thursday, 05 - 21

2890151 --> Thursday, 05 - 13

2890152 --> Thursday, 06 - 01

2890153 --> Thursday, 05 - 17

2890154 --> Thursday, 05 - 09

2890155 --> Thursday, 05 - 29

2890156 --> Thursday, 05 - 20

2890157 --> Thursday, 05 - 05

2890158 --> Thursday, 05 - 25

2890159 --> Thursday, 05 - 17

2890160 --> Thursday, 05 - 01

2890161 --> Thursday, 05 - 21

2890162 --> Thursday, 05 - 13

2890163 --> Thursday, 06 - 02

2890164 --> Thursday, 05 - 17

2890165 --> Thursday, 05 - 09

2890166 --> Thursday, 05 - 29

2890167 --> Thursday, 05 - 14

2890168 --> Thursday, 05 - 05

2890169 --> Thursday, 05 - 25

2890170 --> Thursday, 05 - 10

2890171 --> Thursday, 05 - 30

2890172 --> Thursday, 05 - 21

2890173 --> Thursday, 05 - 06

2890174 --> Thursday, 05 - 26

