Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4470000 through 4479999



4470000 --> Thursday, 05 - 04

4470001 --> Thursday, 05 - 24

4470002 --> Thursday, 05 - 16

4470003 --> Thursday, 05 - 01

4470004 --> Thursday, 05 - 20

4470005 --> Thursday, 05 - 12

4470006 --> Thursday, 06 - 01

4470007 --> Thursday, 05 - 17

4470008 --> Thursday, 05 - 08

4470009 --> Thursday, 05 - 28

4470010 --> Thursday, 05 - 13

4470011 --> Thursday, 05 - 05

4470012 --> Thursday, 05 - 24

4470013 --> Thursday, 05 - 16

4470014 --> Thursday, 05 - 29

4470015 --> Thursday, 05 - 21

4470016 --> Thursday, 05 - 12

4470017 --> Thursday, 05 - 25

4470018 --> Thursday, 05 - 17

4470019 --> Thursday, 05 - 09

4470020 --> Thursday, 05 - 28

4470021 --> Thursday, 05 - 13

4470022 --> Thursday, 05 - 05

4470023 --> Thursday, 05 - 25

4470024 --> Thursday, 05 - 09

4470025 --> Thursday, 05 - 29

4470026 --> Thursday, 05 - 21

4470027 --> Thursday, 05 - 06

4470028 --> Thursday, 05 - 25

4470029 --> Thursday, 05 - 17

4470030 --> Thursday, 05 - 02

4470031 --> Thursday, 05 - 22

4470032 --> Thursday, 05 - 13

4470033 --> Thursday, 06 - 02

4470034 --> Thursday, 05 - 18

4470035 --> Thursday, 05 - 10

4470036 --> Thursday, 05 - 29

4470037 --> Thursday, 05 - 14

4470038 --> Thursday, 05 - 06

4470039 --> Thursday, 05 - 26

4470040 --> Thursday, 05 - 17

4470041 --> Thursday, 05 - 02

4470042 --> Thursday, 05 - 22

4470043 --> Thursday, 05 - 14

4470044 --> Thursday, 06 - 02

4470045 --> Thursday, 05 - 18

4470046 --> Thursday, 05 - 10

4470047 --> Thursday, 05 - 30

4470048 --> Thursday, 05 - 14

4470049 --> Thursday, 05 - 06

4470050 --> Thursday, 05 - 26

4470051 --> Thursday, 05 - 11

4470052 --> Thursday, 05 - 30

4470053 --> Thursday, 05 - 22

4470054 --> Thursday, 05 - 07

4470055 --> Thursday, 05 - 27

4470056 --> Thursday, 05 - 18

4470057 --> Thursday, 05 - 03

4470058 --> Thursday, 05 - 23

4470059 --> Thursday, 05 - 15

4470060 --> Thursday, 05 - 06

4470061 --> Thursday, 05 - 19

4470062 --> Thursday, 05 - 11

4470063 --> Thursday, 05 - 31

4470064 --> Thursday, 05 - 22

4470065 --> Thursday, 05 - 07

4470066 --> Thursday, 05 - 27

4470067 --> Thursday, 05 - 19

4470068 --> Thursday, 05 - 03

