Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0730000 through 0739999



0730000 --> Thursday, 05 - 25

0730001 --> Thursday, 05 - 17

0730002 --> Thursday, 05 - 02

0730003 --> Thursday, 05 - 22

0730004 --> Thursday, 05 - 13

0730005 --> Thursday, 06 - 02

0730006 --> Thursday, 05 - 18

0730007 --> Thursday, 05 - 10

0730008 --> Thursday, 05 - 29

0730009 --> Thursday, 05 - 14

0730010 --> Thursday, 05 - 06

0730011 --> Thursday, 05 - 26

0730012 --> Thursday, 05 - 17

0730013 --> Thursday, 05 - 02

0730014 --> Thursday, 05 - 22

0730015 --> Thursday, 05 - 14

0730016 --> Thursday, 06 - 02

0730017 --> Thursday, 05 - 18

0730018 --> Thursday, 05 - 10

0730019 --> Thursday, 05 - 23

0730020 --> Thursday, 05 - 14

0730021 --> Thursday, 05 - 06

0730022 --> Thursday, 05 - 26

0730023 --> Thursday, 05 - 11

0730024 --> Thursday, 05 - 30

0730025 --> Thursday, 05 - 22

0730026 --> Thursday, 05 - 07

0730027 --> Thursday, 05 - 27

0730028 --> Thursday, 05 - 18

0730029 --> Thursday, 05 - 03

0730030 --> Thursday, 05 - 23

0730031 --> Thursday, 05 - 15

0730032 --> Thursday, 05 - 06

0730033 --> Thursday, 05 - 19

0730034 --> Thursday, 05 - 11

0730035 --> Thursday, 05 - 31

0730036 --> Thursday, 05 - 22

0730037 --> Thursday, 05 - 07

0730038 --> Thursday, 05 - 27

0730039 --> Thursday, 05 - 12

0730040 --> Thursday, 05 - 03

0730041 --> Thursday, 05 - 23

0730042 --> Thursday, 05 - 15

0730043 --> Thursday, 05 - 28

0730044 --> Thursday, 05 - 19

0730045 --> Thursday, 05 - 11

0730046 --> Thursday, 05 - 31

0730047 --> Thursday, 05 - 16

0730048 --> Thursday, 05 - 07

0730049 --> Thursday, 05 - 27

0730050 --> Thursday, 05 - 12

0730051 --> Thursday, 05 - 04

0730052 --> Thursday, 05 - 23

0730053 --> Thursday, 05 - 08

0730054 --> Thursday, 05 - 28

0730055 --> Thursday, 05 - 20

0730056 --> Thursday, 05 - 04

0730057 --> Thursday, 05 - 24

0730058 --> Thursday, 05 - 16

0730059 --> Thursday, 05 - 01

0730060 --> Thursday, 05 - 20

0730061 --> Thursday, 05 - 12

0730062 --> Thursday, 06 - 01

0730063 --> Thursday, 05 - 17

0730064 --> Thursday, 05 - 08

0730065 --> Thursday, 05 - 28

0730066 --> Thursday, 05 - 20

0730067 --> Thursday, 05 - 05

0730068 --> Thursday, 05 - 24

0730069 --> Thursday, 05 - 16

0730070 --> Thursday, 05 - 01

0730071 --> Thursday, 05 - 21

0730072 --> Thursday, 05 - 12

0730073 --> Thursday, 06 - 01

0730074 --> Thursday, 05 - 17

0730075 --> Thursday, 05 - 09

0730076 --> Thursday, 05 - 28

0730077 --> Thursday, 05 - 13

0730078 --> Thursday, 05 - 05

0730079 --> Thursday, 05 - 25

0730080 --> Thursday, 05 - 09

0730081 --> Thursday, 05 - 29

0730082 --> Thursday, 05 - 21

0730083 --> Thursday, 05 - 06

0730084 --> Thursday, 05 - 25

0730085 --> Thursday, 05 - 17

0730086 --> Thursday, 05 - 09

0730087 --> Thursday, 05 - 22

0730088 --> Thursday, 05 - 13

0730089 --> Thursday, 05 - 05

0730090 --> Thursday, 05 - 25

0730091 --> Thursday, 05 - 10

0730092 --> Thursday, 05 - 29

0730093 --> Thursday, 05 - 21

0730094 --> Thursday, 05 - 06

0730095 --> Thursday, 05 - 26

0730096 --> Thursday, 05 - 17

0730097 --> Thursday, 05 - 02

0730098 --> Thursday, 05 - 22

0730099 --> Thursday, 05 - 14

0730100 --> Thursday, 06 - 03

0730101 --> Thursday, 05 - 19

