Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2590000 through 2599999



2590000 --> Thursday, 05 - 11

2590001 --> Thursday, 05 - 31

2590002 --> Thursday, 05 - 16

2590003 --> Thursday, 05 - 08

2590004 --> Thursday, 05 - 27

2590005 --> Thursday, 05 - 12

2590006 --> Thursday, 05 - 04

2590007 --> Thursday, 05 - 24

2590008 --> Thursday, 05 - 08

2590009 --> Thursday, 05 - 28

2590010 --> Thursday, 05 - 20

2590011 --> Thursday, 05 - 05

2590012 --> Thursday, 05 - 24

2590013 --> Thursday, 05 - 16

2590014 --> Thursday, 05 - 08

2590015 --> Thursday, 05 - 21

2590016 --> Thursday, 05 - 12

2590017 --> Thursday, 06 - 01

2590018 --> Thursday, 05 - 24

2590019 --> Thursday, 05 - 09

2590020 --> Thursday, 05 - 28

2590021 --> Thursday, 05 - 20

2590022 --> Thursday, 05 - 05

2590023 --> Thursday, 05 - 25

2590024 --> Thursday, 05 - 16

2590025 --> Thursday, 05 - 01

2590026 --> Thursday, 05 - 21

2590027 --> Thursday, 05 - 13

2590028 --> Thursday, 06 - 01

2590029 --> Thursday, 05 - 17

2590030 --> Thursday, 05 - 09

2590031 --> Thursday, 05 - 29

2590032 --> Thursday, 05 - 13

2590033 --> Thursday, 05 - 05

2590034 --> Thursday, 05 - 25

2590035 --> Thursday, 05 - 10

2590036 --> Thursday, 05 - 29

2590037 --> Thursday, 05 - 21

2590038 --> Thursday, 05 - 13

2590039 --> Thursday, 05 - 26

2590040 --> Thursday, 05 - 17

2590041 --> Thursday, 05 - 09

2590042 --> Thursday, 05 - 22

2590043 --> Thursday, 05 - 14

2590044 --> Thursday, 05 - 05

2590045 --> Thursday, 05 - 25

2590046 --> Thursday, 05 - 10

2590047 --> Thursday, 05 - 30

2590048 --> Thursday, 05 - 21

2590049 --> Thursday, 05 - 06

2590050 --> Thursday, 05 - 26

2590051 --> Thursday, 05 - 18

2590052 --> Thursday, 05 - 02

2590053 --> Thursday, 05 - 22

2590054 --> Thursday, 05 - 14

2590055 --> Thursday, 06 - 03

2590056 --> Thursday, 05 - 18

2590057 --> Thursday, 05 - 10

2590058 --> Thursday, 05 - 30

2590059 --> Thursday, 05 - 15

2590060 --> Thursday, 05 - 06

2590061 --> Thursday, 05 - 26

2590062 --> Thursday, 05 - 11

2590063 --> Thursday, 05 - 03

2590064 --> Thursday, 05 - 22

2590065 --> Thursday, 05 - 14

2590066 --> Thursday, 05 - 27

2590067 --> Thursday, 05 - 19

2590068 --> Thursday, 05 - 10

2590069 --> Thursday, 05 - 30

2590070 --> Thursday, 05 - 15

2590071 --> Thursday, 05 - 07

2590072 --> Thursday, 05 - 26

2590073 --> Thursday, 05 - 11

2590074 --> Thursday, 05 - 31

2590075 --> Thursday, 05 - 23

2590076 --> Thursday, 05 - 07

2590077 --> Thursday, 05 - 27

2590078 --> Thursday, 05 - 19

2590079 --> Thursday, 05 - 04

2590080 --> Thursday, 05 - 23

2590081 --> Thursday, 05 - 15

2590082 --> Thursday, 04 - 30

2590083 --> Thursday, 05 - 20

2590084 --> Thursday, 05 - 11

2590085 --> Thursday, 05 - 31

2590086 --> Thursday, 05 - 16

2590087 --> Thursday, 05 - 08

2590088 --> Thursday, 05 - 27

2590089 --> Thursday, 05 - 19

2590090 --> Thursday, 05 - 04

2590091 --> Thursday, 05 - 24

2590092 --> Thursday, 05 - 15

2590093 --> Thursday, 05 - 28

2590094 --> Thursday, 05 - 20

2590095 --> Thursday, 05 - 12

2590096 --> Thursday, 05 - 31

2590097 --> Thursday, 05 - 16

2590098 --> Thursday, 05 - 08

2590099 --> Thursday, 05 - 28

2590100 --> Thursday, 05 - 13

2590101 --> Thursday, 05 - 05

2590102 --> Thursday, 05 - 25

2590103 --> Thursday, 05 - 10

2590104 --> Thursday, 05 - 29

2590105 --> Thursday, 05 - 21

2590106 --> Thursday, 05 - 06

2590107 --> Thursday, 05 - 26

2590108 --> Thursday, 05 - 17

2590109 --> Thursday, 05 - 09

2590110 --> Thursday, 05 - 22

2590111 --> Thursday, 05 - 14

2590112 --> Thursday, 05 - 05

2590113 --> Thursday, 05 - 25

2590114 --> Thursday, 05 - 10

2590115 --> Thursday, 05 - 30

2590116 --> Thursday, 05 - 21

2590117 --> Thursday, 05 - 06

2590118 --> Thursday, 05 - 26

2590119 --> Thursday, 05 - 18

2590120 --> Thursday, 05 - 02

2590121 --> Thursday, 05 - 22

2590122 --> Thursday, 05 - 14

2590123 --> Thursday, 06 - 03

2590124 --> Thursday, 05 - 18

2590125 --> Thursday, 05 - 10

2590126 --> Thursday, 05 - 30

2590127 --> Thursday, 05 - 15

2590128 --> Thursday, 05 - 06

2590129 --> Thursday, 05 - 26

2590130 --> Thursday, 05 - 11

2590131 --> Thursday, 05 - 03

2590132 --> Thursday, 05 - 22

2590133 --> Thursday, 05 - 14

2590134 --> Thursday, 05 - 27

2590135 --> Thursday, 05 - 19

2590136 --> Thursday, 05 - 10

2590137 --> Thursday, 05 - 23

2590138 --> Thursday, 05 - 15

2590139 --> Thursday, 05 - 07

2590140 --> Thursday, 05 - 26

2590141 --> Thursday, 05 - 11

2590142 --> Thursday, 05 - 31

2590143 --> Thursday, 05 - 23

2590144 --> Thursday, 05 - 07

2590145 --> Thursday, 05 - 27

2590146 --> Thursday, 05 - 19

2590147 --> Thursday, 05 - 04

2590148 --> Thursday, 05 - 23

2590149 --> Thursday, 05 - 15

2590150 --> Thursday, 04 - 30

2590151 --> Thursday, 05 - 20

2590152 --> Thursday, 05 - 11

2590153 --> Thursday, 05 - 31

2590154 --> Thursday, 05 - 16

2590155 --> Thursday, 05 - 08

2590156 --> Thursday, 05 - 27

2590157 --> Thursday, 05 - 12

2590158 --> Thursday, 05 - 04

2590159 --> Thursday, 05 - 24

2590160 --> Thursday, 05 - 15

2590161 --> Thursday, 05 - 28

2590162 --> Thursday, 05 - 20

2590163 --> Thursday, 05 - 12

2590164 --> Thursday, 05 - 31

2590165 --> Thursday, 05 - 16

2590166 --> Thursday, 05 - 08

2590167 --> Thursday, 05 - 28

2590168 --> Thursday, 05 - 12

2590169 --> Thursday, 05 - 04

2590170 --> Thursday, 05 - 24

2590171 --> Thursday, 05 - 09

2590172 --> Thursday, 05 - 28

2590173 --> Thursday, 05 - 20

2590174 --> Thursday, 05 - 05

2590175 --> Thursday, 05 - 25

2590176 --> Thursday, 05 - 16

2590177 --> Thursday, 05 - 01

2590178 --> Thursday, 05 - 21

2590179 --> Thursday, 05 - 13

2590180 --> Thursday, 06 - 01

2590181 --> Thursday, 05 - 17

2590182 --> Thursday, 05 - 09

2590183 --> Thursday, 05 - 29

2590184 --> Thursday, 05 - 20

2590185 --> Thursday, 05 - 05

