Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2390000 through 2399999



2390000 --> Thursday, 05 - 25

2390001 --> Thursday, 05 - 17

2390002 --> Thursday, 05 - 02

2390003 --> Thursday, 05 - 22

2390004 --> Thursday, 05 - 13

2390005 --> Thursday, 06 - 02

2390006 --> Thursday, 05 - 18

2390007 --> Thursday, 05 - 10

2390008 --> Thursday, 05 - 29

2390009 --> Thursday, 05 - 14

2390010 --> Thursday, 05 - 06

2390011 --> Thursday, 05 - 26

2390012 --> Thursday, 05 - 10

2390013 --> Thursday, 05 - 30

2390014 --> Thursday, 05 - 22

2390015 --> Thursday, 05 - 07

2390016 --> Thursday, 05 - 26

2390017 --> Thursday, 05 - 18

2390018 --> Thursday, 05 - 10

2390019 --> Thursday, 05 - 23

2390020 --> Thursday, 05 - 14

2390021 --> Thursday, 05 - 06

2390022 --> Thursday, 05 - 26

2390023 --> Thursday, 05 - 11

2390024 --> Thursday, 05 - 30

2390025 --> Thursday, 05 - 22

2390026 --> Thursday, 05 - 07

2390027 --> Thursday, 05 - 27

2390028 --> Thursday, 05 - 18

2390029 --> Thursday, 05 - 03

2390030 --> Thursday, 05 - 23

2390031 --> Thursday, 05 - 15

2390032 --> Thursday, 06 - 03

2390033 --> Thursday, 05 - 19

2390034 --> Thursday, 05 - 11

2390035 --> Thursday, 05 - 31

2390036 --> Thursday, 05 - 15

2390037 --> Thursday, 05 - 07

2390038 --> Thursday, 05 - 27

2390039 --> Thursday, 05 - 12

2390040 --> Thursday, 05 - 03

2390041 --> Thursday, 05 - 23

2390042 --> Thursday, 05 - 15

2390043 --> Thursday, 05 - 28

2390044 --> Thursday, 05 - 19

2390045 --> Thursday, 05 - 11

2390046 --> Thursday, 05 - 31

2390047 --> Thursday, 05 - 16

2390048 --> Thursday, 05 - 07

2390049 --> Thursday, 05 - 27

2390050 --> Thursday, 05 - 12

2390051 --> Thursday, 06 - 01

2390052 --> Thursday, 05 - 23

2390053 --> Thursday, 05 - 08

2390054 --> Thursday, 05 - 28

2390055 --> Thursday, 05 - 20

2390056 --> Thursday, 05 - 04

2390057 --> Thursday, 05 - 24

2390058 --> Thursday, 05 - 16

2390059 --> Thursday, 05 - 01

2390060 --> Thursday, 05 - 20

2390061 --> Thursday, 05 - 12

2390062 --> Thursday, 06 - 01

2390063 --> Thursday, 05 - 17

2390064 --> Thursday, 05 - 08

2390065 --> Thursday, 05 - 28

2390066 --> Thursday, 05 - 20

2390067 --> Thursday, 05 - 05

2390068 --> Thursday, 05 - 24

2390069 --> Thursday, 05 - 16

2390070 --> Thursday, 05 - 29

2390071 --> Thursday, 05 - 21

2390072 --> Thursday, 05 - 12

2390073 --> Thursday, 06 - 01
