Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3560000 through 3569999



3560000 --> Thursday, 05 - 25

3560001 --> Thursday, 05 - 17

3560002 --> Thursday, 05 - 09

3560003 --> Thursday, 05 - 22

3560004 --> Thursday, 05 - 13

3560005 --> Thursday, 05 - 05

3560006 --> Thursday, 05 - 25

3560007 --> Thursday, 05 - 10

3560008 --> Thursday, 05 - 29

3560009 --> Thursday, 05 - 21

3560010 --> Thursday, 05 - 06

3560011 --> Thursday, 05 - 26

3560012 --> Thursday, 05 - 17

3560013 --> Thursday, 05 - 02

3560014 --> Thursday, 05 - 22

3560015 --> Thursday, 05 - 14

3560016 --> Thursday, 06 - 02

3560017 --> Thursday, 05 - 18

3560018 --> Thursday, 05 - 10

3560019 --> Thursday, 05 - 30

3560020 --> Thursday, 05 - 14

3560021 --> Thursday, 05 - 06

3560022 --> Thursday, 05 - 26

3560023 --> Thursday, 05 - 11

3560024 --> Thursday, 05 - 02

3560025 --> Thursday, 05 - 22

3560026 --> Thursday, 05 - 14

3560027 --> Thursday, 05 - 27

3560028 --> Thursday, 05 - 18

3560029 --> Thursday, 05 - 10

3560030 --> Thursday, 05 - 23

3560031 --> Thursday, 05 - 15

3560032 --> Thursday, 05 - 06

3560033 --> Thursday, 05 - 26

3560034 --> Thursday, 05 - 11

3560035 --> Thursday, 05 - 31

3560036 --> Thursday, 05 - 22

3560037 --> Thursday, 05 - 07

3560038 --> Thursday, 05 - 27

3560039 --> Thursday, 05 - 19

3560040 --> Thursday, 05 - 03

3560041 --> Thursday, 05 - 23

3560042 --> Thursday, 05 - 15

3560043 --> Thursday, 04 - 30

3560044 --> Thursday, 05 - 19

3560045 --> Thursday, 05 - 11

3560046 --> Thursday, 05 - 31

3560047 --> Thursday, 05 - 16

3560048 --> Thursday, 05 - 07

3560049 --> Thursday, 05 - 27

3560050 --> Thursday, 05 - 12

3560051 --> Thursday, 05 - 04

3560052 --> Thursday, 05 - 23

3560053 --> Thursday, 05 - 15

3560054 --> Thursday, 05 - 28

3560055 --> Thursday, 05 - 20

3560056 --> Thursday, 05 - 11

3560057 --> Thursday, 05 - 31

3560058 --> Thursday, 05 - 16

3560059 --> Thursday, 05 - 08

3560060 --> Thursday, 05 - 27

3560061 --> Thursday, 05 - 12

3560062 --> Thursday, 05 - 04

3560063 --> Thursday, 05 - 24

3560064 --> Thursday, 05 - 08

3560065 --> Thursday, 05 - 28

3560066 --> Thursday, 05 - 20

3560067 --> Thursday, 05 - 05

3560068 --> Thursday, 05 - 24

3560069 --> Thursday, 05 - 16

3560070 --> Thursday, 05 - 01

3560071 --> Thursday, 05 - 21

3560072 --> Thursday, 05 - 12

3560073 --> Thursday, 06 - 01

3560074 --> Thursday, 05 - 17

3560075 --> Thursday, 05 - 09

3560076 --> Thursday, 05 - 28

3560077 --> Thursday, 05 - 20

3560078 --> Thursday, 05 - 05

3560079 --> Thursday, 05 - 25

3560080 --> Thursday, 05 - 16

3560081 --> Thursday, 05 - 01

3560082 --> Thursday, 05 - 21

3560083 --> Thursday, 05 - 13

3560084 --> Thursday, 06 - 01

3560085 --> Thursday, 05 - 17

3560086 --> Thursday, 05 - 09

3560087 --> Thursday, 05 - 29

3560088 --> Thursday, 05 - 13

3560089 --> Thursday, 05 - 05

3560090 --> Thursday, 05 - 25

3560091 --> Thursday, 05 - 10

3560092 --> Thursday, 05 - 29

3560093 --> Thursday, 05 - 21

3560094 --> Thursday, 05 - 06

3560095 --> Thursday, 05 - 26

3560096 --> Thursday, 05 - 17

3560097 --> Thursday, 05 - 09

3560098 --> Thursday, 05 - 22

3560099 --> Thursday, 05 - 14

3560100 --> Thursday, 05 - 06

3560101 --> Thursday, 05 - 26

3560102 --> Thursday, 05 - 11

3560103 --> Thursday, 05 - 31

3560104 --> Thursday, 05 - 22

3560105 --> Thursday, 05 - 07

3560106 --> Thursday, 05 - 27

3560107 --> Thursday, 05 - 19

3560108 --> Thursday, 05 - 03

3560109 --> Thursday, 05 - 23

3560110 --> Thursday, 05 - 15

3560111 --> Thursday, 05 - 28

3560112 --> Thursday, 05 - 19

3560113 --> Thursday, 05 - 11

3560114 --> Thursday, 05 - 31

3560115 --> Thursday, 05 - 16

3560116 --> Thursday, 05 - 07

3560117 --> Thursday, 05 - 27

3560118 --> Thursday, 05 - 12

3560119 --> Thursday, 05 - 04

3560120 --> Thursday, 05 - 23

3560121 --> Thursday, 05 - 15

3560122 --> Thursday, 05 - 28

3560123 --> Thursday, 05 - 20

3560124 --> Thursday, 05 - 11

3560125 --> Thursday, 05 - 24

3560126 --> Thursday, 05 - 16

3560127 --> Thursday, 05 - 08

3560128 --> Thursday, 05 - 27

3560129 --> Thursday, 05 - 12

3560130 --> Thursday, 06 - 01

3560131 --> Thursday, 05 - 24

3560132 --> Thursday, 05 - 08

3560133 --> Thursday, 05 - 28

3560134 --> Thursday, 05 - 20

3560135 --> Thursday, 05 - 05

3560136 --> Thursday, 05 - 24

3560137 --> Thursday, 05 - 16

3560138 --> Thursday, 05 - 01

3560139 --> Thursday, 05 - 21

3560140 --> Thursday, 05 - 12

3560141 --> Thursday, 06 - 01

3560142 --> Thursday, 05 - 17

3560143 --> Thursday, 05 - 09

3560144 --> Thursday, 05 - 28

3560145 --> Thursday, 05 - 13

3560146 --> Thursday, 05 - 05

3560147 --> Thursday, 05 - 25

3560148 --> Thursday, 05 - 16

3560149 --> Thursday, 05 - 29

3560150 --> Thursday, 05 - 21

3560151 --> Thursday, 05 - 13

3560152 --> Thursday, 06 - 01

3560153 --> Thursday, 05 - 17

3560154 --> Thursday, 05 - 09

3560155 --> Thursday, 05 - 29

3560156 --> Thursday, 05 - 13

