Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4340000 through 4349999



4340000 --> Thursday, 05 - 11

4340001 --> Thursday, 05 - 31

4340002 --> Thursday, 05 - 16

4340003 --> Thursday, 05 - 08

4340004 --> Thursday, 05 - 27

4340005 --> Thursday, 05 - 12

4340006 --> Thursday, 05 - 04

4340007 --> Thursday, 05 - 24

4340008 --> Thursday, 05 - 08

4340009 --> Thursday, 05 - 28

4340010 --> Thursday, 05 - 20

4340011 --> Thursday, 05 - 05

4340012 --> Thursday, 05 - 24

4340013 --> Thursday, 05 - 16

4340014 --> Thursday, 05 - 08

4340015 --> Thursday, 05 - 21

4340016 --> Thursday, 05 - 12

4340017 --> Thursday, 06 - 01

4340018 --> Thursday, 05 - 17

4340019 --> Thursday, 05 - 09

4340020 --> Thursday, 05 - 28

4340021 --> Thursday, 05 - 20

4340022 --> Thursday, 05 - 05

4340023 --> Thursday, 05 - 25

4340024 --> Thursday, 05 - 16

4340025 --> Thursday, 05 - 01

4340026 --> Thursday, 05 - 21

4340027 --> Thursday, 05 - 13

4340028 --> Thursday, 06 - 01

4340029 --> Thursday, 05 - 17

4340030 --> Thursday, 05 - 09

4340031 --> Thursday, 05 - 29

4340032 --> Thursday, 05 - 13

4340033 --> Thursday, 05 - 05

4340034 --> Thursday, 05 - 25

4340035 --> Thursday, 05 - 10

4340036 --> Thursday, 05 - 29

4340037 --> Thursday, 05 - 21

4340038 --> Thursday, 05 - 06

4340039 --> Thursday, 05 - 26

4340040 --> Thursday, 05 - 17

4340041 --> Thursday, 05 - 09

4340042 --> Thursday, 05 - 22

4340043 --> Thursday, 05 - 14

4340044 --> Thursday, 05 - 05

4340045 --> Thursday, 05 - 25

4340046 --> Thursday, 05 - 10

4340047 --> Thursday, 05 - 30

4340048 --> Thursday, 05 - 21

4340049 --> Thursday, 05 - 06

4340050 --> Thursday, 05 - 26

4340051 --> Thursday, 05 - 18

4340052 --> Thursday, 05 - 02

4340053 --> Thursday, 05 - 22

4340054 --> Thursday, 05 - 14

4340055 --> Thursday, 06 - 03

4340056 --> Thursday, 05 - 18

4340057 --> Thursday, 05 - 10

4340058 --> Thursday, 05 - 30

4340059 --> Thursday, 05 - 15

4340060 --> Thursday, 05 - 06

4340061 --> Thursday, 05 - 26

4340062 --> Thursday, 05 - 11

4340063 --> Thursday, 05 - 03

4340064 --> Thursday, 05 - 22

4340065 --> Thursday, 05 - 14

4340066 --> Thursday, 05 - 27

4340067 --> Thursday, 05 - 19

4340068 --> Thursday, 05 - 10

4340069 --> Thursday, 05 - 30

4340070 --> Thursday, 05 - 15

4340071 --> Thursday, 05 - 07

4340072 --> Thursday, 05 - 26

4340073 --> Thursday, 05 - 11

4340074 --> Thursday, 05 - 31

4340075 --> Thursday, 05 - 23

4340076 --> Thursday, 05 - 07

4340077 --> Thursday, 05 - 27

4340078 --> Thursday, 05 - 19

4340079 --> Thursday, 05 - 04

4340080 --> Thursday, 05 - 23

4340081 --> Thursday, 05 - 15

4340082 --> Thursday, 04 - 30

4340083 --> Thursday, 05 - 20

4340084 --> Thursday, 05 - 11

4340085 --> Thursday, 05 - 31

4340086 --> Thursday, 05 - 16

4340087 --> Thursday, 05 - 08

4340088 --> Thursday, 05 - 27

4340089 --> Thursday, 05 - 19

4340090 --> Thursday, 05 - 04

4340091 --> Thursday, 05 - 24

4340092 --> Thursday, 05 - 15

4340093 --> Thursday, 05 - 28

4340094 --> Thursday, 05 - 20

4340095 --> Thursday, 05 - 12

4340096 --> Thursday, 05 - 31

4340097 --> Thursday, 05 - 16

4340098 --> Thursday, 05 - 08

4340099 --> Thursday, 05 - 28

4340100 --> Thursday, 05 - 13

4340101 --> Thursday, 05 - 05

4340102 --> Thursday, 05 - 25

4340103 --> Thursday, 05 - 10

4340104 --> Thursday, 05 - 29

4340105 --> Thursday, 05 - 21

4340106 --> Thursday, 05 - 06

4340107 --> Thursday, 05 - 26

4340108 --> Thursday, 05 - 17

4340109 --> Thursday, 05 - 09

4340110 --> Thursday, 05 - 22

4340111 --> Thursday, 05 - 14

4340112 --> Thursday, 05 - 05

4340113 --> Thursday, 05 - 18

4340114 --> Thursday, 05 - 10

4340115 --> Thursday, 05 - 30

4340116 --> Thursday, 05 - 21

4340117 --> Thursday, 05 - 06

4340118 --> Thursday, 05 - 26

4340119 --> Thursday, 05 - 18

4340120 --> Thursday, 05 - 02

4340121 --> Thursday, 05 - 22

4340122 --> Thursday, 05 - 14

4340123 --> Thursday, 06 - 03

4340124 --> Thursday, 05 - 18

4340125 --> Thursday, 05 - 10

4340126 --> Thursday, 05 - 30

4340127 --> Thursday, 05 - 15

4340128 --> Thursday, 05 - 06

4340129 --> Thursday, 05 - 26

4340130 --> Thursday, 05 - 11

4340131 --> Thursday, 05 - 03

4340132 --> Thursday, 05 - 22

4340133 --> Thursday, 05 - 07

4340134 --> Thursday, 05 - 27

4340135 --> Thursday, 05 - 19

4340136 --> Thursday, 05 - 10

4340137 --> Thursday, 05 - 23

4340138 --> Thursday, 05 - 15

4340139 --> Thursday, 05 - 07

4340140 --> Thursday, 05 - 26

4340141 --> Thursday, 05 - 11

4340142 --> Thursday, 05 - 31

4340143 --> Thursday, 05 - 23

4340144 --> Thursday, 05 - 07

4340145 --> Thursday, 05 - 27

4340146 --> Thursday, 05 - 19

4340147 --> Thursday, 05 - 04

4340148 --> Thursday, 05 - 23

4340149 --> Thursday, 05 - 15

4340150 --> Thursday, 04 - 30

4340151 --> Thursday, 05 - 20

4340152 --> Thursday, 05 - 11

4340153 --> Thursday, 05 - 31

4340154 --> Thursday, 05 - 16

4340155 --> Thursday, 05 - 08

4340156 --> Thursday, 05 - 27

4340157 --> Thursday, 05 - 12

4340158 --> Thursday, 05 - 04

4340159 --> Thursday, 05 - 24

4340160 --> Thursday, 05 - 15

4340161 --> Thursday, 05 - 28

4340162 --> Thursday, 05 - 20

4340163 --> Thursday, 05 - 12

4340164 --> Thursday, 05 - 31

4340165 --> Thursday, 05 - 16

4340166 --> Thursday, 05 - 08

4340167 --> Thursday, 05 - 28

4340168 --> Thursday, 05 - 12

4340169 --> Thursday, 05 - 04

4340170 --> Thursday, 05 - 24

4340171 --> Thursday, 05 - 09

4340172 --> Thursday, 05 - 28

4340173 --> Thursday, 05 - 20

