Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4360000 through 4369999



4360000 --> Thursday, 05 - 25

4360001 --> Thursday, 05 - 10

4360002 --> Thursday, 05 - 30

4360003 --> Thursday, 05 - 22

4360004 --> Thursday, 05 - 06

4360005 --> Thursday, 05 - 26

4360006 --> Thursday, 05 - 18

4360007 --> Thursday, 05 - 03

4360008 --> Thursday, 05 - 22

4360009 --> Thursday, 05 - 14

4360010 --> Thursday, 06 - 03

4360011 --> Thursday, 05 - 19

4360012 --> Thursday, 05 - 10

4360013 --> Thursday, 05 - 30

4360014 --> Thursday, 05 - 15

4360015 --> Thursday, 05 - 07

4360016 --> Thursday, 05 - 26

4360017 --> Thursday, 05 - 18

4360018 --> Thursday, 05 - 03

4360019 --> Thursday, 05 - 23

4360020 --> Thursday, 05 - 14

4360021 --> Thursday, 05 - 27

4360022 --> Thursday, 05 - 19

4360023 --> Thursday, 05 - 11

4360024 --> Thursday, 05 - 30

4360025 --> Thursday, 05 - 15

4360026 --> Thursday, 05 - 07

4360027 --> Thursday, 05 - 27

4360028 --> Thursday, 05 - 11

4360029 --> Thursday, 05 - 31

4360030 --> Thursday, 05 - 23

4360031 --> Thursday, 05 - 08

4360032 --> Thursday, 05 - 27

4360033 --> Thursday, 05 - 19

4360034 --> Thursday, 05 - 04

4360035 --> Thursday, 05 - 24

4360036 --> Thursday, 05 - 15

4360037 --> Thursday, 05 - 07

4360038 --> Thursday, 05 - 20

4360039 --> Thursday, 05 - 12

4360040 --> Thursday, 05 - 31

4360041 --> Thursday, 05 - 23

4360042 --> Thursday, 05 - 08

4360043 --> Thursday, 05 - 28

4360044 --> Thursday, 05 - 19

4360045 --> Thursday, 05 - 04

4360046 --> Thursday, 05 - 24

4360047 --> Thursday, 05 - 16

4360048 --> Thursday, 05 - 28

4360049 --> Thursday, 05 - 20

4360050 --> Thursday, 05 - 12

4360051 --> Thursday, 06 - 01

4360052 --> Thursday, 05 - 16

4360053 --> Thursday, 05 - 08

4360054 --> Thursday, 05 - 28

4360055 --> Thursday, 05 - 13

4360056 --> Thursday, 05 - 04

4360057 --> Thursday, 05 - 24

4360058 --> Thursday, 05 - 09

4360059 --> Thursday, 05 - 29

4360060 --> Thursday, 05 - 20

4360061 --> Thursday, 05 - 12

4360062 --> Thursday, 05 - 25

4360063 --> Thursday, 05 - 17

4360064 --> Thursday, 05 - 08

4360065 --> Thursday, 05 - 21

4360066 --> Thursday, 05 - 13

4360067 --> Thursday, 06 - 02

4360068 --> Thursday, 05 - 24

4360069 --> Thursday, 05 - 09

4360070 --> Thursday, 05 - 29

4360071 --> Thursday, 05 - 21

4360072 --> Thursday, 05 - 05

4360073 --> Thursday, 05 - 25

4360074 --> Thursday, 05 - 17

4360075 --> Thursday, 05 - 02

4360076 --> Thursday, 05 - 21

4360077 --> Thursday, 05 - 13

4360078 --> Thursday, 06 - 02

4360079 --> Thursday, 05 - 18

4360080 --> Thursday, 05 - 09

4360081 --> Thursday, 05 - 29

4360082 --> Thursday, 05 - 14

4360083 --> Thursday, 05 - 06

4360084 --> Thursday, 05 - 25

4360085 --> Thursday, 05 - 10

4360086 --> Thursday, 05 - 30

4360087 --> Thursday, 05 - 22

4360088 --> Thursday, 05 - 13

4360089 --> Thursday, 05 - 26

4360090 --> Thursday, 05 - 18

4360091 --> Thursday, 05 - 10

4360092 --> Thursday, 05 - 29

4360093 --> Thursday, 05 - 14

4360094 --> Thursday, 05 - 06

4360095 --> Thursday, 05 - 26

4360096 --> Thursday, 05 - 10

4360097 --> Thursday, 05 - 30

4360098 --> Thursday, 05 - 22

4360099 --> Thursday, 05 - 07

4360100 --> Thursday, 05 - 27

4360101 --> Thursday, 05 - 19

4360102 --> Thursday, 05 - 04

4360103 --> Thursday, 05 - 24

4360104 --> Thursday, 05 - 15

4360105 --> Thursday, 04 - 30

4360106 --> Thursday, 05 - 20

4360107 --> Thursday, 05 - 12

4360108 --> Thursday, 05 - 31

4360109 --> Thursday, 05 - 16

4360110 --> Thursday, 05 - 08

4360111 --> Thursday, 05 - 28

4360112 --> Thursday, 05 - 19

4360113 --> Thursday, 05 - 04

4360114 --> Thursday, 05 - 24

4360115 --> Thursday, 05 - 16

4360116 --> Thursday, 05 - 28

4360117 --> Thursday, 05 - 20

4360118 --> Thursday, 05 - 12

4360119 --> Thursday, 06 - 01

4360120 --> Thursday, 05 - 16

4360121 --> Thursday, 05 - 08

4360122 --> Thursday, 05 - 28

4360123 --> Thursday, 05 - 13

4360124 --> Thursday, 05 - 04

4360125 --> Thursday, 05 - 24

4360126 --> Thursday, 05 - 09

4360127 --> Thursday, 05 - 29

4360128 --> Thursday, 05 - 20

4360129 --> Thursday, 05 - 05

4360130 --> Thursday, 05 - 25

4360131 --> Thursday, 05 - 17

4360132 --> Thursday, 05 - 08

4360133 --> Thursday, 05 - 21

4360134 --> Thursday, 05 - 13

4360135 --> Thursday, 06 - 02

4360136 --> Thursday, 05 - 24

4360137 --> Thursday, 05 - 09

4360138 --> Thursday, 05 - 29

4360139 --> Thursday, 05 - 14

4360140 --> Thursday, 05 - 05

4360141 --> Thursday, 05 - 25

4360142 --> Thursday, 05 - 17

4360143 --> Thursday, 05 - 02

4360144 --> Thursday, 05 - 21

4360145 --> Thursday, 05 - 13

4360146 --> Thursday, 06 - 02

4360147 --> Thursday, 05 - 18

4360148 --> Thursday, 05 - 09

4360149 --> Thursday, 05 - 29

4360150 --> Thursday, 05 - 14

4360151 --> Thursday, 05 - 06

4360152 --> Thursday, 05 - 25

4360153 --> Thursday, 05 - 10

4360154 --> Thursday, 05 - 30

4360155 --> Thursday, 05 - 22

4360156 --> Thursday, 05 - 13

4360157 --> Thursday, 05 - 26

4360158 --> Thursday, 05 - 18

4360159 --> Thursday, 05 - 03

4360160 --> Thursday, 05 - 22

4360161 --> Thursday, 05 - 14

4360162 --> Thursday, 05 - 06

4360163 --> Thursday, 05 - 19

4360164 --> Thursday, 05 - 10

4360165 --> Thursday, 05 - 30

4360166 --> Thursday, 05 - 22

4360167 --> Thursday, 05 - 07

4360168 --> Thursday, 05 - 26

