Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4610000 through 4619999



4610000 --> Thursday, 05 - 11

4610001 --> Thursday, 05 - 31

4610002 --> Thursday, 05 - 16

4610003 --> Thursday, 05 - 08

4610004 --> Thursday, 05 - 27

4610005 --> Thursday, 05 - 12

4610006 --> Thursday, 05 - 04

4610007 --> Thursday, 05 - 24

4610008 --> Thursday, 05 - 08

4610009 --> Thursday, 05 - 28

4610010 --> Thursday, 05 - 20

4610011 --> Thursday, 05 - 05

4610012 --> Thursday, 05 - 24

4610013 --> Thursday, 05 - 16

4610014 --> Thursday, 05 - 08

4610015 --> Thursday, 05 - 21

4610016 --> Thursday, 05 - 12

4610017 --> Thursday, 06 - 01

4610018 --> Thursday, 05 - 24

4610019 --> Thursday, 05 - 09

4610020 --> Thursday, 05 - 28

4610021 --> Thursday, 05 - 20

4610022 --> Thursday, 05 - 05

4610023 --> Thursday, 05 - 25

4610024 --> Thursday, 05 - 16

4610025 --> Thursday, 05 - 01

4610026 --> Thursday, 05 - 21

4610027 --> Thursday, 05 - 13

4610028 --> Thursday, 06 - 01

4610029 --> Thursday, 05 - 17

4610030 --> Thursday, 05 - 09

4610031 --> Thursday, 05 - 29

4610032 --> Thursday, 05 - 13

4610033 --> Thursday, 05 - 05

4610034 --> Thursday, 05 - 25

4610035 --> Thursday, 05 - 10

4610036 --> Thursday, 05 - 29

4610037 --> Thursday, 05 - 21

4610038 --> Thursday, 05 - 13

4610039 --> Thursday, 05 - 26

4610040 --> Thursday, 05 - 17

4610041 --> Thursday, 05 - 09

4610042 --> Thursday, 05 - 29

4610043 --> Thursday, 05 - 14

4610044 --> Thursday, 05 - 05

4610045 --> Thursday, 05 - 25

4610046 --> Thursday, 05 - 10

4610047 --> Thursday, 05 - 30

4610048 --> Thursday, 05 - 21

4610049 --> Thursday, 05 - 06

4610050 --> Thursday, 05 - 26

4610051 --> Thursday, 05 - 18

4610052 --> Thursday, 05 - 02

4610053 --> Thursday, 05 - 22

4610054 --> Thursday, 05 - 14

4610055 --> Thursday, 06 - 03

4610056 --> Thursday, 05 - 18

4610057 --> Thursday, 05 - 10

4610058 --> Thursday, 05 - 30

4610059 --> Thursday, 05 - 15

4610060 --> Thursday, 05 - 06

4610061 --> Thursday, 05 - 26

4610062 --> Thursday, 05 - 18

4610063 --> Thursday, 05 - 03

4610064 --> Thursday, 05 - 22

4610065 --> Thursday, 05 - 14

4610066 --> Thursday, 05 - 27

4610067 --> Thursday, 05 - 19

4610068 --> Thursday, 05 - 10

4610069 --> Thursday, 05 - 30

4610070 --> Thursday, 05 - 15

4610071 --> Thursday, 05 - 07

4610072 --> Thursday, 05 - 26

4610073 --> Thursday, 05 - 11

4610074 --> Thursday, 05 - 31

4610075 --> Thursday, 05 - 23

4610076 --> Thursday, 05 - 07

4610077 --> Thursday, 05 - 27

4610078 --> Thursday, 05 - 19

4610079 --> Thursday, 05 - 04

4610080 --> Thursday, 05 - 23

4610081 --> Thursday, 05 - 15

