Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5040000 through 5049999



5040000 --> Thursday, 05 - 25

5040001 --> Thursday, 05 - 17

5040002 --> Thursday, 05 - 02

5040003 --> Thursday, 05 - 22

5040004 --> Thursday, 05 - 13

5040005 --> Thursday, 06 - 02

5040006 --> Thursday, 05 - 18

5040007 --> Thursday, 05 - 10

5040008 --> Thursday, 05 - 29

5040009 --> Thursday, 05 - 21

5040010 --> Thursday, 05 - 06

5040011 --> Thursday, 05 - 26

5040012 --> Thursday, 05 - 17

5040013 --> Thursday, 05 - 02

5040014 --> Thursday, 05 - 22

5040015 --> Thursday, 05 - 14

5040016 --> Thursday, 06 - 02

5040017 --> Thursday, 05 - 18

5040018 --> Thursday, 05 - 10

5040019 --> Thursday, 05 - 30

5040020 --> Thursday, 05 - 14

5040021 --> Thursday, 05 - 06

5040022 --> Thursday, 05 - 26

5040023 --> Thursday, 05 - 11

5040024 --> Thursday, 05 - 30

5040025 --> Thursday, 05 - 22

5040026 --> Thursday, 05 - 07

5040027 --> Thursday, 05 - 27

5040028 --> Thursday, 05 - 18

5040029 --> Thursday, 05 - 10

5040030 --> Thursday, 05 - 23

5040031 --> Thursday, 05 - 15

5040032 --> Thursday, 05 - 06

5040033 --> Thursday, 05 - 26

5040034 --> Thursday, 05 - 11

5040035 --> Thursday, 05 - 31

5040036 --> Thursday, 05 - 22

5040037 --> Thursday, 05 - 07

5040038 --> Thursday, 05 - 27

5040039 --> Thursday, 05 - 19

5040040 --> Thursday, 05 - 03

5040041 --> Thursday, 05 - 23

5040042 --> Thursday, 05 - 15

5040043 --> Thursday, 05 - 28

5040044 --> Thursday, 05 - 19

5040045 --> Thursday, 05 - 11

5040046 --> Thursday, 05 - 31

5040047 --> Thursday, 05 - 16

5040048 --> Thursday, 05 - 07

5040049 --> Thursday, 05 - 27

5040050 --> Thursday, 05 - 12

5040051 --> Thursday, 05 - 04

5040052 --> Thursday, 05 - 23

5040053 --> Thursday, 05 - 15

5040054 --> Thursday, 05 - 28

5040055 --> Thursday, 05 - 20

5040056 --> Thursday, 05 - 11

5040057 --> Thursday, 05 - 24

5040058 --> Thursday, 05 - 16

5040059 --> Thursday, 05 - 08

5040060 --> Thursday, 05 - 27

5040061 --> Thursday, 05 - 12

5040062 --> Thursday, 06 - 01

5040063 --> Thursday, 05 - 24

5040064 --> Thursday, 05 - 08

5040065 --> Thursday, 05 - 28

5040066 --> Thursday, 05 - 20

5040067 --> Thursday, 05 - 05

5040068 --> Thursday, 05 - 24

5040069 --> Thursday, 05 - 16

5040070 --> Thursday, 05 - 01

5040071 --> Thursday, 05 - 21

5040072 --> Thursday, 05 - 12

5040073 --> Thursday, 06 - 01

5040074 --> Thursday, 05 - 17

5040075 --> Thursday, 05 - 09

5040076 --> Thursday, 05 - 28

5040077 --> Thursday, 05 - 13

5040078 --> Thursday, 05 - 05

5040079 --> Thursday, 05 - 25

5040080 --> Thursday, 05 - 16

5040081 --> Thursday, 05 - 29

5040082 --> Thursday, 05 - 21

5040083 --> Thursday, 05 - 13

5040084 --> Thursday, 06 - 01

5040085 --> Thursday, 05 - 17

5040086 --> Thursday, 05 - 09

5040087 --> Thursday, 05 - 29

5040088 --> Thursday, 05 - 13

5040089 --> Thursday, 05 - 05

5040090 --> Thursday, 05 - 25

5040091 --> Thursday, 05 - 10

5040092 --> Thursday, 05 - 29

5040093 --> Thursday, 05 - 21

5040094 --> Thursday, 05 - 06

5040095 --> Thursday, 05 - 26

5040096 --> Thursday, 05 - 17

5040097 --> Thursday, 05 - 02

5040098 --> Thursday, 05 - 22

5040099 --> Thursday, 05 - 14

5040100 --> Thursday, 05 - 06

5040101 --> Thursday, 05 - 19

5040102 --> Thursday, 05 - 11

5040103 --> Thursday, 05 - 31

5040104 --> Thursday, 05 - 22

5040105 --> Thursday, 05 - 07

5040106 --> Thursday, 05 - 27

5040107 --> Thursday, 05 - 19

5040108 --> Thursday, 05 - 03

5040109 --> Thursday, 05 - 23

5040110 --> Thursday, 05 - 15

5040111 --> Thursday, 05 - 28

5040112 --> Thursday, 05 - 19

5040113 --> Thursday, 05 - 11

5040114 --> Thursday, 05 - 31

5040115 --> Thursday, 05 - 16

5040116 --> Thursday, 05 - 07

5040117 --> Thursday, 05 - 27

5040118 --> Thursday, 05 - 12

5040119 --> Thursday, 05 - 04

5040120 --> Thursday, 05 - 23

5040121 --> Thursday, 05 - 08

5040122 --> Thursday, 05 - 28

5040123 --> Thursday, 05 - 20

5040124 --> Thursday, 05 - 11

5040125 --> Thursday, 05 - 24

5040126 --> Thursday, 05 - 16

5040127 --> Thursday, 05 - 08

5040128 --> Thursday, 05 - 27

5040129 --> Thursday, 05 - 12

5040130 --> Thursday, 06 - 01

5040131 --> Thursday, 05 - 17

5040132 --> Thursday, 05 - 08

5040133 --> Thursday, 05 - 28

5040134 --> Thursday, 05 - 20

5040135 --> Thursday, 05 - 05

5040136 --> Thursday, 05 - 24

5040137 --> Thursday, 05 - 16

5040138 --> Thursday, 05 - 01

5040139 --> Thursday, 05 - 21

5040140 --> Thursday, 05 - 12

5040141 --> Thursday, 06 - 01

5040142 --> Thursday, 05 - 17

5040143 --> Thursday, 05 - 09

5040144 --> Thursday, 05 - 28

5040145 --> Thursday, 05 - 13

5040146 --> Thursday, 05 - 05

5040147 --> Thursday, 05 - 25

5040148 --> Thursday, 05 - 16

5040149 --> Thursday, 05 - 29

5040150 --> Thursday, 05 - 21

5040151 --> Thursday, 05 - 06

5040152 --> Thursday, 05 - 25

5040153 --> Thursday, 05 - 17

5040154 --> Thursday, 05 - 09

5040155 --> Thursday, 05 - 22

5040156 --> Thursday, 05 - 13

5040157 --> Thursday, 05 - 05

5040158 --> Thursday, 05 - 25

5040159 --> Thursday, 05 - 10

5040160 --> Thursday, 05 - 29

5040161 --> Thursday, 05 - 21

5040162 --> Thursday, 05 - 06

5040163 --> Thursday, 05 - 26

5040164 --> Thursday, 05 - 17

5040165 --> Thursday, 05 - 02

5040166 --> Thursday, 05 - 22

5040167 --> Thursday, 05 - 14

5040168 --> Thursday, 06 - 02

5040169 --> Thursday, 05 - 18

5040170 --> Thursday, 05 - 10

5040171 --> Thursday, 05 - 30

5040172 --> Thursday, 05 - 14

5040173 --> Thursday, 05 - 06

5040174 --> Thursday, 05 - 26

5040175 --> Thursday, 05 - 11

5040176 --> Thursday, 05 - 02

5040177 --> Thursday, 05 - 22

5040178 --> Thursday, 05 - 14

5040179 --> Thursday, 05 - 27

5040180 --> Thursday, 05 - 18

5040181 --> Thursday, 05 - 10

5040182 --> Thursday, 05 - 30

5040183 --> Thursday, 05 - 15

5040184 --> Thursday, 05 - 06

5040185 --> Thursday, 05 - 26

5040186 --> Thursday, 05 - 11

5040187 --> Thursday, 05 - 31

5040188 --> Thursday, 05 - 22

5040189 --> Thursday, 05 - 07

5040190 --> Thursday, 05 - 27

5040191 --> Thursday, 05 - 19

5040192 --> Thursday, 05 - 03

5040193 --> Thursday, 05 - 23

5040194 --> Thursday, 05 - 15

5040195 --> Thursday, 04 - 30

5040196 --> Thursday, 05 - 19

5040197 --> Thursday, 05 - 11

5040198 --> Thursday, 05 - 31

5040199 --> Thursday, 05 - 16

5040200 --> Thursday, 05 - 08

5040201 --> Thursday, 05 - 28

5040202 --> Thursday, 05 - 13

5040203 --> Thursday, 05 - 05

5040204 --> Thursday, 05 - 24

5040205 --> Thursday, 05 - 16

5040206 --> Thursday, 05 - 29

5040207 --> Thursday, 05 - 21

5040208 --> Thursday, 05 - 12

5040209 --> Thursday, 05 - 25

5040210 --> Thursday, 05 - 17

5040211 --> Thursday, 05 - 09

5040212 --> Thursday, 05 - 28

5040213 --> Thursday, 05 - 13

5040214 --> Thursday, 05 - 05

5040215 --> Thursday, 05 - 25

5040216 --> Thursday, 05 - 09

5040217 --> Thursday, 05 - 29

5040218 --> Thursday, 05 - 21

5040219 --> Thursday, 05 - 06

5040220 --> Thursday, 05 - 25

5040221 --> Thursday, 05 - 17

5040222 --> Thursday, 05 - 02

5040223 --> Thursday, 05 - 22

5040224 --> Thursday, 05 - 13

5040225 --> Thursday, 06 - 02

5040226 --> Thursday, 05 - 18

5040227 --> Thursday, 05 - 10

5040228 --> Thursday, 05 - 29

5040229 --> Thursday, 05 - 14

5040230 --> Thursday, 05 - 06

5040231 --> Thursday, 05 - 26

5040232 --> Thursday, 05 - 17

5040233 --> Thursday, 05 - 02

5040234 --> Thursday, 05 - 22

5040235 --> Thursday, 05 - 14

5040236 --> Thursday, 06 - 02

5040237 --> Thursday, 05 - 18

5040238 --> Thursday, 05 - 10

5040239 --> Thursday, 05 - 30

5040240 --> Thursday, 05 - 14

5040241 --> Thursday, 05 - 06

5040242 --> Thursday, 05 - 26

5040243 --> Thursday, 05 - 11

5040244 --> Thursday, 05 - 30

5040245 --> Thursday, 05 - 22

