Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5160000 through 5169999



5160000 --> Thursday, 05 - 18

5160001 --> Thursday, 05 - 03

5160002 --> Thursday, 05 - 23

5160003 --> Thursday, 05 - 15

5160004 --> Thursday, 05 - 06

5160005 --> Thursday, 05 - 19

5160006 --> Thursday, 05 - 11

5160007 --> Thursday, 05 - 31

5160008 --> Thursday, 05 - 22

5160009 --> Thursday, 05 - 07

5160010 --> Thursday, 05 - 27

5160011 --> Thursday, 05 - 19

5160012 --> Thursday, 05 - 03

5160013 --> Thursday, 05 - 23

5160014 --> Thursday, 05 - 15

5160015 --> Thursday, 05 - 28

5160016 --> Thursday, 05 - 19

5160017 --> Thursday, 05 - 11

5160018 --> Thursday, 05 - 31

5160019 --> Thursday, 05 - 16

5160020 --> Thursday, 05 - 07

5160021 --> Thursday, 05 - 27

5160022 --> Thursday, 05 - 12

5160023 --> Thursday, 05 - 04

5160024 --> Thursday, 05 - 23

5160025 --> Thursday, 05 - 08

5160026 --> Thursday, 05 - 28

5160027 --> Thursday, 05 - 20

5160028 --> Thursday, 05 - 11

5160029 --> Thursday, 05 - 24

5160030 --> Thursday, 05 - 16

5160031 --> Thursday, 05 - 08

5160032 --> Thursday, 05 - 27

5160033 --> Thursday, 05 - 12

5160034 --> Thursday, 06 - 01

5160035 --> Thursday, 05 - 24

5160036 --> Thursday, 05 - 08

5160037 --> Thursday, 05 - 28

5160038 --> Thursday, 05 - 20

5160039 --> Thursday, 05 - 05

5160040 --> Thursday, 05 - 24

5160041 --> Thursday, 05 - 16

5160042 --> Thursday, 05 - 01

5160043 --> Thursday, 05 - 21

5160044 --> Thursday, 05 - 12

5160045 --> Thursday, 06 - 01

5160046 --> Thursday, 05 - 17

5160047 --> Thursday, 05 - 09

5160048 --> Thursday, 05 - 28

5160049 --> Thursday, 05 - 13

5160050 --> Thursday, 05 - 05

5160051 --> Thursday, 05 - 25

5160052 --> Thursday, 05 - 16

5160053 --> Thursday, 05 - 29

5160054 --> Thursday, 05 - 21

5160055 --> Thursday, 05 - 13

5160056 --> Thursday, 06 - 01

5160057 --> Thursday, 05 - 17

5160058 --> Thursday, 05 - 09

5160059 --> Thursday, 05 - 22

5160060 --> Thursday, 05 - 13

5160061 --> Thursday, 05 - 05

5160062 --> Thursday, 05 - 25

5160063 --> Thursday, 05 - 10

5160064 --> Thursday, 05 - 29

5160065 --> Thursday, 05 - 21

5160066 --> Thursday, 05 - 06

5160067 --> Thursday, 05 - 26

5160068 --> Thursday, 05 - 17

5160069 --> Thursday, 05 - 02

5160070 --> Thursday, 05 - 22

5160071 --> Thursday, 05 - 14

5160072 --> Thursday, 06 - 02

5160073 --> Thursday, 05 - 18

5160074 --> Thursday, 05 - 10

5160075 --> Thursday, 05 - 30

5160076 --> Thursday, 05 - 21

5160077 --> Thursday, 05 - 06

5160078 --> Thursday, 05 - 26

5160079 --> Thursday, 05 - 11

5160080 --> Thursday, 05 - 02

5160081 --> Thursday, 05 - 22

5160082 --> Thursday, 05 - 14

5160083 --> Thursday, 05 - 27

5160084 --> Thursday, 05 - 18

5160085 --> Thursday, 05 - 10

5160086 --> Thursday, 05 - 30

5160087 --> Thursday, 05 - 15

5160088 --> Thursday, 05 - 06

5160089 --> Thursday, 05 - 26

5160090 --> Thursday, 05 - 11

5160091 --> Thursday, 05 - 31

5160092 --> Thursday, 05 - 22

5160093 --> Thursday, 05 - 07

5160094 --> Thursday, 05 - 27

5160095 --> Thursday, 05 - 19

5160096 --> Thursday, 05 - 03

5160097 --> Thursday, 05 - 23

5160098 --> Thursday, 05 - 15

5160099 --> Thursday, 04 - 30

5160100 --> Thursday, 05 - 20

5160101 --> Thursday, 05 - 12

5160102 --> Thursday, 06 - 01

5160103 --> Thursday, 05 - 17

5160104 --> Thursday, 05 - 08

5160105 --> Thursday, 05 - 28

5160106 --> Thursday, 05 - 20

5160107 --> Thursday, 05 - 05

5160108 --> Thursday, 05 - 24

5160109 --> Thursday, 05 - 16

5160110 --> Thursday, 05 - 01

5160111 --> Thursday, 05 - 21

5160112 --> Thursday, 05 - 12

5160113 --> Thursday, 06 - 01

5160114 --> Thursday, 05 - 17

5160115 --> Thursday, 05 - 09

5160116 --> Thursday, 05 - 28

5160117 --> Thursday, 05 - 13

5160118 --> Thursday, 05 - 05

5160119 --> Thursday, 05 - 25

5160120 --> Thursday, 05 - 09

5160121 --> Thursday, 05 - 29

5160122 --> Thursday, 05 - 21

5160123 --> Thursday, 05 - 06

5160124 --> Thursday, 05 - 25

5160125 --> Thursday, 05 - 17

5160126 --> Thursday, 05 - 09

5160127 --> Thursday, 05 - 22

5160128 --> Thursday, 05 - 13

5160129 --> Thursday, 05 - 05

5160130 --> Thursday, 05 - 25

5160131 --> Thursday, 05 - 10

5160132 --> Thursday, 05 - 29

5160133 --> Thursday, 05 - 21

5160134 --> Thursday, 05 - 06

5160135 --> Thursday, 05 - 26

5160136 --> Thursday, 05 - 17

5160137 --> Thursday, 05 - 02

5160138 --> Thursday, 05 - 22

5160139 --> Thursday, 05 - 14

5160140 --> Thursday, 06 - 02

5160141 --> Thursday, 05 - 18

5160142 --> Thursday, 05 - 10

5160143 --> Thursday, 05 - 30

5160144 --> Thursday, 05 - 14

5160145 --> Thursday, 05 - 06

5160146 --> Thursday, 05 - 26

5160147 --> Thursday, 05 - 11

5160148 --> Thursday, 05 - 02

5160149 --> Thursday, 05 - 22

5160150 --> Thursday, 05 - 14

5160151 --> Thursday, 05 - 27

5160152 --> Thursday, 05 - 18

5160153 --> Thursday, 05 - 10

5160154 --> Thursday, 05 - 23

5160155 --> Thursday, 05 - 15

5160156 --> Thursday, 05 - 06

5160157 --> Thursday, 05 - 26

5160158 --> Thursday, 05 - 11

5160159 --> Thursday, 05 - 31

5160160 --> Thursday, 05 - 22

5160161 --> Thursday, 05 - 07

5160162 --> Thursday, 05 - 27

5160163 --> Thursday, 05 - 19

5160164 --> Thursday, 05 - 03

5160165 --> Thursday, 05 - 23

5160166 --> Thursday, 05 - 15

5160167 --> Thursday, 04 - 30

5160168 --> Thursday, 05 - 19

5160169 --> Thursday, 05 - 11

5160170 --> Thursday, 05 - 31

5160171 --> Thursday, 05 - 16

5160172 --> Thursday, 05 - 07

5160173 --> Thursday, 05 - 27

5160174 --> Thursday, 05 - 12

5160175 --> Thursday, 05 - 04

5160176 --> Thursday, 05 - 23

5160177 --> Thursday, 05 - 15

5160178 --> Thursday, 05 - 28

5160179 --> Thursday, 05 - 20

5160180 --> Thursday, 05 - 11

5160181 --> Thursday, 05 - 31

5160182 --> Thursday, 05 - 16

5160183 --> Thursday, 05 - 08

5160184 --> Thursday, 05 - 27

5160185 --> Thursday, 05 - 12

5160186 --> Thursday, 05 - 04

5160187 --> Thursday, 05 - 24

5160188 --> Thursday, 05 - 08

5160189 --> Thursday, 05 - 28

5160190 --> Thursday, 05 - 20

5160191 --> Thursday, 05 - 05

5160192 --> Thursday, 05 - 24

5160193 --> Thursday, 05 - 16

5160194 --> Thursday, 05 - 01

5160195 --> Thursday, 05 - 21

5160196 --> Thursday, 05 - 12

5160197 --> Thursday, 06 - 01

5160198 --> Thursday, 05 - 17

5160199 --> Thursday, 05 - 09

5160200 --> Thursday, 05 - 29

5160201 --> Thursday, 05 - 14

5160202 --> Thursday, 05 - 06

5160203 --> Thursday, 05 - 26

5160204 --> Thursday, 05 - 17

5160205 --> Thursday, 05 - 02

5160206 --> Thursday, 05 - 22

5160207 --> Thursday, 05 - 14

5160208 --> Thursday, 06 - 02

5160209 --> Thursday, 05 - 18

5160210 --> Thursday, 05 - 10

5160211 --> Thursday, 05 - 23

5160212 --> Thursday, 05 - 14

5160213 --> Thursday, 05 - 06

5160214 --> Thursday, 05 - 26

5160215 --> Thursday, 05 - 11

5160216 --> Thursday, 05 - 30

5160217 --> Thursday, 05 - 22

5160218 --> Thursday, 05 - 07

5160219 --> Thursday, 05 - 27

5160220 --> Thursday, 05 - 18

