Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4300000 through 4309999



4300000 --> Thursday, 05 - 11

4300001 --> Thursday, 05 - 31

4300002 --> Thursday, 05 - 23

4300003 --> Thursday, 05 - 08

4300004 --> Thursday, 05 - 27

4300005 --> Thursday, 05 - 19

4300006 --> Thursday, 05 - 04

4300007 --> Thursday, 05 - 24

4300008 --> Thursday, 05 - 15

4300009 --> Thursday, 04 - 30

4300010 --> Thursday, 05 - 20

4300011 --> Thursday, 05 - 12

4300012 --> Thursday, 05 - 31

4300013 --> Thursday, 05 - 16

4300014 --> Thursday, 05 - 08

4300015 --> Thursday, 05 - 28

4300016 --> Thursday, 05 - 19

4300017 --> Thursday, 05 - 04

4300018 --> Thursday, 05 - 24

4300019 --> Thursday, 05 - 16

4300020 --> Thursday, 05 - 28

4300021 --> Thursday, 05 - 20

4300022 --> Thursday, 05 - 12

4300023 --> Thursday, 05 - 25

4300024 --> Thursday, 05 - 16

4300025 --> Thursday, 05 - 08

4300026 --> Thursday, 05 - 28

4300027 --> Thursday, 05 - 13

4300028 --> Thursday, 05 - 04

4300029 --> Thursday, 05 - 24

4300030 --> Thursday, 05 - 09

4300031 --> Thursday, 05 - 29

4300032 --> Thursday, 05 - 20

4300033 --> Thursday, 05 - 05

4300034 --> Thursday, 05 - 25

4300035 --> Thursday, 05 - 17

4300036 --> Thursday, 05 - 08

4300037 --> Thursday, 05 - 21

4300038 --> Thursday, 05 - 13

4300039 --> Thursday, 06 - 02

4300040 --> Thursday, 05 - 24

4300041 --> Thursday, 05 - 09

4300042 --> Thursday, 05 - 29

4300043 --> Thursday, 05 - 14

4300044 --> Thursday, 05 - 05

4300045 --> Thursday, 05 - 25

4300046 --> Thursday, 05 - 17

4300047 --> Thursday, 05 - 02

4300048 --> Thursday, 05 - 21

4300049 --> Thursday, 05 - 13

4300050 --> Thursday, 06 - 02

4300051 --> Thursday, 05 - 18

4300052 --> Thursday, 05 - 09

4300053 --> Thursday, 05 - 29

4300054 --> Thursday, 05 - 14

4300055 --> Thursday, 05 - 06

4300056 --> Thursday, 05 - 25

4300057 --> Thursday, 05 - 10

4300058 --> Thursday, 05 - 30

4300059 --> Thursday, 05 - 22

4300060 --> Thursday, 05 - 13

4300061 --> Thursday, 05 - 26

4300062 --> Thursday, 05 - 18

4300063 --> Thursday, 05 - 03

4300064 --> Thursday, 05 - 22

4300065 --> Thursday, 05 - 14

4300066 --> Thursday, 05 - 06

4300067 --> Thursday, 05 - 19

4300068 --> Thursday, 05 - 10

