Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4680000 through 4689999



4680000 --> Thursday, 05 - 25

4680001 --> Thursday, 05 - 17

4680002 --> Thursday, 05 - 02

4680003 --> Thursday, 05 - 22

4680004 --> Thursday, 05 - 13

4680005 --> Thursday, 06 - 02

4680006 --> Thursday, 05 - 18

4680007 --> Thursday, 05 - 10

4680008 --> Thursday, 05 - 29

4680009 --> Thursday, 05 - 14

4680010 --> Thursday, 05 - 06

4680011 --> Thursday, 05 - 26

4680012 --> Thursday, 05 - 17

4680013 --> Thursday, 05 - 02

4680014 --> Thursday, 05 - 22

4680015 --> Thursday, 05 - 14

4680016 --> Thursday, 06 - 02

4680017 --> Thursday, 05 - 18

4680018 --> Thursday, 05 - 10

4680019 --> Thursday, 05 - 30

4680020 --> Thursday, 05 - 14

4680021 --> Thursday, 05 - 06

4680022 --> Thursday, 05 - 26

4680023 --> Thursday, 05 - 11

4680024 --> Thursday, 05 - 30

4680025 --> Thursday, 05 - 22

4680026 --> Thursday, 05 - 07

4680027 --> Thursday, 05 - 27

4680028 --> Thursday, 05 - 18

4680029 --> Thursday, 05 - 03

4680030 --> Thursday, 05 - 23

4680031 --> Thursday, 05 - 15

4680032 --> Thursday, 05 - 06

4680033 --> Thursday, 05 - 19

4680034 --> Thursday, 05 - 11

4680035 --> Thursday, 05 - 31

4680036 --> Thursday, 05 - 22

4680037 --> Thursday, 05 - 07

4680038 --> Thursday, 05 - 27

4680039 --> Thursday, 05 - 19

4680040 --> Thursday, 05 - 03

4680041 --> Thursday, 05 - 23

4680042 --> Thursday, 05 - 15

4680043 --> Thursday, 05 - 28

4680044 --> Thursday, 05 - 19

4680045 --> Thursday, 05 - 11

4680046 --> Thursday, 05 - 31

4680047 --> Thursday, 05 - 16

4680048 --> Thursday, 05 - 07

4680049 --> Thursday, 05 - 27

4680050 --> Thursday, 05 - 12

4680051 --> Thursday, 05 - 04

4680052 --> Thursday, 05 - 23

4680053 --> Thursday, 05 - 08

4680054 --> Thursday, 05 - 28

4680055 --> Thursday, 05 - 20

4680056 --> Thursday, 05 - 11

4680057 --> Thursday, 05 - 24

4680058 --> Thursday, 05 - 16

4680059 --> Thursday, 05 - 08

4680060 --> Thursday, 05 - 27

4680061 --> Thursday, 05 - 12

4680062 --> Thursday, 06 - 01

4680063 --> Thursday, 05 - 17

4680064 --> Thursday, 05 - 08

4680065 --> Thursday, 05 - 28

4680066 --> Thursday, 05 - 20

4680067 --> Thursday, 05 - 05

4680068 --> Thursday, 05 - 24

4680069 --> Thursday, 05 - 16

4680070 --> Thursday, 05 - 01

4680071 --> Thursday, 05 - 21

4680072 --> Thursday, 05 - 12

4680073 --> Thursday, 06 - 01

4680074 --> Thursday, 05 - 17

4680075 --> Thursday, 05 - 09

4680076 --> Thursday, 05 - 28

4680077 --> Thursday, 05 - 13

4680078 --> Thursday, 05 - 05

4680079 --> Thursday, 05 - 25

4680080 --> Thursday, 05 - 09

4680081 --> Thursday, 05 - 29

4680082 --> Thursday, 05 - 21

4680083 --> Thursday, 05 - 06

4680084 --> Thursday, 05 - 25

4680085 --> Thursday, 05 - 17

4680086 --> Thursday, 05 - 09

4680087 --> Thursday, 05 - 22

4680088 --> Thursday, 05 - 13

4680089 --> Thursday, 05 - 05

4680090 --> Thursday, 05 - 25

4680091 --> Thursday, 05 - 10

4680092 --> Thursday, 05 - 29

4680093 --> Thursday, 05 - 21

4680094 --> Thursday, 05 - 06

4680095 --> Thursday, 05 - 26

4680096 --> Thursday, 05 - 17

4680097 --> Thursday, 05 - 02

4680098 --> Thursday, 05 - 22

4680099 --> Thursday, 05 - 14

4680100 --> Thursday, 06 - 03

4680101 --> Thursday, 05 - 19

4680102 --> Thursday, 05 - 11

4680103 --> Thursday, 05 - 31

4680104 --> Thursday, 05 - 15

4680105 --> Thursday, 05 - 07

4680106 --> Thursday, 05 - 27

4680107 --> Thursday, 05 - 12

4680108 --> Thursday, 05 - 03

4680109 --> Thursday, 05 - 23

4680110 --> Thursday, 05 - 15

4680111 --> Thursday, 05 - 28

4680112 --> Thursday, 05 - 19

4680113 --> Thursday, 05 - 11

4680114 --> Thursday, 05 - 31

4680115 --> Thursday, 05 - 16

4680116 --> Thursday, 05 - 07

4680117 --> Thursday, 05 - 27

4680118 --> Thursday, 05 - 12

4680119 --> Thursday, 06 - 01

4680120 --> Thursday, 05 - 23

4680121 --> Thursday, 05 - 08

4680122 --> Thursday, 05 - 28

4680123 --> Thursday, 05 - 20

4680124 --> Thursday, 05 - 04

4680125 --> Thursday, 05 - 24

4680126 --> Thursday, 05 - 16

4680127 --> Thursday, 05 - 01

4680128 --> Thursday, 05 - 20

4680129 --> Thursday, 05 - 12

4680130 --> Thursday, 06 - 01

4680131 --> Thursday, 05 - 17

4680132 --> Thursday, 05 - 08

4680133 --> Thursday, 05 - 28

4680134 --> Thursday, 05 - 20

4680135 --> Thursday, 05 - 05

4680136 --> Thursday, 05 - 24

4680137 --> Thursday, 05 - 16

4680138 --> Thursday, 05 - 29

4680139 --> Thursday, 05 - 21

4680140 --> Thursday, 05 - 12

4680141 --> Thursday, 06 - 01

4680142 --> Thursday, 05 - 17

4680143 --> Thursday, 05 - 09

4680144 --> Thursday, 05 - 28

4680145 --> Thursday, 05 - 13

4680146 --> Thursday, 05 - 05

4680147 --> Thursday, 05 - 25

4680148 --> Thursday, 05 - 09

4680149 --> Thursday, 05 - 29

4680150 --> Thursday, 05 - 21

4680151 --> Thursday, 05 - 06

4680152 --> Thursday, 05 - 25

4680153 --> Thursday, 05 - 17

4680154 --> Thursday, 05 - 09

4680155 --> Thursday, 05 - 22

4680156 --> Thursday, 05 - 13

4680157 --> Thursday, 06 - 02

4680158 --> Thursday, 05 - 18

4680159 --> Thursday, 05 - 10

4680160 --> Thursday, 05 - 29

4680161 --> Thursday, 05 - 21

4680162 --> Thursday, 05 - 06

4680163 --> Thursday, 05 - 26

4680164 --> Thursday, 05 - 17

4680165 --> Thursday, 05 - 02

4680166 --> Thursday, 05 - 22

4680167 --> Thursday, 05 - 14

4680168 --> Thursday, 06 - 02

4680169 --> Thursday, 05 - 18

4680170 --> Thursday, 05 - 10

4680171 --> Thursday, 05 - 30

4680172 --> Thursday, 05 - 14

4680173 --> Thursday, 05 - 06

4680174 --> Thursday, 05 - 26

4680175 --> Thursday, 05 - 11

4680176 --> Thursday, 05 - 30

4680177 --> Thursday, 05 - 22

4680178 --> Thursday, 05 - 07

4680179 --> Thursday, 05 - 27

4680180 --> Thursday, 05 - 18

4680181 --> Thursday, 05 - 10

4680182 --> Thursday, 05 - 23

4680183 --> Thursday, 05 - 15

4680184 --> Thursday, 05 - 06

4680185 --> Thursday, 05 - 26

4680186 --> Thursday, 05 - 11

4680187 --> Thursday, 05 - 31

4680188 --> Thursday, 05 - 22

4680189 --> Thursday, 05 - 07

4680190 --> Thursday, 05 - 27

4680191 --> Thursday, 05 - 19

4680192 --> Thursday, 05 - 03

4680193 --> Thursday, 05 - 23

4680194 --> Thursday, 05 - 15

4680195 --> Thursday, 05 - 28

4680196 --> Thursday, 05 - 19

4680197 --> Thursday, 05 - 11

4680198 --> Thursday, 05 - 31

4680199 --> Thursday, 05 - 16

4680200 --> Thursday, 05 - 08

4680201 --> Thursday, 05 - 28

4680202 --> Thursday, 05 - 13

4680203 --> Thursday, 05 - 05

4680204 --> Thursday, 05 - 24

4680205 --> Thursday, 05 - 09

4680206 --> Thursday, 05 - 29

4680207 --> Thursday, 05 - 21

4680208 --> Thursday, 05 - 12

4680209 --> Thursday, 05 - 25

4680210 --> Thursday, 05 - 17

4680211 --> Thursday, 05 - 09

4680212 --> Thursday, 05 - 28

4680213 --> Thursday, 05 - 13

4680214 --> Thursday, 06 - 02

4680215 --> Thursday, 05 - 18

4680216 --> Thursday, 05 - 09

4680217 --> Thursday, 05 - 29

4680218 --> Thursday, 05 - 21

4680219 --> Thursday, 05 - 06

4680220 --> Thursday, 05 - 25

4680221 --> Thursday, 05 - 17

4680222 --> Thursday, 05 - 02

4680223 --> Thursday, 05 - 22

4680224 --> Thursday, 05 - 13

4680225 --> Thursday, 06 - 02

4680226 --> Thursday, 05 - 18

4680227 --> Thursday, 05 - 10

4680228 --> Thursday, 05 - 29

4680229 --> Thursday, 05 - 14

4680230 --> Thursday, 05 - 06

4680231 --> Thursday, 05 - 26

4680232 --> Thursday, 05 - 10

4680233 --> Thursday, 05 - 30

4680234 --> Thursday, 05 - 22

4680235 --> Thursday, 05 - 07

4680236 --> Thursday, 05 - 26

4680237 --> Thursday, 05 - 18

4680238 --> Thursday, 05 - 10

4680239 --> Thursday, 05 - 23

4680240 --> Thursday, 05 - 14

4680241 --> Thursday, 05 - 06

4680242 --> Thursday, 05 - 26

4680243 --> Thursday, 05 - 11

4680244 --> Thursday, 05 - 30

4680245 --> Thursday, 05 - 22

4680246 --> Thursday, 05 - 07

4680247 --> Thursday, 05 - 27

4680248 --> Thursday, 05 - 18

4680249 --> Thursday, 05 - 03

4680250 --> Thursday, 05 - 23

4680251 --> Thursday, 05 - 15

4680252 --> Thursday, 06 - 03

4680253 --> Thursday, 05 - 19

4680254 --> Thursday, 05 - 11

4680255 --> Thursday, 05 - 31

4680256 --> Thursday, 05 - 15

4680257 --> Thursday, 05 - 07

4680258 --> Thursday, 05 - 27

4680259 --> Thursday, 05 - 12

4680260 --> Thursday, 05 - 03

4680261 --> Thursday, 05 - 23

4680262 --> Thursday, 05 - 15

4680263 --> Thursday, 05 - 28

4680264 --> Thursday, 05 - 19

4680265 --> Thursday, 05 - 11

4680266 --> Thursday, 05 - 31

4680267 --> Thursday, 05 - 16

4680268 --> Thursday, 05 - 07

4680269 --> Thursday, 05 - 27

4680270 --> Thursday, 05 - 12

4680271 --> Thursday, 06 - 01

4680272 --> Thursday, 05 - 23

4680273 --> Thursday, 05 - 08

4680274 --> Thursday, 05 - 28

4680275 --> Thursday, 05 - 20

4680276 --> Thursday, 05 - 04

4680277 --> Thursday, 05 - 24

4680278 --> Thursday, 05 - 16

4680279 --> Thursday, 05 - 01

4680280 --> Thursday, 05 - 20

4680281 --> Thursday, 05 - 12

4680282 --> Thursday, 06 - 01

4680283 --> Thursday, 05 - 17

4680284 --> Thursday, 05 - 08

4680285 --> Thursday, 05 - 28

