Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4490000 through 4499999



4490000 --> Thursday, 05 - 18

4490001 --> Thursday, 05 - 10

4490002 --> Thursday, 05 - 30

4490003 --> Thursday, 05 - 15

4490004 --> Thursday, 05 - 06

4490005 --> Thursday, 05 - 26

4490006 --> Thursday, 05 - 11

4490007 --> Thursday, 05 - 31

4490008 --> Thursday, 05 - 22

4490009 --> Thursday, 05 - 07

4490010 --> Thursday, 05 - 27

4490011 --> Thursday, 05 - 19

4490012 --> Thursday, 05 - 10

4490013 --> Thursday, 05 - 23

4490014 --> Thursday, 05 - 15

4490015 --> Thursday, 05 - 07

4490016 --> Thursday, 05 - 26

4490017 --> Thursday, 05 - 11

4490018 --> Thursday, 05 - 31

4490019 --> Thursday, 05 - 23

4490020 --> Thursday, 05 - 07

4490021 --> Thursday, 05 - 27

4490022 --> Thursday, 05 - 19

4490023 --> Thursday, 05 - 04

4490024 --> Thursday, 05 - 23

4490025 --> Thursday, 05 - 15

4490026 --> Thursday, 05 - 28

4490027 --> Thursday, 05 - 20

4490028 --> Thursday, 05 - 11

4490029 --> Thursday, 05 - 31

4490030 --> Thursday, 05 - 16

4490031 --> Thursday, 05 - 08

4490032 --> Thursday, 05 - 27

4490033 --> Thursday, 05 - 12

4490034 --> Thursday, 05 - 04

4490035 --> Thursday, 05 - 24

4490036 --> Thursday, 05 - 15

4490037 --> Thursday, 05 - 28

4490038 --> Thursday, 05 - 20

4490039 --> Thursday, 05 - 12

4490040 --> Thursday, 05 - 31

4490041 --> Thursday, 05 - 16

4490042 --> Thursday, 05 - 08

4490043 --> Thursday, 05 - 21

4490044 --> Thursday, 05 - 12

4490045 --> Thursday, 06 - 01

4490046 --> Thursday, 05 - 24

4490047 --> Thursday, 05 - 09

4490048 --> Thursday, 05 - 28

4490049 --> Thursday, 05 - 20

4490050 --> Thursday, 05 - 05

4490051 --> Thursday, 05 - 25

4490052 --> Thursday, 05 - 16

4490053 --> Thursday, 05 - 01

4490054 --> Thursday, 05 - 21

4490055 --> Thursday, 05 - 13

4490056 --> Thursday, 06 - 01

4490057 --> Thursday, 05 - 17

4490058 --> Thursday, 05 - 09

4490059 --> Thursday, 05 - 29

4490060 --> Thursday, 05 - 20

4490061 --> Thursday, 05 - 05

4490062 --> Thursday, 05 - 25

4490063 --> Thursday, 05 - 10

4490064 --> Thursday, 05 - 29

4490065 --> Thursday, 05 - 21

4490066 --> Thursday, 05 - 13

4490067 --> Thursday, 05 - 26

4490068 --> Thursday, 05 - 17

4490069 --> Thursday, 05 - 09

4490070 --> Thursday, 05 - 29

4490071 --> Thursday, 05 - 14

4490072 --> Thursday, 05 - 05

4490073 --> Thursday, 05 - 25

4490074 --> Thursday, 05 - 10

4490075 --> Thursday, 05 - 30

4490076 --> Thursday, 05 - 21

4490077 --> Thursday, 05 - 06

4490078 --> Thursday, 05 - 26

4490079 --> Thursday, 05 - 18

4490080 --> Thursday, 05 - 02

4490081 --> Thursday, 05 - 22

4490082 --> Thursday, 05 - 14

4490083 --> Thursday, 06 - 03

4490084 --> Thursday, 05 - 18

4490085 --> Thursday, 05 - 10

4490086 --> Thursday, 05 - 30

4490087 --> Thursday, 05 - 15

4490088 --> Thursday, 05 - 06

4490089 --> Thursday, 05 - 26

4490090 --> Thursday, 05 - 18

4490091 --> Thursday, 05 - 03

4490092 --> Thursday, 05 - 22

4490093 --> Thursday, 05 - 14

4490094 --> Thursday, 05 - 27

4490095 --> Thursday, 05 - 19

4490096 --> Thursday, 05 - 10

4490097 --> Thursday, 05 - 30

4490098 --> Thursday, 05 - 15

