Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0770000 through 0779999



0770000 --> Thursday, 05 - 25

0770001 --> Thursday, 05 - 10

0770002 --> Thursday, 05 - 30

0770003 --> Thursday, 05 - 22

0770004 --> Thursday, 05 - 06

0770005 --> Thursday, 05 - 26

0770006 --> Thursday, 05 - 18

0770007 --> Thursday, 05 - 03

0770008 --> Thursday, 05 - 22

0770009 --> Thursday, 05 - 14

0770010 --> Thursday, 05 - 06

0770011 --> Thursday, 05 - 19

0770012 --> Thursday, 05 - 10

0770013 --> Thursday, 05 - 30

0770014 --> Thursday, 05 - 15

0770015 --> Thursday, 05 - 07

0770016 --> Thursday, 05 - 26

0770017 --> Thursday, 05 - 18

0770018 --> Thursday, 05 - 03

0770019 --> Thursday, 05 - 23

0770020 --> Thursday, 05 - 14

0770021 --> Thursday, 06 - 03

0770022 --> Thursday, 05 - 19

0770023 --> Thursday, 05 - 11

0770024 --> Thursday, 05 - 30

0770025 --> Thursday, 05 - 15

0770026 --> Thursday, 05 - 07

0770027 --> Thursday, 05 - 27

0770028 --> Thursday, 05 - 11

0770029 --> Thursday, 05 - 03

0770030 --> Thursday, 05 - 23

0770031 --> Thursday, 05 - 08

0770032 --> Thursday, 05 - 27

0770033 --> Thursday, 05 - 19

0770034 --> Thursday, 05 - 04

0770035 --> Thursday, 05 - 24

0770036 --> Thursday, 05 - 15

0770037 --> Thursday, 05 - 07

0770038 --> Thursday, 05 - 20

0770039 --> Thursday, 05 - 12

0770040 --> Thursday, 05 - 31

0770041 --> Thursday, 05 - 23

0770042 --> Thursday, 05 - 08

0770043 --> Thursday, 05 - 28

0770044 --> Thursday, 05 - 19

0770045 --> Thursday, 05 - 04

0770046 --> Thursday, 05 - 24

0770047 --> Thursday, 05 - 16

0770048 --> Thursday, 04 - 30

0770049 --> Thursday, 05 - 20

0770050 --> Thursday, 05 - 12

0770051 --> Thursday, 06 - 01

0770052 --> Thursday, 05 - 16

0770053 --> Thursday, 05 - 08

0770054 --> Thursday, 05 - 28

0770055 --> Thursday, 05 - 13

0770056 --> Thursday, 05 - 04

0770057 --> Thursday, 05 - 24

0770058 --> Thursday, 05 - 09

0770059 --> Thursday, 05 - 29

0770060 --> Thursday, 05 - 20

0770061 --> Thursday, 05 - 12

0770062 --> Thursday, 05 - 25

0770063 --> Thursday, 05 - 17

0770064 --> Thursday, 05 - 08

0770065 --> Thursday, 05 - 28

0770066 --> Thursday, 05 - 13

0770067 --> Thursday, 05 - 05

0770068 --> Thursday, 05 - 24

0770069 --> Thursday, 05 - 09

0770070 --> Thursday, 05 - 29

0770071 --> Thursday, 05 - 21

0770072 --> Thursday, 05 - 05

0770073 --> Thursday, 05 - 25

