Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1510000 through 1519999



1510000 --> Thursday, 05 - 11

1510001 --> Thursday, 05 - 24

1510002 --> Thursday, 05 - 16

1510003 --> Thursday, 05 - 08

1510004 --> Thursday, 05 - 27

1510005 --> Thursday, 05 - 12

1510006 --> Thursday, 06 - 01

1510007 --> Thursday, 05 - 17

1510008 --> Thursday, 05 - 08

1510009 --> Thursday, 05 - 28

1510010 --> Thursday, 05 - 20

1510011 --> Thursday, 05 - 05

1510012 --> Thursday, 05 - 24

1510013 --> Thursday, 05 - 16

1510014 --> Thursday, 05 - 01

1510015 --> Thursday, 05 - 21

1510016 --> Thursday, 05 - 12

1510017 --> Thursday, 06 - 01

1510018 --> Thursday, 05 - 17

1510019 --> Thursday, 05 - 09

1510020 --> Thursday, 05 - 28

1510021 --> Thursday, 05 - 13

1510022 --> Thursday, 05 - 05

1510023 --> Thursday, 05 - 25

1510024 --> Thursday, 05 - 16

1510025 --> Thursday, 05 - 29

1510026 --> Thursday, 05 - 21

1510027 --> Thursday, 05 - 06

1510028 --> Thursday, 05 - 25

1510029 --> Thursday, 05 - 17

1510030 --> Thursday, 05 - 09

1510031 --> Thursday, 05 - 22

1510032 --> Thursday, 05 - 13

1510033 --> Thursday, 05 - 05

1510034 --> Thursday, 05 - 25

1510035 --> Thursday, 05 - 10

1510036 --> Thursday, 05 - 29

1510037 --> Thursday, 05 - 21

1510038 --> Thursday, 05 - 06

1510039 --> Thursday, 05 - 26

1510040 --> Thursday, 05 - 17

1510041 --> Thursday, 05 - 02

1510042 --> Thursday, 05 - 22

1510043 --> Thursday, 05 - 14

1510044 --> Thursday, 06 - 02

1510045 --> Thursday, 05 - 18

1510046 --> Thursday, 05 - 10

1510047 --> Thursday, 05 - 30

1510048 --> Thursday, 05 - 14

1510049 --> Thursday, 05 - 06

1510050 --> Thursday, 05 - 26

1510051 --> Thursday, 05 - 11

1510052 --> Thursday, 05 - 02

1510053 --> Thursday, 05 - 22

1510054 --> Thursday, 05 - 14

1510055 --> Thursday, 05 - 27

1510056 --> Thursday, 05 - 18

1510057 --> Thursday, 05 - 10

1510058 --> Thursday, 05 - 30

1510059 --> Thursday, 05 - 15

1510060 --> Thursday, 05 - 06

1510061 --> Thursday, 05 - 26

1510062 --> Thursday, 05 - 11

1510063 --> Thursday, 05 - 31

1510064 --> Thursday, 05 - 22

1510065 --> Thursday, 05 - 07

1510066 --> Thursday, 05 - 27

1510067 --> Thursday, 05 - 19

1510068 --> Thursday, 05 - 03

1510069 --> Thursday, 05 - 23

1510070 --> Thursday, 05 - 15

1510071 --> Thursday, 04 - 30

1510072 --> Thursday, 05 - 19

1510073 --> Thursday, 05 - 11

1510074 --> Thursday, 05 - 31

1510075 --> Thursday, 05 - 16

1510076 --> Thursday, 05 - 07

1510077 --> Thursday, 05 - 27

1510078 --> Thursday, 05 - 19

1510079 --> Thursday, 05 - 04

1510080 --> Thursday, 05 - 23

1510081 --> Thursday, 05 - 15

1510082 --> Thursday, 05 - 28

1510083 --> Thursday, 05 - 20

1510084 --> Thursday, 05 - 11

1510085 --> Thursday, 05 - 31

1510086 --> Thursday, 05 - 16

1510087 --> Thursday, 05 - 08

1510088 --> Thursday, 05 - 27

1510089 --> Thursday, 05 - 12

1510090 --> Thursday, 05 - 04

1510091 --> Thursday, 05 - 24

1510092 --> Thursday, 05 - 08

1510093 --> Thursday, 05 - 28

1510094 --> Thursday, 05 - 20

1510095 --> Thursday, 05 - 05

1510096 --> Thursday, 05 - 24

1510097 --> Thursday, 05 - 16

1510098 --> Thursday, 05 - 08

1510099 --> Thursday, 05 - 21

1510100 --> Thursday, 05 - 13

1510101 --> Thursday, 06 - 02

1510102 --> Thursday, 05 - 18

1510103 --> Thursday, 05 - 10

1510104 --> Thursday, 05 - 29

1510105 --> Thursday, 05 - 21

1510106 --> Thursday, 05 - 06

1510107 --> Thursday, 05 - 26

1510108 --> Thursday, 05 - 17

1510109 --> Thursday, 05 - 02

1510110 --> Thursday, 05 - 22

1510111 --> Thursday, 05 - 14

1510112 --> Thursday, 06 - 02

1510113 --> Thursday, 05 - 18

1510114 --> Thursday, 05 - 10

1510115 --> Thursday, 05 - 30

1510116 --> Thursday, 05 - 14

1510117 --> Thursday, 05 - 06

1510118 --> Thursday, 05 - 26

1510119 --> Thursday, 05 - 11

1510120 --> Thursday, 05 - 30

1510121 --> Thursday, 05 - 22

1510122 --> Thursday, 05 - 07

1510123 --> Thursday, 05 - 27

