Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0640000 through 0649999



0640000 --> Thursday, 05 - 25

0640001 --> Thursday, 05 - 17

0640002 --> Thursday, 05 - 02

0640003 --> Thursday, 05 - 22

0640004 --> Thursday, 05 - 13

0640005 --> Thursday, 06 - 02

0640006 --> Thursday, 05 - 18

0640007 --> Thursday, 05 - 10

0640008 --> Thursday, 05 - 29

0640009 --> Thursday, 05 - 14

0640010 --> Thursday, 05 - 06

0640011 --> Thursday, 05 - 26

0640012 --> Thursday, 05 - 17

0640013 --> Thursday, 05 - 02

0640014 --> Thursday, 05 - 22

0640015 --> Thursday, 05 - 07

0640016 --> Thursday, 05 - 26

0640017 --> Thursday, 05 - 18

0640018 --> Thursday, 05 - 10

0640019 --> Thursday, 05 - 23

0640020 --> Thursday, 05 - 14

0640021 --> Thursday, 05 - 06

0640022 --> Thursday, 05 - 26

0640023 --> Thursday, 05 - 11

0640024 --> Thursday, 05 - 30

0640025 --> Thursday, 05 - 22

0640026 --> Thursday, 05 - 07

0640027 --> Thursday, 05 - 27

0640028 --> Thursday, 05 - 18

0640029 --> Thursday, 05 - 03

0640030 --> Thursday, 05 - 23

0640031 --> Thursday, 05 - 15

0640032 --> Thursday, 05 - 06

0640033 --> Thursday, 05 - 19

0640034 --> Thursday, 05 - 11

0640035 --> Thursday, 05 - 31

0640036 --> Thursday, 05 - 15

0640037 --> Thursday, 05 - 07

0640038 --> Thursday, 05 - 27

0640039 --> Thursday, 05 - 12

0640040 --> Thursday, 05 - 03

0640041 --> Thursday, 05 - 23

0640042 --> Thursday, 05 - 15

0640043 --> Thursday, 05 - 28

0640044 --> Thursday, 05 - 19

0640045 --> Thursday, 05 - 11

0640046 --> Thursday, 05 - 31

0640047 --> Thursday, 05 - 16

0640048 --> Thursday, 05 - 07

0640049 --> Thursday, 05 - 27

0640050 --> Thursday, 05 - 12

0640051 --> Thursday, 05 - 04

0640052 --> Thursday, 05 - 23

0640053 --> Thursday, 05 - 08

0640054 --> Thursday, 05 - 28

0640055 --> Thursday, 05 - 20

0640056 --> Thursday, 05 - 04

0640057 --> Thursday, 05 - 24

0640058 --> Thursday, 05 - 16

0640059 --> Thursday, 05 - 01

0640060 --> Thursday, 05 - 20

0640061 --> Thursday, 05 - 12

0640062 --> Thursday, 06 - 01

0640063 --> Thursday, 05 - 17

0640064 --> Thursday, 05 - 08

0640065 --> Thursday, 05 - 28

0640066 --> Thursday, 05 - 20

0640067 --> Thursday, 05 - 05

0640068 --> Thursday, 05 - 24

0640069 --> Thursday, 05 - 16

0640070 --> Thursday, 05 - 01

0640071 --> Thursday, 05 - 21

0640072 --> Thursday, 05 - 12

0640073 --> Thursday, 06 - 01

0640074 --> Thursday, 05 - 17

0640075 --> Thursday, 05 - 09

0640076 --> Thursday, 05 - 28

0640077 --> Thursday, 05 - 13

0640078 --> Thursday, 05 - 05

0640079 --> Thursday, 05 - 25

0640080 --> Thursday, 05 - 09

0640081 --> Thursday, 05 - 29

0640082 --> Thursday, 05 - 21

0640083 --> Thursday, 05 - 06

0640084 --> Thursday, 05 - 25

0640085 --> Thursday, 05 - 17

0640086 --> Thursday, 05 - 09

0640087 --> Thursday, 05 - 22

0640088 --> Thursday, 05 - 13

0640089 --> Thursday, 05 - 05

0640090 --> Thursday, 05 - 25

0640091 --> Thursday, 05 - 10

0640092 --> Thursday, 05 - 29

0640093 --> Thursday, 05 - 21

0640094 --> Thursday, 05 - 06

0640095 --> Thursday, 05 - 26

0640096 --> Thursday, 05 - 17

0640097 --> Thursday, 05 - 02

0640098 --> Thursday, 05 - 22

0640099 --> Thursday, 05 - 14

0640100 --> Thursday, 06 - 03

0640101 --> Thursday, 05 - 19

0640102 --> Thursday, 05 - 11

0640103 --> Thursday, 05 - 31

0640104 --> Thursday, 05 - 15

0640105 --> Thursday, 05 - 07

0640106 --> Thursday, 05 - 27

0640107 --> Thursday, 05 - 12

0640108 --> Thursday, 05 - 03

0640109 --> Thursday, 05 - 23

0640110 --> Thursday, 05 - 08

0640111 --> Thursday, 05 - 28

0640112 --> Thursday, 05 - 19

0640113 --> Thursday, 05 - 11

0640114 --> Thursday, 05 - 24

0640115 --> Thursday, 05 - 16

0640116 --> Thursday, 05 - 07

0640117 --> Thursday, 05 - 27

0640118 --> Thursday, 05 - 12

0640119 --> Thursday, 06 - 01

0640120 --> Thursday, 05 - 23

0640121 --> Thursday, 05 - 08

0640122 --> Thursday, 05 - 28

0640123 --> Thursday, 05 - 20

0640124 --> Thursday, 05 - 04

0640125 --> Thursday, 05 - 24

0640126 --> Thursday, 05 - 16

0640127 --> Thursday, 05 - 01

0640128 --> Thursday, 05 - 20

0640129 --> Thursday, 05 - 12

0640130 --> Thursday, 06 - 01

0640131 --> Thursday, 05 - 17

0640132 --> Thursday, 05 - 08

0640133 --> Thursday, 05 - 28

0640134 --> Thursday, 05 - 13

0640135 --> Thursday, 05 - 05

0640136 --> Thursday, 05 - 24

0640137 --> Thursday, 05 - 16

0640138 --> Thursday, 05 - 29

0640139 --> Thursday, 05 - 21

0640140 --> Thursday, 05 - 12

0640141 --> Thursday, 06 - 01

0640142 --> Thursday, 05 - 17

0640143 --> Thursday, 05 - 09

0640144 --> Thursday, 05 - 28

0640145 --> Thursday, 05 - 13

0640146 --> Thursday, 05 - 05

0640147 --> Thursday, 05 - 25

0640148 --> Thursday, 05 - 09

0640149 --> Thursday, 05 - 29

0640150 --> Thursday, 05 - 21

0640151 --> Thursday, 05 - 06

0640152 --> Thursday, 05 - 25

0640153 --> Thursday, 05 - 17

0640154 --> Thursday, 05 - 02

0640155 --> Thursday, 05 - 22

0640156 --> Thursday, 05 - 13

0640157 --> Thursday, 06 - 02

0640158 --> Thursday, 05 - 18

0640159 --> Thursday, 05 - 10

0640160 --> Thursday, 05 - 29

0640161 --> Thursday, 05 - 21

0640162 --> Thursday, 05 - 06

0640163 --> Thursday, 05 - 26

0640164 --> Thursday, 05 - 17

0640165 --> Thursday, 05 - 02

0640166 --> Thursday, 05 - 22

0640167 --> Thursday, 05 - 14

0640168 --> Thursday, 06 - 02

0640169 --> Thursday, 05 - 18

0640170 --> Thursday, 05 - 10

0640171 --> Thursday, 05 - 30

0640172 --> Thursday, 05 - 14

0640173 --> Thursday, 05 - 06

0640174 --> Thursday, 05 - 26

0640175 --> Thursday, 05 - 11

0640176 --> Thursday, 05 - 30

0640177 --> Thursday, 05 - 22

0640178 --> Thursday, 05 - 07

0640179 --> Thursday, 05 - 27

0640180 --> Thursday, 05 - 18

0640181 --> Thursday, 05 - 10

0640182 --> Thursday, 05 - 23

0640183 --> Thursday, 05 - 15

0640184 --> Thursday, 05 - 06

0640185 --> Thursday, 05 - 26

0640186 --> Thursday, 05 - 11

0640187 --> Thursday, 05 - 31

0640188 --> Thursday, 05 - 22

0640189 --> Thursday, 05 - 07

0640190 --> Thursday, 05 - 27

0640191 --> Thursday, 05 - 19

0640192 --> Thursday, 05 - 03

0640193 --> Thursday, 05 - 23

0640194 --> Thursday, 05 - 15

0640195 --> Thursday, 05 - 28

0640196 --> Thursday, 05 - 19

0640197 --> Thursday, 05 - 11

0640198 --> Thursday, 05 - 31

0640199 --> Thursday, 05 - 16

0640200 --> Thursday, 05 - 08

0640201 --> Thursday, 05 - 28

0640202 --> Thursday, 05 - 13

0640203 --> Thursday, 05 - 05

0640204 --> Thursday, 05 - 24

0640205 --> Thursday, 05 - 09

0640206 --> Thursday, 05 - 29

0640207 --> Thursday, 05 - 21

0640208 --> Thursday, 05 - 05

0640209 --> Thursday, 05 - 25

0640210 --> Thursday, 05 - 17

0640211 --> Thursday, 05 - 02

0640212 --> Thursday, 05 - 21

0640213 --> Thursday, 05 - 13

0640214 --> Thursday, 06 - 02

0640215 --> Thursday, 05 - 18

0640216 --> Thursday, 05 - 09

0640217 --> Thursday, 05 - 29

0640218 --> Thursday, 05 - 21

0640219 --> Thursday, 05 - 06

0640220 --> Thursday, 05 - 25

0640221 --> Thursday, 05 - 17

0640222 --> Thursday, 05 - 02

0640223 --> Thursday, 05 - 22

0640224 --> Thursday, 05 - 13

0640225 --> Thursday, 06 - 02

0640226 --> Thursday, 05 - 18

0640227 --> Thursday, 05 - 10

0640228 --> Thursday, 05 - 29

0640229 --> Thursday, 05 - 14

0640230 --> Thursday, 05 - 06

0640231 --> Thursday, 05 - 26

0640232 --> Thursday, 05 - 10

0640233 --> Thursday, 05 - 30

