Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4060000 through 4069999



4060000 --> Thursday, 06 - 01

4060001 --> Thursday, 05 - 24

4060002 --> Thursday, 05 - 09

4060003 --> Thursday, 05 - 29

4060004 --> Thursday, 05 - 20

4060005 --> Thursday, 05 - 05

4060006 --> Thursday, 05 - 25

4060007 --> Thursday, 05 - 17

4060008 --> Thursday, 05 - 01

4060009 --> Thursday, 05 - 21

4060010 --> Thursday, 05 - 13

4060011 --> Thursday, 06 - 02

4060012 --> Thursday, 05 - 17

4060013 --> Thursday, 05 - 09

4060014 --> Thursday, 05 - 29

4060015 --> Thursday, 05 - 14

4060016 --> Thursday, 05 - 05

4060017 --> Thursday, 05 - 25

4060018 --> Thursday, 05 - 10

4060019 --> Thursday, 05 - 30

4060020 --> Thursday, 05 - 21

4060021 --> Thursday, 05 - 13

4060022 --> Thursday, 05 - 26

4060023 --> Thursday, 05 - 18

4060024 --> Thursday, 05 - 09

4060025 --> Thursday, 05 - 29

4060026 --> Thursday, 05 - 14

4060027 --> Thursday, 05 - 06

4060028 --> Thursday, 05 - 25

4060029 --> Thursday, 05 - 10

4060030 --> Thursday, 05 - 30

4060031 --> Thursday, 05 - 22

4060032 --> Thursday, 05 - 06

4060033 --> Thursday, 05 - 26

4060034 --> Thursday, 05 - 18

4060035 --> Thursday, 05 - 03

4060036 --> Thursday, 05 - 22

4060037 --> Thursday, 05 - 14

4060038 --> Thursday, 06 - 03

4060039 --> Thursday, 05 - 19

4060040 --> Thursday, 05 - 10

4060041 --> Thursday, 05 - 30

4060042 --> Thursday, 05 - 15

4060043 --> Thursday, 05 - 07

4060044 --> Thursday, 05 - 26

4060045 --> Thursday, 05 - 18

4060046 --> Thursday, 05 - 03

4060047 --> Thursday, 05 - 23

4060048 --> Thursday, 05 - 14

4060049 --> Thursday, 05 - 27

4060050 --> Thursday, 05 - 19

4060051 --> Thursday, 05 - 11

4060052 --> Thursday, 05 - 30

4060053 --> Thursday, 05 - 15

4060054 --> Thursday, 05 - 07

4060055 --> Thursday, 05 - 27

4060056 --> Thursday, 05 - 11

4060057 --> Thursday, 05 - 31

4060058 --> Thursday, 05 - 23

4060059 --> Thursday, 05 - 08

4060060 --> Thursday, 05 - 27

4060061 --> Thursday, 05 - 19

4060062 --> Thursday, 05 - 04

4060063 --> Thursday, 05 - 24

4060064 --> Thursday, 05 - 15

4060065 --> Thursday, 05 - 07

4060066 --> Thursday, 05 - 20

4060067 --> Thursday, 05 - 12

4060068 --> Thursday, 05 - 31

4060069 --> Thursday, 05 - 23

4060070 --> Thursday, 05 - 08

4060071 --> Thursday, 05 - 28

4060072 --> Thursday, 05 - 19

4060073 --> Thursday, 05 - 04

4060074 --> Thursday, 05 - 24

4060075 --> Thursday, 05 - 16

4060076 --> Thursday, 05 - 28

4060077 --> Thursday, 05 - 20

4060078 --> Thursday, 05 - 12

4060079 --> Thursday, 06 - 01

4060080 --> Thursday, 05 - 16

