Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4900000 through 4909999



4900000 --> Thursday, 05 - 25

4900001 --> Thursday, 05 - 10

4900002 --> Thursday, 05 - 30

4900003 --> Thursday, 05 - 22

4900004 --> Thursday, 05 - 13

4900005 --> Thursday, 05 - 26

4900006 --> Thursday, 05 - 18

4900007 --> Thursday, 05 - 03

4900008 --> Thursday, 05 - 22

4900009 --> Thursday, 05 - 14

4900010 --> Thursday, 05 - 06

4900011 --> Thursday, 05 - 19

4900012 --> Thursday, 05 - 10

4900013 --> Thursday, 05 - 30

4900014 --> Thursday, 05 - 22

4900015 --> Thursday, 05 - 07

4900016 --> Thursday, 05 - 26

4900017 --> Thursday, 05 - 18

4900018 --> Thursday, 05 - 03

4900019 --> Thursday, 05 - 23

4900020 --> Thursday, 05 - 14

4900021 --> Thursday, 06 - 03

4900022 --> Thursday, 05 - 19

4900023 --> Thursday, 05 - 11

4900024 --> Thursday, 05 - 30

4900025 --> Thursday, 05 - 15

4900026 --> Thursday, 05 - 07

4900027 --> Thursday, 05 - 27

4900028 --> Thursday, 05 - 11

4900029 --> Thursday, 05 - 03

4900030 --> Thursday, 05 - 23

4900031 --> Thursday, 05 - 08

4900032 --> Thursday, 05 - 27

4900033 --> Thursday, 05 - 19

4900034 --> Thursday, 05 - 11

4900035 --> Thursday, 05 - 24

4900036 --> Thursday, 05 - 15

4900037 --> Thursday, 05 - 07

4900038 --> Thursday, 05 - 27

4900039 --> Thursday, 05 - 12

4900040 --> Thursday, 05 - 31

4900041 --> Thursday, 05 - 23

4900042 --> Thursday, 05 - 08

4900043 --> Thursday, 05 - 28

4900044 --> Thursday, 05 - 19

4900045 --> Thursday, 05 - 04

4900046 --> Thursday, 05 - 24

4900047 --> Thursday, 05 - 16

4900048 --> Thursday, 04 - 30

4900049 --> Thursday, 05 - 20

4900050 --> Thursday, 05 - 12

4900051 --> Thursday, 06 - 01

4900052 --> Thursday, 05 - 16

4900053 --> Thursday, 05 - 08

4900054 --> Thursday, 05 - 28

4900055 --> Thursday, 05 - 13

4900056 --> Thursday, 05 - 04

4900057 --> Thursday, 05 - 24

4900058 --> Thursday, 05 - 16

4900059 --> Thursday, 05 - 29

4900060 --> Thursday, 05 - 20

4900061 --> Thursday, 05 - 12

4900062 --> Thursday, 05 - 25

4900063 --> Thursday, 05 - 17

4900064 --> Thursday, 05 - 08

4900065 --> Thursday, 05 - 28

4900066 --> Thursday, 05 - 13

4900067 --> Thursday, 05 - 05

4900068 --> Thursday, 05 - 24

4900069 --> Thursday, 05 - 09

4900070 --> Thursday, 05 - 29

4900071 --> Thursday, 05 - 21

4900072 --> Thursday, 05 - 05

4900073 --> Thursday, 05 - 25

4900074 --> Thursday, 05 - 17

4900075 --> Thursday, 05 - 02

4900076 --> Thursday, 05 - 21

4900077 --> Thursday, 05 - 13

4900078 --> Thursday, 06 - 02

4900079 --> Thursday, 05 - 18

4900080 --> Thursday, 05 - 09

4900081 --> Thursday, 05 - 29

4900082 --> Thursday, 05 - 14

4900083 --> Thursday, 05 - 06

4900084 --> Thursday, 05 - 25

4900085 --> Thursday, 05 - 17

4900086 --> Thursday, 05 - 02

4900087 --> Thursday, 05 - 22

4900088 --> Thursday, 05 - 13

4900089 --> Thursday, 06 - 02

4900090 --> Thursday, 05 - 18

4900091 --> Thursday, 05 - 10

4900092 --> Thursday, 05 - 29

4900093 --> Thursday, 05 - 14

4900094 --> Thursday, 05 - 06

4900095 --> Thursday, 05 - 26

4900096 --> Thursday, 05 - 10

4900097 --> Thursday, 05 - 30

4900098 --> Thursday, 05 - 22

4900099 --> Thursday, 05 - 07

4900100 --> Thursday, 05 - 27

4900101 --> Thursday, 05 - 19

4900102 --> Thursday, 05 - 04

4900103 --> Thursday, 05 - 24

4900104 --> Thursday, 05 - 15

4900105 --> Thursday, 05 - 07

4900106 --> Thursday, 05 - 20

4900107 --> Thursday, 05 - 12

4900108 --> Thursday, 05 - 31

4900109 --> Thursday, 05 - 23

4900110 --> Thursday, 05 - 08

4900111 --> Thursday, 05 - 28

4900112 --> Thursday, 05 - 19

4900113 --> Thursday, 05 - 04

4900114 --> Thursday, 05 - 24

4900115 --> Thursday, 05 - 16

4900116 --> Thursday, 04 - 30

4900117 --> Thursday, 05 - 20

4900118 --> Thursday, 05 - 12

4900119 --> Thursday, 06 - 01

4900120 --> Thursday, 05 - 16

4900121 --> Thursday, 05 - 08

4900122 --> Thursday, 05 - 28

4900123 --> Thursday, 05 - 13

4900124 --> Thursday, 05 - 04

4900125 --> Thursday, 05 - 24

4900126 --> Thursday, 05 - 09

4900127 --> Thursday, 05 - 29

4900128 --> Thursday, 05 - 20

4900129 --> Thursday, 05 - 12

4900130 --> Thursday, 05 - 25

4900131 --> Thursday, 05 - 17

4900132 --> Thursday, 05 - 08

4900133 --> Thursday, 05 - 28

4900134 --> Thursday, 05 - 13

4900135 --> Thursday, 05 - 05

4900136 --> Thursday, 05 - 24

4900137 --> Thursday, 05 - 09

4900138 --> Thursday, 05 - 29

4900139 --> Thursday, 05 - 21

4900140 --> Thursday, 05 - 05

4900141 --> Thursday, 05 - 25

4900142 --> Thursday, 05 - 17

4900143 --> Thursday, 05 - 02

4900144 --> Thursday, 05 - 21

4900145 --> Thursday, 05 - 13

4900146 --> Thursday, 06 - 02

4900147 --> Thursday, 05 - 18

4900148 --> Thursday, 05 - 09

4900149 --> Thursday, 05 - 29

4900150 --> Thursday, 05 - 14

4900151 --> Thursday, 05 - 06

4900152 --> Thursday, 05 - 25

4900153 --> Thursday, 05 - 17

4900154 --> Thursday, 05 - 02

4900155 --> Thursday, 05 - 22

4900156 --> Thursday, 05 - 13

4900157 --> Thursday, 05 - 26

4900158 --> Thursday, 05 - 18

4900159 --> Thursday, 05 - 10

4900160 --> Thursday, 05 - 29

4900161 --> Thursday, 05 - 14

4900162 --> Thursday, 05 - 06

4900163 --> Thursday, 05 - 26

4900164 --> Thursday, 05 - 10

4900165 --> Thursday, 05 - 30

4900166 --> Thursday, 05 - 22

4900167 --> Thursday, 05 - 07

4900168 --> Thursday, 05 - 26

4900169 --> Thursday, 05 - 18

4900170 --> Thursday, 05 - 03

4900171 --> Thursday, 05 - 23

4900172 --> Thursday, 05 - 14

4900173 --> Thursday, 05 - 06

4900174 --> Thursday, 05 - 19

4900175 --> Thursday, 05 - 11

4900176 --> Thursday, 05 - 30

4900177 --> Thursday, 05 - 15

4900178 --> Thursday, 05 - 07

4900179 --> Thursday, 05 - 27

4900180 --> Thursday, 05 - 18

4900181 --> Thursday, 05 - 03

4900182 --> Thursday, 05 - 23

4900183 --> Thursday, 05 - 15

4900184 --> Thursday, 06 - 03

4900185 --> Thursday, 05 - 19

4900186 --> Thursday, 05 - 11

4900187 --> Thursday, 05 - 31

4900188 --> Thursday, 05 - 15

4900189 --> Thursday, 05 - 07

4900190 --> Thursday, 05 - 27

4900191 --> Thursday, 05 - 12

4900192 --> Thursday, 05 - 03

4900193 --> Thursday, 05 - 23

4900194 --> Thursday, 05 - 08

4900195 --> Thursday, 05 - 28

4900196 --> Thursday, 05 - 19

4900197 --> Thursday, 05 - 04

4900198 --> Thursday, 05 - 24

4900199 --> Thursday, 05 - 16

4900200 --> Thursday, 05 - 01

4900201 --> Thursday, 05 - 21

4900202 --> Thursday, 05 - 13

4900203 --> Thursday, 06 - 02

4900204 --> Thursday, 05 - 17

4900205 --> Thursday, 05 - 09

4900206 --> Thursday, 05 - 29

4900207 --> Thursday, 05 - 14

4900208 --> Thursday, 05 - 05

4900209 --> Thursday, 05 - 25

4900210 --> Thursday, 05 - 17

4900211 --> Thursday, 05 - 02

4900212 --> Thursday, 05 - 21

4900213 --> Thursday, 05 - 13

4900214 --> Thursday, 05 - 26

4900215 --> Thursday, 05 - 18

4900216 --> Thursday, 05 - 09

4900217 --> Thursday, 05 - 29

4900218 --> Thursday, 05 - 14

4900219 --> Thursday, 05 - 06

4900220 --> Thursday, 05 - 25

4900221 --> Thursday, 05 - 10

4900222 --> Thursday, 05 - 30

4900223 --> Thursday, 05 - 22

4900224 --> Thursday, 05 - 06

4900225 --> Thursday, 05 - 26

4900226 --> Thursday, 05 - 18

4900227 --> Thursday, 05 - 03

4900228 --> Thursday, 05 - 22

4900229 --> Thursday, 05 - 14

4900230 --> Thursday, 05 - 06

4900231 --> Thursday, 05 - 19

4900232 --> Thursday, 05 - 10

4900233 --> Thursday, 05 - 30

4900234 --> Thursday, 05 - 15

4900235 --> Thursday, 05 - 07

4900236 --> Thursday, 05 - 26

4900237 --> Thursday, 05 - 18

4900238 --> Thursday, 05 - 03

4900239 --> Thursday, 05 - 23

4900240 --> Thursday, 05 - 14

4900241 --> Thursday, 06 - 03

4900242 --> Thursday, 05 - 19

4900243 --> Thursday, 05 - 11

4900244 --> Thursday, 05 - 30

4900245 --> Thursday, 05 - 15

4900246 --> Thursday, 05 - 07

4900247 --> Thursday, 05 - 27

4900248 --> Thursday, 05 - 11

4900249 --> Thursday, 05 - 03

4900250 --> Thursday, 05 - 23

4900251 --> Thursday, 05 - 08

4900252 --> Thursday, 05 - 27

4900253 --> Thursday, 05 - 19

4900254 --> Thursday, 05 - 04

4900255 --> Thursday, 05 - 24

4900256 --> Thursday, 05 - 15

4900257 --> Thursday, 05 - 07

4900258 --> Thursday, 05 - 20

4900259 --> Thursday, 05 - 12

4900260 --> Thursday, 05 - 31

4900261 --> Thursday, 05 - 23

4900262 --> Thursday, 05 - 08

4900263 --> Thursday, 05 - 28

4900264 --> Thursday, 05 - 19

4900265 --> Thursday, 05 - 04

4900266 --> Thursday, 05 - 24

4900267 --> Thursday, 05 - 16

4900268 --> Thursday, 04 - 30

4900269 --> Thursday, 05 - 20

4900270 --> Thursday, 05 - 12

4900271 --> Thursday, 06 - 01

4900272 --> Thursday, 05 - 16

4900273 --> Thursday, 05 - 08

4900274 --> Thursday, 05 - 28

4900275 --> Thursday, 05 - 13

4900276 --> Thursday, 05 - 04

4900277 --> Thursday, 05 - 24

4900278 --> Thursday, 05 - 09

4900279 --> Thursday, 05 - 29

4900280 --> Thursday, 05 - 20

4900281 --> Thursday, 05 - 12

4900282 --> Thursday, 05 - 25

4900283 --> Thursday, 05 - 17

4900284 --> Thursday, 05 - 08

