Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1810000 through 1819999



1810000 --> Thursday, 05 - 25

1810001 --> Thursday, 05 - 17

1810002 --> Thursday, 05 - 09

1810003 --> Thursday, 05 - 22

1810004 --> Thursday, 05 - 13

1810005 --> Thursday, 05 - 05

1810006 --> Thursday, 05 - 25

1810007 --> Thursday, 05 - 10

1810008 --> Thursday, 05 - 29

1810009 --> Thursday, 05 - 21

1810010 --> Thursday, 05 - 06

1810011 --> Thursday, 05 - 26

1810012 --> Thursday, 05 - 17

1810013 --> Thursday, 05 - 02

1810014 --> Thursday, 05 - 22

1810015 --> Thursday, 05 - 14

1810016 --> Thursday, 06 - 02

1810017 --> Thursday, 05 - 18

1810018 --> Thursday, 05 - 10

1810019 --> Thursday, 05 - 30

1810020 --> Thursday, 05 - 14

1810021 --> Thursday, 05 - 06

1810022 --> Thursday, 05 - 26

1810023 --> Thursday, 05 - 11

1810024 --> Thursday, 05 - 02

1810025 --> Thursday, 05 - 22

1810026 --> Thursday, 05 - 14

1810027 --> Thursday, 05 - 27

1810028 --> Thursday, 05 - 18

1810029 --> Thursday, 05 - 10

1810030 --> Thursday, 05 - 30

1810031 --> Thursday, 05 - 15

1810032 --> Thursday, 05 - 06

1810033 --> Thursday, 05 - 26

1810034 --> Thursday, 05 - 11

1810035 --> Thursday, 05 - 31

1810036 --> Thursday, 05 - 22

1810037 --> Thursday, 05 - 07

1810038 --> Thursday, 05 - 27

1810039 --> Thursday, 05 - 19

1810040 --> Thursday, 05 - 03

1810041 --> Thursday, 05 - 23

1810042 --> Thursday, 05 - 15

1810043 --> Thursday, 04 - 30

1810044 --> Thursday, 05 - 19

1810045 --> Thursday, 05 - 11

1810046 --> Thursday, 05 - 31

1810047 --> Thursday, 05 - 16

1810048 --> Thursday, 05 - 07

1810049 --> Thursday, 05 - 27

1810050 --> Thursday, 05 - 19

1810051 --> Thursday, 05 - 04

1810052 --> Thursday, 05 - 23

1810053 --> Thursday, 05 - 15

1810054 --> Thursday, 05 - 28

1810055 --> Thursday, 05 - 20

1810056 --> Thursday, 05 - 11

1810057 --> Thursday, 05 - 31

1810058 --> Thursday, 05 - 16

1810059 --> Thursday, 05 - 08

1810060 --> Thursday, 05 - 27

1810061 --> Thursday, 05 - 12

1810062 --> Thursday, 05 - 04

1810063 --> Thursday, 05 - 24

1810064 --> Thursday, 05 - 08

1810065 --> Thursday, 05 - 28

1810066 --> Thursday, 05 - 20

1810067 --> Thursday, 05 - 05

1810068 --> Thursday, 05 - 24

1810069 --> Thursday, 05 - 16

1810070 --> Thursday, 05 - 08

1810071 --> Thursday, 05 - 21

1810072 --> Thursday, 05 - 12

1810073 --> Thursday, 06 - 01

