Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4170000 through 4179999



4170000 --> Thursday, 05 - 18

4170001 --> Thursday, 05 - 03

4170002 --> Thursday, 05 - 23

4170003 --> Thursday, 05 - 15

4170004 --> Thursday, 06 - 03

4170005 --> Thursday, 05 - 19

4170006 --> Thursday, 05 - 11

4170007 --> Thursday, 05 - 31

4170008 --> Thursday, 05 - 15

4170009 --> Thursday, 05 - 07

4170010 --> Thursday, 05 - 27

4170011 --> Thursday, 05 - 12

4170012 --> Thursday, 05 - 03

4170013 --> Thursday, 05 - 23

4170014 --> Thursday, 05 - 08

4170015 --> Thursday, 05 - 28

4170016 --> Thursday, 05 - 19

4170017 --> Thursday, 05 - 11

4170018 --> Thursday, 05 - 24

4170019 --> Thursday, 05 - 16

4170020 --> Thursday, 05 - 07

4170021 --> Thursday, 05 - 27

4170022 --> Thursday, 05 - 12

4170023 --> Thursday, 06 - 01

4170024 --> Thursday, 05 - 23

4170025 --> Thursday, 05 - 08

4170026 --> Thursday, 05 - 28

4170027 --> Thursday, 05 - 20

4170028 --> Thursday, 05 - 04

4170029 --> Thursday, 05 - 24

4170030 --> Thursday, 05 - 16

4170031 --> Thursday, 05 - 01

4170032 --> Thursday, 05 - 20

4170033 --> Thursday, 05 - 12

4170034 --> Thursday, 06 - 01

4170035 --> Thursday, 05 - 17

4170036 --> Thursday, 05 - 08

4170037 --> Thursday, 05 - 28

4170038 --> Thursday, 05 - 13

4170039 --> Thursday, 05 - 05

4170040 --> Thursday, 05 - 24

4170041 --> Thursday, 05 - 16

4170042 --> Thursday, 05 - 29

4170043 --> Thursday, 05 - 21

4170044 --> Thursday, 05 - 12

4170045 --> Thursday, 05 - 25

4170046 --> Thursday, 05 - 17

4170047 --> Thursday, 05 - 09

4170048 --> Thursday, 05 - 28

4170049 --> Thursday, 05 - 13

4170050 --> Thursday, 05 - 05

4170051 --> Thursday, 05 - 25

4170052 --> Thursday, 05 - 09

4170053 --> Thursday, 05 - 29

4170054 --> Thursday, 05 - 21

4170055 --> Thursday, 05 - 06

4170056 --> Thursday, 05 - 25

4170057 --> Thursday, 05 - 17

4170058 --> Thursday, 05 - 02

4170059 --> Thursday, 05 - 22

4170060 --> Thursday, 05 - 13

4170061 --> Thursday, 06 - 02

4170062 --> Thursday, 05 - 18

4170063 --> Thursday, 05 - 10

4170064 --> Thursday, 05 - 29

4170065 --> Thursday, 05 - 14

4170066 --> Thursday, 05 - 06

4170067 --> Thursday, 05 - 26

4170068 --> Thursday, 05 - 17

4170069 --> Thursday, 05 - 02

4170070 --> Thursday, 05 - 22

4170071 --> Thursday, 05 - 14

4170072 --> Thursday, 06 - 02

4170073 --> Thursday, 05 - 18

4170074 --> Thursday, 05 - 10

4170075 --> Thursday, 05 - 30

