Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1630000 through 1639999



1630000 --> Thursday, 05 - 25

1630001 --> Thursday, 05 - 17

1630002 --> Thursday, 05 - 09

1630003 --> Thursday, 05 - 22

1630004 --> Thursday, 05 - 13

1630005 --> Thursday, 05 - 05

1630006 --> Thursday, 05 - 25

1630007 --> Thursday, 05 - 10

1630008 --> Thursday, 05 - 29

1630009 --> Thursday, 05 - 21

1630010 --> Thursday, 05 - 06

1630011 --> Thursday, 05 - 26

1630012 --> Thursday, 05 - 17

1630013 --> Thursday, 05 - 02

1630014 --> Thursday, 05 - 22

1630015 --> Thursday, 05 - 14

1630016 --> Thursday, 06 - 02

1630017 --> Thursday, 05 - 18

1630018 --> Thursday, 05 - 10

1630019 --> Thursday, 05 - 30

1630020 --> Thursday, 05 - 14

1630021 --> Thursday, 05 - 06

1630022 --> Thursday, 05 - 26

1630023 --> Thursday, 05 - 11

1630024 --> Thursday, 05 - 02

1630025 --> Thursday, 05 - 22

1630026 --> Thursday, 05 - 14

1630027 --> Thursday, 05 - 27

1630028 --> Thursday, 05 - 18

1630029 --> Thursday, 05 - 10

1630030 --> Thursday, 05 - 23

1630031 --> Thursday, 05 - 15

1630032 --> Thursday, 05 - 06

1630033 --> Thursday, 05 - 26

1630034 --> Thursday, 05 - 11

1630035 --> Thursday, 05 - 31

1630036 --> Thursday, 05 - 22

1630037 --> Thursday, 05 - 07

1630038 --> Thursday, 05 - 27

1630039 --> Thursday, 05 - 19

1630040 --> Thursday, 05 - 03

1630041 --> Thursday, 05 - 23

1630042 --> Thursday, 05 - 15

1630043 --> Thursday, 04 - 30

1630044 --> Thursday, 05 - 19

1630045 --> Thursday, 05 - 11

1630046 --> Thursday, 05 - 31

1630047 --> Thursday, 05 - 16

1630048 --> Thursday, 05 - 07

1630049 --> Thursday, 05 - 27

1630050 --> Thursday, 05 - 12

1630051 --> Thursday, 05 - 04

1630052 --> Thursday, 05 - 23

1630053 --> Thursday, 05 - 15

1630054 --> Thursday, 05 - 28

1630055 --> Thursday, 05 - 20

1630056 --> Thursday, 05 - 11

1630057 --> Thursday, 05 - 31

1630058 --> Thursday, 05 - 16

1630059 --> Thursday, 05 - 08

1630060 --> Thursday, 05 - 27

1630061 --> Thursday, 05 - 12

1630062 --> Thursday, 05 - 04

1630063 --> Thursday, 05 - 24

1630064 --> Thursday, 05 - 08

1630065 --> Thursday, 05 - 28

1630066 --> Thursday, 05 - 20

1630067 --> Thursday, 05 - 05

1630068 --> Thursday, 05 - 24

1630069 --> Thursday, 05 - 16

1630070 --> Thursday, 05 - 01

1630071 --> Thursday, 05 - 21

1630072 --> Thursday, 05 - 12

1630073 --> Thursday, 06 - 01

1630074 --> Thursday, 05 - 17

1630075 --> Thursday, 05 - 09

1630076 --> Thursday, 05 - 28

1630077 --> Thursday, 05 - 20

1630078 --> Thursday, 05 - 05

1630079 --> Thursday, 05 - 25

1630080 --> Thursday, 05 - 16

1630081 --> Thursday, 05 - 01

1630082 --> Thursday, 05 - 21

1630083 --> Thursday, 05 - 13

1630084 --> Thursday, 06 - 01

1630085 --> Thursday, 05 - 17

1630086 --> Thursday, 05 - 09

1630087 --> Thursday, 05 - 29

1630088 --> Thursday, 05 - 13

1630089 --> Thursday, 05 - 05

1630090 --> Thursday, 05 - 25

1630091 --> Thursday, 05 - 10

1630092 --> Thursday, 05 - 29

1630093 --> Thursday, 05 - 21

1630094 --> Thursday, 05 - 06

1630095 --> Thursday, 05 - 26

1630096 --> Thursday, 05 - 17

1630097 --> Thursday, 05 - 09

1630098 --> Thursday, 05 - 22

1630099 --> Thursday, 05 - 14

1630100 --> Thursday, 05 - 06

1630101 --> Thursday, 05 - 26

1630102 --> Thursday, 05 - 11

1630103 --> Thursday, 05 - 31

