Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0720000 through 0729999



0720000 --> Thursday, 05 - 18

0720001 --> Thursday, 05 - 10

0720002 --> Thursday, 05 - 30

0720003 --> Thursday, 05 - 15

0720004 --> Thursday, 05 - 06

0720005 --> Thursday, 05 - 26

0720006 --> Thursday, 05 - 11

0720007 --> Thursday, 05 - 31

0720008 --> Thursday, 05 - 22

0720009 --> Thursday, 05 - 07

0720010 --> Thursday, 05 - 27

0720011 --> Thursday, 05 - 19

0720012 --> Thursday, 05 - 10

0720013 --> Thursday, 05 - 23

0720014 --> Thursday, 05 - 15

0720015 --> Thursday, 05 - 07

0720016 --> Thursday, 05 - 26

0720017 --> Thursday, 05 - 11

0720018 --> Thursday, 05 - 31

0720019 --> Thursday, 05 - 23

0720020 --> Thursday, 05 - 07

0720021 --> Thursday, 05 - 27

0720022 --> Thursday, 05 - 19

0720023 --> Thursday, 05 - 04

0720024 --> Thursday, 05 - 23

0720025 --> Thursday, 05 - 15

0720026 --> Thursday, 05 - 28

0720027 --> Thursday, 05 - 20

0720028 --> Thursday, 05 - 11

0720029 --> Thursday, 05 - 31

0720030 --> Thursday, 05 - 16

0720031 --> Thursday, 05 - 08

0720032 --> Thursday, 05 - 27

0720033 --> Thursday, 05 - 12

0720034 --> Thursday, 05 - 04

0720035 --> Thursday, 05 - 24

0720036 --> Thursday, 05 - 15

0720037 --> Thursday, 05 - 28

0720038 --> Thursday, 05 - 20

0720039 --> Thursday, 05 - 12

0720040 --> Thursday, 05 - 31

0720041 --> Thursday, 05 - 16

0720042 --> Thursday, 05 - 08

0720043 --> Thursday, 05 - 21

0720044 --> Thursday, 05 - 12

0720045 --> Thursday, 06 - 01

0720046 --> Thursday, 05 - 24

0720047 --> Thursday, 05 - 09

0720048 --> Thursday, 05 - 28

0720049 --> Thursday, 05 - 20

0720050 --> Thursday, 05 - 05

0720051 --> Thursday, 05 - 25

0720052 --> Thursday, 05 - 16

0720053 --> Thursday, 05 - 01

0720054 --> Thursday, 05 - 21

0720055 --> Thursday, 05 - 13

0720056 --> Thursday, 06 - 01

0720057 --> Thursday, 05 - 17

0720058 --> Thursday, 05 - 09

0720059 --> Thursday, 05 - 29

0720060 --> Thursday, 05 - 20

0720061 --> Thursday, 05 - 05

0720062 --> Thursday, 05 - 25

0720063 --> Thursday, 05 - 10

0720064 --> Thursday, 05 - 29

0720065 --> Thursday, 05 - 21

0720066 --> Thursday, 05 - 13

0720067 --> Thursday, 05 - 26

0720068 --> Thursday, 05 - 17

0720069 --> Thursday, 05 - 09

