Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3140000 through 3149999



3140000 --> Thursday, 05 - 18

3140001 --> Thursday, 05 - 03

3140002 --> Thursday, 05 - 23

3140003 --> Thursday, 05 - 15

3140004 --> Thursday, 05 - 06

3140005 --> Thursday, 05 - 19

3140006 --> Thursday, 05 - 11

3140007 --> Thursday, 05 - 31

3140008 --> Thursday, 05 - 22

3140009 --> Thursday, 05 - 07

3140010 --> Thursday, 05 - 27

3140011 --> Thursday, 05 - 19

3140012 --> Thursday, 05 - 03

3140013 --> Thursday, 05 - 23

3140014 --> Thursday, 05 - 15

3140015 --> Thursday, 05 - 28

3140016 --> Thursday, 05 - 19

3140017 --> Thursday, 05 - 11

3140018 --> Thursday, 05 - 31

3140019 --> Thursday, 05 - 16

3140020 --> Thursday, 05 - 07

3140021 --> Thursday, 05 - 27

3140022 --> Thursday, 05 - 12

3140023 --> Thursday, 05 - 04

3140024 --> Thursday, 05 - 23

3140025 --> Thursday, 05 - 08

3140026 --> Thursday, 05 - 28

3140027 --> Thursday, 05 - 20

3140028 --> Thursday, 05 - 11

3140029 --> Thursday, 05 - 24

3140030 --> Thursday, 05 - 16

3140031 --> Thursday, 05 - 08

3140032 --> Thursday, 05 - 27

3140033 --> Thursday, 05 - 12

3140034 --> Thursday, 06 - 01

3140035 --> Thursday, 05 - 17

3140036 --> Thursday, 05 - 08

3140037 --> Thursday, 05 - 28

3140038 --> Thursday, 05 - 20

3140039 --> Thursday, 05 - 05

3140040 --> Thursday, 05 - 24

3140041 --> Thursday, 05 - 16

3140042 --> Thursday, 05 - 01

3140043 --> Thursday, 05 - 21

3140044 --> Thursday, 05 - 12

3140045 --> Thursday, 06 - 01

3140046 --> Thursday, 05 - 17

3140047 --> Thursday, 05 - 09

3140048 --> Thursday, 05 - 28

3140049 --> Thursday, 05 - 13

3140050 --> Thursday, 05 - 05

3140051 --> Thursday, 05 - 25

3140052 --> Thursday, 05 - 16

3140053 --> Thursday, 05 - 29

3140054 --> Thursday, 05 - 21

3140055 --> Thursday, 05 - 06

3140056 --> Thursday, 05 - 25

3140057 --> Thursday, 05 - 17

3140058 --> Thursday, 05 - 09

3140059 --> Thursday, 05 - 22

3140060 --> Thursday, 05 - 13

3140061 --> Thursday, 05 - 05

3140062 --> Thursday, 05 - 25

3140063 --> Thursday, 05 - 10

3140064 --> Thursday, 05 - 29

3140065 --> Thursday, 05 - 21

3140066 --> Thursday, 05 - 06

3140067 --> Thursday, 05 - 26

3140068 --> Thursday, 05 - 17

3140069 --> Thursday, 05 - 02

3140070 --> Thursday, 05 - 22

3140071 --> Thursday, 05 - 14

3140072 --> Thursday, 06 - 02

3140073 --> Thursday, 05 - 18

3140074 --> Thursday, 05 - 10

3140075 --> Thursday, 05 - 30

3140076 --> Thursday, 05 - 14

3140077 --> Thursday, 05 - 06

3140078 --> Thursday, 05 - 26

3140079 --> Thursday, 05 - 11

3140080 --> Thursday, 05 - 02

3140081 --> Thursday, 05 - 22

3140082 --> Thursday, 05 - 14

3140083 --> Thursday, 05 - 27

3140084 --> Thursday, 05 - 18

3140085 --> Thursday, 05 - 10

3140086 --> Thursday, 05 - 30

3140087 --> Thursday, 05 - 15

3140088 --> Thursday, 05 - 06

3140089 --> Thursday, 05 - 26

