Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4000000 through 4009999



4000000 --> Thursday, 05 - 25

4000001 --> Thursday, 05 - 10

4000002 --> Thursday, 05 - 30

4000003 --> Thursday, 05 - 22

4000004 --> Thursday, 05 - 06

4000005 --> Thursday, 05 - 26

4000006 --> Thursday, 05 - 18

4000007 --> Thursday, 05 - 03

4000008 --> Thursday, 05 - 22

4000009 --> Thursday, 05 - 14

4000010 --> Thursday, 06 - 03

4000011 --> Thursday, 05 - 19

4000012 --> Thursday, 05 - 10

4000013 --> Thursday, 05 - 30

4000014 --> Thursday, 05 - 15

4000015 --> Thursday, 05 - 07

4000016 --> Thursday, 05 - 26

4000017 --> Thursday, 05 - 11

4000018 --> Thursday, 05 - 03

4000019 --> Thursday, 05 - 23

4000020 --> Thursday, 05 - 14

4000021 --> Thursday, 05 - 27

4000022 --> Thursday, 05 - 19

4000023 --> Thursday, 05 - 11

4000024 --> Thursday, 05 - 30

4000025 --> Thursday, 05 - 15

4000026 --> Thursday, 05 - 07

4000027 --> Thursday, 05 - 27

4000028 --> Thursday, 05 - 11

4000029 --> Thursday, 05 - 31

4000030 --> Thursday, 05 - 23

4000031 --> Thursday, 05 - 08

4000032 --> Thursday, 05 - 27

4000033 --> Thursday, 05 - 19

4000034 --> Thursday, 05 - 04

4000035 --> Thursday, 05 - 24

4000036 --> Thursday, 05 - 15

4000037 --> Thursday, 04 - 30

4000038 --> Thursday, 05 - 20

4000039 --> Thursday, 05 - 12

4000040 --> Thursday, 05 - 31

4000041 --> Thursday, 05 - 16

4000042 --> Thursday, 05 - 08

4000043 --> Thursday, 05 - 28

4000044 --> Thursday, 05 - 19

4000045 --> Thursday, 05 - 04

4000046 --> Thursday, 05 - 24

4000047 --> Thursday, 05 - 16

4000048 --> Thursday, 05 - 28

4000049 --> Thursday, 05 - 20

4000050 --> Thursday, 05 - 12

4000051 --> Thursday, 05 - 25

4000052 --> Thursday, 05 - 16

4000053 --> Thursday, 05 - 08

4000054 --> Thursday, 05 - 28

4000055 --> Thursday, 05 - 13

4000056 --> Thursday, 05 - 04

4000057 --> Thursday, 05 - 24

4000058 --> Thursday, 05 - 09

4000059 --> Thursday, 05 - 29

4000060 --> Thursday, 05 - 20

4000061 --> Thursday, 05 - 05

4000062 --> Thursday, 05 - 25

4000063 --> Thursday, 05 - 17

4000064 --> Thursday, 05 - 08

4000065 --> Thursday, 05 - 21

4000066 --> Thursday, 05 - 13

4000067 --> Thursday, 06 - 02

4000068 --> Thursday, 05 - 24

4000069 --> Thursday, 05 - 09

4000070 --> Thursday, 05 - 29

4000071 --> Thursday, 05 - 14

4000072 --> Thursday, 05 - 05

4000073 --> Thursday, 05 - 25

4000074 --> Thursday, 05 - 17

4000075 --> Thursday, 05 - 02

4000076 --> Thursday, 05 - 21

4000077 --> Thursday, 05 - 13

4000078 --> Thursday, 06 - 02

4000079 --> Thursday, 05 - 18

4000080 --> Thursday, 05 - 09

4000081 --> Thursday, 05 - 29

4000082 --> Thursday, 05 - 14

4000083 --> Thursday, 05 - 06

4000084 --> Thursday, 05 - 25

4000085 --> Thursday, 05 - 10

4000086 --> Thursday, 05 - 30

4000087 --> Thursday, 05 - 22

4000088 --> Thursday, 05 - 13

4000089 --> Thursday, 05 - 26

4000090 --> Thursday, 05 - 18

4000091 --> Thursday, 05 - 03

4000092 --> Thursday, 05 - 22

4000093 --> Thursday, 05 - 14

4000094 --> Thursday, 05 - 06

4000095 --> Thursday, 05 - 19

4000096 --> Thursday, 05 - 10

4000097 --> Thursday, 05 - 30

4000098 --> Thursday, 05 - 22

4000099 --> Thursday, 05 - 07

4000100 --> Thursday, 05 - 27

4000101 --> Thursday, 05 - 19

4000102 --> Thursday, 05 - 04

4000103 --> Thursday, 05 - 24

4000104 --> Thursday, 05 - 15

4000105 --> Thursday, 04 - 30

4000106 --> Thursday, 05 - 20

4000107 --> Thursday, 05 - 12

4000108 --> Thursday, 05 - 31

4000109 --> Thursday, 05 - 16

4000110 --> Thursday, 05 - 08

4000111 --> Thursday, 05 - 28

4000112 --> Thursday, 05 - 12

4000113 --> Thursday, 05 - 04

4000114 --> Thursday, 05 - 24

