Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0360000 through 0369999



0360000 --> Thursday, 05 - 18

0360001 --> Thursday, 05 - 10

0360002 --> Thursday, 05 - 30

0360003 --> Thursday, 05 - 15

0360004 --> Thursday, 05 - 06

0360005 --> Thursday, 05 - 26

0360006 --> Thursday, 05 - 11

0360007 --> Thursday, 05 - 31

0360008 --> Thursday, 05 - 22

0360009 --> Thursday, 05 - 07

0360010 --> Thursday, 05 - 27

0360011 --> Thursday, 05 - 19

0360012 --> Thursday, 05 - 03

0360013 --> Thursday, 05 - 23

0360014 --> Thursday, 05 - 15

0360015 --> Thursday, 04 - 30

0360016 --> Thursday, 05 - 19

0360017 --> Thursday, 05 - 11

0360018 --> Thursday, 05 - 31

0360019 --> Thursday, 05 - 16

0360020 --> Thursday, 05 - 07

0360021 --> Thursday, 05 - 27

0360022 --> Thursday, 05 - 19

0360023 --> Thursday, 05 - 04

0360024 --> Thursday, 05 - 23

0360025 --> Thursday, 05 - 15

0360026 --> Thursday, 05 - 28

0360027 --> Thursday, 05 - 20

0360028 --> Thursday, 05 - 11

0360029 --> Thursday, 05 - 31

0360030 --> Thursday, 05 - 16

0360031 --> Thursday, 05 - 08

0360032 --> Thursday, 05 - 27

0360033 --> Thursday, 05 - 12

0360034 --> Thursday, 05 - 04

0360035 --> Thursday, 05 - 24

0360036 --> Thursday, 05 - 08

0360037 --> Thursday, 05 - 28

0360038 --> Thursday, 05 - 20

0360039 --> Thursday, 05 - 05

0360040 --> Thursday, 05 - 24

0360041 --> Thursday, 05 - 16

0360042 --> Thursday, 05 - 08

0360043 --> Thursday, 05 - 21

0360044 --> Thursday, 05 - 12

0360045 --> Thursday, 06 - 01

0360046 --> Thursday, 05 - 24

0360047 --> Thursday, 05 - 09

0360048 --> Thursday, 05 - 28

0360049 --> Thursday, 05 - 20

0360050 --> Thursday, 05 - 05

0360051 --> Thursday, 05 - 25

0360052 --> Thursday, 05 - 16

0360053 --> Thursday, 05 - 01

0360054 --> Thursday, 05 - 21

0360055 --> Thursday, 05 - 13

0360056 --> Thursday, 06 - 01

0360057 --> Thursday, 05 - 17

0360058 --> Thursday, 05 - 09

0360059 --> Thursday, 05 - 29

0360060 --> Thursday, 05 - 13

0360061 --> Thursday, 05 - 05

0360062 --> Thursday, 05 - 25

0360063 --> Thursday, 05 - 10

0360064 --> Thursday, 05 - 29

0360065 --> Thursday, 05 - 21

0360066 --> Thursday, 05 - 13

0360067 --> Thursday, 05 - 26

0360068 --> Thursday, 05 - 17

0360069 --> Thursday, 05 - 09

0360070 --> Thursday, 05 - 22

0360071 --> Thursday, 05 - 14

0360072 --> Thursday, 05 - 05

0360073 --> Thursday, 05 - 25

0360074 --> Thursday, 05 - 10

0360075 --> Thursday, 05 - 30

0360076 --> Thursday, 05 - 21

0360077 --> Thursday, 05 - 06

0360078 --> Thursday, 05 - 26

0360079 --> Thursday, 05 - 18

0360080 --> Thursday, 05 - 02

0360081 --> Thursday, 05 - 22

0360082 --> Thursday, 05 - 14

0360083 --> Thursday, 06 - 03

0360084 --> Thursday, 05 - 18

0360085 --> Thursday, 05 - 10

0360086 --> Thursday, 05 - 30

0360087 --> Thursday, 05 - 15

0360088 --> Thursday, 05 - 06

0360089 --> Thursday, 05 - 26

0360090 --> Thursday, 05 - 11

0360091 --> Thursday, 05 - 03

0360092 --> Thursday, 05 - 22

0360093 --> Thursday, 05 - 14

0360094 --> Thursday, 05 - 27

0360095 --> Thursday, 05 - 19

0360096 --> Thursday, 05 - 10

0360097 --> Thursday, 05 - 30

0360098 --> Thursday, 05 - 15

