Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3340000 through 3349999



3340000 --> Thursday, 06 - 01

3340001 --> Thursday, 05 - 17

3340002 --> Thursday, 05 - 09

3340003 --> Thursday, 05 - 29

3340004 --> Thursday, 05 - 20

3340005 --> Thursday, 05 - 05

3340006 --> Thursday, 05 - 25

3340007 --> Thursday, 05 - 17

3340008 --> Thursday, 05 - 01

3340009 --> Thursday, 05 - 21

3340010 --> Thursday, 05 - 13

3340011 --> Thursday, 05 - 26

3340012 --> Thursday, 05 - 17

3340013 --> Thursday, 05 - 09

3340014 --> Thursday, 05 - 29

3340015 --> Thursday, 05 - 14

3340016 --> Thursday, 05 - 05

3340017 --> Thursday, 05 - 25

3340018 --> Thursday, 05 - 10

3340019 --> Thursday, 05 - 30

3340020 --> Thursday, 05 - 21

3340021 --> Thursday, 05 - 06

3340022 --> Thursday, 05 - 26

3340023 --> Thursday, 05 - 18

3340024 --> Thursday, 05 - 09

3340025 --> Thursday, 05 - 22

3340026 --> Thursday, 05 - 14

3340027 --> Thursday, 05 - 06

3340028 --> Thursday, 05 - 25

3340029 --> Thursday, 05 - 10

3340030 --> Thursday, 05 - 30

3340031 --> Thursday, 05 - 15

3340032 --> Thursday, 05 - 06

3340033 --> Thursday, 05 - 26

3340034 --> Thursday, 05 - 18

3340035 --> Thursday, 05 - 03

3340036 --> Thursday, 05 - 22

3340037 --> Thursday, 05 - 14

3340038 --> Thursday, 06 - 03

3340039 --> Thursday, 05 - 19

3340040 --> Thursday, 05 - 10

3340041 --> Thursday, 05 - 30

3340042 --> Thursday, 05 - 15

3340043 --> Thursday, 05 - 07

3340044 --> Thursday, 05 - 26

3340045 --> Thursday, 05 - 11

3340046 --> Thursday, 05 - 03

3340047 --> Thursday, 05 - 23

3340048 --> Thursday, 05 - 07

3340049 --> Thursday, 05 - 27

3340050 --> Thursday, 05 - 19

3340051 --> Thursday, 05 - 04

3340052 --> Thursday, 05 - 23

3340053 --> Thursday, 05 - 15

3340054 --> Thursday, 05 - 07

3340055 --> Thursday, 05 - 20

3340056 --> Thursday, 05 - 11

3340057 --> Thursday, 05 - 31

3340058 --> Thursday, 05 - 23

3340059 --> Thursday, 05 - 08

3340060 --> Thursday, 05 - 27

3340061 --> Thursday, 05 - 19

3340062 --> Thursday, 05 - 04

3340063 --> Thursday, 05 - 24

3340064 --> Thursday, 05 - 15

3340065 --> Thursday, 04 - 30

3340066 --> Thursday, 05 - 20

3340067 --> Thursday, 05 - 12

3340068 --> Thursday, 05 - 31

3340069 --> Thursday, 05 - 16

3340070 --> Thursday, 05 - 08

3340071 --> Thursday, 05 - 28

3340072 --> Thursday, 05 - 12

3340073 --> Thursday, 05 - 04

3340074 --> Thursday, 05 - 24

3340075 --> Thursday, 05 - 09

3340076 --> Thursday, 05 - 28

3340077 --> Thursday, 05 - 20

3340078 --> Thursday, 05 - 12

3340079 --> Thursday, 05 - 25

3340080 --> Thursday, 05 - 16

3340081 --> Thursday, 05 - 08

3340082 --> Thursday, 05 - 28

3340083 --> Thursday, 05 - 13

3340084 --> Thursday, 05 - 04

3340085 --> Thursday, 05 - 24

3340086 --> Thursday, 05 - 09

3340087 --> Thursday, 05 - 29

3340088 --> Thursday, 05 - 20

3340089 --> Thursday, 05 - 05

3340090 --> Thursday, 05 - 25

3340091 --> Thursday, 05 - 17

3340092 --> Thursday, 05 - 01

3340093 --> Thursday, 05 - 21

3340094 --> Thursday, 05 - 13

3340095 --> Thursday, 06 - 02

3340096 --> Thursday, 05 - 17

3340097 --> Thursday, 05 - 09

3340098 --> Thursday, 05 - 29

3340099 --> Thursday, 05 - 14

3340100 --> Thursday, 05 - 06

3340101 --> Thursday, 05 - 26

3340102 --> Thursday, 05 - 18

3340103 --> Thursday, 05 - 03

3340104 --> Thursday, 05 - 22

3340105 --> Thursday, 05 - 14

3340106 --> Thursday, 05 - 27

3340107 --> Thursday, 05 - 19

3340108 --> Thursday, 05 - 10

3340109 --> Thursday, 05 - 30

3340110 --> Thursday, 05 - 15

3340111 --> Thursday, 05 - 07

3340112 --> Thursday, 05 - 26

3340113 --> Thursday, 05 - 11

3340114 --> Thursday, 05 - 31

3340115 --> Thursday, 05 - 23

3340116 --> Thursday, 05 - 07

3340117 --> Thursday, 05 - 27

3340118 --> Thursday, 05 - 19

3340119 --> Thursday, 05 - 04

3340120 --> Thursday, 05 - 23

3340121 --> Thursday, 05 - 15

3340122 --> Thursday, 05 - 07

3340123 --> Thursday, 05 - 20

3340124 --> Thursday, 05 - 11

3340125 --> Thursday, 05 - 31

3340126 --> Thursday, 05 - 16

3340127 --> Thursday, 05 - 08

3340128 --> Thursday, 05 - 27

3340129 --> Thursday, 05 - 19

3340130 --> Thursday, 05 - 04

3340131 --> Thursday, 05 - 24

3340132 --> Thursday, 05 - 15

3340133 --> Thursday, 05 - 28

3340134 --> Thursday, 05 - 20

3340135 --> Thursday, 05 - 12

3340136 --> Thursday, 05 - 31

3340137 --> Thursday, 05 - 16

3340138 --> Thursday, 05 - 08

3340139 --> Thursday, 05 - 28

3340140 --> Thursday, 05 - 12

3340141 --> Thursday, 05 - 04

3340142 --> Thursday, 05 - 24

3340143 --> Thursday, 05 - 09

3340144 --> Thursday, 05 - 28

3340145 --> Thursday, 05 - 20

3340146 --> Thursday, 05 - 05

3340147 --> Thursday, 05 - 25

3340148 --> Thursday, 05 - 16

3340149 --> Thursday, 05 - 08

3340150 --> Thursday, 05 - 21

3340151 --> Thursday, 05 - 13

3340152 --> Thursday, 06 - 01

3340153 --> Thursday, 05 - 24

3340154 --> Thursday, 05 - 09

3340155 --> Thursday, 05 - 29

3340156 --> Thursday, 05 - 20

3340157 --> Thursday, 05 - 05

3340158 --> Thursday, 05 - 25

3340159 --> Thursday, 05 - 17

3340160 --> Thursday, 05 - 01

3340161 --> Thursday, 05 - 21

3340162 --> Thursday, 05 - 13

3340163 --> Thursday, 06 - 02

3340164 --> Thursday, 05 - 17

3340165 --> Thursday, 05 - 09

3340166 --> Thursday, 05 - 29

3340167 --> Thursday, 05 - 14

3340168 --> Thursday, 05 - 05

3340169 --> Thursday, 05 - 25

3340170 --> Thursday, 05 - 10

3340171 --> Thursday, 05 - 30

3340172 --> Thursday, 05 - 21

3340173 --> Thursday, 05 - 13

3340174 --> Thursday, 05 - 26

3340175 --> Thursday, 05 - 18

3340176 --> Thursday, 05 - 09

3340177 --> Thursday, 05 - 29

3340178 --> Thursday, 05 - 14

3340179 --> Thursday, 05 - 06

3340180 --> Thursday, 05 - 25

3340181 --> Thursday, 05 - 10

3340182 --> Thursday, 05 - 30

3340183 --> Thursday, 05 - 22

3340184 --> Thursday, 05 - 06

3340185 --> Thursday, 05 - 26

3340186 --> Thursday, 05 - 18

3340187 --> Thursday, 05 - 03

3340188 --> Thursday, 05 - 22

3340189 --> Thursday, 05 - 14

3340190 --> Thursday, 06 - 03

3340191 --> Thursday, 05 - 19

3340192 --> Thursday, 05 - 10

3340193 --> Thursday, 05 - 30

3340194 --> Thursday, 05 - 15

3340195 --> Thursday, 05 - 07

3340196 --> Thursday, 05 - 26

3340197 --> Thursday, 05 - 18

3340198 --> Thursday, 05 - 03

3340199 --> Thursday, 05 - 23

3340200 --> Thursday, 05 - 08

3340201 --> Thursday, 05 - 28

