Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3200000 through 3209999



3200000 --> Thursday, 05 - 25

3200001 --> Thursday, 05 - 17

3200002 --> Thursday, 05 - 02

3200003 --> Thursday, 05 - 22

3200004 --> Thursday, 05 - 13

3200005 --> Thursday, 06 - 02

3200006 --> Thursday, 05 - 18

3200007 --> Thursday, 05 - 10

3200008 --> Thursday, 05 - 29

3200009 --> Thursday, 05 - 21

3200010 --> Thursday, 05 - 06

3200011 --> Thursday, 05 - 26

3200012 --> Thursday, 05 - 17

3200013 --> Thursday, 05 - 02

3200014 --> Thursday, 05 - 22

3200015 --> Thursday, 05 - 14

3200016 --> Thursday, 06 - 02

3200017 --> Thursday, 05 - 18

3200018 --> Thursday, 05 - 10

3200019 --> Thursday, 05 - 30

3200020 --> Thursday, 05 - 14

3200021 --> Thursday, 05 - 06

3200022 --> Thursday, 05 - 26

3200023 --> Thursday, 05 - 11

3200024 --> Thursday, 05 - 30

3200025 --> Thursday, 05 - 22

3200026 --> Thursday, 05 - 07

3200027 --> Thursday, 05 - 27

3200028 --> Thursday, 05 - 18

3200029 --> Thursday, 05 - 10

3200030 --> Thursday, 05 - 23

3200031 --> Thursday, 05 - 15

3200032 --> Thursday, 05 - 06

3200033 --> Thursday, 05 - 26

3200034 --> Thursday, 05 - 11

3200035 --> Thursday, 05 - 31

3200036 --> Thursday, 05 - 22

3200037 --> Thursday, 05 - 07

3200038 --> Thursday, 05 - 27

3200039 --> Thursday, 05 - 19

3200040 --> Thursday, 05 - 03

3200041 --> Thursday, 05 - 23

3200042 --> Thursday, 05 - 15

3200043 --> Thursday, 05 - 28

3200044 --> Thursday, 05 - 19

3200045 --> Thursday, 05 - 11

3200046 --> Thursday, 05 - 31

3200047 --> Thursday, 05 - 16

3200048 --> Thursday, 05 - 07

3200049 --> Thursday, 05 - 27

3200050 --> Thursday, 05 - 12

3200051 --> Thursday, 05 - 04

3200052 --> Thursday, 05 - 23

3200053 --> Thursday, 05 - 15

3200054 --> Thursday, 05 - 28

3200055 --> Thursday, 05 - 20

3200056 --> Thursday, 05 - 11

3200057 --> Thursday, 05 - 24

3200058 --> Thursday, 05 - 16

3200059 --> Thursday, 05 - 08

3200060 --> Thursday, 05 - 27

3200061 --> Thursday, 05 - 12

3200062 --> Thursday, 06 - 01

3200063 --> Thursday, 05 - 24

3200064 --> Thursday, 05 - 08

3200065 --> Thursday, 05 - 28

3200066 --> Thursday, 05 - 20

3200067 --> Thursday, 05 - 05

3200068 --> Thursday, 05 - 24

3200069 --> Thursday, 05 - 16

3200070 --> Thursday, 05 - 01

3200071 --> Thursday, 05 - 21

3200072 --> Thursday, 05 - 12

3200073 --> Thursday, 06 - 01

3200074 --> Thursday, 05 - 17

3200075 --> Thursday, 05 - 09

3200076 --> Thursday, 05 - 28

3200077 --> Thursday, 05 - 13

3200078 --> Thursday, 05 - 05

3200079 --> Thursday, 05 - 25

3200080 --> Thursday, 05 - 16

3200081 --> Thursday, 05 - 29

3200082 --> Thursday, 05 - 21

3200083 --> Thursday, 05 - 13

3200084 --> Thursday, 06 - 01

3200085 --> Thursday, 05 - 17

3200086 --> Thursday, 05 - 09

3200087 --> Thursday, 05 - 29

3200088 --> Thursday, 05 - 13

3200089 --> Thursday, 05 - 05

3200090 --> Thursday, 05 - 25

3200091 --> Thursday, 05 - 10

3200092 --> Thursday, 05 - 29

3200093 --> Thursday, 05 - 21

3200094 --> Thursday, 05 - 06

3200095 --> Thursday, 05 - 26

3200096 --> Thursday, 05 - 17

3200097 --> Thursday, 05 - 02

3200098 --> Thursday, 05 - 22

3200099 --> Thursday, 05 - 14

3200100 --> Thursday, 05 - 06

3200101 --> Thursday, 05 - 19

3200102 --> Thursday, 05 - 11

3200103 --> Thursday, 05 - 31

3200104 --> Thursday, 05 - 22

3200105 --> Thursday, 05 - 07

3200106 --> Thursday, 05 - 27

3200107 --> Thursday, 05 - 19

3200108 --> Thursday, 05 - 03

3200109 --> Thursday, 05 - 23

3200110 --> Thursday, 05 - 15

3200111 --> Thursday, 05 - 28

3200112 --> Thursday, 05 - 19

3200113 --> Thursday, 05 - 11

3200114 --> Thursday, 05 - 31

3200115 --> Thursday, 05 - 16

3200116 --> Thursday, 05 - 07

3200117 --> Thursday, 05 - 27

3200118 --> Thursday, 05 - 12

3200119 --> Thursday, 05 - 04

3200120 --> Thursday, 05 - 23

3200121 --> Thursday, 05 - 08

3200122 --> Thursday, 05 - 28

3200123 --> Thursday, 05 - 20

3200124 --> Thursday, 05 - 11

3200125 --> Thursday, 05 - 24

3200126 --> Thursday, 05 - 16

3200127 --> Thursday, 05 - 08

3200128 --> Thursday, 05 - 27

3200129 --> Thursday, 05 - 12

3200130 --> Thursday, 06 - 01

3200131 --> Thursday, 05 - 24

3200132 --> Thursday, 05 - 08

3200133 --> Thursday, 05 - 28

3200134 --> Thursday, 05 - 20

3200135 --> Thursday, 05 - 05

3200136 --> Thursday, 05 - 24

3200137 --> Thursday, 05 - 16

3200138 --> Thursday, 05 - 01

3200139 --> Thursday, 05 - 21

3200140 --> Thursday, 05 - 12

3200141 --> Thursday, 06 - 01

3200142 --> Thursday, 05 - 17

3200143 --> Thursday, 05 - 09

3200144 --> Thursday, 05 - 28

3200145 --> Thursday, 05 - 13

3200146 --> Thursday, 05 - 05

3200147 --> Thursday, 05 - 25

3200148 --> Thursday, 05 - 16

3200149 --> Thursday, 05 - 29

3200150 --> Thursday, 05 - 21

3200151 --> Thursday, 05 - 06

3200152 --> Thursday, 05 - 25

3200153 --> Thursday, 05 - 17

3200154 --> Thursday, 05 - 09

3200155 --> Thursday, 05 - 22

3200156 --> Thursday, 05 - 13

3200157 --> Thursday, 05 - 05

3200158 --> Thursday, 05 - 25

3200159 --> Thursday, 05 - 10

3200160 --> Thursday, 05 - 29

3200161 --> Thursday, 05 - 21

3200162 --> Thursday, 05 - 06

3200163 --> Thursday, 05 - 26

3200164 --> Thursday, 05 - 17

3200165 --> Thursday, 05 - 02

3200166 --> Thursday, 05 - 22

3200167 --> Thursday, 05 - 14

3200168 --> Thursday, 06 - 02

3200169 --> Thursday, 05 - 18

3200170 --> Thursday, 05 - 10

3200171 --> Thursday, 05 - 30

3200172 --> Thursday, 05 - 14

3200173 --> Thursday, 05 - 06

3200174 --> Thursday, 05 - 26

3200175 --> Thursday, 05 - 11

3200176 --> Thursday, 05 - 02

3200177 --> Thursday, 05 - 22

3200178 --> Thursday, 05 - 14

3200179 --> Thursday, 05 - 27

3200180 --> Thursday, 05 - 18

3200181 --> Thursday, 05 - 10

3200182 --> Thursday, 05 - 30

3200183 --> Thursday, 05 - 15

3200184 --> Thursday, 05 - 06

3200185 --> Thursday, 05 - 26

3200186 --> Thursday, 05 - 11

3200187 --> Thursday, 05 - 31

3200188 --> Thursday, 05 - 22

3200189 --> Thursday, 05 - 07

3200190 --> Thursday, 05 - 27

3200191 --> Thursday, 05 - 19

3200192 --> Thursday, 05 - 03

3200193 --> Thursday, 05 - 23

3200194 --> Thursday, 05 - 15

3200195 --> Thursday, 04 - 30

3200196 --> Thursday, 05 - 19

3200197 --> Thursday, 05 - 11

3200198 --> Thursday, 05 - 31

3200199 --> Thursday, 05 - 16

3200200 --> Thursday, 05 - 08

3200201 --> Thursday, 05 - 28

3200202 --> Thursday, 05 - 13

3200203 --> Thursday, 05 - 05

3200204 --> Thursday, 05 - 24

3200205 --> Thursday, 05 - 16

3200206 --> Thursday, 05 - 29

3200207 --> Thursday, 05 - 21

3200208 --> Thursday, 05 - 12

3200209 --> Thursday, 05 - 25

3200210 --> Thursday, 05 - 17

3200211 --> Thursday, 05 - 09

3200212 --> Thursday, 05 - 28

3200213 --> Thursday, 05 - 13

3200214 --> Thursday, 05 - 05

3200215 --> Thursday, 05 - 25

3200216 --> Thursday, 05 - 09

3200217 --> Thursday, 05 - 29

3200218 --> Thursday, 05 - 21

3200219 --> Thursday, 05 - 06

3200220 --> Thursday, 05 - 25

3200221 --> Thursday, 05 - 17

3200222 --> Thursday, 05 - 02

3200223 --> Thursday, 05 - 22

3200224 --> Thursday, 05 - 13

3200225 --> Thursday, 06 - 02

3200226 --> Thursday, 05 - 18

3200227 --> Thursday, 05 - 10

3200228 --> Thursday, 05 - 29

3200229 --> Thursday, 05 - 14

3200230 --> Thursday, 05 - 06

3200231 --> Thursday, 05 - 26

3200232 --> Thursday, 05 - 17

3200233 --> Thursday, 05 - 02

3200234 --> Thursday, 05 - 22

3200235 --> Thursday, 05 - 14

3200236 --> Thursday, 06 - 02

3200237 --> Thursday, 05 - 18

3200238 --> Thursday, 05 - 10

3200239 --> Thursday, 05 - 30

3200240 --> Thursday, 05 - 14

3200241 --> Thursday, 05 - 06

3200242 --> Thursday, 05 - 26

3200243 --> Thursday, 05 - 11

3200244 --> Thursday, 05 - 30

3200245 --> Thursday, 05 - 22

3200246 --> Thursday, 05 - 07

3200247 --> Thursday, 05 - 27

3200248 --> Thursday, 05 - 18

3200249 --> Thursday, 05 - 03

3200250 --> Thursday, 05 - 23

3200251 --> Thursday, 05 - 15

3200252 --> Thursday, 05 - 06

3200253 --> Thursday, 05 - 19

3200254 --> Thursday, 05 - 11

3200255 --> Thursday, 05 - 31

3200256 --> Thursday, 05 - 22

3200257 --> Thursday, 05 - 07

3200258 --> Thursday, 05 - 27

3200259 --> Thursday, 05 - 19

3200260 --> Thursday, 05 - 03

