Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4720000 through 4729999



4720000 --> Thursday, 05 - 25

4720001 --> Thursday, 05 - 10

4720002 --> Thursday, 05 - 30

4720003 --> Thursday, 05 - 22

4720004 --> Thursday, 05 - 06

4720005 --> Thursday, 05 - 26

4720006 --> Thursday, 05 - 18

4720007 --> Thursday, 05 - 03

4720008 --> Thursday, 05 - 22

4720009 --> Thursday, 05 - 14

4720010 --> Thursday, 05 - 06

4720011 --> Thursday, 05 - 19

4720012 --> Thursday, 05 - 10

4720013 --> Thursday, 05 - 30

4720014 --> Thursday, 05 - 22

4720015 --> Thursday, 05 - 07

4720016 --> Thursday, 05 - 26

4720017 --> Thursday, 05 - 18

4720018 --> Thursday, 05 - 03

4720019 --> Thursday, 05 - 23

4720020 --> Thursday, 05 - 14

4720021 --> Thursday, 06 - 03

4720022 --> Thursday, 05 - 19

4720023 --> Thursday, 05 - 11

4720024 --> Thursday, 05 - 30

4720025 --> Thursday, 05 - 15

4720026 --> Thursday, 05 - 07

4720027 --> Thursday, 05 - 27

4720028 --> Thursday, 05 - 11

4720029 --> Thursday, 05 - 03

4720030 --> Thursday, 05 - 23

4720031 --> Thursday, 05 - 08

4720032 --> Thursday, 05 - 27

4720033 --> Thursday, 05 - 19

4720034 --> Thursday, 05 - 11

4720035 --> Thursday, 05 - 24

4720036 --> Thursday, 05 - 15

4720037 --> Thursday, 05 - 07

4720038 --> Thursday, 05 - 20

4720039 --> Thursday, 05 - 12

4720040 --> Thursday, 05 - 31

4720041 --> Thursday, 05 - 23

4720042 --> Thursday, 05 - 08

4720043 --> Thursday, 05 - 28

4720044 --> Thursday, 05 - 19

4720045 --> Thursday, 05 - 04

4720046 --> Thursday, 05 - 24

4720047 --> Thursday, 05 - 16

4720048 --> Thursday, 04 - 30

4720049 --> Thursday, 05 - 20

4720050 --> Thursday, 05 - 12

4720051 --> Thursday, 06 - 01

4720052 --> Thursday, 05 - 16

4720053 --> Thursday, 05 - 08

4720054 --> Thursday, 05 - 28

4720055 --> Thursday, 05 - 13

4720056 --> Thursday, 05 - 04

4720057 --> Thursday, 05 - 24

4720058 --> Thursday, 05 - 09

4720059 --> Thursday, 05 - 29

4720060 --> Thursday, 05 - 20

4720061 --> Thursday, 05 - 12

4720062 --> Thursday, 05 - 25

4720063 --> Thursday, 05 - 17

4720064 --> Thursday, 05 - 08

4720065 --> Thursday, 05 - 28

4720066 --> Thursday, 05 - 13

4720067 --> Thursday, 05 - 05

4720068 --> Thursday, 05 - 24

4720069 --> Thursday, 05 - 09

4720070 --> Thursday, 05 - 29

4720071 --> Thursday, 05 - 21

4720072 --> Thursday, 05 - 05

4720073 --> Thursday, 05 - 25

4720074 --> Thursday, 05 - 17

4720075 --> Thursday, 05 - 02

4720076 --> Thursday, 05 - 21

4720077 --> Thursday, 05 - 13

4720078 --> Thursday, 06 - 02

4720079 --> Thursday, 05 - 18

4720080 --> Thursday, 05 - 09

4720081 --> Thursday, 05 - 29

4720082 --> Thursday, 05 - 14

4720083 --> Thursday, 05 - 06

4720084 --> Thursday, 05 - 25

4720085 --> Thursday, 05 - 17

4720086 --> Thursday, 05 - 02

4720087 --> Thursday, 05 - 22

4720088 --> Thursday, 05 - 13

4720089 --> Thursday, 06 - 02

4720090 --> Thursday, 05 - 18

4720091 --> Thursday, 05 - 10

4720092 --> Thursday, 05 - 29

4720093 --> Thursday, 05 - 14

4720094 --> Thursday, 05 - 06

4720095 --> Thursday, 05 - 26

4720096 --> Thursday, 05 - 10

4720097 --> Thursday, 05 - 30

4720098 --> Thursday, 05 - 22

4720099 --> Thursday, 05 - 07

4720100 --> Thursday, 05 - 27

4720101 --> Thursday, 05 - 19

4720102 --> Thursday, 05 - 04

4720103 --> Thursday, 05 - 24

4720104 --> Thursday, 05 - 15

4720105 --> Thursday, 05 - 07

4720106 --> Thursday, 05 - 20

4720107 --> Thursday, 05 - 12

4720108 --> Thursday, 05 - 31

4720109 --> Thursday, 05 - 23

4720110 --> Thursday, 05 - 08

4720111 --> Thursday, 05 - 28

4720112 --> Thursday, 05 - 19

4720113 --> Thursday, 05 - 04

4720114 --> Thursday, 05 - 24

4720115 --> Thursday, 05 - 16

4720116 --> Thursday, 05 - 28

4720117 --> Thursday, 05 - 20

4720118 --> Thursday, 05 - 12

4720119 --> Thursday, 06 - 01

4720120 --> Thursday, 05 - 16

4720121 --> Thursday, 05 - 08

4720122 --> Thursday, 05 - 28

4720123 --> Thursday, 05 - 13

4720124 --> Thursday, 05 - 04

4720125 --> Thursday, 05 - 24

4720126 --> Thursday, 05 - 09

4720127 --> Thursday, 05 - 29

4720128 --> Thursday, 05 - 20

4720129 --> Thursday, 05 - 12

4720130 --> Thursday, 05 - 25

4720131 --> Thursday, 05 - 17

4720132 --> Thursday, 05 - 08

4720133 --> Thursday, 05 - 21

4720134 --> Thursday, 05 - 13

4720135 --> Thursday, 06 - 02

4720136 --> Thursday, 05 - 24

4720137 --> Thursday, 05 - 09

4720138 --> Thursday, 05 - 29

4720139 --> Thursday, 05 - 21

4720140 --> Thursday, 05 - 05

4720141 --> Thursday, 05 - 25

4720142 --> Thursday, 05 - 17

4720143 --> Thursday, 05 - 02

4720144 --> Thursday, 05 - 21

4720145 --> Thursday, 05 - 13

4720146 --> Thursday, 06 - 02

4720147 --> Thursday, 05 - 18

4720148 --> Thursday, 05 - 09

4720149 --> Thursday, 05 - 29

4720150 --> Thursday, 05 - 14

4720151 --> Thursday, 05 - 06

4720152 --> Thursday, 05 - 25

4720153 --> Thursday, 05 - 10

4720154 --> Thursday, 05 - 30

4720155 --> Thursday, 05 - 22

4720156 --> Thursday, 05 - 13

4720157 --> Thursday, 05 - 26

4720158 --> Thursday, 05 - 18

4720159 --> Thursday, 05 - 10

4720160 --> Thursday, 05 - 29

4720161 --> Thursday, 05 - 14

4720162 --> Thursday, 05 - 06

