Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4920000 through 4929999



4920000 --> Thursday, 05 - 04

4920001 --> Thursday, 05 - 24

4920002 --> Thursday, 05 - 16

4920003 --> Thursday, 05 - 01

4920004 --> Thursday, 05 - 20

4920005 --> Thursday, 05 - 12

4920006 --> Thursday, 06 - 01

4920007 --> Thursday, 05 - 17

4920008 --> Thursday, 05 - 08

4920009 --> Thursday, 05 - 28

4920010 --> Thursday, 05 - 20

4920011 --> Thursday, 05 - 05

4920012 --> Thursday, 05 - 24

4920013 --> Thursday, 05 - 16

4920014 --> Thursday, 05 - 29

4920015 --> Thursday, 05 - 21

4920016 --> Thursday, 05 - 12

4920017 --> Thursday, 06 - 01

4920018 --> Thursday, 05 - 17

4920019 --> Thursday, 05 - 09

4920020 --> Thursday, 05 - 28

4920021 --> Thursday, 05 - 13

4920022 --> Thursday, 05 - 05

4920023 --> Thursday, 05 - 25

4920024 --> Thursday, 05 - 09

4920025 --> Thursday, 05 - 29

4920026 --> Thursday, 05 - 21

4920027 --> Thursday, 05 - 06

4920028 --> Thursday, 05 - 25

4920029 --> Thursday, 05 - 17

4920030 --> Thursday, 05 - 09

4920031 --> Thursday, 05 - 22

4920032 --> Thursday, 05 - 13

4920033 --> Thursday, 06 - 02

4920034 --> Thursday, 05 - 18

4920035 --> Thursday, 05 - 10

4920036 --> Thursday, 05 - 29

4920037 --> Thursday, 05 - 21

4920038 --> Thursday, 05 - 06

4920039 --> Thursday, 05 - 26

4920040 --> Thursday, 05 - 17

4920041 --> Thursday, 05 - 02

4920042 --> Thursday, 05 - 22

4920043 --> Thursday, 05 - 14

4920044 --> Thursday, 06 - 02

4920045 --> Thursday, 05 - 18

4920046 --> Thursday, 05 - 10

4920047 --> Thursday, 05 - 30

4920048 --> Thursday, 05 - 14

4920049 --> Thursday, 05 - 06

4920050 --> Thursday, 05 - 26

4920051 --> Thursday, 05 - 11

4920052 --> Thursday, 05 - 30

4920053 --> Thursday, 05 - 22

4920054 --> Thursday, 05 - 07

4920055 --> Thursday, 05 - 27

4920056 --> Thursday, 05 - 18

4920057 --> Thursday, 05 - 10

4920058 --> Thursday, 05 - 23

4920059 --> Thursday, 05 - 15

4920060 --> Thursday, 05 - 06

4920061 --> Thursday, 05 - 26

4920062 --> Thursday, 05 - 11

4920063 --> Thursday, 05 - 31

4920064 --> Thursday, 05 - 22

