Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1360000 through 1369999



1360000 --> Thursday, 05 - 25

1360001 --> Thursday, 05 - 17

1360002 --> Thursday, 05 - 02

1360003 --> Thursday, 05 - 22

1360004 --> Thursday, 05 - 13

1360005 --> Thursday, 06 - 02

1360006 --> Thursday, 05 - 18

1360007 --> Thursday, 05 - 10

1360008 --> Thursday, 05 - 29

1360009 --> Thursday, 05 - 21

1360010 --> Thursday, 05 - 06

1360011 --> Thursday, 05 - 26

1360012 --> Thursday, 05 - 17

1360013 --> Thursday, 05 - 02

1360014 --> Thursday, 05 - 22

1360015 --> Thursday, 05 - 14

1360016 --> Thursday, 06 - 02

1360017 --> Thursday, 05 - 18

1360018 --> Thursday, 05 - 10

1360019 --> Thursday, 05 - 30

1360020 --> Thursday, 05 - 14

1360021 --> Thursday, 05 - 06

1360022 --> Thursday, 05 - 26

1360023 --> Thursday, 05 - 11

1360024 --> Thursday, 05 - 30

1360025 --> Thursday, 05 - 22

1360026 --> Thursday, 05 - 07

1360027 --> Thursday, 05 - 27

1360028 --> Thursday, 05 - 18

1360029 --> Thursday, 05 - 10

1360030 --> Thursday, 05 - 23

1360031 --> Thursday, 05 - 15

1360032 --> Thursday, 05 - 06

1360033 --> Thursday, 05 - 26

1360034 --> Thursday, 05 - 11

1360035 --> Thursday, 05 - 31

1360036 --> Thursday, 05 - 22

1360037 --> Thursday, 05 - 07

1360038 --> Thursday, 05 - 27

1360039 --> Thursday, 05 - 19

1360040 --> Thursday, 05 - 03

1360041 --> Thursday, 05 - 23

1360042 --> Thursday, 05 - 15

1360043 --> Thursday, 05 - 28

1360044 --> Thursday, 05 - 19

1360045 --> Thursday, 05 - 11

1360046 --> Thursday, 05 - 31

1360047 --> Thursday, 05 - 16

1360048 --> Thursday, 05 - 07

1360049 --> Thursday, 05 - 27

1360050 --> Thursday, 05 - 12

1360051 --> Thursday, 05 - 04

1360052 --> Thursday, 05 - 23

1360053 --> Thursday, 05 - 15

1360054 --> Thursday, 05 - 28

1360055 --> Thursday, 05 - 20

1360056 --> Thursday, 05 - 11

1360057 --> Thursday, 05 - 31

1360058 --> Thursday, 05 - 16

1360059 --> Thursday, 05 - 08

1360060 --> Thursday, 05 - 27

1360061 --> Thursday, 05 - 12

1360062 --> Thursday, 06 - 01

1360063 --> Thursday, 05 - 24

1360064 --> Thursday, 05 - 08

1360065 --> Thursday, 05 - 28

1360066 --> Thursday, 05 - 20

1360067 --> Thursday, 05 - 05

1360068 --> Thursday, 05 - 24

1360069 --> Thursday, 05 - 16

1360070 --> Thursday, 05 - 01

1360071 --> Thursday, 05 - 21

1360072 --> Thursday, 05 - 12

1360073 --> Thursday, 06 - 01

1360074 --> Thursday, 05 - 17

1360075 --> Thursday, 05 - 09

1360076 --> Thursday, 05 - 28

1360077 --> Thursday, 05 - 13

1360078 --> Thursday, 05 - 05

1360079 --> Thursday, 05 - 25

1360080 --> Thursday, 05 - 16

1360081 --> Thursday, 05 - 29

1360082 --> Thursday, 05 - 21

1360083 --> Thursday, 05 - 13

1360084 --> Thursday, 06 - 01

1360085 --> Thursday, 05 - 17

