Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1040000 through 1049999



1040000 --> Thursday, 05 - 25

1040001 --> Thursday, 05 - 10

1040002 --> Thursday, 05 - 30

1040003 --> Thursday, 05 - 22

1040004 --> Thursday, 05 - 06

1040005 --> Thursday, 05 - 26

1040006 --> Thursday, 05 - 18

1040007 --> Thursday, 05 - 03

1040008 --> Thursday, 05 - 22

1040009 --> Thursday, 05 - 14

1040010 --> Thursday, 05 - 06

1040011 --> Thursday, 05 - 19

1040012 --> Thursday, 05 - 10

1040013 --> Thursday, 05 - 30

1040014 --> Thursday, 05 - 22

1040015 --> Thursday, 05 - 07

1040016 --> Thursday, 05 - 26

1040017 --> Thursday, 05 - 18

1040018 --> Thursday, 05 - 03

1040019 --> Thursday, 05 - 23

1040020 --> Thursday, 05 - 14

1040021 --> Thursday, 06 - 03

1040022 --> Thursday, 05 - 19

1040023 --> Thursday, 05 - 11

1040024 --> Thursday, 05 - 30

1040025 --> Thursday, 05 - 15

1040026 --> Thursday, 05 - 07

1040027 --> Thursday, 05 - 27

1040028 --> Thursday, 05 - 11

1040029 --> Thursday, 05 - 03

1040030 --> Thursday, 05 - 23

1040031 --> Thursday, 05 - 08

1040032 --> Thursday, 05 - 27

1040033 --> Thursday, 05 - 19

1040034 --> Thursday, 05 - 11

1040035 --> Thursday, 05 - 24

1040036 --> Thursday, 05 - 15

1040037 --> Thursday, 05 - 07

1040038 --> Thursday, 05 - 27

1040039 --> Thursday, 05 - 12

1040040 --> Thursday, 05 - 31

1040041 --> Thursday, 05 - 23

1040042 --> Thursday, 05 - 08

1040043 --> Thursday, 05 - 28

1040044 --> Thursday, 05 - 19

1040045 --> Thursday, 05 - 04

1040046 --> Thursday, 05 - 24

1040047 --> Thursday, 05 - 16

1040048 --> Thursday, 04 - 30

1040049 --> Thursday, 05 - 20

1040050 --> Thursday, 05 - 12

1040051 --> Thursday, 06 - 01

1040052 --> Thursday, 05 - 16

1040053 --> Thursday, 05 - 08

1040054 --> Thursday, 05 - 28

1040055 --> Thursday, 05 - 13

1040056 --> Thursday, 05 - 04

1040057 --> Thursday, 05 - 24

1040058 --> Thursday, 05 - 16

1040059 --> Thursday, 05 - 29

1040060 --> Thursday, 05 - 20

1040061 --> Thursday, 05 - 12

1040062 --> Thursday, 05 - 25

1040063 --> Thursday, 05 - 17

1040064 --> Thursday, 05 - 08

1040065 --> Thursday, 05 - 28

1040066 --> Thursday, 05 - 13

1040067 --> Thursday, 05 - 05

1040068 --> Thursday, 05 - 24

1040069 --> Thursday, 05 - 09

1040070 --> Thursday, 05 - 29

1040071 --> Thursday, 05 - 21

1040072 --> Thursday, 05 - 05

1040073 --> Thursday, 05 - 25

1040074 --> Thursday, 05 - 17

1040075 --> Thursday, 05 - 02

1040076 --> Thursday, 05 - 21

1040077 --> Thursday, 05 - 13

1040078 --> Thursday, 06 - 02

1040079 --> Thursday, 05 - 18

1040080 --> Thursday, 05 - 09

1040081 --> Thursday, 05 - 29

1040082 --> Thursday, 05 - 14

1040083 --> Thursday, 05 - 06

1040084 --> Thursday, 05 - 25

1040085 --> Thursday, 05 - 17

1040086 --> Thursday, 05 - 02

1040087 --> Thursday, 05 - 22

1040088 --> Thursday, 05 - 13

1040089 --> Thursday, 06 - 02

1040090 --> Thursday, 05 - 18

1040091 --> Thursday, 05 - 10

1040092 --> Thursday, 05 - 29

1040093 --> Thursday, 05 - 14

1040094 --> Thursday, 05 - 06

1040095 --> Thursday, 05 - 26

