Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2060000 through 2069999



2060000 --> Thursday, 05 - 18

2060001 --> Thursday, 05 - 03

2060002 --> Thursday, 05 - 23

2060003 --> Thursday, 05 - 15

2060004 --> Thursday, 06 - 03

2060005 --> Thursday, 05 - 19

2060006 --> Thursday, 05 - 11

2060007 --> Thursday, 05 - 31

2060008 --> Thursday, 05 - 15

2060009 --> Thursday, 05 - 07

2060010 --> Thursday, 05 - 27

2060011 --> Thursday, 05 - 12

2060012 --> Thursday, 05 - 03

2060013 --> Thursday, 05 - 23

2060014 --> Thursday, 05 - 08

2060015 --> Thursday, 05 - 28

2060016 --> Thursday, 05 - 19

2060017 --> Thursday, 05 - 11

2060018 --> Thursday, 05 - 24

2060019 --> Thursday, 05 - 16

2060020 --> Thursday, 05 - 07

2060021 --> Thursday, 05 - 20

2060022 --> Thursday, 05 - 12

2060023 --> Thursday, 06 - 01

2060024 --> Thursday, 05 - 23

2060025 --> Thursday, 05 - 08

2060026 --> Thursday, 05 - 28

2060027 --> Thursday, 05 - 20

2060028 --> Thursday, 05 - 04

2060029 --> Thursday, 05 - 24

2060030 --> Thursday, 05 - 16

2060031 --> Thursday, 05 - 01

2060032 --> Thursday, 05 - 20

2060033 --> Thursday, 05 - 12

2060034 --> Thursday, 06 - 01

2060035 --> Thursday, 05 - 17

2060036 --> Thursday, 05 - 08

2060037 --> Thursday, 05 - 28

2060038 --> Thursday, 05 - 13

2060039 --> Thursday, 05 - 05

2060040 --> Thursday, 05 - 24

2060041 --> Thursday, 05 - 09

2060042 --> Thursday, 05 - 29

2060043 --> Thursday, 05 - 21

2060044 --> Thursday, 05 - 12

2060045 --> Thursday, 05 - 25

2060046 --> Thursday, 05 - 17

2060047 --> Thursday, 05 - 09

2060048 --> Thursday, 05 - 28

2060049 --> Thursday, 05 - 13

2060050 --> Thursday, 05 - 05

2060051 --> Thursday, 05 - 25

2060052 --> Thursday, 05 - 09

2060053 --> Thursday, 05 - 29

2060054 --> Thursday, 05 - 21

2060055 --> Thursday, 05 - 06

2060056 --> Thursday, 05 - 25

2060057 --> Thursday, 05 - 17

2060058 --> Thursday, 05 - 02

2060059 --> Thursday, 05 - 22

2060060 --> Thursday, 05 - 13

2060061 --> Thursday, 06 - 02

2060062 --> Thursday, 05 - 18

2060063 --> Thursday, 05 - 10

2060064 --> Thursday, 05 - 29

2060065 --> Thursday, 05 - 14

2060066 --> Thursday, 05 - 06

2060067 --> Thursday, 05 - 26

2060068 --> Thursday, 05 - 17

2060069 --> Thursday, 05 - 02

2060070 --> Thursday, 05 - 22

2060071 --> Thursday, 05 - 14

2060072 --> Thursday, 06 - 02

2060073 --> Thursday, 05 - 18

2060074 --> Thursday, 05 - 10

2060075 --> Thursday, 05 - 23

2060076 --> Thursday, 05 - 14

2060077 --> Thursday, 05 - 06

2060078 --> Thursday, 05 - 26

2060079 --> Thursday, 05 - 11

2060080 --> Thursday, 05 - 30

2060081 --> Thursday, 05 - 22

2060082 --> Thursday, 05 - 07

2060083 --> Thursday, 05 - 27

2060084 --> Thursday, 05 - 18

2060085 --> Thursday, 05 - 03

2060086 --> Thursday, 05 - 23

2060087 --> Thursday, 05 - 15

2060088 --> Thursday, 05 - 06

2060089 --> Thursday, 05 - 19

2060090 --> Thursday, 05 - 11

2060091 --> Thursday, 05 - 31

2060092 --> Thursday, 05 - 22

2060093 --> Thursday, 05 - 07

2060094 --> Thursday, 05 - 27

2060095 --> Thursday, 05 - 12

2060096 --> Thursday, 05 - 03

2060097 --> Thursday, 05 - 23

2060098 --> Thursday, 05 - 15

2060099 --> Thursday, 05 - 28

2060100 --> Thursday, 05 - 20

2060101 --> Thursday, 05 - 12

2060102 --> Thursday, 06 - 01

2060103 --> Thursday, 05 - 17

2060104 --> Thursday, 05 - 08

2060105 --> Thursday, 05 - 28

2060106 --> Thursday, 05 - 13

2060107 --> Thursday, 05 - 05

2060108 --> Thursday, 05 - 24

2060109 --> Thursday, 05 - 09

2060110 --> Thursday, 05 - 29

2060111 --> Thursday, 05 - 21

2060112 --> Thursday, 05 - 12

2060113 --> Thursday, 05 - 25

2060114 --> Thursday, 05 - 17

2060115 --> Thursday, 05 - 02

2060116 --> Thursday, 05 - 21

2060117 --> Thursday, 05 - 13

2060118 --> Thursday, 06 - 02

2060119 --> Thursday, 05 - 18

2060120 --> Thursday, 05 - 09

2060121 --> Thursday, 05 - 29

2060122 --> Thursday, 05 - 21

2060123 --> Thursday, 05 - 06

2060124 --> Thursday, 05 - 25

2060125 --> Thursday, 05 - 17

2060126 --> Thursday, 05 - 02

2060127 --> Thursday, 05 - 22

2060128 --> Thursday, 05 - 13

2060129 --> Thursday, 06 - 02

2060130 --> Thursday, 05 - 18

2060131 --> Thursday, 05 - 10

2060132 --> Thursday, 05 - 29

2060133 --> Thursday, 05 - 14

2060134 --> Thursday, 05 - 06

2060135 --> Thursday, 05 - 26

2060136 --> Thursday, 05 - 10

2060137 --> Thursday, 05 - 30

2060138 --> Thursday, 05 - 22

2060139 --> Thursday, 05 - 07

2060140 --> Thursday, 05 - 26

2060141 --> Thursday, 05 - 18

2060142 --> Thursday, 05 - 10

2060143 --> Thursday, 05 - 23

2060144 --> Thursday, 05 - 14

2060145 --> Thursday, 05 - 06

2060146 --> Thursday, 05 - 26

2060147 --> Thursday, 05 - 11

2060148 --> Thursday, 05 - 30

2060149 --> Thursday, 05 - 22

2060150 --> Thursday, 05 - 07

2060151 --> Thursday, 05 - 27

2060152 --> Thursday, 05 - 18

2060153 --> Thursday, 05 - 03

2060154 --> Thursday, 05 - 23

2060155 --> Thursday, 05 - 15

2060156 --> Thursday, 06 - 03

2060157 --> Thursday, 05 - 19

2060158 --> Thursday, 05 - 11

2060159 --> Thursday, 05 - 31

2060160 --> Thursday, 05 - 15

2060161 --> Thursday, 05 - 07

2060162 --> Thursday, 05 - 27

2060163 --> Thursday, 05 - 12

2060164 --> Thursday, 05 - 03

2060165 --> Thursday, 05 - 23

2060166 --> Thursday, 05 - 15

2060167 --> Thursday, 05 - 28

2060168 --> Thursday, 05 - 19

2060169 --> Thursday, 05 - 11

2060170 --> Thursday, 05 - 24

2060171 --> Thursday, 05 - 16

2060172 --> Thursday, 05 - 07

2060173 --> Thursday, 05 - 27

2060174 --> Thursday, 05 - 12

2060175 --> Thursday, 06 - 01

2060176 --> Thursday, 05 - 23

2060177 --> Thursday, 05 - 08

2060178 --> Thursday, 05 - 28

2060179 --> Thursday, 05 - 20

2060180 --> Thursday, 05 - 04

2060181 --> Thursday, 05 - 24

