Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4810000 through 4819999



4810000 --> Thursday, 05 - 25

4810001 --> Thursday, 05 - 10

4810002 --> Thursday, 05 - 30

4810003 --> Thursday, 05 - 22

4810004 --> Thursday, 05 - 06

4810005 --> Thursday, 05 - 26

4810006 --> Thursday, 05 - 18

4810007 --> Thursday, 05 - 03

4810008 --> Thursday, 05 - 22

4810009 --> Thursday, 05 - 14

4810010 --> Thursday, 05 - 06

4810011 --> Thursday, 05 - 19

4810012 --> Thursday, 05 - 10

4810013 --> Thursday, 05 - 30

4810014 --> Thursday, 05 - 22

4810015 --> Thursday, 05 - 07

4810016 --> Thursday, 05 - 26

4810017 --> Thursday, 05 - 18

4810018 --> Thursday, 05 - 03

4810019 --> Thursday, 05 - 23

4810020 --> Thursday, 05 - 14

4810021 --> Thursday, 06 - 03

4810022 --> Thursday, 05 - 19

4810023 --> Thursday, 05 - 11

4810024 --> Thursday, 05 - 30

4810025 --> Thursday, 05 - 15

4810026 --> Thursday, 05 - 07

4810027 --> Thursday, 05 - 27

4810028 --> Thursday, 05 - 11

4810029 --> Thursday, 05 - 03

4810030 --> Thursday, 05 - 23

4810031 --> Thursday, 05 - 08

4810032 --> Thursday, 05 - 27

4810033 --> Thursday, 05 - 19

4810034 --> Thursday, 05 - 11

4810035 --> Thursday, 05 - 24

4810036 --> Thursday, 05 - 15

4810037 --> Thursday, 05 - 07

4810038 --> Thursday, 05 - 27

4810039 --> Thursday, 05 - 12

4810040 --> Thursday, 05 - 31

4810041 --> Thursday, 05 - 23

4810042 --> Thursday, 05 - 08

4810043 --> Thursday, 05 - 28

4810044 --> Thursday, 05 - 19

4810045 --> Thursday, 05 - 04

4810046 --> Thursday, 05 - 24

4810047 --> Thursday, 05 - 16

4810048 --> Thursday, 04 - 30

4810049 --> Thursday, 05 - 20

4810050 --> Thursday, 05 - 12

4810051 --> Thursday, 06 - 01

4810052 --> Thursday, 05 - 16

4810053 --> Thursday, 05 - 08

4810054 --> Thursday, 05 - 28

4810055 --> Thursday, 05 - 13

4810056 --> Thursday, 05 - 04

4810057 --> Thursday, 05 - 24

4810058 --> Thursday, 05 - 16

4810059 --> Thursday, 05 - 29

4810060 --> Thursday, 05 - 20

4810061 --> Thursday, 05 - 12

4810062 --> Thursday, 05 - 25

4810063 --> Thursday, 05 - 17

4810064 --> Thursday, 05 - 08

4810065 --> Thursday, 05 - 28

4810066 --> Thursday, 05 - 13

4810067 --> Thursday, 05 - 05

4810068 --> Thursday, 05 - 24

4810069 --> Thursday, 05 - 09

4810070 --> Thursday, 05 - 29

4810071 --> Thursday, 05 - 21

4810072 --> Thursday, 05 - 05

4810073 --> Thursday, 05 - 25

4810074 --> Thursday, 05 - 17

4810075 --> Thursday, 05 - 02

4810076 --> Thursday, 05 - 21

4810077 --> Thursday, 05 - 13

4810078 --> Thursday, 06 - 02

4810079 --> Thursday, 05 - 18

4810080 --> Thursday, 05 - 09

4810081 --> Thursday, 05 - 29

4810082 --> Thursday, 05 - 14

4810083 --> Thursday, 05 - 06

4810084 --> Thursday, 05 - 25

4810085 --> Thursday, 05 - 17

4810086 --> Thursday, 05 - 02

4810087 --> Thursday, 05 - 22

4810088 --> Thursday, 05 - 13

4810089 --> Thursday, 06 - 02

4810090 --> Thursday, 05 - 18

4810091 --> Thursday, 05 - 10

4810092 --> Thursday, 05 - 29

4810093 --> Thursday, 05 - 14

4810094 --> Thursday, 05 - 06

4810095 --> Thursday, 05 - 26

4810096 --> Thursday, 05 - 10

4810097 --> Thursday, 05 - 30

4810098 --> Thursday, 05 - 22

4810099 --> Thursday, 05 - 07

4810100 --> Thursday, 05 - 27

4810101 --> Thursday, 05 - 19

4810102 --> Thursday, 05 - 04

4810103 --> Thursday, 05 - 24

4810104 --> Thursday, 05 - 15

4810105 --> Thursday, 05 - 07

4810106 --> Thursday, 05 - 20

4810107 --> Thursday, 05 - 12

4810108 --> Thursday, 05 - 31

4810109 --> Thursday, 05 - 23

4810110 --> Thursday, 05 - 08

4810111 --> Thursday, 05 - 28

4810112 --> Thursday, 05 - 19

4810113 --> Thursday, 05 - 04

4810114 --> Thursday, 05 - 24

4810115 --> Thursday, 05 - 16

4810116 --> Thursday, 05 - 28

4810117 --> Thursday, 05 - 20

4810118 --> Thursday, 05 - 12

4810119 --> Thursday, 06 - 01

4810120 --> Thursday, 05 - 16

4810121 --> Thursday, 05 - 08

4810122 --> Thursday, 05 - 28

4810123 --> Thursday, 05 - 13

4810124 --> Thursday, 05 - 04

4810125 --> Thursday, 05 - 24

4810126 --> Thursday, 05 - 09

4810127 --> Thursday, 05 - 29

4810128 --> Thursday, 05 - 20

4810129 --> Thursday, 05 - 12

4810130 --> Thursday, 05 - 25

4810131 --> Thursday, 05 - 17

4810132 --> Thursday, 05 - 08

4810133 --> Thursday, 05 - 28

4810134 --> Thursday, 05 - 13

4810135 --> Thursday, 06 - 02

4810136 --> Thursday, 05 - 24

4810137 --> Thursday, 05 - 09

4810138 --> Thursday, 05 - 29

4810139 --> Thursday, 05 - 21

4810140 --> Thursday, 05 - 05

4810141 --> Thursday, 05 - 25

4810142 --> Thursday, 05 - 17

4810143 --> Thursday, 05 - 02

4810144 --> Thursday, 05 - 21

4810145 --> Thursday, 05 - 13

4810146 --> Thursday, 06 - 02

4810147 --> Thursday, 05 - 18

4810148 --> Thursday, 05 - 09

4810149 --> Thursday, 05 - 29

4810150 --> Thursday, 05 - 14

4810151 --> Thursday, 05 - 06

4810152 --> Thursday, 05 - 25

4810153 --> Thursday, 05 - 17

4810154 --> Thursday, 05 - 30

4810155 --> Thursday, 05 - 22

4810156 --> Thursday, 05 - 13

4810157 --> Thursday, 05 - 26

4810158 --> Thursday, 05 - 18

4810159 --> Thursday, 05 - 10

4810160 --> Thursday, 05 - 29

4810161 --> Thursday, 05 - 14

4810162 --> Thursday, 05 - 06

4810163 --> Thursday, 05 - 26

4810164 --> Thursday, 05 - 10

4810165 --> Thursday, 05 - 30

4810166 --> Thursday, 05 - 22

4810167 --> Thursday, 05 - 07

4810168 --> Thursday, 05 - 26

4810169 --> Thursday, 05 - 18

4810170 --> Thursday, 05 - 03

4810171 --> Thursday, 05 - 23

4810172 --> Thursday, 05 - 14

4810173 --> Thursday, 06 - 03

4810174 --> Thursday, 05 - 19

4810175 --> Thursday, 05 - 11

4810176 --> Thursday, 05 - 30

4810177 --> Thursday, 05 - 15

4810178 --> Thursday, 05 - 07

4810179 --> Thursday, 05 - 27

4810180 --> Thursday, 05 - 18

4810181 --> Thursday, 05 - 03

4810182 --> Thursday, 05 - 23

4810183 --> Thursday, 05 - 15

4810184 --> Thursday, 05 - 27

4810185 --> Thursday, 05 - 19

4810186 --> Thursday, 05 - 11

4810187 --> Thursday, 05 - 31

4810188 --> Thursday, 05 - 15

4810189 --> Thursday, 05 - 07

4810190 --> Thursday, 05 - 27

4810191 --> Thursday, 05 - 12

4810192 --> Thursday, 05 - 31

4810193 --> Thursday, 05 - 23

4810194 --> Thursday, 05 - 08

4810195 --> Thursday, 05 - 28

4810196 --> Thursday, 05 - 19

4810197 --> Thursday, 05 - 04

4810198 --> Thursday, 05 - 24

4810199 --> Thursday, 05 - 16

4810200 --> Thursday, 05 - 01

4810201 --> Thursday, 05 - 21

4810202 --> Thursday, 05 - 13

4810203 --> Thursday, 06 - 02

4810204 --> Thursday, 05 - 17

4810205 --> Thursday, 05 - 09

4810206 --> Thursday, 05 - 29

4810207 --> Thursday, 05 - 14

4810208 --> Thursday, 05 - 05

4810209 --> Thursday, 05 - 25

4810210 --> Thursday, 05 - 17

4810211 --> Thursday, 05 - 30

4810212 --> Thursday, 05 - 21

4810213 --> Thursday, 05 - 13

4810214 --> Thursday, 05 - 26

4810215 --> Thursday, 05 - 18

4810216 --> Thursday, 05 - 09

4810217 --> Thursday, 05 - 29

4810218 --> Thursday, 05 - 14

4810219 --> Thursday, 05 - 06

4810220 --> Thursday, 05 - 25

4810221 --> Thursday, 05 - 10

4810222 --> Thursday, 05 - 30

4810223 --> Thursday, 05 - 22

4810224 --> Thursday, 05 - 06

4810225 --> Thursday, 05 - 26

4810226 --> Thursday, 05 - 18

4810227 --> Thursday, 05 - 03

4810228 --> Thursday, 05 - 22

4810229 --> Thursday, 05 - 14

4810230 --> Thursday, 06 - 03

4810231 --> Thursday, 05 - 19

4810232 --> Thursday, 05 - 10

4810233 --> Thursday, 05 - 30

4810234 --> Thursday, 05 - 15

4810235 --> Thursday, 05 - 07

4810236 --> Thursday, 05 - 26

4810237 --> Thursday, 05 - 18

4810238 --> Thursday, 05 - 03

4810239 --> Thursday, 05 - 23

4810240 --> Thursday, 05 - 14

4810241 --> Thursday, 05 - 27

4810242 --> Thursday, 05 - 19

4810243 --> Thursday, 05 - 11

4810244 --> Thursday, 05 - 30

4810245 --> Thursday, 05 - 15

4810246 --> Thursday, 05 - 07

4810247 --> Thursday, 05 - 27

4810248 --> Thursday, 05 - 11

4810249 --> Thursday, 05 - 31

4810250 --> Thursday, 05 - 23

4810251 --> Thursday, 05 - 08

4810252 --> Thursday, 05 - 27

4810253 --> Thursday, 05 - 19

4810254 --> Thursday, 05 - 04

4810255 --> Thursday, 05 - 24

4810256 --> Thursday, 05 - 15

4810257 --> Thursday, 05 - 07

4810258 --> Thursday, 05 - 20

4810259 --> Thursday, 05 - 12

4810260 --> Thursday, 05 - 31

4810261 --> Thursday, 05 - 23

4810262 --> Thursday, 05 - 08

4810263 --> Thursday, 05 - 28

4810264 --> Thursday, 05 - 19

4810265 --> Thursday, 05 - 04

4810266 --> Thursday, 05 - 24

4810267 --> Thursday, 05 - 16

4810268 --> Thursday, 05 - 28

4810269 --> Thursday, 05 - 20

4810270 --> Thursday, 05 - 12

4810271 --> Thursday, 06 - 01

4810272 --> Thursday, 05 - 16

4810273 --> Thursday, 05 - 08

4810274 --> Thursday, 05 - 28

4810275 --> Thursday, 05 - 13

4810276 --> Thursday, 05 - 04

4810277 --> Thursday, 05 - 24

4810278 --> Thursday, 05 - 09

4810279 --> Thursday, 05 - 29

4810280 --> Thursday, 05 - 20

4810281 --> Thursday, 05 - 12

4810282 --> Thursday, 05 - 25

4810283 --> Thursday, 05 - 17

4810284 --> Thursday, 05 - 08

4810285 --> Thursday, 05 - 28

4810286 --> Thursday, 05 - 13

4810287 --> Thursday, 06 - 02

4810288 --> Thursday, 05 - 24

4810289 --> Thursday, 05 - 09

4810290 --> Thursday, 05 - 29

4810291 --> Thursday, 05 - 21

4810292 --> Thursday, 05 - 05

4810293 --> Thursday, 05 - 25

4810294 --> Thursday, 05 - 17

4810295 --> Thursday, 05 - 02

4810296 --> Thursday, 05 - 21

4810297 --> Thursday, 05 - 13

4810298 --> Thursday, 06 - 02

4810299 --> Thursday, 05 - 18

4810300 --> Thursday, 05 - 10

4810301 --> Thursday, 05 - 30

4810302 --> Thursday, 05 - 15

4810303 --> Thursday, 05 - 07

4810304 --> Thursday, 05 - 26

4810305 --> Thursday, 05 - 18

4810306 --> Thursday, 05 - 03

4810307 --> Thursday, 05 - 23

4810308 --> Thursday, 05 - 14

4810309 --> Thursday, 05 - 27

4810310 --> Thursday, 05 - 19

4810311 --> Thursday, 05 - 11

4810312 --> Thursday, 05 - 30

4810313 --> Thursday, 05 - 15

4810314 --> Thursday, 05 - 07

4810315 --> Thursday, 05 - 27

4810316 --> Thursday, 05 - 11

4810317 --> Thursday, 05 - 31

4810318 --> Thursday, 05 - 23

4810319 --> Thursday, 05 - 08

4810320 --> Thursday, 05 - 27

4810321 --> Thursday, 05 - 19

4810322 --> Thursday, 05 - 04

