Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2240000 through 2249999



2240000 --> Thursday, 05 - 18

2240001 --> Thursday, 05 - 03

2240002 --> Thursday, 05 - 23

2240003 --> Thursday, 05 - 15

2240004 --> Thursday, 06 - 03

2240005 --> Thursday, 05 - 19

2240006 --> Thursday, 05 - 11

2240007 --> Thursday, 05 - 31

2240008 --> Thursday, 05 - 15

2240009 --> Thursday, 05 - 07

2240010 --> Thursday, 05 - 27

2240011 --> Thursday, 05 - 12

2240012 --> Thursday, 05 - 03

2240013 --> Thursday, 05 - 23

2240014 --> Thursday, 05 - 08

2240015 --> Thursday, 05 - 28

2240016 --> Thursday, 05 - 19

2240017 --> Thursday, 05 - 11

2240018 --> Thursday, 05 - 24

2240019 --> Thursday, 05 - 16

2240020 --> Thursday, 05 - 07

2240021 --> Thursday, 05 - 27

2240022 --> Thursday, 05 - 12

2240023 --> Thursday, 06 - 01

2240024 --> Thursday, 05 - 23

2240025 --> Thursday, 05 - 08

2240026 --> Thursday, 05 - 28

2240027 --> Thursday, 05 - 20

2240028 --> Thursday, 05 - 04

2240029 --> Thursday, 05 - 24

2240030 --> Thursday, 05 - 16

2240031 --> Thursday, 05 - 01

2240032 --> Thursday, 05 - 20

2240033 --> Thursday, 05 - 12

2240034 --> Thursday, 06 - 01

2240035 --> Thursday, 05 - 17

2240036 --> Thursday, 05 - 08

2240037 --> Thursday, 05 - 28

2240038 --> Thursday, 05 - 13

2240039 --> Thursday, 05 - 05

2240040 --> Thursday, 05 - 24

2240041 --> Thursday, 05 - 16

2240042 --> Thursday, 05 - 29

2240043 --> Thursday, 05 - 21

2240044 --> Thursday, 05 - 12

2240045 --> Thursday, 05 - 25

2240046 --> Thursday, 05 - 17

2240047 --> Thursday, 05 - 09

2240048 --> Thursday, 05 - 28

2240049 --> Thursday, 05 - 13

2240050 --> Thursday, 05 - 05

2240051 --> Thursday, 05 - 25

2240052 --> Thursday, 05 - 09

2240053 --> Thursday, 05 - 29

2240054 --> Thursday, 05 - 21

2240055 --> Thursday, 05 - 06

2240056 --> Thursday, 05 - 25

2240057 --> Thursday, 05 - 17

2240058 --> Thursday, 05 - 02

2240059 --> Thursday, 05 - 22

2240060 --> Thursday, 05 - 13

2240061 --> Thursday, 06 - 02

2240062 --> Thursday, 05 - 18

2240063 --> Thursday, 05 - 10

2240064 --> Thursday, 05 - 29

2240065 --> Thursday, 05 - 14

2240066 --> Thursday, 05 - 06

2240067 --> Thursday, 05 - 26

2240068 --> Thursday, 05 - 17

2240069 --> Thursday, 05 - 02

