Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4820000 through 4829999



4820000 --> Thursday, 06 - 01

4820001 --> Thursday, 05 - 17

4820002 --> Thursday, 05 - 09

4820003 --> Thursday, 05 - 29

4820004 --> Thursday, 05 - 13

4820005 --> Thursday, 05 - 05

4820006 --> Thursday, 05 - 25

4820007 --> Thursday, 05 - 10

4820008 --> Thursday, 05 - 29

4820009 --> Thursday, 05 - 21

4820010 --> Thursday, 05 - 13

4820011 --> Thursday, 05 - 26

4820012 --> Thursday, 05 - 17

4820013 --> Thursday, 05 - 09

4820014 --> Thursday, 05 - 29

4820015 --> Thursday, 05 - 14

4820016 --> Thursday, 05 - 05

4820017 --> Thursday, 05 - 25

4820018 --> Thursday, 05 - 10

4820019 --> Thursday, 05 - 30

4820020 --> Thursday, 05 - 21

4820021 --> Thursday, 05 - 06

4820022 --> Thursday, 05 - 26

4820023 --> Thursday, 05 - 18

4820024 --> Thursday, 05 - 02

4820025 --> Thursday, 05 - 22

4820026 --> Thursday, 05 - 14

4820027 --> Thursday, 06 - 03

4820028 --> Thursday, 05 - 18

4820029 --> Thursday, 05 - 10

4820030 --> Thursday, 05 - 30

4820031 --> Thursday, 05 - 15

4820032 --> Thursday, 05 - 06

4820033 --> Thursday, 05 - 26

4820034 --> Thursday, 05 - 11

4820035 --> Thursday, 05 - 03

4820036 --> Thursday, 05 - 22

4820037 --> Thursday, 05 - 14

4820038 --> Thursday, 05 - 27

4820039 --> Thursday, 05 - 19

4820040 --> Thursday, 05 - 10

4820041 --> Thursday, 05 - 30

4820042 --> Thursday, 05 - 15

4820043 --> Thursday, 05 - 07

4820044 --> Thursday, 05 - 26

4820045 --> Thursday, 05 - 11

4820046 --> Thursday, 05 - 31

4820047 --> Thursday, 05 - 23

4820048 --> Thursday, 05 - 07

4820049 --> Thursday, 05 - 27

4820050 --> Thursday, 05 - 19

4820051 --> Thursday, 05 - 04

4820052 --> Thursday, 05 - 23

4820053 --> Thursday, 05 - 15

4820054 --> Thursday, 04 - 30

4820055 --> Thursday, 05 - 20

4820056 --> Thursday, 05 - 11

4820057 --> Thursday, 05 - 31

4820058 --> Thursday, 05 - 16

4820059 --> Thursday, 05 - 08

4820060 --> Thursday, 05 - 27

4820061 --> Thursday, 05 - 19

4820062 --> Thursday, 05 - 04

4820063 --> Thursday, 05 - 24

4820064 --> Thursday, 05 - 15

4820065 --> Thursday, 05 - 28

4820066 --> Thursday, 05 - 20

4820067 --> Thursday, 05 - 12

4820068 --> Thursday, 05 - 31

4820069 --> Thursday, 05 - 16

4820070 --> Thursday, 05 - 08

4820071 --> Thursday, 05 - 28

4820072 --> Thursday, 05 - 12

4820073 --> Thursday, 05 - 04

4820074 --> Thursday, 05 - 24

4820075 --> Thursday, 05 - 09

4820076 --> Thursday, 05 - 28

4820077 --> Thursday, 05 - 20

4820078 --> Thursday, 05 - 05

4820079 --> Thursday, 05 - 25

4820080 --> Thursday, 05 - 16

4820081 --> Thursday, 05 - 08

4820082 --> Thursday, 05 - 21

4820083 --> Thursday, 05 - 13

4820084 --> Thursday, 06 - 01

4820085 --> Thursday, 05 - 24

4820086 --> Thursday, 05 - 09

4820087 --> Thursday, 05 - 29

4820088 --> Thursday, 05 - 20

4820089 --> Thursday, 05 - 05

4820090 --> Thursday, 05 - 25

4820091 --> Thursday, 05 - 17

4820092 --> Thursday, 05 - 01

4820093 --> Thursday, 05 - 21

4820094 --> Thursday, 05 - 13

4820095 --> Thursday, 06 - 02

4820096 --> Thursday, 05 - 17

4820097 --> Thursday, 05 - 09

4820098 --> Thursday, 05 - 29

4820099 --> Thursday, 05 - 14

4820100 --> Thursday, 05 - 06

4820101 --> Thursday, 05 - 26

4820102 --> Thursday, 05 - 11

4820103 --> Thursday, 05 - 03

