Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0960000 through 0969999



0960000 --> Thursday, 06 - 01

0960001 --> Thursday, 05 - 17

0960002 --> Thursday, 05 - 09

0960003 --> Thursday, 05 - 29

0960004 --> Thursday, 05 - 13

0960005 --> Thursday, 05 - 05

0960006 --> Thursday, 05 - 25

0960007 --> Thursday, 05 - 10

0960008 --> Thursday, 05 - 29

0960009 --> Thursday, 05 - 21

0960010 --> Thursday, 05 - 13

0960011 --> Thursday, 05 - 26

0960012 --> Thursday, 05 - 17

0960013 --> Thursday, 05 - 09

0960014 --> Thursday, 05 - 22

0960015 --> Thursday, 05 - 14

0960016 --> Thursday, 05 - 05

0960017 --> Thursday, 05 - 25

0960018 --> Thursday, 05 - 10

0960019 --> Thursday, 05 - 30

0960020 --> Thursday, 05 - 21

0960021 --> Thursday, 05 - 06

0960022 --> Thursday, 05 - 26

0960023 --> Thursday, 05 - 18

0960024 --> Thursday, 05 - 02

0960025 --> Thursday, 05 - 22

0960026 --> Thursday, 05 - 14

0960027 --> Thursday, 06 - 03

0960028 --> Thursday, 05 - 18

0960029 --> Thursday, 05 - 10

0960030 --> Thursday, 05 - 30

0960031 --> Thursday, 05 - 15

0960032 --> Thursday, 05 - 06

0960033 --> Thursday, 05 - 26

0960034 --> Thursday, 05 - 11

0960035 --> Thursday, 05 - 03

0960036 --> Thursday, 05 - 22

0960037 --> Thursday, 05 - 14

0960038 --> Thursday, 05 - 27

0960039 --> Thursday, 05 - 19

0960040 --> Thursday, 05 - 10

0960041 --> Thursday, 05 - 30

0960042 --> Thursday, 05 - 15

0960043 --> Thursday, 05 - 07

0960044 --> Thursday, 05 - 26

0960045 --> Thursday, 05 - 11

0960046 --> Thursday, 05 - 31

0960047 --> Thursday, 05 - 23

0960048 --> Thursday, 05 - 07

0960049 --> Thursday, 05 - 27

0960050 --> Thursday, 05 - 19

0960051 --> Thursday, 05 - 04

0960052 --> Thursday, 05 - 23

0960053 --> Thursday, 05 - 15

0960054 --> Thursday, 04 - 30

0960055 --> Thursday, 05 - 20

0960056 --> Thursday, 05 - 11

0960057 --> Thursday, 05 - 31

0960058 --> Thursday, 05 - 16

0960059 --> Thursday, 05 - 08

0960060 --> Thursday, 05 - 27

0960061 --> Thursday, 05 - 19

0960062 --> Thursday, 05 - 04

