Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3380000 through 3389999



3380000 --> Thursday, 05 - 25

3380001 --> Thursday, 05 - 17

3380002 --> Thursday, 05 - 09

3380003 --> Thursday, 05 - 22

3380004 --> Thursday, 05 - 13

3380005 --> Thursday, 06 - 02

3380006 --> Thursday, 05 - 18

3380007 --> Thursday, 05 - 10

3380008 --> Thursday, 05 - 29

3380009 --> Thursday, 05 - 21

3380010 --> Thursday, 05 - 06

3380011 --> Thursday, 05 - 26

3380012 --> Thursday, 05 - 17

3380013 --> Thursday, 05 - 02

3380014 --> Thursday, 05 - 22

3380015 --> Thursday, 05 - 14

3380016 --> Thursday, 06 - 02

3380017 --> Thursday, 05 - 18

3380018 --> Thursday, 05 - 10

3380019 --> Thursday, 05 - 30

3380020 --> Thursday, 05 - 14

3380021 --> Thursday, 05 - 06

3380022 --> Thursday, 05 - 26

3380023 --> Thursday, 05 - 11

3380024 --> Thursday, 05 - 30

3380025 --> Thursday, 05 - 22

3380026 --> Thursday, 05 - 07

3380027 --> Thursday, 05 - 27

3380028 --> Thursday, 05 - 18

3380029 --> Thursday, 05 - 10

3380030 --> Thursday, 05 - 23

3380031 --> Thursday, 05 - 15

3380032 --> Thursday, 05 - 06

3380033 --> Thursday, 05 - 26

3380034 --> Thursday, 05 - 11

3380035 --> Thursday, 05 - 31

3380036 --> Thursday, 05 - 22

3380037 --> Thursday, 05 - 07

3380038 --> Thursday, 05 - 27

3380039 --> Thursday, 05 - 19

3380040 --> Thursday, 05 - 03

3380041 --> Thursday, 05 - 23

3380042 --> Thursday, 05 - 15

3380043 --> Thursday, 05 - 28

3380044 --> Thursday, 05 - 19

3380045 --> Thursday, 05 - 11

3380046 --> Thursday, 05 - 31

3380047 --> Thursday, 05 - 16

3380048 --> Thursday, 05 - 07

3380049 --> Thursday, 05 - 27

3380050 --> Thursday, 05 - 12

3380051 --> Thursday, 05 - 04

3380052 --> Thursday, 05 - 23

3380053 --> Thursday, 05 - 15

3380054 --> Thursday, 05 - 28

3380055 --> Thursday, 05 - 20

3380056 --> Thursday, 05 - 11

3380057 --> Thursday, 05 - 31

3380058 --> Thursday, 05 - 16

3380059 --> Thursday, 05 - 08

3380060 --> Thursday, 05 - 27

3380061 --> Thursday, 05 - 12

3380062 --> Thursday, 06 - 01

3380063 --> Thursday, 05 - 24

3380064 --> Thursday, 05 - 08

3380065 --> Thursday, 05 - 28

3380066 --> Thursday, 05 - 20

3380067 --> Thursday, 05 - 05

3380068 --> Thursday, 05 - 24

3380069 --> Thursday, 05 - 16

3380070 --> Thursday, 05 - 01

3380071 --> Thursday, 05 - 21

3380072 --> Thursday, 05 - 12

3380073 --> Thursday, 06 - 01

3380074 --> Thursday, 05 - 17

