Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5090000 through 5099999



5090000 --> Thursday, 06 - 01

5090001 --> Thursday, 05 - 17

5090002 --> Thursday, 05 - 09

5090003 --> Thursday, 05 - 29

5090004 --> Thursday, 05 - 20

5090005 --> Thursday, 05 - 05

5090006 --> Thursday, 05 - 25

5090007 --> Thursday, 05 - 10

5090008 --> Thursday, 05 - 29

5090009 --> Thursday, 05 - 21

5090010 --> Thursday, 05 - 13

5090011 --> Thursday, 05 - 26

5090012 --> Thursday, 05 - 17

5090013 --> Thursday, 05 - 09

5090014 --> Thursday, 05 - 29

5090015 --> Thursday, 05 - 14

5090016 --> Thursday, 05 - 05

5090017 --> Thursday, 05 - 25

5090018 --> Thursday, 05 - 10

5090019 --> Thursday, 05 - 30

5090020 --> Thursday, 05 - 21

5090021 --> Thursday, 05 - 06

5090022 --> Thursday, 05 - 26

5090023 --> Thursday, 05 - 18

5090024 --> Thursday, 05 - 02

5090025 --> Thursday, 05 - 22

5090026 --> Thursday, 05 - 14

5090027 --> Thursday, 06 - 03

5090028 --> Thursday, 05 - 18

5090029 --> Thursday, 05 - 10

5090030 --> Thursday, 05 - 30

5090031 --> Thursday, 05 - 15

5090032 --> Thursday, 05 - 06

5090033 --> Thursday, 05 - 26

5090034 --> Thursday, 05 - 18

5090035 --> Thursday, 05 - 03

5090036 --> Thursday, 05 - 22

5090037 --> Thursday, 05 - 14

5090038 --> Thursday, 05 - 27

5090039 --> Thursday, 05 - 19

5090040 --> Thursday, 05 - 10

5090041 --> Thursday, 05 - 30

5090042 --> Thursday, 05 - 15

5090043 --> Thursday, 05 - 07

5090044 --> Thursday, 05 - 26

5090045 --> Thursday, 05 - 11

5090046 --> Thursday, 05 - 31

5090047 --> Thursday, 05 - 23

5090048 --> Thursday, 05 - 07

5090049 --> Thursday, 05 - 27

5090050 --> Thursday, 05 - 19

5090051 --> Thursday, 05 - 04

5090052 --> Thursday, 05 - 23

5090053 --> Thursday, 05 - 15

5090054 --> Thursday, 05 - 07

5090055 --> Thursday, 05 - 20

5090056 --> Thursday, 05 - 11

5090057 --> Thursday, 05 - 31

5090058 --> Thursday, 05 - 23

5090059 --> Thursday, 05 - 08

5090060 --> Thursday, 05 - 27

5090061 --> Thursday, 05 - 19

5090062 --> Thursday, 05 - 04

5090063 --> Thursday, 05 - 24

5090064 --> Thursday, 05 - 15

5090065 --> Thursday, 05 - 28

5090066 --> Thursday, 05 - 20

5090067 --> Thursday, 05 - 12

5090068 --> Thursday, 05 - 31

5090069 --> Thursday, 05 - 16

5090070 --> Thursday, 05 - 08

5090071 --> Thursday, 05 - 28

5090072 --> Thursday, 05 - 12

5090073 --> Thursday, 05 - 04

5090074 --> Thursday, 05 - 24

5090075 --> Thursday, 05 - 09

5090076 --> Thursday, 05 - 28

5090077 --> Thursday, 05 - 20

5090078 --> Thursday, 05 - 12

5090079 --> Thursday, 05 - 25

5090080 --> Thursday, 05 - 16

5090081 --> Thursday, 05 - 08

5090082 --> Thursday, 05 - 21

5090083 --> Thursday, 05 - 13

5090084 --> Thursday, 06 - 01

5090085 --> Thursday, 05 - 24

5090086 --> Thursday, 05 - 09

5090087 --> Thursday, 05 - 29

5090088 --> Thursday, 05 - 20

5090089 --> Thursday, 05 - 05

5090090 --> Thursday, 05 - 25

5090091 --> Thursday, 05 - 17

5090092 --> Thursday, 05 - 01

5090093 --> Thursday, 05 - 21

5090094 --> Thursday, 05 - 13

5090095 --> Thursday, 06 - 02

5090096 --> Thursday, 05 - 17

5090097 --> Thursday, 05 - 09

5090098 --> Thursday, 05 - 29

5090099 --> Thursday, 05 - 14

5090100 --> Thursday, 05 - 06

5090101 --> Thursday, 05 - 26

5090102 --> Thursday, 05 - 11

5090103 --> Thursday, 05 - 03

5090104 --> Thursday, 05 - 22

5090105 --> Thursday, 05 - 14

5090106 --> Thursday, 05 - 27

5090107 --> Thursday, 05 - 19

5090108 --> Thursday, 05 - 10

5090109 --> Thursday, 05 - 30

5090110 --> Thursday, 05 - 15

5090111 --> Thursday, 05 - 07

5090112 --> Thursday, 05 - 26

5090113 --> Thursday, 05 - 11

5090114 --> Thursday, 05 - 31

5090115 --> Thursday, 05 - 23

5090116 --> Thursday, 05 - 07

5090117 --> Thursday, 05 - 27

5090118 --> Thursday, 05 - 19

5090119 --> Thursday, 05 - 04

5090120 --> Thursday, 05 - 23

5090121 --> Thursday, 05 - 15

5090122 --> Thursday, 04 - 30

5090123 --> Thursday, 05 - 20

5090124 --> Thursday, 05 - 11

5090125 --> Thursday, 05 - 31

5090126 --> Thursday, 05 - 16

5090127 --> Thursday, 05 - 08

5090128 --> Thursday, 05 - 27

5090129 --> Thursday, 05 - 19

5090130 --> Thursday, 05 - 04

5090131 --> Thursday, 05 - 24

5090132 --> Thursday, 05 - 15

5090133 --> Thursday, 05 - 28

5090134 --> Thursday, 05 - 20

5090135 --> Thursday, 05 - 12

5090136 --> Thursday, 05 - 31

5090137 --> Thursday, 05 - 16

5090138 --> Thursday, 05 - 08

5090139 --> Thursday, 05 - 28

5090140 --> Thursday, 05 - 12

5090141 --> Thursday, 05 - 04

5090142 --> Thursday, 05 - 24

5090143 --> Thursday, 05 - 09

5090144 --> Thursday, 05 - 28

5090145 --> Thursday, 05 - 20

5090146 --> Thursday, 05 - 05

5090147 --> Thursday, 05 - 25

5090148 --> Thursday, 05 - 16

5090149 --> Thursday, 05 - 08

5090150 --> Thursday, 05 - 21

5090151 --> Thursday, 05 - 13

5090152 --> Thursday, 06 - 01

5090153 --> Thursday, 05 - 24

5090154 --> Thursday, 05 - 09

5090155 --> Thursday, 05 - 29

5090156 --> Thursday, 05 - 20

5090157 --> Thursday, 05 - 05

5090158 --> Thursday, 05 - 25

5090159 --> Thursday, 05 - 17

5090160 --> Thursday, 05 - 01

5090161 --> Thursday, 05 - 21

5090162 --> Thursday, 05 - 13

5090163 --> Thursday, 06 - 02

5090164 --> Thursday, 05 - 17

5090165 --> Thursday, 05 - 09

5090166 --> Thursday, 05 - 29

5090167 --> Thursday, 05 - 14

5090168 --> Thursday, 05 - 05

5090169 --> Thursday, 05 - 25

5090170 --> Thursday, 05 - 10

5090171 --> Thursday, 05 - 30

5090172 --> Thursday, 05 - 21

5090173 --> Thursday, 05 - 13

5090174 --> Thursday, 05 - 26

5090175 --> Thursday, 05 - 18

5090176 --> Thursday, 05 - 09

5090177 --> Thursday, 05 - 22

5090178 --> Thursday, 05 - 14

5090179 --> Thursday, 05 - 06

5090180 --> Thursday, 05 - 25

5090181 --> Thursday, 05 - 10

5090182 --> Thursday, 05 - 30

5090183 --> Thursday, 05 - 22

5090184 --> Thursday, 05 - 06

5090185 --> Thursday, 05 - 26

5090186 --> Thursday, 05 - 18

5090187 --> Thursday, 05 - 03

5090188 --> Thursday, 05 - 22

5090189 --> Thursday, 05 - 14

5090190 --> Thursday, 06 - 03

5090191 --> Thursday, 05 - 19

5090192 --> Thursday, 05 - 10

5090193 --> Thursday, 05 - 30

5090194 --> Thursday, 05 - 15

5090195 --> Thursday, 05 - 07

5090196 --> Thursday, 05 - 26

5090197 --> Thursday, 05 - 11

5090198 --> Thursday, 05 - 03

5090199 --> Thursday, 05 - 23

5090200 --> Thursday, 05 - 08

5090201 --> Thursday, 05 - 28

5090202 --> Thursday, 05 - 20

5090203 --> Thursday, 05 - 05

5090204 --> Thursday, 05 - 24

5090205 --> Thursday, 05 - 16

5090206 --> Thursday, 05 - 08

5090207 --> Thursday, 05 - 21

5090208 --> Thursday, 05 - 12

5090209 --> Thursday, 06 - 01

5090210 --> Thursday, 05 - 24

5090211 --> Thursday, 05 - 09

5090212 --> Thursday, 05 - 28

5090213 --> Thursday, 05 - 20

5090214 --> Thursday, 05 - 05

5090215 --> Thursday, 05 - 25

5090216 --> Thursday, 05 - 16

5090217 --> Thursday, 05 - 01

5090218 --> Thursday, 05 - 21

5090219 --> Thursday, 05 - 13

5090220 --> Thursday, 06 - 01

5090221 --> Thursday, 05 - 17

5090222 --> Thursday, 05 - 09

5090223 --> Thursday, 05 - 29

5090224 --> Thursday, 05 - 13

5090225 --> Thursday, 05 - 05

5090226 --> Thursday, 05 - 25

5090227 --> Thursday, 05 - 10

5090228 --> Thursday, 05 - 29

5090229 --> Thursday, 05 - 21

5090230 --> Thursday, 05 - 13

5090231 --> Thursday, 05 - 26

5090232 --> Thursday, 05 - 17

5090233 --> Thursday, 05 - 09

5090234 --> Thursday, 05 - 22

5090235 --> Thursday, 05 - 14

5090236 --> Thursday, 05 - 05

5090237 --> Thursday, 05 - 25

5090238 --> Thursday, 05 - 10

5090239 --> Thursday, 05 - 30

5090240 --> Thursday, 05 - 21

5090241 --> Thursday, 05 - 06

5090242 --> Thursday, 05 - 26

5090243 --> Thursday, 05 - 18

5090244 --> Thursday, 05 - 02

5090245 --> Thursday, 05 - 22

5090246 --> Thursday, 05 - 14

5090247 --> Thursday, 06 - 03

5090248 --> Thursday, 05 - 18

5090249 --> Thursday, 05 - 10

5090250 --> Thursday, 05 - 30

5090251 --> Thursday, 05 - 15

5090252 --> Thursday, 05 - 06

5090253 --> Thursday, 05 - 26

5090254 --> Thursday, 05 - 11

5090255 --> Thursday, 05 - 03

5090256 --> Thursday, 05 - 22

5090257 --> Thursday, 05 - 14

5090258 --> Thursday, 05 - 27

5090259 --> Thursday, 05 - 19

5090260 --> Thursday, 05 - 10

5090261 --> Thursday, 05 - 30

5090262 --> Thursday, 05 - 15

5090263 --> Thursday, 05 - 07

5090264 --> Thursday, 05 - 26

5090265 --> Thursday, 05 - 11

5090266 --> Thursday, 05 - 31

5090267 --> Thursday, 05 - 23

5090268 --> Thursday, 05 - 07

5090269 --> Thursday, 05 - 27

5090270 --> Thursday, 05 - 19

5090271 --> Thursday, 05 - 04

5090272 --> Thursday, 05 - 23

5090273 --> Thursday, 05 - 15

5090274 --> Thursday, 04 - 30

5090275 --> Thursday, 05 - 20

5090276 --> Thursday, 05 - 11

5090277 --> Thursday, 05 - 31

5090278 --> Thursday, 05 - 16

5090279 --> Thursday, 05 - 08

5090280 --> Thursday, 05 - 27

5090281 --> Thursday, 05 - 19

5090282 --> Thursday, 05 - 04

5090283 --> Thursday, 05 - 24

5090284 --> Thursday, 05 - 15

5090285 --> Thursday, 05 - 28

5090286 --> Thursday, 05 - 20

5090287 --> Thursday, 05 - 12

5090288 --> Thursday, 05 - 31

5090289 --> Thursday, 05 - 16

5090290 --> Thursday, 05 - 08

5090291 --> Thursday, 05 - 28

5090292 --> Thursday, 05 - 12

5090293 --> Thursday, 05 - 04

5090294 --> Thursday, 05 - 24

5090295 --> Thursday, 05 - 09

5090296 --> Thursday, 05 - 28

5090297 --> Thursday, 05 - 20

5090298 --> Thursday, 05 - 05

5090299 --> Thursday, 05 - 25

5090300 --> Thursday, 05 - 17

5090301 --> Thursday, 05 - 09

