Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0040000 through 0049999



0040000 --> Thursday, 05 - 18

0040001 --> Thursday, 05 - 03

0040002 --> Thursday, 05 - 23

0040003 --> Thursday, 05 - 15

0040004 --> Thursday, 06 - 03

0040005 --> Thursday, 05 - 19

0040006 --> Thursday, 05 - 11

0040007 --> Thursday, 05 - 31

0040008 --> Thursday, 05 - 15

0040009 --> Thursday, 05 - 07

0040010 --> Thursday, 05 - 27

0040011 --> Thursday, 05 - 12

0040012 --> Thursday, 05 - 03

0040013 --> Thursday, 05 - 23

0040014 --> Thursday, 05 - 08

0040015 --> Thursday, 05 - 28

0040016 --> Thursday, 05 - 19

0040017 --> Thursday, 05 - 04

0040018 --> Thursday, 05 - 24

0040019 --> Thursday, 05 - 16

0040020 --> Thursday, 05 - 07

0040021 --> Thursday, 05 - 20

0040022 --> Thursday, 05 - 12

0040023 --> Thursday, 06 - 01

0040024 --> Thursday, 05 - 23

0040025 --> Thursday, 05 - 08

0040026 --> Thursday, 05 - 28

0040027 --> Thursday, 05 - 20

0040028 --> Thursday, 05 - 04

0040029 --> Thursday, 05 - 24

0040030 --> Thursday, 05 - 16

0040031 --> Thursday, 05 - 01

0040032 --> Thursday, 05 - 20

0040033 --> Thursday, 05 - 12

0040034 --> Thursday, 06 - 01

0040035 --> Thursday, 05 - 17

0040036 --> Thursday, 05 - 08

0040037 --> Thursday, 05 - 28

0040038 --> Thursday, 05 - 13

0040039 --> Thursday, 05 - 05

0040040 --> Thursday, 05 - 24

0040041 --> Thursday, 05 - 09

0040042 --> Thursday, 05 - 29

0040043 --> Thursday, 05 - 21

0040044 --> Thursday, 05 - 12

0040045 --> Thursday, 05 - 25

0040046 --> Thursday, 05 - 17

0040047 --> Thursday, 05 - 09

0040048 --> Thursday, 05 - 28

0040049 --> Thursday, 05 - 13

0040050 --> Thursday, 05 - 05

0040051 --> Thursday, 05 - 25

0040052 --> Thursday, 05 - 09

0040053 --> Thursday, 05 - 29

0040054 --> Thursday, 05 - 21

0040055 --> Thursday, 05 - 06

0040056 --> Thursday, 05 - 25

0040057 --> Thursday, 05 - 17

0040058 --> Thursday, 05 - 02

0040059 --> Thursday, 05 - 22

0040060 --> Thursday, 05 - 13

0040061 --> Thursday, 06 - 02

0040062 --> Thursday, 05 - 18

0040063 --> Thursday, 05 - 10

0040064 --> Thursday, 05 - 29

0040065 --> Thursday, 05 - 14

0040066 --> Thursday, 05 - 06

0040067 --> Thursday, 05 - 26

0040068 --> Thursday, 05 - 17

0040069 --> Thursday, 05 - 02

0040070 --> Thursday, 05 - 22

0040071 --> Thursday, 05 - 07

0040072 --> Thursday, 05 - 26

0040073 --> Thursday, 05 - 18

0040074 --> Thursday, 05 - 10

0040075 --> Thursday, 05 - 23

0040076 --> Thursday, 05 - 14

0040077 --> Thursday, 05 - 06

0040078 --> Thursday, 05 - 26

0040079 --> Thursday, 05 - 11

0040080 --> Thursday, 05 - 30

0040081 --> Thursday, 05 - 22

0040082 --> Thursday, 05 - 07

0040083 --> Thursday, 05 - 27

0040084 --> Thursday, 05 - 18

0040085 --> Thursday, 05 - 03

0040086 --> Thursday, 05 - 23

0040087 --> Thursday, 05 - 15

0040088 --> Thursday, 05 - 06

0040089 --> Thursday, 05 - 19

0040090 --> Thursday, 05 - 11

0040091 --> Thursday, 05 - 31

0040092 --> Thursday, 05 - 15

0040093 --> Thursday, 05 - 07

0040094 --> Thursday, 05 - 27

0040095 --> Thursday, 05 - 12

0040096 --> Thursday, 05 - 03

0040097 --> Thursday, 05 - 23

0040098 --> Thursday, 05 - 15

0040099 --> Thursday, 05 - 28

0040100 --> Thursday, 05 - 20

0040101 --> Thursday, 05 - 12

0040102 --> Thursday, 06 - 01

0040103 --> Thursday, 05 - 17

0040104 --> Thursday, 05 - 08

0040105 --> Thursday, 05 - 28

0040106 --> Thursday, 05 - 13

0040107 --> Thursday, 05 - 05

0040108 --> Thursday, 05 - 24

0040109 --> Thursday, 05 - 09

0040110 --> Thursday, 05 - 29

0040111 --> Thursday, 05 - 21

0040112 --> Thursday, 05 - 05

0040113 --> Thursday, 05 - 25

0040114 --> Thursday, 05 - 17

0040115 --> Thursday, 05 - 02

0040116 --> Thursday, 05 - 21

0040117 --> Thursday, 05 - 13

0040118 --> Thursday, 06 - 02

0040119 --> Thursday, 05 - 18

0040120 --> Thursday, 05 - 09

0040121 --> Thursday, 05 - 29

0040122 --> Thursday, 05 - 21

0040123 --> Thursday, 05 - 06

0040124 --> Thursday, 05 - 25

0040125 --> Thursday, 05 - 17

0040126 --> Thursday, 05 - 02

0040127 --> Thursday, 05 - 22

0040128 --> Thursday, 05 - 13

0040129 --> Thursday, 06 - 02

0040130 --> Thursday, 05 - 18

0040131 --> Thursday, 05 - 10

0040132 --> Thursday, 05 - 29

0040133 --> Thursday, 05 - 14

0040134 --> Thursday, 05 - 06

0040135 --> Thursday, 05 - 26

0040136 --> Thursday, 05 - 10

0040137 --> Thursday, 05 - 30

0040138 --> Thursday, 05 - 22

0040139 --> Thursday, 05 - 07

0040140 --> Thursday, 05 - 26

0040141 --> Thursday, 05 - 18

0040142 --> Thursday, 05 - 10

0040143 --> Thursday, 05 - 23

0040144 --> Thursday, 05 - 14

0040145 --> Thursday, 05 - 06

0040146 --> Thursday, 05 - 26

0040147 --> Thursday, 05 - 11

0040148 --> Thursday, 05 - 30

0040149 --> Thursday, 05 - 22

0040150 --> Thursday, 05 - 07

0040151 --> Thursday, 05 - 27

0040152 --> Thursday, 05 - 18

0040153 --> Thursday, 05 - 03

0040154 --> Thursday, 05 - 23

0040155 --> Thursday, 05 - 15

0040156 --> Thursday, 06 - 03

0040157 --> Thursday, 05 - 19

0040158 --> Thursday, 05 - 11

0040159 --> Thursday, 05 - 31

0040160 --> Thursday, 05 - 15

0040161 --> Thursday, 05 - 07

0040162 --> Thursday, 05 - 27

0040163 --> Thursday, 05 - 12

0040164 --> Thursday, 05 - 03

0040165 --> Thursday, 05 - 23

0040166 --> Thursday, 05 - 08

0040167 --> Thursday, 05 - 28

0040168 --> Thursday, 05 - 19

0040169 --> Thursday, 05 - 11

0040170 --> Thursday, 05 - 24

0040171 --> Thursday, 05 - 16

0040172 --> Thursday, 05 - 07

0040173 --> Thursday, 05 - 27

0040174 --> Thursday, 05 - 12

0040175 --> Thursday, 06 - 01

0040176 --> Thursday, 05 - 23

0040177 --> Thursday, 05 - 08

0040178 --> Thursday, 05 - 28

0040179 --> Thursday, 05 - 20

0040180 --> Thursday, 05 - 04

0040181 --> Thursday, 05 - 24

0040182 --> Thursday, 05 - 16

0040183 --> Thursday, 05 - 01

0040184 --> Thursday, 05 - 20

0040185 --> Thursday, 05 - 12

0040186 --> Thursday, 06 - 01

0040187 --> Thursday, 05 - 17

0040188 --> Thursday, 05 - 08

0040189 --> Thursday, 05 - 28

0040190 --> Thursday, 05 - 13

0040191 --> Thursday, 05 - 05

0040192 --> Thursday, 05 - 24

0040193 --> Thursday, 05 - 16

0040194 --> Thursday, 05 - 29

0040195 --> Thursday, 05 - 21

0040196 --> Thursday, 05 - 12

0040197 --> Thursday, 06 - 01

0040198 --> Thursday, 05 - 17

0040199 --> Thursday, 05 - 09

0040200 --> Thursday, 05 - 29

0040201 --> Thursday, 05 - 14

0040202 --> Thursday, 05 - 06

0040203 --> Thursday, 05 - 26

0040204 --> Thursday, 05 - 10

0040205 --> Thursday, 05 - 30

0040206 --> Thursday, 05 - 22

0040207 --> Thursday, 05 - 07

0040208 --> Thursday, 05 - 26

0040209 --> Thursday, 05 - 18

0040210 --> Thursday, 05 - 03

0040211 --> Thursday, 05 - 23

0040212 --> Thursday, 05 - 14

0040213 --> Thursday, 06 - 03

0040214 --> Thursday, 05 - 19

0040215 --> Thursday, 05 - 11

0040216 --> Thursday, 05 - 30

0040217 --> Thursday, 05 - 15

0040218 --> Thursday, 05 - 07

0040219 --> Thursday, 05 - 27

0040220 --> Thursday, 05 - 18

0040221 --> Thursday, 05 - 03

0040222 --> Thursday, 05 - 23

0040223 --> Thursday, 05 - 08

0040224 --> Thursday, 05 - 27

0040225 --> Thursday, 05 - 19

0040226 --> Thursday, 05 - 11

0040227 --> Thursday, 05 - 24

0040228 --> Thursday, 05 - 15

0040229 --> Thursday, 05 - 07

0040230 --> Thursday, 05 - 27

0040231 --> Thursday, 05 - 12

0040232 --> Thursday, 05 - 31

0040233 --> Thursday, 05 - 23

0040234 --> Thursday, 05 - 08

0040235 --> Thursday, 05 - 28

0040236 --> Thursday, 05 - 19

0040237 --> Thursday, 05 - 04

0040238 --> Thursday, 05 - 24

0040239 --> Thursday, 05 - 16

0040240 --> Thursday, 05 - 07

0040241 --> Thursday, 05 - 20

0040242 --> Thursday, 05 - 12

0040243 --> Thursday, 06 - 01

0040244 --> Thursday, 05 - 16

0040245 --> Thursday, 05 - 08

0040246 --> Thursday, 05 - 28

0040247 --> Thursday, 05 - 13

0040248 --> Thursday, 05 - 04

0040249 --> Thursday, 05 - 24

0040250 --> Thursday, 05 - 16

0040251 --> Thursday, 05 - 29

0040252 --> Thursday, 05 - 20

0040253 --> Thursday, 05 - 12

0040254 --> Thursday, 06 - 01

0040255 --> Thursday, 05 - 17

0040256 --> Thursday, 05 - 08

0040257 --> Thursday, 05 - 28

0040258 --> Thursday, 05 - 13

0040259 --> Thursday, 05 - 05

0040260 --> Thursday, 05 - 24

0040261 --> Thursday, 05 - 09

0040262 --> Thursday, 05 - 29

0040263 --> Thursday, 05 - 21

0040264 --> Thursday, 05 - 05

0040265 --> Thursday, 05 - 25

0040266 --> Thursday, 05 - 17

0040267 --> Thursday, 05 - 02

0040268 --> Thursday, 05 - 21

0040269 --> Thursday, 05 - 13

0040270 --> Thursday, 06 - 02

0040271 --> Thursday, 05 - 18

0040272 --> Thursday, 05 - 09

0040273 --> Thursday, 05 - 29

0040274 --> Thursday, 05 - 21

0040275 --> Thursday, 05 - 06

0040276 --> Thursday, 05 - 25

0040277 --> Thursday, 05 - 17

0040278 --> Thursday, 05 - 02

0040279 --> Thursday, 05 - 22

0040280 --> Thursday, 05 - 13

0040281 --> Thursday, 06 - 02

0040282 --> Thursday, 05 - 18

0040283 --> Thursday, 05 - 10

0040284 --> Thursday, 05 - 29

0040285 --> Thursday, 05 - 14

0040286 --> Thursday, 05 - 06

0040287 --> Thursday, 05 - 26

0040288 --> Thursday, 05 - 10

0040289 --> Thursday, 05 - 30

0040290 --> Thursday, 05 - 22

0040291 --> Thursday, 05 - 07

0040292 --> Thursday, 05 - 26

0040293 --> Thursday, 05 - 18

0040294 --> Thursday, 05 - 10

0040295 --> Thursday, 05 - 23

0040296 --> Thursday, 05 - 14

0040297 --> Thursday, 05 - 06

0040298 --> Thursday, 05 - 26

0040299 --> Thursday, 05 - 11

0040300 --> Thursday, 05 - 31

0040301 --> Thursday, 05 - 23

0040302 --> Thursday, 05 - 08

0040303 --> Thursday, 05 - 28

0040304 --> Thursday, 05 - 19

0040305 --> Thursday, 05 - 04

0040306 --> Thursday, 05 - 24

0040307 --> Thursday, 05 - 16

0040308 --> Thursday, 04 - 30

0040309 --> Thursday, 05 - 20

0040310 --> Thursday, 05 - 12

0040311 --> Thursday, 06 - 01

0040312 --> Thursday, 05 - 16

0040313 --> Thursday, 05 - 08

0040314 --> Thursday, 05 - 28

0040315 --> Thursday, 05 - 13

0040316 --> Thursday, 05 - 04

0040317 --> Thursday, 05 - 24

0040318 --> Thursday, 05 - 09

0040319 --> Thursday, 05 - 29

0040320 --> Thursday, 05 - 20

0040321 --> Thursday, 05 - 12

0040322 --> Thursday, 05 - 25

0040323 --> Thursday, 05 - 17

0040324 --> Thursday, 05 - 08

0040325 --> Thursday, 05 - 28

0040326 --> Thursday, 05 - 13

0040327 --> Thursday, 05 - 05

