Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5000000 through 5009999



5000000 --> Thursday, 06 - 01

5000001 --> Thursday, 05 - 17

5000002 --> Thursday, 05 - 09

5000003 --> Thursday, 05 - 29

5000004 --> Thursday, 05 - 13

5000005 --> Thursday, 05 - 05

5000006 --> Thursday, 05 - 25

5000007 --> Thursday, 05 - 10

5000008 --> Thursday, 05 - 29

5000009 --> Thursday, 05 - 21

5000010 --> Thursday, 05 - 13

5000011 --> Thursday, 05 - 26

5000012 --> Thursday, 05 - 17

5000013 --> Thursday, 05 - 09

5000014 --> Thursday, 05 - 29

5000015 --> Thursday, 05 - 14

5000016 --> Thursday, 05 - 05

5000017 --> Thursday, 05 - 25

5000018 --> Thursday, 05 - 10

5000019 --> Thursday, 05 - 30

5000020 --> Thursday, 05 - 21

5000021 --> Thursday, 05 - 06

5000022 --> Thursday, 05 - 26

5000023 --> Thursday, 05 - 18

5000024 --> Thursday, 05 - 02

5000025 --> Thursday, 05 - 22

5000026 --> Thursday, 05 - 14

5000027 --> Thursday, 06 - 03

5000028 --> Thursday, 05 - 18

5000029 --> Thursday, 05 - 10

5000030 --> Thursday, 05 - 30

5000031 --> Thursday, 05 - 15

5000032 --> Thursday, 05 - 06

5000033 --> Thursday, 05 - 26

5000034 --> Thursday, 05 - 18

5000035 --> Thursday, 05 - 03

5000036 --> Thursday, 05 - 22

5000037 --> Thursday, 05 - 14

5000038 --> Thursday, 05 - 27

5000039 --> Thursday, 05 - 19

5000040 --> Thursday, 05 - 10

5000041 --> Thursday, 05 - 30

5000042 --> Thursday, 05 - 15

5000043 --> Thursday, 05 - 07

5000044 --> Thursday, 05 - 26

5000045 --> Thursday, 05 - 11

5000046 --> Thursday, 05 - 31

5000047 --> Thursday, 05 - 23

5000048 --> Thursday, 05 - 07

5000049 --> Thursday, 05 - 27

5000050 --> Thursday, 05 - 19

5000051 --> Thursday, 05 - 04

5000052 --> Thursday, 05 - 23

5000053 --> Thursday, 05 - 15

5000054 --> Thursday, 05 - 07

5000055 --> Thursday, 05 - 20

5000056 --> Thursday, 05 - 11

5000057 --> Thursday, 05 - 31

5000058 --> Thursday, 05 - 23

5000059 --> Thursday, 05 - 08

5000060 --> Thursday, 05 - 27

5000061 --> Thursday, 05 - 19

5000062 --> Thursday, 05 - 04

5000063 --> Thursday, 05 - 24

5000064 --> Thursday, 05 - 15

5000065 --> Thursday, 05 - 28

5000066 --> Thursday, 05 - 20

5000067 --> Thursday, 05 - 12

5000068 --> Thursday, 05 - 31

5000069 --> Thursday, 05 - 16

5000070 --> Thursday, 05 - 08

5000071 --> Thursday, 05 - 28

5000072 --> Thursday, 05 - 12

5000073 --> Thursday, 05 - 04

5000074 --> Thursday, 05 - 24

5000075 --> Thursday, 05 - 09

5000076 --> Thursday, 05 - 28

5000077 --> Thursday, 05 - 20

5000078 --> Thursday, 05 - 05

5000079 --> Thursday, 05 - 25

5000080 --> Thursday, 05 - 16

5000081 --> Thursday, 05 - 08

5000082 --> Thursday, 05 - 21

5000083 --> Thursday, 05 - 13

5000084 --> Thursday, 06 - 01

5000085 --> Thursday, 05 - 24

5000086 --> Thursday, 05 - 09

5000087 --> Thursday, 05 - 29

5000088 --> Thursday, 05 - 20

5000089 --> Thursday, 05 - 05

5000090 --> Thursday, 05 - 25

5000091 --> Thursday, 05 - 17

5000092 --> Thursday, 05 - 01

5000093 --> Thursday, 05 - 21

5000094 --> Thursday, 05 - 13

5000095 --> Thursday, 06 - 02

5000096 --> Thursday, 05 - 17

5000097 --> Thursday, 05 - 09

5000098 --> Thursday, 05 - 29

5000099 --> Thursday, 05 - 14

5000100 --> Thursday, 05 - 06

5000101 --> Thursday, 05 - 26

5000102 --> Thursday, 05 - 11

5000103 --> Thursday, 05 - 03

5000104 --> Thursday, 05 - 22

5000105 --> Thursday, 05 - 14

5000106 --> Thursday, 05 - 27

5000107 --> Thursday, 05 - 19

5000108 --> Thursday, 05 - 10

5000109 --> Thursday, 05 - 30

5000110 --> Thursday, 05 - 15

5000111 --> Thursday, 05 - 07

5000112 --> Thursday, 05 - 26

5000113 --> Thursday, 05 - 11

5000114 --> Thursday, 05 - 31

5000115 --> Thursday, 05 - 23

5000116 --> Thursday, 05 - 07

5000117 --> Thursday, 05 - 27

5000118 --> Thursday, 05 - 19

5000119 --> Thursday, 05 - 04

5000120 --> Thursday, 05 - 23

5000121 --> Thursday, 05 - 15

5000122 --> Thursday, 04 - 30

5000123 --> Thursday, 05 - 20

5000124 --> Thursday, 05 - 11

5000125 --> Thursday, 05 - 31

5000126 --> Thursday, 05 - 16

5000127 --> Thursday, 05 - 08

5000128 --> Thursday, 05 - 27

5000129 --> Thursday, 05 - 19

5000130 --> Thursday, 05 - 04

5000131 --> Thursday, 05 - 24

5000132 --> Thursday, 05 - 15

5000133 --> Thursday, 05 - 28

5000134 --> Thursday, 05 - 20

5000135 --> Thursday, 05 - 12

5000136 --> Thursday, 05 - 31

5000137 --> Thursday, 05 - 16

5000138 --> Thursday, 05 - 08

5000139 --> Thursday, 05 - 28

5000140 --> Thursday, 05 - 12

5000141 --> Thursday, 05 - 04

5000142 --> Thursday, 05 - 24

5000143 --> Thursday, 05 - 09

5000144 --> Thursday, 05 - 28

5000145 --> Thursday, 05 - 20

5000146 --> Thursday, 05 - 05

5000147 --> Thursday, 05 - 25

5000148 --> Thursday, 05 - 16

5000149 --> Thursday, 05 - 08

5000150 --> Thursday, 05 - 21

5000151 --> Thursday, 05 - 13

5000152 --> Thursday, 06 - 01

5000153 --> Thursday, 05 - 24

5000154 --> Thursday, 05 - 09

5000155 --> Thursday, 05 - 29

5000156 --> Thursday, 05 - 20

5000157 --> Thursday, 05 - 05

5000158 --> Thursday, 05 - 25

5000159 --> Thursday, 05 - 17

5000160 --> Thursday, 05 - 01

5000161 --> Thursday, 05 - 21

5000162 --> Thursday, 05 - 13

5000163 --> Thursday, 06 - 02

5000164 --> Thursday, 05 - 17

5000165 --> Thursday, 05 - 09

5000166 --> Thursday, 05 - 29

5000167 --> Thursday, 05 - 14

5000168 --> Thursday, 05 - 05

5000169 --> Thursday, 05 - 25

