Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1350000 through 1359999



1350000 --> Thursday, 05 - 18

1350001 --> Thursday, 05 - 10

1350002 --> Thursday, 05 - 30

1350003 --> Thursday, 05 - 15

1350004 --> Thursday, 05 - 06

1350005 --> Thursday, 05 - 26

1350006 --> Thursday, 05 - 18

1350007 --> Thursday, 05 - 03

1350008 --> Thursday, 05 - 22

1350009 --> Thursday, 05 - 14

1350010 --> Thursday, 05 - 27

1350011 --> Thursday, 05 - 19

1350012 --> Thursday, 05 - 10

1350013 --> Thursday, 05 - 30

1350014 --> Thursday, 05 - 15

1350015 --> Thursday, 05 - 07

1350016 --> Thursday, 05 - 26

1350017 --> Thursday, 05 - 11

1350018 --> Thursday, 05 - 31

1350019 --> Thursday, 05 - 23

1350020 --> Thursday, 05 - 07

1350021 --> Thursday, 05 - 27

1350022 --> Thursday, 05 - 19

1350023 --> Thursday, 05 - 04

1350024 --> Thursday, 05 - 23

1350025 --> Thursday, 05 - 15

1350026 --> Thursday, 04 - 30

1350027 --> Thursday, 05 - 20

1350028 --> Thursday, 05 - 11

1350029 --> Thursday, 05 - 31

1350030 --> Thursday, 05 - 16

1350031 --> Thursday, 05 - 08

1350032 --> Thursday, 05 - 27

1350033 --> Thursday, 05 - 19

1350034 --> Thursday, 05 - 04

1350035 --> Thursday, 05 - 24

1350036 --> Thursday, 05 - 15

1350037 --> Thursday, 05 - 28

1350038 --> Thursday, 05 - 20

1350039 --> Thursday, 05 - 12

1350040 --> Thursday, 05 - 31

1350041 --> Thursday, 05 - 16

1350042 --> Thursday, 05 - 08

1350043 --> Thursday, 05 - 28

1350044 --> Thursday, 05 - 12

1350045 --> Thursday, 05 - 04

1350046 --> Thursday, 05 - 24

1350047 --> Thursday, 05 - 09

1350048 --> Thursday, 05 - 28

1350049 --> Thursday, 05 - 20

1350050 --> Thursday, 05 - 05

1350051 --> Thursday, 05 - 25

1350052 --> Thursday, 05 - 16

1350053 --> Thursday, 05 - 08

1350054 --> Thursday, 05 - 21

1350055 --> Thursday, 05 - 13

1350056 --> Thursday, 06 - 01

1350057 --> Thursday, 05 - 24

1350058 --> Thursday, 05 - 09

1350059 --> Thursday, 05 - 29

1350060 --> Thursday, 05 - 20

1350061 --> Thursday, 05 - 05

1350062 --> Thursday, 05 - 25

1350063 --> Thursday, 05 - 17

1350064 --> Thursday, 05 - 01

1350065 --> Thursday, 05 - 21

1350066 --> Thursday, 05 - 13

1350067 --> Thursday, 06 - 02

1350068 --> Thursday, 05 - 17

1350069 --> Thursday, 05 - 09

1350070 --> Thursday, 05 - 29

1350071 --> Thursday, 05 - 14

1350072 --> Thursday, 05 - 05

1350073 --> Thursday, 05 - 25

