Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1140000 through 1149999



1140000 --> Thursday, 06 - 01

1140001 --> Thursday, 05 - 17

1140002 --> Thursday, 05 - 09

1140003 --> Thursday, 05 - 29

1140004 --> Thursday, 05 - 13

1140005 --> Thursday, 05 - 05

1140006 --> Thursday, 05 - 25

1140007 --> Thursday, 05 - 10

1140008 --> Thursday, 05 - 29

1140009 --> Thursday, 05 - 21

1140010 --> Thursday, 05 - 13

1140011 --> Thursday, 05 - 26

1140012 --> Thursday, 05 - 17

1140013 --> Thursday, 05 - 09

1140014 --> Thursday, 05 - 29

1140015 --> Thursday, 05 - 14

1140016 --> Thursday, 05 - 05

1140017 --> Thursday, 05 - 25

1140018 --> Thursday, 05 - 10

1140019 --> Thursday, 05 - 30

1140020 --> Thursday, 05 - 21

1140021 --> Thursday, 05 - 06

1140022 --> Thursday, 05 - 26

1140023 --> Thursday, 05 - 18

1140024 --> Thursday, 05 - 02

1140025 --> Thursday, 05 - 22

1140026 --> Thursday, 05 - 14

1140027 --> Thursday, 06 - 03

1140028 --> Thursday, 05 - 18

1140029 --> Thursday, 05 - 10

1140030 --> Thursday, 05 - 30

1140031 --> Thursday, 05 - 15

1140032 --> Thursday, 05 - 06

1140033 --> Thursday, 05 - 26

1140034 --> Thursday, 05 - 18

1140035 --> Thursday, 05 - 03

1140036 --> Thursday, 05 - 22

1140037 --> Thursday, 05 - 14

1140038 --> Thursday, 05 - 27

1140039 --> Thursday, 05 - 19

1140040 --> Thursday, 05 - 10

1140041 --> Thursday, 05 - 30

1140042 --> Thursday, 05 - 15

1140043 --> Thursday, 05 - 07

1140044 --> Thursday, 05 - 26

1140045 --> Thursday, 05 - 11

1140046 --> Thursday, 05 - 31

1140047 --> Thursday, 05 - 23

1140048 --> Thursday, 05 - 07

1140049 --> Thursday, 05 - 27

1140050 --> Thursday, 05 - 19

1140051 --> Thursday, 05 - 04

1140052 --> Thursday, 05 - 23

1140053 --> Thursday, 05 - 15

1140054 --> Thursday, 05 - 07

1140055 --> Thursday, 05 - 20

1140056 --> Thursday, 05 - 11

1140057 --> Thursday, 05 - 31

1140058 --> Thursday, 05 - 16

1140059 --> Thursday, 05 - 08

1140060 --> Thursday, 05 - 27

1140061 --> Thursday, 05 - 19

1140062 --> Thursday, 05 - 04

1140063 --> Thursday, 05 - 24

1140064 --> Thursday, 05 - 15

1140065 --> Thursday, 05 - 28

1140066 --> Thursday, 05 - 20

1140067 --> Thursday, 05 - 12

1140068 --> Thursday, 05 - 31

1140069 --> Thursday, 05 - 16

1140070 --> Thursday, 05 - 08

1140071 --> Thursday, 05 - 28

1140072 --> Thursday, 05 - 12

