Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3910000 through 3919999



3910000 --> Thursday, 05 - 25

3910001 --> Thursday, 05 - 10

3910002 --> Thursday, 05 - 30

3910003 --> Thursday, 05 - 22

3910004 --> Thursday, 05 - 06

3910005 --> Thursday, 05 - 26

3910006 --> Thursday, 05 - 18

3910007 --> Thursday, 05 - 03

3910008 --> Thursday, 05 - 22

3910009 --> Thursday, 05 - 14

3910010 --> Thursday, 06 - 03

3910011 --> Thursday, 05 - 19

3910012 --> Thursday, 05 - 10

3910013 --> Thursday, 05 - 30

3910014 --> Thursday, 05 - 15

3910015 --> Thursday, 05 - 07

3910016 --> Thursday, 05 - 26

3910017 --> Thursday, 05 - 11

3910018 --> Thursday, 05 - 03

3910019 --> Thursday, 05 - 23

3910020 --> Thursday, 05 - 14

3910021 --> Thursday, 05 - 27

3910022 --> Thursday, 05 - 19

3910023 --> Thursday, 05 - 11

3910024 --> Thursday, 05 - 30

3910025 --> Thursday, 05 - 15

3910026 --> Thursday, 05 - 07

3910027 --> Thursday, 05 - 27

3910028 --> Thursday, 05 - 11

3910029 --> Thursday, 05 - 31

3910030 --> Thursday, 05 - 23

3910031 --> Thursday, 05 - 08

3910032 --> Thursday, 05 - 27

3910033 --> Thursday, 05 - 19

3910034 --> Thursday, 05 - 04

3910035 --> Thursday, 05 - 24

3910036 --> Thursday, 05 - 15

3910037 --> Thursday, 04 - 30

3910038 --> Thursday, 05 - 20

3910039 --> Thursday, 05 - 12

3910040 --> Thursday, 05 - 31

3910041 --> Thursday, 05 - 16

3910042 --> Thursday, 05 - 08

3910043 --> Thursday, 05 - 28

3910044 --> Thursday, 05 - 19

3910045 --> Thursday, 05 - 04

3910046 --> Thursday, 05 - 24

3910047 --> Thursday, 05 - 16

3910048 --> Thursday, 05 - 28

3910049 --> Thursday, 05 - 20

3910050 --> Thursday, 05 - 12

3910051 --> Thursday, 05 - 25

3910052 --> Thursday, 05 - 16

3910053 --> Thursday, 05 - 08

3910054 --> Thursday, 05 - 28

3910055 --> Thursday, 05 - 13

3910056 --> Thursday, 05 - 04

3910057 --> Thursday, 05 - 24

3910058 --> Thursday, 05 - 09

3910059 --> Thursday, 05 - 29

3910060 --> Thursday, 05 - 20

3910061 --> Thursday, 05 - 05

3910062 --> Thursday, 05 - 25

3910063 --> Thursday, 05 - 17

3910064 --> Thursday, 05 - 08

3910065 --> Thursday, 05 - 21

3910066 --> Thursday, 05 - 13

3910067 --> Thursday, 06 - 02

3910068 --> Thursday, 05 - 17

3910069 --> Thursday, 05 - 09

3910070 --> Thursday, 05 - 29

3910071 --> Thursday, 05 - 14

3910072 --> Thursday, 05 - 05

3910073 --> Thursday, 05 - 25

3910074 --> Thursday, 05 - 17

3910075 --> Thursday, 05 - 02

3910076 --> Thursday, 05 - 21

3910077 --> Thursday, 05 - 13

3910078 --> Thursday, 06 - 02

3910079 --> Thursday, 05 - 18

3910080 --> Thursday, 05 - 09

3910081 --> Thursday, 05 - 29

3910082 --> Thursday, 05 - 14

3910083 --> Thursday, 05 - 06

3910084 --> Thursday, 05 - 25

3910085 --> Thursday, 05 - 10

3910086 --> Thursday, 05 - 30

3910087 --> Thursday, 05 - 22

3910088 --> Thursday, 05 - 06

3910089 --> Thursday, 05 - 26

3910090 --> Thursday, 05 - 18

3910091 --> Thursday, 05 - 03

3910092 --> Thursday, 05 - 22

3910093 --> Thursday, 05 - 14

3910094 --> Thursday, 05 - 06

3910095 --> Thursday, 05 - 19

3910096 --> Thursday, 05 - 10

3910097 --> Thursday, 05 - 30

3910098 --> Thursday, 05 - 22

3910099 --> Thursday, 05 - 07

3910100 --> Thursday, 05 - 27

3910101 --> Thursday, 05 - 19

3910102 --> Thursday, 05 - 04

