Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2220000 through 2229999



2220000 --> Thursday, 06 - 01

2220001 --> Thursday, 05 - 24

2220002 --> Thursday, 05 - 09

2220003 --> Thursday, 05 - 29

2220004 --> Thursday, 05 - 20

2220005 --> Thursday, 05 - 05

2220006 --> Thursday, 05 - 25

2220007 --> Thursday, 05 - 17

2220008 --> Thursday, 05 - 01

2220009 --> Thursday, 05 - 21

2220010 --> Thursday, 05 - 13

2220011 --> Thursday, 06 - 02

2220012 --> Thursday, 05 - 17

2220013 --> Thursday, 05 - 09

2220014 --> Thursday, 05 - 29

2220015 --> Thursday, 05 - 14

2220016 --> Thursday, 05 - 05

2220017 --> Thursday, 05 - 25

2220018 --> Thursday, 05 - 10

2220019 --> Thursday, 05 - 30

2220020 --> Thursday, 05 - 21

2220021 --> Thursday, 05 - 13

2220022 --> Thursday, 05 - 26

2220023 --> Thursday, 05 - 18

2220024 --> Thursday, 05 - 09

2220025 --> Thursday, 05 - 29

2220026 --> Thursday, 05 - 14

2220027 --> Thursday, 05 - 06

2220028 --> Thursday, 05 - 25

2220029 --> Thursday, 05 - 10

2220030 --> Thursday, 05 - 30

2220031 --> Thursday, 05 - 22

2220032 --> Thursday, 05 - 06

2220033 --> Thursday, 05 - 26

2220034 --> Thursday, 05 - 18

2220035 --> Thursday, 05 - 03

2220036 --> Thursday, 05 - 22

2220037 --> Thursday, 05 - 14

2220038 --> Thursday, 06 - 03

2220039 --> Thursday, 05 - 19

2220040 --> Thursday, 05 - 10

2220041 --> Thursday, 05 - 30

2220042 --> Thursday, 05 - 15

2220043 --> Thursday, 05 - 07

2220044 --> Thursday, 05 - 26

2220045 --> Thursday, 05 - 18

2220046 --> Thursday, 05 - 03

2220047 --> Thursday, 05 - 23

2220048 --> Thursday, 05 - 14

2220049 --> Thursday, 05 - 27

2220050 --> Thursday, 05 - 19

2220051 --> Thursday, 05 - 11

2220052 --> Thursday, 05 - 30

2220053 --> Thursday, 05 - 15

2220054 --> Thursday, 05 - 07

2220055 --> Thursday, 05 - 27

2220056 --> Thursday, 05 - 11

2220057 --> Thursday, 05 - 31

2220058 --> Thursday, 05 - 23

2220059 --> Thursday, 05 - 08

2220060 --> Thursday, 05 - 27

2220061 --> Thursday, 05 - 19

2220062 --> Thursday, 05 - 04

2220063 --> Thursday, 05 - 24

2220064 --> Thursday, 05 - 15

2220065 --> Thursday, 05 - 07

2220066 --> Thursday, 05 - 20

2220067 --> Thursday, 05 - 12

2220068 --> Thursday, 05 - 31

2220069 --> Thursday, 05 - 23

2220070 --> Thursday, 05 - 08

2220071 --> Thursday, 05 - 28

2220072 --> Thursday, 05 - 19

2220073 --> Thursday, 05 - 04

2220074 --> Thursday, 05 - 24

2220075 --> Thursday, 05 - 16

2220076 --> Thursday, 05 - 28

2220077 --> Thursday, 05 - 20

2220078 --> Thursday, 05 - 12

2220079 --> Thursday, 06 - 01

2220080 --> Thursday, 05 - 16

2220081 --> Thursday, 05 - 08

2220082 --> Thursday, 05 - 28

2220083 --> Thursday, 05 - 13

2220084 --> Thursday, 05 - 04

2220085 --> Thursday, 05 - 24

2220086 --> Thursday, 05 - 09

2220087 --> Thursday, 05 - 29

2220088 --> Thursday, 05 - 20

2220089 --> Thursday, 05 - 12

2220090 --> Thursday, 05 - 25

2220091 --> Thursday, 05 - 17

2220092 --> Thursday, 05 - 08

2220093 --> Thursday, 05 - 21

2220094 --> Thursday, 05 - 13

2220095 --> Thursday, 06 - 02

2220096 --> Thursday, 05 - 24

2220097 --> Thursday, 05 - 09

2220098 --> Thursday, 05 - 29

2220099 --> Thursday, 05 - 21

2220100 --> Thursday, 05 - 06

2220101 --> Thursday, 05 - 26

2220102 --> Thursday, 05 - 18

2220103 --> Thursday, 05 - 03

2220104 --> Thursday, 05 - 22

2220105 --> Thursday, 05 - 14

2220106 --> Thursday, 06 - 03

2220107 --> Thursday, 05 - 19

2220108 --> Thursday, 05 - 10

2220109 --> Thursday, 05 - 30

2220110 --> Thursday, 05 - 15

2220111 --> Thursday, 05 - 07

2220112 --> Thursday, 05 - 26

2220113 --> Thursday, 05 - 11

2220114 --> Thursday, 05 - 03

2220115 --> Thursday, 05 - 23

2220116 --> Thursday, 05 - 14

2220117 --> Thursday, 05 - 27

2220118 --> Thursday, 05 - 19

2220119 --> Thursday, 05 - 11

2220120 --> Thursday, 05 - 30

2220121 --> Thursday, 05 - 15

2220122 --> Thursday, 05 - 07

2220123 --> Thursday, 05 - 27

2220124 --> Thursday, 05 - 11

2220125 --> Thursday, 05 - 31

2220126 --> Thursday, 05 - 23

2220127 --> Thursday, 05 - 08

2220128 --> Thursday, 05 - 27

2220129 --> Thursday, 05 - 19

2220130 --> Thursday, 05 - 04

2220131 --> Thursday, 05 - 24

2220132 --> Thursday, 05 - 15

2220133 --> Thursday, 04 - 30

2220134 --> Thursday, 05 - 20

2220135 --> Thursday, 05 - 12

2220136 --> Thursday, 05 - 31

2220137 --> Thursday, 05 - 16

2220138 --> Thursday, 05 - 08

2220139 --> Thursday, 05 - 28

2220140 --> Thursday, 05 - 19

2220141 --> Thursday, 05 - 04

2220142 --> Thursday, 05 - 24

2220143 --> Thursday, 05 - 16

2220144 --> Thursday, 05 - 28

2220145 --> Thursday, 05 - 20

2220146 --> Thursday, 05 - 12

2220147 --> Thursday, 06 - 01

2220148 --> Thursday, 05 - 16

2220149 --> Thursday, 05 - 08

2220150 --> Thursday, 05 - 28

2220151 --> Thursday, 05 - 13

2220152 --> Thursday, 05 - 04

2220153 --> Thursday, 05 - 24

2220154 --> Thursday, 05 - 09

2220155 --> Thursday, 05 - 29

2220156 --> Thursday, 05 - 20

2220157 --> Thursday, 05 - 05

2220158 --> Thursday, 05 - 25

2220159 --> Thursday, 05 - 17

