Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0630000 through 0639999



0630000 --> Thursday, 05 - 18

0630001 --> Thursday, 05 - 10

0630002 --> Thursday, 05 - 30

0630003 --> Thursday, 05 - 15

0630004 --> Thursday, 05 - 06

0630005 --> Thursday, 05 - 26

0630006 --> Thursday, 05 - 11

0630007 --> Thursday, 05 - 31

0630008 --> Thursday, 05 - 22

0630009 --> Thursday, 05 - 07

0630010 --> Thursday, 05 - 27

0630011 --> Thursday, 05 - 19

0630012 --> Thursday, 05 - 10

0630013 --> Thursday, 05 - 23

0630014 --> Thursday, 05 - 15

0630015 --> Thursday, 05 - 07

0630016 --> Thursday, 05 - 26

0630017 --> Thursday, 05 - 11

0630018 --> Thursday, 05 - 31

0630019 --> Thursday, 05 - 23

0630020 --> Thursday, 05 - 07

0630021 --> Thursday, 05 - 27

0630022 --> Thursday, 05 - 19

0630023 --> Thursday, 05 - 04

0630024 --> Thursday, 05 - 23

0630025 --> Thursday, 05 - 15

0630026 --> Thursday, 05 - 28

0630027 --> Thursday, 05 - 20

0630028 --> Thursday, 05 - 11

0630029 --> Thursday, 05 - 31

0630030 --> Thursday, 05 - 16

0630031 --> Thursday, 05 - 08

0630032 --> Thursday, 05 - 27

0630033 --> Thursday, 05 - 12

0630034 --> Thursday, 05 - 04

0630035 --> Thursday, 05 - 24

0630036 --> Thursday, 05 - 15

0630037 --> Thursday, 05 - 28

0630038 --> Thursday, 05 - 20

0630039 --> Thursday, 05 - 12

0630040 --> Thursday, 05 - 24

0630041 --> Thursday, 05 - 16

0630042 --> Thursday, 05 - 08

0630043 --> Thursday, 05 - 21

0630044 --> Thursday, 05 - 12

0630045 --> Thursday, 06 - 01

0630046 --> Thursday, 05 - 24

0630047 --> Thursday, 05 - 09

0630048 --> Thursday, 05 - 28

0630049 --> Thursday, 05 - 20

0630050 --> Thursday, 05 - 05

0630051 --> Thursday, 05 - 25

0630052 --> Thursday, 05 - 16

0630053 --> Thursday, 05 - 01

0630054 --> Thursday, 05 - 21

0630055 --> Thursday, 05 - 13

0630056 --> Thursday, 06 - 01

0630057 --> Thursday, 05 - 17

0630058 --> Thursday, 05 - 09

0630059 --> Thursday, 05 - 29

0630060 --> Thursday, 05 - 13

0630061 --> Thursday, 05 - 05

0630062 --> Thursday, 05 - 25

0630063 --> Thursday, 05 - 10

0630064 --> Thursday, 05 - 29

0630065 --> Thursday, 05 - 21

0630066 --> Thursday, 05 - 13

0630067 --> Thursday, 05 - 26

0630068 --> Thursday, 05 - 17

0630069 --> Thursday, 05 - 09

0630070 --> Thursday, 05 - 29

0630071 --> Thursday, 05 - 14

0630072 --> Thursday, 05 - 05

0630073 --> Thursday, 05 - 25

