Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0470000 through 0479999



0470000 --> Thursday, 05 - 04

0470001 --> Thursday, 05 - 24

0470002 --> Thursday, 05 - 09

0470003 --> Thursday, 05 - 29

0470004 --> Thursday, 05 - 20

0470005 --> Thursday, 05 - 05

0470006 --> Thursday, 05 - 25

0470007 --> Thursday, 05 - 17

0470008 --> Thursday, 05 - 01

0470009 --> Thursday, 05 - 21

0470010 --> Thursday, 05 - 13

0470011 --> Thursday, 06 - 02

0470012 --> Thursday, 05 - 17

0470013 --> Thursday, 05 - 09

0470014 --> Thursday, 05 - 29

0470015 --> Thursday, 05 - 14

0470016 --> Thursday, 05 - 05

0470017 --> Thursday, 05 - 25

0470018 --> Thursday, 05 - 17

0470019 --> Thursday, 05 - 02

0470020 --> Thursday, 05 - 21

0470021 --> Thursday, 05 - 13

0470022 --> Thursday, 05 - 26

0470023 --> Thursday, 05 - 18

0470024 --> Thursday, 05 - 09

0470025 --> Thursday, 05 - 29

0470026 --> Thursday, 05 - 14

0470027 --> Thursday, 05 - 06

0470028 --> Thursday, 05 - 25

0470029 --> Thursday, 05 - 10

0470030 --> Thursday, 05 - 30

0470031 --> Thursday, 05 - 22

0470032 --> Thursday, 05 - 06

0470033 --> Thursday, 05 - 26

0470034 --> Thursday, 05 - 18

0470035 --> Thursday, 05 - 03

0470036 --> Thursday, 05 - 22

0470037 --> Thursday, 05 - 14

0470038 --> Thursday, 05 - 06

0470039 --> Thursday, 05 - 19

0470040 --> Thursday, 05 - 10

0470041 --> Thursday, 05 - 30

0470042 --> Thursday, 05 - 15

0470043 --> Thursday, 05 - 07

0470044 --> Thursday, 05 - 26

0470045 --> Thursday, 05 - 18

0470046 --> Thursday, 05 - 03

0470047 --> Thursday, 05 - 23

0470048 --> Thursday, 05 - 14

0470049 --> Thursday, 06 - 03

0470050 --> Thursday, 05 - 19

0470051 --> Thursday, 05 - 11

0470052 --> Thursday, 05 - 30

0470053 --> Thursday, 05 - 15

0470054 --> Thursday, 05 - 07

0470055 --> Thursday, 05 - 27

0470056 --> Thursday, 05 - 11

0470057 --> Thursday, 05 - 03

0470058 --> Thursday, 05 - 23

0470059 --> Thursday, 05 - 08

0470060 --> Thursday, 05 - 27

0470061 --> Thursday, 05 - 19

0470062 --> Thursday, 05 - 04

0470063 --> Thursday, 05 - 24

0470064 --> Thursday, 05 - 15

0470065 --> Thursday, 05 - 07

0470066 --> Thursday, 05 - 20

0470067 --> Thursday, 05 - 12

0470068 --> Thursday, 05 - 31

0470069 --> Thursday, 05 - 23

0470070 --> Thursday, 05 - 08

0470071 --> Thursday, 05 - 28

0470072 --> Thursday, 05 - 19

0470073 --> Thursday, 05 - 04

0470074 --> Thursday, 05 - 24

0470075 --> Thursday, 05 - 16

0470076 --> Thursday, 04 - 30

0470077 --> Thursday, 05 - 20

0470078 --> Thursday, 05 - 12

0470079 --> Thursday, 06 - 01

0470080 --> Thursday, 05 - 16

0470081 --> Thursday, 05 - 08

0470082 --> Thursday, 05 - 28

0470083 --> Thursday, 05 - 13

0470084 --> Thursday, 05 - 04

0470085 --> Thursday, 05 - 24

0470086 --> Thursday, 05 - 09

0470087 --> Thursday, 05 - 29

0470088 --> Thursday, 05 - 20

0470089 --> Thursday, 05 - 12

0470090 --> Thursday, 05 - 25

0470091 --> Thursday, 05 - 17

0470092 --> Thursday, 05 - 08

0470093 --> Thursday, 05 - 28

0470094 --> Thursday, 05 - 13

0470095 --> Thursday, 05 - 05

0470096 --> Thursday, 05 - 24

0470097 --> Thursday, 05 - 09

0470098 --> Thursday, 05 - 29

0470099 --> Thursday, 05 - 21

0470100 --> Thursday, 05 - 06

0470101 --> Thursday, 05 - 26

0470102 --> Thursday, 05 - 18

0470103 --> Thursday, 05 - 03

0470104 --> Thursday, 05 - 22

0470105 --> Thursday, 05 - 14

0470106 --> Thursday, 06 - 03

0470107 --> Thursday, 05 - 19

0470108 --> Thursday, 05 - 10

0470109 --> Thursday, 05 - 30

0470110 --> Thursday, 05 - 15

0470111 --> Thursday, 05 - 07

0470112 --> Thursday, 05 - 26

0470113 --> Thursday, 05 - 18

0470114 --> Thursday, 05 - 03

0470115 --> Thursday, 05 - 23

0470116 --> Thursday, 05 - 14

0470117 --> Thursday, 05 - 27

0470118 --> Thursday, 05 - 19

0470119 --> Thursday, 05 - 11

0470120 --> Thursday, 05 - 30

0470121 --> Thursday, 05 - 15

0470122 --> Thursday, 05 - 07

0470123 --> Thursday, 05 - 27

0470124 --> Thursday, 05 - 11

