Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5660000 through 5669999



5660000 --> Thursday, 05 - 25

5660001 --> Thursday, 05 - 10

5660002 --> Thursday, 05 - 30

5660003 --> Thursday, 05 - 22

5660004 --> Thursday, 05 - 06

5660005 --> Thursday, 05 - 26

5660006 --> Thursday, 05 - 18

5660007 --> Thursday, 05 - 03

5660008 --> Thursday, 05 - 22

5660009 --> Thursday, 05 - 14

5660010 --> Thursday, 06 - 03

5660011 --> Thursday, 05 - 19

5660012 --> Thursday, 05 - 10

5660013 --> Thursday, 05 - 30

5660014 --> Thursday, 05 - 15

5660015 --> Thursday, 05 - 07

5660016 --> Thursday, 05 - 26

5660017 --> Thursday, 05 - 11

5660018 --> Thursday, 05 - 03

5660019 --> Thursday, 05 - 23

5660020 --> Thursday, 05 - 14

5660021 --> Thursday, 05 - 27

5660022 --> Thursday, 05 - 19

5660023 --> Thursday, 05 - 11

5660024 --> Thursday, 05 - 23

5660025 --> Thursday, 05 - 15

5660026 --> Thursday, 05 - 07

5660027 --> Thursday, 05 - 20

5660028 --> Thursday, 05 - 11

5660029 --> Thursday, 05 - 31

5660030 --> Thursday, 05 - 23

5660031 --> Thursday, 05 - 08

5660032 --> Thursday, 05 - 27

5660033 --> Thursday, 05 - 19

5660034 --> Thursday, 05 - 04

5660035 --> Thursday, 05 - 24

5660036 --> Thursday, 05 - 15

5660037 --> Thursday, 04 - 30

5660038 --> Thursday, 05 - 20

5660039 --> Thursday, 05 - 12

5660040 --> Thursday, 05 - 31

5660041 --> Thursday, 05 - 16

5660042 --> Thursday, 05 - 08

5660043 --> Thursday, 05 - 28

5660044 --> Thursday, 05 - 12

5660045 --> Thursday, 05 - 04

5660046 --> Thursday, 05 - 24

5660047 --> Thursday, 05 - 09

5660048 --> Thursday, 05 - 28

5660049 --> Thursday, 05 - 20

5660050 --> Thursday, 05 - 12

5660051 --> Thursday, 05 - 25

5660052 --> Thursday, 05 - 16

5660053 --> Thursday, 05 - 08

5660054 --> Thursday, 05 - 28

5660055 --> Thursday, 05 - 13

5660056 --> Thursday, 05 - 04

5660057 --> Thursday, 05 - 24

5660058 --> Thursday, 05 - 09

5660059 --> Thursday, 05 - 29

5660060 --> Thursday, 05 - 20

5660061 --> Thursday, 05 - 05

5660062 --> Thursday, 05 - 25

5660063 --> Thursday, 05 - 17

5660064 --> Thursday, 05 - 01

5660065 --> Thursday, 05 - 21

5660066 --> Thursday, 05 - 13

5660067 --> Thursday, 06 - 02

5660068 --> Thursday, 05 - 17

5660069 --> Thursday, 05 - 09

5660070 --> Thursday, 05 - 29

5660071 --> Thursday, 05 - 14

5660072 --> Thursday, 05 - 05

5660073 --> Thursday, 05 - 25

5660074 --> Thursday, 05 - 17

5660075 --> Thursday, 05 - 02

5660076 --> Thursday, 05 - 21

5660077 --> Thursday, 05 - 13

5660078 --> Thursday, 06 - 02

5660079 --> Thursday, 05 - 18

5660080 --> Thursday, 05 - 09

5660081 --> Thursday, 05 - 29

5660082 --> Thursday, 05 - 14

5660083 --> Thursday, 05 - 06

5660084 --> Thursday, 05 - 25

5660085 --> Thursday, 05 - 10

5660086 --> Thursday, 05 - 30

5660087 --> Thursday, 05 - 22

5660088 --> Thursday, 05 - 06

5660089 --> Thursday, 05 - 26

5660090 --> Thursday, 05 - 18

5660091 --> Thursday, 05 - 03

5660092 --> Thursday, 05 - 22

5660093 --> Thursday, 05 - 14

5660094 --> Thursday, 05 - 06

5660095 --> Thursday, 05 - 19

5660096 --> Thursday, 05 - 10

5660097 --> Thursday, 05 - 30

5660098 --> Thursday, 05 - 22

5660099 --> Thursday, 05 - 07

5660100 --> Thursday, 05 - 27

5660101 --> Thursday, 05 - 19

5660102 --> Thursday, 05 - 04

5660103 --> Thursday, 05 - 24

5660104 --> Thursday, 05 - 15

5660105 --> Thursday, 05 - 28

5660106 --> Thursday, 05 - 20

5660107 --> Thursday, 05 - 12

5660108 --> Thursday, 05 - 31

5660109 --> Thursday, 05 - 16

5660110 --> Thursday, 05 - 08

5660111 --> Thursday, 05 - 28

5660112 --> Thursday, 05 - 12

5660113 --> Thursday, 05 - 04

5660114 --> Thursday, 05 - 24

5660115 --> Thursday, 05 - 09

5660116 --> Thursday, 05 - 28

5660117 --> Thursday, 05 - 20

5660118 --> Thursday, 05 - 12

5660119 --> Thursday, 05 - 25

5660120 --> Thursday, 05 - 16

5660121 --> Thursday, 05 - 08

5660122 --> Thursday, 05 - 21

5660123 --> Thursday, 05 - 13

5660124 --> Thursday, 06 - 01

5660125 --> Thursday, 05 - 24

5660126 --> Thursday, 05 - 09

5660127 --> Thursday, 05 - 29

5660128 --> Thursday, 05 - 20

5660129 --> Thursday, 05 - 05

5660130 --> Thursday, 05 - 25

5660131 --> Thursday, 05 - 17

5660132 --> Thursday, 05 - 01

5660133 --> Thursday, 05 - 21

5660134 --> Thursday, 05 - 13

5660135 --> Thursday, 06 - 02

5660136 --> Thursday, 05 - 17

5660137 --> Thursday, 05 - 09

5660138 --> Thursday, 05 - 29

5660139 --> Thursday, 05 - 14

5660140 --> Thursday, 05 - 05

5660141 --> Thursday, 05 - 25

5660142 --> Thursday, 05 - 10

5660143 --> Thursday, 05 - 30

5660144 --> Thursday, 05 - 21

5660145 --> Thursday, 05 - 13

5660146 --> Thursday, 05 - 26

5660147 --> Thursday, 05 - 18

5660148 --> Thursday, 05 - 09

5660149 --> Thursday, 05 - 29

5660150 --> Thursday, 05 - 14

5660151 --> Thursday, 05 - 06

5660152 --> Thursday, 05 - 25

5660153 --> Thursday, 05 - 10

5660154 --> Thursday, 05 - 30

5660155 --> Thursday, 05 - 22

5660156 --> Thursday, 05 - 06

5660157 --> Thursday, 05 - 26

5660158 --> Thursday, 05 - 18

5660159 --> Thursday, 05 - 03

5660160 --> Thursday, 05 - 22

5660161 --> Thursday, 05 - 14

5660162 --> Thursday, 06 - 03

5660163 --> Thursday, 05 - 19

5660164 --> Thursday, 05 - 10

5660165 --> Thursday, 05 - 30

5660166 --> Thursday, 05 - 15

5660167 --> Thursday, 05 - 07

5660168 --> Thursday, 05 - 26

5660169 --> Thursday, 05 - 18

5660170 --> Thursday, 05 - 03

5660171 --> Thursday, 05 - 23

5660172 --> Thursday, 05 - 14

5660173 --> Thursday, 05 - 27

5660174 --> Thursday, 05 - 19

5660175 --> Thursday, 05 - 11

5660176 --> Thursday, 05 - 30

5660177 --> Thursday, 05 - 15

5660178 --> Thursday, 05 - 07

5660179 --> Thursday, 05 - 27

