Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4970000 through 4979999



4970000 --> Thursday, 05 - 11

4970001 --> Thursday, 05 - 31

4970002 --> Thursday, 05 - 16

4970003 --> Thursday, 05 - 08

4970004 --> Thursday, 05 - 27

4970005 --> Thursday, 05 - 12

4970006 --> Thursday, 05 - 04

4970007 --> Thursday, 05 - 24

4970008 --> Thursday, 05 - 15

4970009 --> Thursday, 05 - 28

4970010 --> Thursday, 05 - 20

4970011 --> Thursday, 05 - 12

4970012 --> Thursday, 05 - 31

4970013 --> Thursday, 05 - 16

4970014 --> Thursday, 05 - 08

4970015 --> Thursday, 05 - 28

4970016 --> Thursday, 05 - 12

4970017 --> Thursday, 05 - 04

4970018 --> Thursday, 05 - 24

4970019 --> Thursday, 05 - 09

4970020 --> Thursday, 05 - 28

4970021 --> Thursday, 05 - 20

4970022 --> Thursday, 05 - 05

4970023 --> Thursday, 05 - 25

4970024 --> Thursday, 05 - 16

4970025 --> Thursday, 05 - 01

4970026 --> Thursday, 05 - 21

4970027 --> Thursday, 05 - 13

4970028 --> Thursday, 06 - 01

4970029 --> Thursday, 05 - 17

4970030 --> Thursday, 05 - 09

4970031 --> Thursday, 05 - 29

4970032 --> Thursday, 05 - 20

4970033 --> Thursday, 05 - 05

4970034 --> Thursday, 05 - 25

4970035 --> Thursday, 05 - 17

4970036 --> Thursday, 05 - 01

4970037 --> Thursday, 05 - 21

4970038 --> Thursday, 05 - 13

4970039 --> Thursday, 05 - 26

4970040 --> Thursday, 05 - 17

4970041 --> Thursday, 05 - 09

4970042 --> Thursday, 05 - 29

4970043 --> Thursday, 05 - 14

4970044 --> Thursday, 05 - 05

4970045 --> Thursday, 05 - 25

4970046 --> Thursday, 05 - 10

4970047 --> Thursday, 05 - 30

4970048 --> Thursday, 05 - 21

4970049 --> Thursday, 05 - 06

4970050 --> Thursday, 05 - 26

4970051 --> Thursday, 05 - 18

4970052 --> Thursday, 05 - 09

4970053 --> Thursday, 05 - 22

4970054 --> Thursday, 05 - 14

4970055 --> Thursday, 05 - 06

4970056 --> Thursday, 05 - 25

4970057 --> Thursday, 05 - 10

4970058 --> Thursday, 05 - 30

4970059 --> Thursday, 05 - 15

4970060 --> Thursday, 05 - 06

4970061 --> Thursday, 05 - 26

4970062 --> Thursday, 05 - 18

4970063 --> Thursday, 05 - 03

4970064 --> Thursday, 05 - 22

4970065 --> Thursday, 05 - 14

4970066 --> Thursday, 06 - 03

4970067 --> Thursday, 05 - 19

4970068 --> Thursday, 05 - 10

4970069 --> Thursday, 05 - 30

4970070 --> Thursday, 05 - 15

4970071 --> Thursday, 05 - 07

4970072 --> Thursday, 05 - 26

4970073 --> Thursday, 05 - 11

4970074 --> Thursday, 05 - 03

4970075 --> Thursday, 05 - 23

4970076 --> Thursday, 05 - 14

4970077 --> Thursday, 05 - 27

4970078 --> Thursday, 05 - 19

