Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4880000 through 4889999



4880000 --> Thursday, 05 - 11

4880001 --> Thursday, 05 - 31

4880002 --> Thursday, 05 - 16

4880003 --> Thursday, 05 - 08

4880004 --> Thursday, 05 - 27

4880005 --> Thursday, 05 - 12

4880006 --> Thursday, 05 - 04

4880007 --> Thursday, 05 - 24

4880008 --> Thursday, 05 - 15

4880009 --> Thursday, 05 - 28

4880010 --> Thursday, 05 - 20

4880011 --> Thursday, 05 - 12

4880012 --> Thursday, 05 - 31

4880013 --> Thursday, 05 - 16

4880014 --> Thursday, 05 - 08

4880015 --> Thursday, 05 - 28

4880016 --> Thursday, 05 - 12

4880017 --> Thursday, 06 - 01

4880018 --> Thursday, 05 - 24

4880019 --> Thursday, 05 - 09

4880020 --> Thursday, 05 - 28

4880021 --> Thursday, 05 - 20

4880022 --> Thursday, 05 - 05

4880023 --> Thursday, 05 - 25

4880024 --> Thursday, 05 - 16

4880025 --> Thursday, 05 - 01

4880026 --> Thursday, 05 - 21

4880027 --> Thursday, 05 - 13

4880028 --> Thursday, 06 - 01

4880029 --> Thursday, 05 - 17

4880030 --> Thursday, 05 - 09

4880031 --> Thursday, 05 - 29

4880032 --> Thursday, 05 - 20

4880033 --> Thursday, 05 - 05

4880034 --> Thursday, 05 - 25

4880035 --> Thursday, 05 - 17

4880036 --> Thursday, 05 - 29

4880037 --> Thursday, 05 - 21

4880038 --> Thursday, 05 - 13

4880039 --> Thursday, 05 - 26

4880040 --> Thursday, 05 - 17

4880041 --> Thursday, 05 - 09

4880042 --> Thursday, 05 - 29

4880043 --> Thursday, 05 - 14

4880044 --> Thursday, 05 - 05

4880045 --> Thursday, 05 - 25

4880046 --> Thursday, 05 - 10

4880047 --> Thursday, 05 - 30

4880048 --> Thursday, 05 - 21

4880049 --> Thursday, 05 - 06

4880050 --> Thursday, 05 - 26

4880051 --> Thursday, 05 - 18

4880052 --> Thursday, 05 - 09

4880053 --> Thursday, 05 - 22

4880054 --> Thursday, 05 - 14

4880055 --> Thursday, 06 - 03

4880056 --> Thursday, 05 - 18

4880057 --> Thursday, 05 - 10

4880058 --> Thursday, 05 - 30

4880059 --> Thursday, 05 - 15

4880060 --> Thursday, 05 - 06

4880061 --> Thursday, 05 - 26

4880062 --> Thursday, 05 - 18

4880063 --> Thursday, 05 - 03

4880064 --> Thursday, 05 - 22

4880065 --> Thursday, 05 - 14

4880066 --> Thursday, 05 - 27

4880067 --> Thursday, 05 - 19

4880068 --> Thursday, 05 - 10

4880069 --> Thursday, 05 - 30

4880070 --> Thursday, 05 - 15

4880071 --> Thursday, 05 - 07

