Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0010000 through 0019999



0010000 --> Thursday, 05 - 25

0010001 --> Thursday, 05 - 17

0010002 --> Thursday, 05 - 02

0010003 --> Thursday, 05 - 22

0010004 --> Thursday, 05 - 13

0010005 --> Thursday, 06 - 02

0010006 --> Thursday, 05 - 18

0010007 --> Thursday, 05 - 10

0010008 --> Thursday, 05 - 29

0010009 --> Thursday, 05 - 14

0010010 --> Thursday, 05 - 06

0010011 --> Thursday, 05 - 26

0010012 --> Thursday, 05 - 10

0010013 --> Thursday, 05 - 30

0010014 --> Thursday, 05 - 22

0010015 --> Thursday, 05 - 07

0010016 --> Thursday, 05 - 26

0010017 --> Thursday, 05 - 18

0010018 --> Thursday, 05 - 03

0010019 --> Thursday, 05 - 23

0010020 --> Thursday, 05 - 14

0010021 --> Thursday, 05 - 06

0010022 --> Thursday, 05 - 19

0010023 --> Thursday, 05 - 11

0010024 --> Thursday, 05 - 30

0010025 --> Thursday, 05 - 22

0010026 --> Thursday, 05 - 07

0010027 --> Thursday, 05 - 27

0010028 --> Thursday, 05 - 18

0010029 --> Thursday, 05 - 03

0010030 --> Thursday, 05 - 23

0010031 --> Thursday, 05 - 15

0010032 --> Thursday, 06 - 03

0010033 --> Thursday, 05 - 19

0010034 --> Thursday, 05 - 11

0010035 --> Thursday, 05 - 31

0010036 --> Thursday, 05 - 15

0010037 --> Thursday, 05 - 07

0010038 --> Thursday, 05 - 27

0010039 --> Thursday, 05 - 12

0010040 --> Thursday, 05 - 03

0010041 --> Thursday, 05 - 23

0010042 --> Thursday, 05 - 08

0010043 --> Thursday, 05 - 28

0010044 --> Thursday, 05 - 19

0010045 --> Thursday, 05 - 11

0010046 --> Thursday, 05 - 24

0010047 --> Thursday, 05 - 16

0010048 --> Thursday, 05 - 07

0010049 --> Thursday, 05 - 27

0010050 --> Thursday, 05 - 12

0010051 --> Thursday, 06 - 01

0010052 --> Thursday, 05 - 23

0010053 --> Thursday, 05 - 08

0010054 --> Thursday, 05 - 28

0010055 --> Thursday, 05 - 20

0010056 --> Thursday, 05 - 04

0010057 --> Thursday, 05 - 24

0010058 --> Thursday, 05 - 16

0010059 --> Thursday, 05 - 01

0010060 --> Thursday, 05 - 20

0010061 --> Thursday, 05 - 12

0010062 --> Thursday, 06 - 01

0010063 --> Thursday, 05 - 17

0010064 --> Thursday, 05 - 08

0010065 --> Thursday, 05 - 28

0010066 --> Thursday, 05 - 13

0010067 --> Thursday, 05 - 05

0010068 --> Thursday, 05 - 24

0010069 --> Thursday, 05 - 16

0010070 --> Thursday, 05 - 29

0010071 --> Thursday, 05 - 21

0010072 --> Thursday, 05 - 12

0010073 --> Thursday, 05 - 25

0010074 --> Thursday, 05 - 17

0010075 --> Thursday, 05 - 09

0010076 --> Thursday, 05 - 28

0010077 --> Thursday, 05 - 13

0010078 --> Thursday, 05 - 05

0010079 --> Thursday, 05 - 25

0010080 --> Thursday, 05 - 09

0010081 --> Thursday, 05 - 29

0010082 --> Thursday, 05 - 21

0010083 --> Thursday, 05 - 06

0010084 --> Thursday, 05 - 25

0010085 --> Thursday, 05 - 17

0010086 --> Thursday, 05 - 02

0010087 --> Thursday, 05 - 22

0010088 --> Thursday, 05 - 13

0010089 --> Thursday, 06 - 02

0010090 --> Thursday, 05 - 18

0010091 --> Thursday, 05 - 10

0010092 --> Thursday, 05 - 29

0010093 --> Thursday, 05 - 14

0010094 --> Thursday, 05 - 06

0010095 --> Thursday, 05 - 26

0010096 --> Thursday, 05 - 17

0010097 --> Thursday, 05 - 02

0010098 --> Thursday, 05 - 22

0010099 --> Thursday, 05 - 14

0010100 --> Thursday, 05 - 27

0010101 --> Thursday, 05 - 19

0010102 --> Thursday, 05 - 11

0010103 --> Thursday, 05 - 31

0010104 --> Thursday, 05 - 15

0010105 --> Thursday, 05 - 07

0010106 --> Thursday, 05 - 27

0010107 --> Thursday, 05 - 12

0010108 --> Thursday, 05 - 31

0010109 --> Thursday, 05 - 23

0010110 --> Thursday, 05 - 08

0010111 --> Thursday, 05 - 28

0010112 --> Thursday, 05 - 19

0010113 --> Thursday, 05 - 04

0010114 --> Thursday, 05 - 24

0010115 --> Thursday, 05 - 16

0010116 --> Thursday, 05 - 07

0010117 --> Thursday, 05 - 20

0010118 --> Thursday, 05 - 12

0010119 --> Thursday, 06 - 01

0010120 --> Thursday, 05 - 23

0010121 --> Thursday, 05 - 08

0010122 --> Thursday, 05 - 28

0010123 --> Thursday, 05 - 20

0010124 --> Thursday, 05 - 04

0010125 --> Thursday, 05 - 24

0010126 --> Thursday, 05 - 16

0010127 --> Thursday, 05 - 29

0010128 --> Thursday, 05 - 20

0010129 --> Thursday, 05 - 12

0010130 --> Thursday, 06 - 01

0010131 --> Thursday, 05 - 17

0010132 --> Thursday, 05 - 08

0010133 --> Thursday, 05 - 28

0010134 --> Thursday, 05 - 13

0010135 --> Thursday, 05 - 05

0010136 --> Thursday, 05 - 24

0010137 --> Thursday, 05 - 09

0010138 --> Thursday, 05 - 29

0010139 --> Thursday, 05 - 21

0010140 --> Thursday, 05 - 12

0010141 --> Thursday, 05 - 25

0010142 --> Thursday, 05 - 17

0010143 --> Thursday, 05 - 09

0010144 --> Thursday, 05 - 28

0010145 --> Thursday, 05 - 13

0010146 --> Thursday, 06 - 02

0010147 --> Thursday, 05 - 18

0010148 --> Thursday, 05 - 09

0010149 --> Thursday, 05 - 29

0010150 --> Thursday, 05 - 21

0010151 --> Thursday, 05 - 06

0010152 --> Thursday, 05 - 25

0010153 --> Thursday, 05 - 17

0010154 --> Thursday, 05 - 02

0010155 --> Thursday, 05 - 22

0010156 --> Thursday, 05 - 13

0010157 --> Thursday, 06 - 02

0010158 --> Thursday, 05 - 18

0010159 --> Thursday, 05 - 10

0010160 --> Thursday, 05 - 29

0010161 --> Thursday, 05 - 14

0010162 --> Thursday, 05 - 06

0010163 --> Thursday, 05 - 26

0010164 --> Thursday, 05 - 17

0010165 --> Thursday, 05 - 30

0010166 --> Thursday, 05 - 22

0010167 --> Thursday, 05 - 07

0010168 --> Thursday, 05 - 26

0010169 --> Thursday, 05 - 18

0010170 --> Thursday, 05 - 10

0010171 --> Thursday, 05 - 23

0010172 --> Thursday, 05 - 14

0010173 --> Thursday, 05 - 06

0010174 --> Thursday, 05 - 26

0010175 --> Thursday, 05 - 11

0010176 --> Thursday, 05 - 30

0010177 --> Thursday, 05 - 22

0010178 --> Thursday, 05 - 07

0010179 --> Thursday, 05 - 27

0010180 --> Thursday, 05 - 18

0010181 --> Thursday, 05 - 03

0010182 --> Thursday, 05 - 23

0010183 --> Thursday, 05 - 15

0010184 --> Thursday, 06 - 03

0010185 --> Thursday, 05 - 19

0010186 --> Thursday, 05 - 11

0010187 --> Thursday, 05 - 31

0010188 --> Thursday, 05 - 15

0010189 --> Thursday, 05 - 07

0010190 --> Thursday, 05 - 27

0010191 --> Thursday, 05 - 12

0010192 --> Thursday, 05 - 03

0010193 --> Thursday, 05 - 23

0010194 --> Thursday, 05 - 15

0010195 --> Thursday, 05 - 28

0010196 --> Thursday, 05 - 19

0010197 --> Thursday, 05 - 11

0010198 --> Thursday, 05 - 31

0010199 --> Thursday, 05 - 16

0010200 --> Thursday, 05 - 08

0010201 --> Thursday, 05 - 28

0010202 --> Thursday, 05 - 13

0010203 --> Thursday, 06 - 02

0010204 --> Thursday, 05 - 24

0010205 --> Thursday, 05 - 09

0010206 --> Thursday, 05 - 29

0010207 --> Thursday, 05 - 21

0010208 --> Thursday, 05 - 05

0010209 --> Thursday, 05 - 25

0010210 --> Thursday, 05 - 17

0010211 --> Thursday, 05 - 02

0010212 --> Thursday, 05 - 21

0010213 --> Thursday, 05 - 13

0010214 --> Thursday, 06 - 02

0010215 --> Thursday, 05 - 18

0010216 --> Thursday, 05 - 09

0010217 --> Thursday, 05 - 29

0010218 --> Thursday, 05 - 14

0010219 --> Thursday, 05 - 06

0010220 --> Thursday, 05 - 25

0010221 --> Thursday, 05 - 17

0010222 --> Thursday, 05 - 30

0010223 --> Thursday, 05 - 22

0010224 --> Thursday, 05 - 13

0010225 --> Thursday, 05 - 26

0010226 --> Thursday, 05 - 18

0010227 --> Thursday, 05 - 10

0010228 --> Thursday, 05 - 29

0010229 --> Thursday, 05 - 14

0010230 --> Thursday, 05 - 06

0010231 --> Thursday, 05 - 26

0010232 --> Thursday, 05 - 10

0010233 --> Thursday, 05 - 30

0010234 --> Thursday, 05 - 22

0010235 --> Thursday, 05 - 07

0010236 --> Thursday, 05 - 26

0010237 --> Thursday, 05 - 18

0010238 --> Thursday, 05 - 03

0010239 --> Thursday, 05 - 23

0010240 --> Thursday, 05 - 14

0010241 --> Thursday, 06 - 03

0010242 --> Thursday, 05 - 19

0010243 --> Thursday, 05 - 11

0010244 --> Thursday, 05 - 30

0010245 --> Thursday, 05 - 15

0010246 --> Thursday, 05 - 07

0010247 --> Thursday, 05 - 27

0010248 --> Thursday, 05 - 18

0010249 --> Thursday, 05 - 03

0010250 --> Thursday, 05 - 23

0010251 --> Thursday, 05 - 15

0010252 --> Thursday, 05 - 27

0010253 --> Thursday, 05 - 19

0010254 --> Thursday, 05 - 11

0010255 --> Thursday, 05 - 31

0010256 --> Thursday, 05 - 15

0010257 --> Thursday, 05 - 07

0010258 --> Thursday, 05 - 27

0010259 --> Thursday, 05 - 12

0010260 --> Thursday, 05 - 31

0010261 --> Thursday, 05 - 23

0010262 --> Thursday, 05 - 08

0010263 --> Thursday, 05 - 28

0010264 --> Thursday, 05 - 19

0010265 --> Thursday, 05 - 04

0010266 --> Thursday, 05 - 24

0010267 --> Thursday, 05 - 16

0010268 --> Thursday, 05 - 07

0010269 --> Thursday, 05 - 20

0010270 --> Thursday, 05 - 12

0010271 --> Thursday, 06 - 01

0010272 --> Thursday, 05 - 23

0010273 --> Thursday, 05 - 08

0010274 --> Thursday, 05 - 28

0010275 --> Thursday, 05 - 20

0010276 --> Thursday, 05 - 04

0010277 --> Thursday, 05 - 24

0010278 --> Thursday, 05 - 16

0010279 --> Thursday, 05 - 29

0010280 --> Thursday, 05 - 20

0010281 --> Thursday, 05 - 12

0010282 --> Thursday, 06 - 01

0010283 --> Thursday, 05 - 17

0010284 --> Thursday, 05 - 08

0010285 --> Thursday, 05 - 28

0010286 --> Thursday, 05 - 13

0010287 --> Thursday, 05 - 05

0010288 --> Thursday, 05 - 24

0010289 --> Thursday, 05 - 09

0010290 --> Thursday, 05 - 29

0010291 --> Thursday, 05 - 21

0010292 --> Thursday, 05 - 12

0010293 --> Thursday, 05 - 25

0010294 --> Thursday, 05 - 17

0010295 --> Thursday, 05 - 09

0010296 --> Thursday, 05 - 28

0010297 --> Thursday, 05 - 13

0010298 --> Thursday, 06 - 02

0010299 --> Thursday, 05 - 18

0010300 --> Thursday, 05 - 10

0010301 --> Thursday, 05 - 30

0010302 --> Thursday, 05 - 22

0010303 --> Thursday, 05 - 07

0010304 --> Thursday, 05 - 26

0010305 --> Thursday, 05 - 18

0010306 --> Thursday, 05 - 03

0010307 --> Thursday, 05 - 23

0010308 --> Thursday, 05 - 14

0010309 --> Thursday, 06 - 03

0010310 --> Thursday, 05 - 19

0010311 --> Thursday, 05 - 11

0010312 --> Thursday, 05 - 30

0010313 --> Thursday, 05 - 15

0010314 --> Thursday, 05 - 07

0010315 --> Thursday, 05 - 27

0010316 --> Thursday, 05 - 18

0010317 --> Thursday, 05 - 03

0010318 --> Thursday, 05 - 23

0010319 --> Thursday, 05 - 08

0010320 --> Thursday, 05 - 27

0010321 --> Thursday, 05 - 19

0010322 --> Thursday, 05 - 11

0010323 --> Thursday, 05 - 24

0010324 --> Thursday, 05 - 15

0010325 --> Thursday, 05 - 07

0010326 --> Thursday, 05 - 27

0010327 --> Thursday, 05 - 12

0010328 --> Thursday, 05 - 31

0010329 --> Thursday, 05 - 23

0010330 --> Thursday, 05 - 08

0010331 --> Thursday, 05 - 28

0010332 --> Thursday, 05 - 19

0010333 --> Thursday, 05 - 04

0010334 --> Thursday, 05 - 24

0010335 --> Thursday, 05 - 16

0010336 --> Thursday, 04 - 30

0010337 --> Thursday, 05 - 20

0010338 --> Thursday, 05 - 12

0010339 --> Thursday, 06 - 01

0010340 --> Thursday, 05 - 16

0010341 --> Thursday, 05 - 08

0010342 --> Thursday, 05 - 28

0010343 --> Thursday, 05 - 13

0010344 --> Thursday, 05 - 04

0010345 --> Thursday, 05 - 24

0010346 --> Thursday, 05 - 16

0010347 --> Thursday, 05 - 29

0010348 --> Thursday, 05 - 20

0010349 --> Thursday, 05 - 12

0010350 --> Thursday, 06 - 01

0010351 --> Thursday, 05 - 17

0010352 --> Thursday, 05 - 08

