Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2510000 through 2519999



2510000 --> Thursday, 05 - 18

2510001 --> Thursday, 05 - 03

2510002 --> Thursday, 05 - 23

2510003 --> Thursday, 05 - 15

2510004 --> Thursday, 06 - 03

2510005 --> Thursday, 05 - 19

2510006 --> Thursday, 05 - 11

2510007 --> Thursday, 05 - 31

2510008 --> Thursday, 05 - 15

2510009 --> Thursday, 05 - 07

2510010 --> Thursday, 05 - 27

2510011 --> Thursday, 05 - 12

2510012 --> Thursday, 05 - 03

2510013 --> Thursday, 05 - 23

2510014 --> Thursday, 05 - 08

2510015 --> Thursday, 05 - 28

2510016 --> Thursday, 05 - 19

2510017 --> Thursday, 05 - 11

2510018 --> Thursday, 05 - 24

2510019 --> Thursday, 05 - 16

2510020 --> Thursday, 05 - 07

2510021 --> Thursday, 05 - 27

2510022 --> Thursday, 05 - 12

2510023 --> Thursday, 06 - 01

2510024 --> Thursday, 05 - 23

2510025 --> Thursday, 05 - 08

2510026 --> Thursday, 05 - 28

2510027 --> Thursday, 05 - 20

2510028 --> Thursday, 05 - 04

2510029 --> Thursday, 05 - 24

2510030 --> Thursday, 05 - 16

2510031 --> Thursday, 05 - 01

2510032 --> Thursday, 05 - 20

2510033 --> Thursday, 05 - 12

2510034 --> Thursday, 06 - 01

2510035 --> Thursday, 05 - 17

2510036 --> Thursday, 05 - 08

2510037 --> Thursday, 05 - 28

2510038 --> Thursday, 05 - 13

2510039 --> Thursday, 05 - 05

2510040 --> Thursday, 05 - 24

2510041 --> Thursday, 05 - 16

2510042 --> Thursday, 05 - 29

2510043 --> Thursday, 05 - 21

2510044 --> Thursday, 05 - 12

2510045 --> Thursday, 06 - 01

2510046 --> Thursday, 05 - 17

2510047 --> Thursday, 05 - 09

2510048 --> Thursday, 05 - 28

2510049 --> Thursday, 05 - 13

2510050 --> Thursday, 05 - 05

2510051 --> Thursday, 05 - 25

2510052 --> Thursday, 05 - 09

2510053 --> Thursday, 05 - 29

2510054 --> Thursday, 05 - 21

2510055 --> Thursday, 05 - 06

2510056 --> Thursday, 05 - 25

2510057 --> Thursday, 05 - 17

2510058 --> Thursday, 05 - 02

2510059 --> Thursday, 05 - 22

2510060 --> Thursday, 05 - 13

2510061 --> Thursday, 06 - 02

2510062 --> Thursday, 05 - 18

